2.472056150436401367e+00 -3.139897584915161133e+00 2.503788471221923828e+00 3.484243154525756836e-01 -9.998285174369812012e-01 3.048644065856933594e+00 1.648484587669372559e+00 4.692157506942749023e-01 1.400632709264755249e-01 3.033367395401000977e+00 -4.499956130981445312e+00 2.940368413925170898e+00 2.741919040679931641e+00 4.614327430725097656e+00 -4.804342687129974365e-01 1.389843821525573730e-01 -5.768412351608276367e-01 -2.880490720272064209e-01 -2.270970344543457031e+00 -3.163166046142578125e+00 3.463383018970489502e-01 2.663699150085449219e+00
-3.237172842025756836e+00 -1.124310374259948730e+00 -2.571714639663696289e+00 3.769238471984863281e+00 1.721428155899047852e+00 2.000448554754257202e-01 1.130548357963562012e+00 2.885854244232177734e-01 -2.956023693084716797e+00 2.406194210052490234e+00 -1.924596786499023438e+00 1.247796654701232910e+00 -1.383241117000579834e-01 2.998317956924438477e+00 -1.377750515937805176e+00 -3.363098621368408203e+00 -1.686480760574340820e+00 -2.989373207092285156e+00 9.482989907264709473e-01 1.164716720581054688e+00 2.966023445129394531e+00 -1.443818807601928711e+00
3.274703025817871094e+00 1.665139913558959961e+00 4.180262982845306396e-01 -2.091867446899414062e+00 2.484083890914916992e+00 -2.894867420196533203e+00 7.478594183921813965e-01 -2.860796213150024414e+00 -1.279529929161071777e-01 2.575918197631835938e+00 -2.987451314926147461e+00 1.765743494033813477e+00 3.210282564163208008e+00 8.043049573898315430e-01 3.317727565765380859e+00 1.747175574302673340e+00 -1.224616169929504395e+00 -1.244255065917968750e+00 -3.601605176925659180e+00 -1.158577680587768555e+00 2.024166345596313477e+00 -3.919785737991333008e+00
7.748494744300842285e-01 2.913877248764038086e+00 -1.529661059379577637e+00 -4.516655921936035156e+00 -2.133833169937133789e+00 -1.328150391578674316e+00 1.319672584533691406e+00 5.495882630348205566e-01 -3.116059780120849609e+00 3.989809751510620117e+00 -1.287029027938842773e+00 1.223461627960205078e+00 6.778765916824340820e-01 -3.483017206192016602e+00 2.819128930568695068e-01 -6.373293995857238770e-01 -1.577783674001693726e-01 -1.154568195343017578e+00 1.205125808715820312e+00 2.266184538602828979e-01 2.846275806427001953e+00 -4.495998844504356384e-02
-2.892874240875244141e+00 -4.180026531219482422e+00 -9.170206189155578613e-01 -1.614307761192321777e+00 2.532037734985351562e+00 -2.758306503295898438e+00 -1.318388819694519043e+00 5.424103885889053345e-02 -3.608518242835998535e-01 2.703458309173583984e+00 -2.622773885726928711e+00 1.428668946027755737e-01 4.229215621948242188e+00 3.541606426239013672e+00 -2.645244359970092773e+00 -2.180718583986163139e-03 -2.291954994201660156e+00 -1.234948039054870605e+00 -5.287488102912902832e-01 7.545698285102844238e-01 -3.237726688385009766e-01 3.226647138595581055e+00
3.745566904544830322e-01 -1.009819030761718750e+00 -3.722063541412353516e+00 1.352936148643493652e+00 2.234484434127807617e+00 -3.678871631622314453e+00 2.244887351989746094e+00 -2.299577951431274414e+00 -1.286446213722229004e+00 1.550800323486328125e+00 1.731931567192077637e+00 2.993895769119262695e+00 -3.315244674682617188e+00 1.344546437263488770e+00 -3.669975757598876953e+00 2.591254949569702148e+00 -2.336913108825683594e+00 4.005215167999267578e+00 1.489842295646667480e+00 -3.009782075881958008e+00 5.735819935798645020e-01 -2.561429738998413086e-01
-8.636741042137145996e-01 2.458794832229614258e+00 -2.964568138122558594e-01 -8.168842196464538574e-01 3.815827369689941406e+00 -2.452029943466186523e+00 3.251697063446044922e+00 -2.329061985015869141e+00 1.258069574832916260e-01 -2.995207786560058594e+00 -2.754889726638793945e+00 1.602626562118530273e+00 -4.648029506206512451e-01 3.340782880783081055e+00 1.733112692832946777e+00 -2.062424421310424805e+00 -3.629941940307617188e+00 1.524475693702697754e+00 1.865787625312805176e+00 5.782617330551147461e-01 -7.667769491672515869e-02 3.338258266448974609e+00
1.111909076571464539e-01 1.739419102668762207e+00 -2.686435699462890625e+00 -3.655869007110595703e+00 -7.368503212928771973e-01 -3.731926679611206055e-01 4.019012451171875000e+00 1.990545392036437988e+00 -2.800666809082031250e+00 -2.109860658645629883e+00 -1.438238024711608887e+00 -5.125430822372436523e-01 2.062634468078613281e+00 2.910797595977783203e+00 -1.842534303665161133e+00 -1.265567064285278320e+00 -1.849056243896484375e+00 3.013925790786743164e+00 1.179489731788635254e+00 1.840851664543151855e+00 1.948842108249664307e-01 -4.611605107784271240e-01
-4.251922667026519775e-01 -1.700073480606079102e+00 2.349724769592285156e+00 2.236841201782226562e+00 -2.494197845458984375e+00 -5.394376516342163086e-01 3.794803142547607422e+00 -2.769741535186767578e+00 -3.147176980972290039e+00 3.893681049346923828e+00 -6.550526022911071777e-01 -1.839039683341979980e+00 -1.083865668624639511e-02 3.427302360534667969e+00 -1.651733279228210449e+00 3.366470336914062500e+00 2.424843311309814453e+00 5.275689959526062012e-01 -3.329721927642822266e+00 -1.261970043182373047e+00 -2.932670116424560547e+00 -9.086111187934875488e-01
-2.926505804061889648e+00 2.503540039062500000e+00 8.437325358390808105e-01 4.176480472087860107e-01 -1.633060693740844727e+00 -2.538802385330200195e+00 -3.437155961990356445e+00 5.671351552009582520e-01 -4.001291275024414062e+00 -6.881041824817657471e-02 -3.960452079772949219e+00 1.910875916481018066e+00 3.006325006484985352e+00 1.227676272392272949e+00 -1.232393026351928711e+00 -6.617963910102844238e-01 1.539403676986694336e+00 -1.739154934883117676e+00 3.206743717193603516e+00 -2.716567993164062500e+00 2.531105279922485352e+00 2.744019508361816406e+00
