3.600000000000000422e-02,5.719999999999999529e-01,8.140000000000000568e-01,9.480000000000000648e-01,9.739999999999998659e-01,9.979999999999999982e-01,9.979999999999999982e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.960000000000001075e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000042e-03,1.479999999999999927e-01,4.019999999999999685e-01,6.580000000000000293e-01,8.259999999999999565e-01,9.200000000000001510e-01,9.519999999999999574e-01,9.759999999999999787e-01,9.739999999999998659e-01,9.779999999999999805e-01,9.920000000000002149e-01,9.960000000000001075e-01,9.939999999999999947e-01,9.960000000000001075e-01,9.939999999999999947e-01,9.960000000000001075e-01,9.979999999999999982e-01,9.960000000000001075e-01,1.000000000000000000e+00,9.979999999999999982e-01
0.000000000000000000e+00,3.399999999999999550e-02,1.280000000000000027e-01,3.840000000000000080e-01,6.199999999999999956e-01,7.780000000000001359e-01,8.400000000000000799e-01,9.220000000000000417e-01,9.339999999999999414e-01,9.539999999999999591e-01,9.659999999999999698e-01,9.639999999999998570e-01,9.819999999999999840e-01,9.819999999999999840e-01,9.839999999999999858e-01,9.919999999999999929e-01,9.919999999999999929e-01,9.919999999999999929e-01,9.939999999999999947e-01,9.960000000000001075e-01
0.000000000000000000e+00,2.000000000000000042e-03,6.799999999999999101e-02,2.459999999999999964e-01,4.380000000000000560e-01,7.119999999999999662e-01,8.119999999999999440e-01,8.840000000000000080e-01,9.240000000000000435e-01,9.639999999999998570e-01,9.599999999999999645e-01,9.800000000000000933e-01,9.819999999999999840e-01,9.819999999999999840e-01,9.880000000000001004e-01,9.939999999999999947e-01,9.899999999999999911e-01,9.979999999999999982e-01,9.939999999999999947e-01,9.939999999999999947e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000228e-02,1.460000000000000187e-01,3.960000000000000187e-01,6.219999999999999973e-01,7.800000000000000266e-01,8.619999999999998774e-01,9.140000000000000346e-01,9.539999999999999591e-01,9.599999999999999645e-01,9.699999999999999734e-01,9.699999999999999734e-01,9.880000000000001004e-01,9.839999999999999858e-01,9.859999999999999876e-01,9.880000000000001004e-01,9.839999999999999858e-01,9.940000000000001057e-01,9.899999999999998801e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000125e-03,8.599999999999999312e-02,2.839999999999999747e-01,5.420000000000000373e-01,7.380000000000001004e-01,8.360000000000000764e-01,8.939999999999999059e-01,9.299999999999999378e-01,9.679999999999999716e-01,9.739999999999998659e-01,9.839999999999999858e-01,9.919999999999999929e-01,9.960000000000001075e-01,9.919999999999999929e-01,9.859999999999999876e-01,1.000000000000000000e+00,9.940000000000001057e-01,9.940000000000001057e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000100e-02,2.199999999999999734e-01,4.939999999999999392e-01,7.100000000000000755e-01,8.359999999999999654e-01,9.039999999999999147e-01,9.359999999999999432e-01,9.499999999999999556e-01,9.719999999999998641e-01,9.780000000000000915e-01,9.819999999999999840e-01,9.879999999999998783e-01,9.960000000000001075e-01,9.919999999999999929e-01,9.960000000000001075e-01,9.979999999999999982e-01,9.960000000000001075e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03,2.400000000000000050e-02,1.859999999999999987e-01,4.460000000000000075e-01,7.079999999999999627e-01,8.300000000000000711e-01,9.220000000000000417e-01,9.520000000000001794e-01,9.640000000000000790e-01,9.759999999999999787e-01,9.920000000000002149e-01,9.879999999999998783e-01,9.940000000000001057e-01,9.979999999999999982e-01,9.939999999999999947e-01,9.960000000000001075e-01,9.960000000000001075e-01,9.979999999999999982e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000583e-02,1.680000000000000104e-01,4.080000000000000293e-01,6.560000000000000275e-01,8.320000000000000728e-01,8.980000000000000204e-01,9.599999999999999645e-01,9.620000000000000773e-01,9.779999999999999805e-01,9.839999999999999858e-01,9.880000000000001004e-01,9.899999999999999911e-01,9.880000000000001004e-01,9.940000000000001057e-01,9.960000000000001075e-01,9.979999999999999982e-01,9.960000000000001075e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-03,2.600000000000000228e-02,1.659999999999999809e-01,3.840000000000000080e-01,6.540000000000000258e-01,8.240000000000000657e-01,9.080000000000000293e-01,9.279999999999999361e-01,9.619999999999999662e-01,9.799999999999998712e-01,9.780000000000000915e-01,9.839999999999999858e-01,9.880000000000001004e-01,9.859999999999999876e-01,9.939999999999999947e-01,9.919999999999999929e-01,9.939999999999999947e-01,9.960000000000001075e-01
