-3.751222789287567139e-02 7.167033672332763672e+00 -2.219147443771362305e+00 5.951082110404968262e-01 6.691904544830322266e+00 1.047922253608703613e+00 8.694359660148620605e-02
8.694022297859191895e-01 -2.043038368225097656e+00 1.828245282173156738e+00 2.643406152725219727e+00 7.201856136322021484e+00 1.854399442672729492e+00 -5.243360996246337891e+00
9.604190826416015625e+00 3.367732763290405273e+00 8.706348538398742676e-01 4.497310817241668701e-01 -1.620083451271057129e+00 1.457152485847473145e+00 -1.598728775978088379e+00
-2.678695201873779297e+00 -8.182869911193847656e+00 4.857574939727783203e+00 -3.164702653884887695e+00 -1.552310705184936523e+00 -7.707305550575256348e-01 -6.004428863525390625e+00
-1.481291174888610840e+00 6.998543739318847656e+00 8.188622474670410156e+00 -2.420858293771743774e-02 -2.226174116134643555e+00 -1.429562449455261230e+00 -5.866191387176513672e-01
2.467635154724121094e+00 -9.219030141830444336e-01 -1.294971346855163574e+00 -6.416975520551204681e-03 -5.321988463401794434e-01 -1.051950812339782715e+00 9.119124412536621094e-01
7.499164581298828125e+00 -9.712789654731750488e-01 1.782637000083923340e+00 -5.127068996429443359e+00 3.501755714416503906e+00 -8.451440811157226562e+00 3.167680025100708008e+00
5.465816259384155273e-01 -9.715391397476196289e-01 -2.377149581909179688e+00 -7.423707485198974609e+00 -1.825843304395675659e-01 1.243744969367980957e+00 -7.761689424514770508e-01
-1.361704707145690918e+00 -1.959088325500488281e+00 -7.673904895782470703e+00 1.060690641403198242e+00 -7.079578042030334473e-01 -1.697665572166442871e+00 7.736552238464355469e+00
1.887856245040893555e+00 1.221553802490234375e+00 2.573837518692016602e+00 -9.034718871116638184e-01 -8.875332474708557129e-01 8.309159278869628906e+00 -2.050476223230361938e-01
3.412394285202026367e+00 2.503318786621093750e+00 -2.303695678710937500e+00 8.540515899658203125e+00 -2.058001279830932617e+00 -1.246717453002929688e+00 9.781773686408996582e-01
2.287933081388473511e-01 -7.666954994201660156e+00 4.609729349613189697e-01 -1.363423228263854980e+00 1.781126141548156738e+00 -3.224145174026489258e+00 2.776752710342407227e+00
3.636476755142211914e+00 -5.536711812019348145e-01 -3.084360361099243164e+00 -1.333227872848510742e+00 -8.004916191101074219e+00 6.991097450256347656e+00 -6.567667961120605469e+00
-1.620650053024291992e+00 -6.084605693817138672e+00 -1.445432782173156738e+00 9.513721466064453125e-01 -1.640553832054138184e+00 9.006256103515625000e+00 -6.617040157318115234e+00
-7.133578777313232422e+00 -2.226782560348510742e+00 8.372288346290588379e-01 3.001982569694519043e-01 -9.105453491210937500e+00 -1.540237188339233398e+00 -6.743465065956115723e-01
-7.331343650817871094e+00 7.560879707336425781e+00 1.494015216827392578e+00 1.703400254249572754e+00 5.484940484166145325e-03 -2.940076589584350586e+00 5.702389404177665710e-02
-5.270749568939208984e+00 6.918641924858093262e-01 -1.097587585449218750e+00 8.460078239440917969e+00 -5.783112049102783203e-01 2.556270599365234375e+00 -2.422966241836547852e+00
9.216384887695312500e+00 -1.335375428199768066e+00 7.388893961906433105e-01 -2.713367462158203125e+00 8.430039286613464355e-01 -1.110645294189453125e+00 8.053443908691406250e+00
8.030916213989257812e+00 -7.771533489227294922e+00 -1.953210830688476562e+00 1.350849270820617676e+00 -1.573203325271606445e+00 -1.904522061347961426e+00 -6.416362285614013672e+00
-2.016906499862670898e+00 -1.846131324768066406e+00 9.156904220581054688e-01 -1.767574667930603027e+00 7.344281673431396484e+00 2.318995445966720581e-01 4.648032188415527344e+00
3.395383596420288086e+00 1.673997998237609863e+00 -1.780358552932739258e+00 5.739649385213851929e-02 -9.174218177795410156e+00 7.361989498138427734e+00 5.933361530303955078e+00
-3.625825643539428711e+00 8.259291648864746094e+00 3.264945268630981445e+00 -7.715638637542724609e+00 -1.983201801776885986e-01 -3.722016513347625732e-01 1.605899333953857422e+00
-1.013989448547363281e+00 -4.745371043682098389e-01 1.056827902793884277e-01 7.182811260223388672e+00 -6.152614355087280273e-01 3.120615780353546143e-01 7.231064796447753906e+00
9.890722632408142090e-01 -7.427200078964233398e-01 -5.911638259887695312e+00 8.969458580017089844e+00 -2.888862609863281250e+00 2.094870567321777344e+00 -4.876021146774291992e-01
3.695303916931152344e+00 8.310955047607421875e+00 -2.146663904190063477e+00 1.619131207466125488e+00 -1.841051340103149414e+00 -8.273013114929199219e+00 -4.533901214599609375e-01
-6.980651378631591797e+00 2.199211597442626953e+00 -3.052876949310302734e+00 4.852103069424629211e-02 -7.707551866769790649e-02 8.819352388381958008e-01 7.667153477668762207e-01
2.633194625377655029e-01 7.637910246849060059e-01 -7.923897504806518555e-01 5.113274455070495605e-01 -7.549969673156738281e+00 -1.112066388130187988e+00 6.592228889465332031e+00
-3.865779042243957520e-01 -9.214851856231689453e-01 1.646979570388793945e+00 1.149051070213317871e+00 -8.736451148986816406e+00 3.232686519622802734e-01 -1.194131076335906982e-01
-3.090022876858711243e-02 -5.700299263000488281e+00 9.314131736755371094e-01 -5.755369663238525391e+00 7.263401508331298828e+00 -6.667338371276855469e+00 8.218725919723510742e-01
-2.639366865158081055e+00 2.066673994064331055e+00 -7.389610290527343750e+00 -1.812121272087097168e+00 2.209493160247802734e+00 -4.083814144134521484e+00 -4.220152378082275391e+00
1.121367692947387695e+00 -4.293637871742248535e-01 1.862968087196350098e+00 -8.004549026489257812e+00 5.989695549011230469e+00 7.595235824584960938e+00 2.305795431137084961e+00
2.808590412139892578e+00 -4.921316623687744141e+00 7.658418178558349609e+00 8.156044960021972656e+00 7.309868335723876953e+00 6.981662750244140625e+00 2.208295822143554688e+00
-6.216909885406494141e+00 -6.293715536594390869e-02 8.435334205627441406e+00 -5.457093238830566406e+00 -9.274497032165527344e-01 -6.677779674530029297e+00 -4.152173995971679688e+00
8.487183600664138794e-02 7.723828792572021484e+00 7.490009307861328125e+00 8.662376403808593750e+00 2.054442167282104492e+00 -3.328053474426269531e+00 -1.252619624137878418e+00
2.955431342124938965e-01 1.199905991554260254e+00 5.361554622650146484e-01 -5.212513446807861328e+00 -7.235943317413330078e+00 3.273248672485351562e+00 8.691658973693847656e+00
5.990458726882934570e-01 -2.387906789779663086e+00 -6.272492885589599609e+00 2.677496671676635742e+00 -2.517812490463256836e+00 -8.879004478454589844e+00 -6.498488903045654297e+00
-5.808239459991455078e+00 -5.150709152221679688e-01 1.116985082626342773e-01 -8.146307945251464844e+00 -3.410133123397827148e+00 3.071450293064117432e-01 -6.672642707824707031e+00
1.364538192749023438e+00 -2.350967824459075928e-01 8.743779182434082031e+00 1.031974315643310547e+00 2.929771900177001953e+00 2.708673477172851562e-01 2.761072158813476562e+00
1.474240887910127640e-02 1.987206459045410156e+00 2.455277681350708008e+00 -5.930087089538574219e+00 -1.024101257324218750e+00 -2.740173101425170898e+00 -7.224548816680908203e+00
-3.579552173614501953e+00 -5.532699227333068848e-01 3.566019773483276367e+00 8.387503623962402344e+00 2.715204715728759766e+00 -2.053551673889160156e+00 1.859690666198730469e+00
2.155116051435470581e-01 1.208435297012329102e-01 1.600668430328369141e+00 7.199885249137878418e-01 1.304530143737792969e+00 4.316336289048194885e-02 8.568743705749511719e+00
-7.058030605316162109e+00 9.109602570533752441e-01 2.300201654434204102e+00 -4.915818214416503906e+00 -3.307734727859497070e+00 -7.412621021270751953e+00 1.345551848411560059e+00
-1.914134025573730469e+00 3.271395564079284668e-01 -7.541324615478515625e+00 5.025170326232910156e+00 7.395708560943603516e-01 -7.061223506927490234e+00 8.038317680358886719e+00
1.969172358512878418e+00 1.821071743965148926e+00 -2.480904579162597656e+00 -8.245813369750976562e+00 5.045275211334228516e+00 3.097974300384521484e+00 5.434719324111938477e-01
9.998616576194763184e-01 -4.165509223937988281e+00 -7.452128410339355469e+00 -4.683223366737365723e-01 1.791859745979309082e+00 2.774067878723144531e+00 -1.670760065317153931e-01
-7.777053356170654297e+00 -6.862548351287841797e+00 -8.387294411659240723e-01 3.697706460952758789e+00 6.202415943145751953e+00 2.997582197189331055e+00 4.661620140075683594e+00
2.391615629196166992e+00 5.972825050354003906e+00 -6.764602184295654297e+00 -9.310086816549301147e-02 9.057029485702514648e-01 8.308362007141113281e+00 2.653589725494384766e+00
4.548703193664550781e+00 -4.302963256835937500e+00 8.175468444824218750e+00 -2.746596336364746094e-01 -2.418319463729858398e+00 1.280716180801391602e+00 2.084164142608642578e+00
-2.197822630405426025e-01 8.395586013793945312e-01 6.141103506088256836e-01 8.213772177696228027e-01 5.513071060180664062e+00 1.171670198440551758e+00 -7.780445575714111328e+00
9.189474582672119141e-01 -1.455329179763793945e+00 1.421594977378845215e+00 2.007513791322708130e-01 -5.297978520393371582e-01 6.140104532241821289e-01 -6.523735523223876953e+00
