9.479185938835144043e-01 6.565847992897033691e-02 -2.150819897651672363e-01 2.952688932418823242e-01 -4.403815269470214844e-01 5.659116506576538086e-01
5.424504280090332031e-01 1.622774600982666016e+00 -3.757073640823364258e+00 -8.778194785118103027e-01 3.913381695747375488e-01 5.936308860778808594e+00
7.645990848541259766e-01 5.574994087219238281e-01 2.577461898326873779e-01 6.924778461456298828e+00 3.705484151840209961e+00 -4.355457305908203125e+00
4.896445274353027344e+00 -8.731262087821960449e-01 -7.731764912605285645e-01 3.022863566875457764e-01 1.205436468124389648e+00 1.756384491920471191e+00
5.093604326248168945e-01 -4.045673310756683350e-01 -4.855394840240478516e+00 -6.463001966476440430e-01 -7.124102115631103516e-01 9.619528055191040039e-01
-1.019886434078216553e-01 1.796009421348571777e+00 -1.540325880050659180e-01 -1.553004860877990723e+00 1.769066333770751953e+00 7.032763361930847168e-01
1.469956159591674805e+00 -5.473820686340332031e+00 2.957865893840789795e-01 -1.263322234153747559e+00 -2.282006263732910156e+00 4.068149626255035400e-02
5.900515556335449219e+00 -5.740715980529785156e+00 4.008152484893798828e+00 1.068344593048095703e+00 3.384693861007690430e-01 -4.205756783485412598e-01
-6.358730792999267578e-01 1.400418043136596680e+00 3.396103382110595703e+00 -9.490121006965637207e-01 -2.017242908477783203e+00 -5.441576004028320312e+00
-7.913606762886047363e-01 -4.202295839786529541e-01 5.467131614685058594e+00 -3.965559601783752441e-01 4.518226623535156250e+00 6.160668849945068359e+00
6.638077497482299805e-01 5.210967063903808594e-01 8.688057661056518555e-01 -1.759668737649917603e-01 -8.194596767425537109e-01 6.018223166465759277e-01
-6.006992816925048828e+00 4.755768299102783203e+00 5.731245994567871094e+00 7.204174399375915527e-01 -4.033921718597412109e+00 5.842655658721923828e+00
-8.265061378479003906e-01 -3.452921211719512939e-01 2.289942264556884766e+00 -2.793017029762268066e-01 1.681962013244628906e+00 2.486449480056762695e+00
-1.316297292709350586e+00 1.269473791122436523e+00 5.104719400405883789e-01 7.829377651214599609e-01 5.508434772491455078e-01 1.796876430511474609e+00
3.805166482925415039e-01 -2.117421627044677734e-01 -7.620057463645935059e-02 2.203671634197235107e-01 -4.583672285079956055e-01 -9.387154579162597656e-01
-8.664488792419433594e-01 -5.490503311157226562e-01 -2.427215278148651123e-01 -3.688979387283325195e+00 -4.475501477718353271e-01 -1.483517587184906006e-01
3.743360638618469238e-01 -7.664524316787719727e-01 8.656575679779052734e-01 -2.395144701004028320e+00 -9.776333570480346680e-01 -4.350629806518554688e+00
