1.676994442939758301e+00 8.664469122886657715e-01 -5.829531550407409668e-01 2.652405023574829102e+00 -9.763048291206359863e-01 3.679449081420898438e+00 1.526904225349426270e+00 4.120756626129150391e+00 5.077357292175292969e-01 3.508493185043334961e+00 -3.978490591049194336e+00 2.379612773656845093e-01 7.954083681106567383e-01 5.261116981506347656e+00
1.375526905059814453e+00 -1.026744365692138672e+00 -7.767250537872314453e-01 1.353291630744934082e+00 1.954180002212524414e+00 6.560198307037353516e+00 -2.022382736206054688e+00 2.624214887619018555e+00 2.034189701080322266e+00 -1.564804077148437500e+00 -1.328376412391662598e+00 1.886458843946456909e-01 -5.154252052307128906e+00 -7.879924774169921875e-01
-9.348846673965454102e-01 1.423533558845520020e+00 2.376379728317260742e+00 -1.709424614906311035e+00 4.836759865283966064e-01 -3.048273086547851562e+00 -3.404310941696166992e-01 2.331592798233032227e+00 6.888866901397705078e+00 6.613793373107910156e-01 3.722413480281829834e-01 1.468661904335021973e+00 -9.882147312164306641e-01 -1.963575601577758789e+00
4.795593738555908203e+00 5.889807343482971191e-01 1.061236143112182617e+00 5.875492572784423828e+00 5.860471129417419434e-01 9.190768599510192871e-01 5.014679431915283203e-01 -1.228053212165832520e+00 1.436055421829223633e+00 7.260924577713012695e-01 -2.411804199218750000e+00 -1.943435907363891602e+00 1.174174174666404724e-01 2.739707469940185547e+00
-1.360172510147094727e+00 1.063435673713684082e+00 7.955975532531738281e-01 3.067876398563385010e-01 5.055503845214843750e-01 4.312592506408691406e+00 -6.489248275756835938e-01 -4.209860324859619141e+00 6.932060718536376953e+00 4.494306564331054688e+00 -5.207087397575378418e-01 -8.038819432258605957e-01 -1.839476525783538818e-01 6.299561262130737305e-01
-5.530734062194824219e+00 5.931266307830810547e+00 1.885682582855224609e+00 2.825033366680145264e-01 -6.378172397613525391e+00 5.370137214660644531e+00 6.249196827411651611e-02 4.970735073089599609e+00 -5.390443801879882812e-01 5.724256634712219238e-01 1.896025419235229492e+00 1.113009095191955566e+00 1.448391795158386230e+00 5.927473902702331543e-01
-6.947386860847473145e-01 1.836109459400177002e-01 -1.195792436599731445e+00 1.886605978012084961e+00 -4.621413230895996094e+00 7.273234367370605469e+00 6.277498602867126465e-01 7.834403961896896362e-02 8.972809314727783203e-01 2.937887907028198242e+00 3.184764146804809570e+00 -2.081296443939208984e+00 -3.573498010635375977e+00 9.708347320556640625e-01
-5.928332805633544922e-01 6.304533004760742188e+00 -2.132786750793457031e+00 -3.204774379730224609e+00 5.345044136047363281e+00 4.736312031745910645e-01 -6.290622234344482422e+00 -1.800468564033508301e+00 -1.717240691184997559e+00 -4.794590950012207031e+00 8.331617712974548340e-02 5.358237624168395996e-01 5.722206234931945801e-01 3.873233318328857422e+00
-1.115453019738197327e-01 5.724559307098388672e+00 -2.367879003286361694e-01 1.664291381835937500e+00 2.614435911178588867e+00 5.266321301460266113e-01 -8.226663619279861450e-02 7.354415059089660645e-01 1.588053703308105469e+00 -3.488277792930603027e-01 5.808417320251464844e+00 -5.889284610748291016e+00 2.041585922241210938e+00 -5.835232257843017578e+00
-1.469164729118347168e+00 -6.655170023441314697e-02 -3.775314390659332275e-01 -1.452532708644866943e-01 -1.541218876838684082e+00 -3.177975714206695557e-01 -1.135486483573913574e+00 -4.527433812618255615e-01 6.574459552764892578e+00 -3.448701143264770508e+00 2.462935633957386017e-03 -1.913413286209106445e+00 -4.085075378417968750e+00 -2.594625651836395264e-01
6.148881435394287109e+00 8.470789790153503418e-01 -4.498571753501892090e-01 -6.320672035217285156e-01 -1.117302656173706055e+00 -2.229818820953369141e+00 -8.448476791381835938e-01 3.695698678493499756e-01 -2.480527877807617188e+00 4.303069114685058594e+00 2.891196012496948242e+00 -2.311766892671585083e-01 6.973965167999267578e+00 -1.308563351631164551e+00
4.504681825637817383e-01 -3.668484926223754883e+00 4.476834774017333984e+00 -6.196355447173118591e-03 1.526687890291213989e-01 1.149346351623535156e+00 -1.705690145492553711e+00 7.994132041931152344e-01 3.125838994979858398e+00 2.793922722339630127e-01 -2.408707290887832642e-01 -5.155392646789550781e+00 -2.012852191925048828e+00 4.978817462921142578e+00
-2.880268096923828125e-01 -8.949621915817260742e-01 8.256444334983825684e-01 -8.824366927146911621e-01 -6.073660254478454590e-01 1.441002249717712402e+00 -5.715926170349121094e+00 -3.775521039962768555e+00 1.222646474838256836e+00 -1.692085862159729004e+00 6.500739574432373047e+00 4.156875610351562500e+00 2.175051212310791016e+00 -5.452631473541259766e+00
-1.052823066711425781e+00 4.372812509536743164e-01 -1.887529134750366211e+00 7.557656168937683105e-01 -6.227982640266418457e-01 -2.420747727155685425e-01 -9.433579444885253906e-02 -4.617288112640380859e+00 3.150236308574676514e-01 -4.339103102684020996e-01 -4.754894599318504333e-02 -5.544784069061279297e+00 -7.097346186637878418e-01 1.064614057540893555e-01
1.065848469734191895e-01 -3.981381654739379883e+00 5.558962821960449219e-01 -3.704138398170471191e-01 -3.351677954196929932e-01 2.221671104431152344e+00 4.579986259341239929e-02 5.560862541198730469e+00 1.156586647033691406e+00 -3.096755743026733398e-01 1.922561526298522949e+00 5.558952316641807556e-02 2.314804077148437500e+00 -1.709328591823577881e-01
1.698876857757568359e+00 -3.874600529670715332e-01 7.201167941093444824e-01 6.688196182250976562e+00 -3.217817783355712891e+00 -7.111451774835586548e-02 -1.741749167442321777e+00 -4.525928795337677002e-01 -1.509963572025299072e-01 -1.567875742912292480e+00 -2.606341242790222168e-01 1.017653703689575195e+00 4.385765492916107178e-01 2.721949107944965363e-02
