-7.724352926015853882e-02 4.939490854740142822e-01 -1.972846873104572296e-02
-1.995954215526580811e-01 6.505107283592224121e-01 -3.659327030181884766e-01
-2.438293695449829102e+00 -5.759472250938415527e-01 9.046255350112915039e-01
-2.634772360324859619e-01 8.648222088813781738e-01 4.966278970241546631e-01
1.918576955795288086e+00 4.839335918426513672e+00 4.541578769683837891e+00
1.237873792648315430e+00 1.022709131240844727e+00 -1.883656680583953857e-01
4.501304775476455688e-02 7.307714819908142090e-01 -7.331051230430603027e-01
2.616288185119628906e+00 -5.860536694526672363e-01 -4.775617420673370361e-01
7.306250333786010742e-01 1.701328754425048828e+00 1.539715766906738281e+00
8.302409201860427856e-03 1.340577006340026855e+00 -2.467828094959259033e-01
2.383168041706085205e-02 -3.762296199798583984e+00 -1.710394263267517090e+00
-1.298771262168884277e+00 -6.982424855232238770e-01 -4.162283539772033691e-01
-1.997825354337692261e-01 6.822635531425476074e-01 8.790901899337768555e-01
-3.463461399078369141e-01 1.290764093399047852e+00 1.101249307394027710e-01
8.188163042068481445e-01 6.788807362318038940e-02 -3.794557154178619385e-01
3.158371210098266602e+00 -4.232918262481689453e+00 -4.957806766033172607e-01
-2.755898237228393555e+00 -1.017426013946533203e+00 1.419890046119689941e+00
-3.912019014358520508e+00 1.300454616546630859e+00 -5.819216728210449219e+00
5.510854125022888184e-01 -8.412319421768188477e-01 -4.827074527740478516e+00
-2.151001989841461182e-01 1.385774314403533936e-01 1.880688518285751343e-01
2.582511864602565765e-02 -3.235604166984558105e-01 -2.300680160522460938e+00
2.121782302856445312e+00 -3.356077909469604492e+00 -2.903247773647308350e-01
-4.797085225582122803e-01 -3.088085651397705078e-01 -3.173490166664123535e-01
8.001118302345275879e-01 9.896766543388366699e-01 -6.833949685096740723e-01
3.119803965091705322e-01 7.804468870162963867e-01 -1.612867861986160278e-01
1.670362710952758789e+00 -3.012218952178955078e+00 -2.159920215606689453e+00
1.282491236925125122e-01 3.810778260231018066e-01 -3.058110773563385010e-01
1.623535752296447754e-01 -1.017498493194580078e+00 -6.026161909103393555e-01
-1.212809205055236816e+00 1.833139173686504364e-02 1.093802452087402344e-01
4.868964850902557373e-02 -3.182585477828979492e+00 -1.591858983039855957e+00
2.835737466812133789e+00 -1.270678400993347168e+00 -2.832524061203002930e+00
6.246522068977355957e-01 4.167070388793945312e-01 -1.670239925384521484e+00
5.627008914947509766e+00 -8.300718069076538086e-01 3.593592882156372070e+00
-2.683094143867492676e-01 4.840179905295372009e-02 -8.510542660951614380e-02
-1.772791028022766113e+00 8.386866450309753418e-01 -7.918133586645126343e-02
-7.544173598289489746e-01 1.315741062164306641e+00 -5.153740644454956055e-01
1.752080768346786499e-02 -5.108086109161376953e+00 -8.787739872932434082e-01
-3.696734905242919922e+00 2.988775372505187988e-01 -3.530191659927368164e+00
8.060619235038757324e-01 -2.923350334167480469e-01 6.245339512825012207e-01
-7.514071464538574219e-02 -5.871404409408569336e-01 -5.632094144821166992e-01
