8.265374898910522461e-01 9.525978565216064453e-01 1.212121844291687012e+00 -1.399508118629455566e+00
-1.788814514875411987e-01 -1.006986618041992188e+00 -8.116099238395690918e-01 -7.957113981246948242e-01
2.619061768054962158e-01 1.154864668846130371e+00 -5.747712850570678711e-01 -9.935613870620727539e-01
2.431708425283432007e-01 6.082201004028320312e-01 -8.183617144823074341e-03 1.246392488479614258e+00
-7.026340365409851074e-01 1.287292838096618652e+00 1.532091975212097168e+00 -2.119202762842178345e-01
-2.310300827026367188e+00 -6.360728144645690918e-01 -2.508776485919952393e-01 6.168030202388763428e-02
1.346484899520874023e+00 -5.634079575538635254e-01 6.457189321517944336e-01 -1.896763294935226440e-01
7.427769899368286133e-01 -1.528445601463317871e+00 1.018424868583679199e+00 1.031294822692871094e+00
4.316711127758026123e-01 4.487534761428833008e-01 -1.866015434265136719e+00 2.078713178634643555e+00
5.798614025115966797e-01 1.016557812690734863e+00 4.614315629005432129e-01 4.396685957908630371e-01
-5.462802648544311523e-01 8.610375523567199707e-01 -1.585584521293640137e+00 -1.148684501647949219e+00
8.734542727470397949e-01 4.920201003551483154e-01 -5.207505226135253906e-01 -2.455980330705642700e-02
-7.072839885950088501e-02 -9.688080847263336182e-02 -1.328462958335876465e+00 -1.071276217699050903e-01
-7.540901899337768555e-01 8.421301841735839844e-01 -6.458933949470520020e-01 -1.205413699150085449e+00
-3.829600214958190918e-01 1.812952637672424316e+00 4.728587269783020020e-01 4.918864369392395020e-01
5.338986515998840332e-01 6.156525015830993652e-02 1.351799070835113525e-01 -5.034054517745971680e-01
-5.861184597015380859e-01 1.043179154396057129e+00 -1.915931582450866699e+00 6.600642204284667969e-01
8.582206368446350098e-01 1.537852168083190918e+00 1.094050526618957520e+00 1.054727673530578613e+00
9.092364311218261719e-01 5.175261497497558594e-01 3.854587972164154053e-01 -5.606300830841064453e-01
-1.078908920288085938e+00 8.378391861915588379e-01 -8.647592663764953613e-01 6.111215949058532715e-01
2.851773500442504883e-01 -2.121429294347763062e-01 9.189589619636535645e-01 -6.429221034049987793e-01
-4.372698068618774414e-01 1.421099901199340820e+00 2.488614320755004883e+00 9.236005544662475586e-01
2.904796123504638672e+00 -1.507376194000244141e+00 3.062568604946136475e-01 2.980053424835205078e+00
-7.276458144187927246e-01 1.433400392532348633e+00 -2.173892736434936523e+00 3.291610777378082275e-01
