-4.449253901839256287e-02 -2.585031270980834961e+00 -2.200731515884399414e+00 3.742332383990287781e-02 -5.184477567672729492e-01 -5.906428694725036621e-01 1.283987998962402344e+00 -2.034411132335662842e-01 3.708834946155548096e-01 -2.895879268646240234e+00 -5.680962800979614258e-01 1.535407662391662598e+00 -2.386521100997924805e+00 8.725637793540954590e-01 2.886671125888824463e-01 3.792541921138763428e-01 -5.945762395858764648e-01 -1.207518950104713440e-01 -1.776710748672485352e+00 -1.868271231651306152e-01 4.829412996768951416e-01 8.811730742454528809e-01 -1.625154614448547363e+00 1.947893023490905762e+00 1.986184477806091309e+00 -1.092931509017944336e+00 8.332304358482360840e-01 -1.125325083732604980e+00 -2.447963714599609375e+00 9.368029236793518066e-01 1.503446936607360840e+00 -1.544516440480947495e-02 -4.178836047649383545e-01 -1.549885421991348267e-01 -1.161308735609054565e-01 -8.535490930080413818e-02 1.334832549095153809e+00 -8.959550261497497559e-01 -1.740268468856811523e+00 1.158213138580322266e+00 2.145673274993896484e+00 -2.816482067108154297e+00 -3.213059604167938232e-01 8.338245749473571777e-01 7.059682160615921021e-02 -1.345584034919738770e+00 -2.098619937896728516e+00 -2.740090191364288330e-01 -2.756068944931030273e+00 -1.518355488777160645e+00 -1.497884154319763184e+00 -1.259487271308898926e+00 -2.596076726913452148e+00 -3.775049149990081787e-01 -1.435213327407836914e+00 1.180907636880874634e-01 -1.435594081878662109e+00 -2.134215682744979858e-01 2.134787797927856445e+00 -4.045530855655670166e-01 -1.199421957135200500e-01 7.446101903915405273e-01 -2.248028755187988281e+00 -5.275613069534301758e-02 -3.079819440841674805e+00 -2.714896678924560547e+00 -1.144135475158691406e+00 2.785910129547119141e+00 5.833930373191833496e-01 -6.003155112266540527e-01 -7.939518690109252930e-01 4.210735261440277100e-01
-1.415741205215454102e+00 3.470106422901153564e-02 1.507721066474914551e+00 3.534445464611053467e-01 -3.058799982070922852e+00 4.469073414802551270e-01 -2.049392610788345337e-01 2.945506870746612549e-01 -2.210305213928222656e+00 -4.447813034057617188e+00 -9.016531109809875488e-01 -9.194207787513732910e-01 9.943251013755798340e-01 1.253074884414672852e+00 3.498961925506591797e-01 -7.752456068992614746e-01 -8.013154566287994385e-02 7.044399976730346680e-01 -1.655718326568603516e+00 -1.968796610832214355e+00 -5.502845048904418945e-01 2.638321220874786377e-01 -2.213392496109008789e+00 1.351010680198669434e+00 -4.211577773094177246e-01 -2.130463570356369019e-01 7.726956605911254883e-01 3.965004086494445801e-01 -1.071601033210754395e+00 2.560551881790161133e+00 2.388286828994750977e+00 -4.531931281089782715e-01 -2.482635498046875000e+00 -4.430108368396759033e-01 3.168740272521972656e+00 -6.915529370307922363e-01 -6.193050146102905273e-01 -9.043796658515930176e-01 1.648123003542423248e-02 7.853954434394836426e-01 9.891117811203002930e-01 -3.671926856040954590e-01 1.519242525100708008e-01 -6.245883703231811523e-01 -3.101012110710144043e-01 1.773166298866271973e+00 8.465173840522766113e-01 -3.124025464057922363e-01 1.957789659500122070e-01 1.021622061729431152e+00 1.228119254112243652e+00 -1.571144223213195801e+00 -1.309592247009277344e+00 9.611623883247375488e-01 -1.772826313972473145e+00 1.817647099494934082e+00 1.111948609352111816e+00 -1.175045251846313477e+00 -6.030995249748229980e-01 3.387237191200256348e-01 8.130978345870971680e-01 6.712412834167480469e-01 2.044245004653930664e+00 2.365106821060180664e+00 -6.402846574783325195e-01 3.639982640743255615e-01 2.147927522659301758e+00 3.079605400562286377e-01 5.282962322235107422e-01 -7.907842993736267090e-01 1.490310132503509521e-01 -1.057200670242309570e+00
9.572734236717224121e-01 -1.780907392501831055e+00 -3.611857816576957703e-02 2.320226192474365234e+00 -1.280177831649780273e+00 3.202673494815826416e-01 -2.265198707580566406e+00 -8.066228777170181274e-02 -2.697890281677246094e+00 1.200378060340881348e+00 1.305618286132812500e+00 1.199669912457466125e-01 -8.046419024467468262e-01 3.895266950130462646e-01 1.597753167152404785e-01 5.700902938842773438e-01 -9.679076671600341797e-01 9.204406142234802246e-01 4.593836367130279541e-01 -4.582384526729583740e-01 -6.267003715038299561e-03 1.875592231750488281e+00 1.697916537523269653e-01 2.190104961395263672e+00 4.787706136703491211e-01 -1.117453336715698242e+00 5.733553171157836914e-01 -5.995731949806213379e-01 1.375149846076965332e+00 -8.377367258071899414e-01 -9.137491583824157715e-01 -1.907920479774475098e+00 -7.091991305351257324e-01 1.602429866790771484e+00 -1.651333093643188477e+00 2.357562482357025146e-01 -4.140396714210510254e-01 -8.450008630752563477e-01 -2.005717992782592773e+00 -5.832579135894775391e-01 -3.115509033203125000e+00 7.961554527282714844e-01 -1.192972540855407715e+00 1.015650391578674316e+00 6.694711446762084961e-01 -4.155648052692413330e-01 1.396486282348632812e+00 1.826978683471679688e+00 2.578207850456237793e-01 -1.009264960885047913e-01 1.446447134017944336e+00 -1.530502200126647949e+00 1.140833973884582520e+00 2.121340855956077576e-02 9.066947698593139648e-01 2.900033235549926758e+00 -4.080223560333251953e+00 -7.660792768001556396e-02 -3.232810258865356445e+00 3.146030902862548828e-01 -3.354257345199584961e-02 1.878512024879455566e+00 -4.732912778854370117e-01 -5.992118716239929199e-01 -2.690438926219940186e-01 -1.448855847120285034e-01 -3.012044727802276611e-01 -2.207614898681640625e+00 1.381130814552307129e+00 -2.713354110717773438e+00 -1.121447384357452393e-01 -7.715270519256591797e-01
9.893207252025604248e-02 3.591566681861877441e-01 -4.977415204048156738e-01 2.096163332462310791e-01 1.390146255493164062e+00 -9.573950767517089844e-01 4.620821774005889893e-01 -2.595852613449096680e+00 1.529387831687927246e+00 1.898403644561767578e+00 -1.546959280967712402e+00 -1.576404094696044922e+00 2.742200851440429688e+00 -1.290099024772644043e+00 -2.102499485015869141e+00 3.692400455474853516e-01 1.467388987541198730e+00 7.940006256103515625e-01 -1.991553455591201782e-01 -4.775520265102386475e-01 1.932073354721069336e+00 1.686711192131042480e+00 -1.921301960945129395e+00 -3.130773305892944336e-01 -2.312633991241455078e+00 -8.469489812850952148e-01 3.156337022781372070e+00 4.609870612621307373e-01 -1.842722445726394653e-01 -1.795044302940368652e+00 1.237822696566581726e-01 -1.030335307121276855e+00 -2.406847715377807617e+00 1.108703851699829102e+00 7.812633365392684937e-02 5.177655220031738281e-01 1.460451722145080566e+00 -5.305895805358886719e-01 2.093506097793579102e+00 5.982736349105834961e-01 4.047695174813270569e-02 -5.377734303474426270e-01 1.936045736074447632e-01 4.809823930263519287e-01 8.409794569015502930e-01 -1.448993206024169922e+00 -8.442434668540954590e-01 -4.688268005847930908e-01 -4.254916906356811523e-01 8.226213455200195312e-01 -4.521118700504302979e-01 -5.658962726593017578e-01 2.281941622495651245e-01 2.702866792678833008e+00 1.058348059654235840e+00 -2.342986345291137695e+00 -2.276648521423339844e+00 -8.246980905532836914e-01 -5.345677733421325684e-01 -5.738344788551330566e-01 -2.237448930740356445e+00 2.732863187789916992e+00 -4.350637644529342651e-02 2.520203351974487305e+00 1.531884312629699707e+00 1.029202993959188461e-02 -2.006875753402709961e+00 -1.031402945518493652e+00 -1.380298584699630737e-01 -8.830254077911376953e-01 3.886622905731201172e+00 -2.402334362268447876e-01
1.155154347419738770e+00 -1.943429470062255859e+00 1.830673575401306152e+00 -6.784648895263671875e-01 -2.811478972434997559e-01 2.619941718876361847e-02 1.082586884498596191e+00 -4.408081173896789551e-01 8.039210736751556396e-02 5.001967549324035645e-01 1.765646934509277344e+00 1.439636468887329102e+00 1.534681439399719238e+00 1.464020609855651855e+00 -6.147378683090209961e-01 2.807872533798217773e+00 -5.402643680572509766e-01 5.980969071388244629e-01 -4.266818165779113770e-01 3.689949810504913330e-01 -1.233847737312316895e-01 -7.495113015174865723e-01 1.342843055725097656e+00 7.556623816490173340e-01 -6.025505438446998596e-02 -1.042654156684875488e+00 1.707351654767990112e-01 -2.370108366012573242e+00 -9.470525383949279785e-01 -2.125243693590164185e-01 -1.528044223785400391e+00 1.840367794036865234e+00 3.157617151737213135e-01 1.594040542840957642e-01 -9.855593442916870117e-01 -1.167019367218017578e+00 -1.637414455413818359e+00 2.004404544830322266e+00 -1.755041033029556274e-01 1.671029776334762573e-01 1.801543593406677246e+00 -3.796490192413330078e+00 1.134342312812805176e+00 -1.379993677139282227e+00 6.893662214279174805e-01 -1.259831070899963379e+00 -1.603633522987365723e+00 1.140172481536865234e+00 -2.003417968750000000e+00 -1.285273075103759766e+00 1.387152075767517090e+00 1.471432447433471680e+00 -9.949754476547241211e-01 2.327013015747070312e+00 2.745282649993896484e+00 1.443853676319122314e-01 1.681484222412109375e+00 2.707504510879516602e+00 -3.675687909126281738e-01 2.581504106521606445e+00 -1.317314863204956055e+00 6.356473565101623535e-01 7.025756835937500000e-01 -1.785399317741394043e+00 1.849132776260375977e+00 -3.272210597991943359e+00 -1.613197684288024902e+00 1.770798563957214355e+00 7.355973720550537109e-01 1.972121931612491608e-02 -1.613994956016540527e+00 3.258748292922973633e+00
4.842444323003292084e-03 1.298972010612487793e+00 1.881819814443588257e-01 5.724293589591979980e-01 5.920844674110412598e-01 -1.091825962066650391e+00 -1.515321493148803711e+00 5.975269675254821777e-01 -8.003010153770446777e-01 2.366417884826660156e+00 -2.829860746860504150e-01 -6.121536493301391602e-01 -7.989645004272460938e-01 7.281624078750610352e-01 -1.835331439971923828e+00 4.524402022361755371e-01 -1.448638319969177246e+00 -5.369031429290771484e-01 -4.880443096160888672e+00 7.033047676086425781e-01 1.462342310696840286e-02 1.300171136856079102e+00 -6.014819145202636719e-01 1.761636495590209961e+00 -5.746331214904785156e-01 -1.559344649314880371e+00 -1.053819537162780762e+00 -1.070643663406372070e+00 7.342256307601928711e-01 -6.103506088256835938e-01 2.264142990112304688e+00 1.031331062316894531e+00 1.418045043945312500e+00 -8.682819604873657227e-01 -2.111519813537597656e+00 -1.133253097534179688e+00 -1.854411125183105469e+00 5.726871490478515625e-01 2.189387083053588867e+00 -1.269565582275390625e+00 -2.029579162597656250e+00 -1.132073402404785156e+00 -1.721718311309814453e+00 -1.422448873519897461e+00 3.073188662528991699e-01 3.536500036716461182e-01 -1.154493093490600586e+00 4.139430046081542969e+00 3.661753535270690918e-01 3.779396712779998779e-01 -1.021410584449768066e+00 -1.606637597084045410e+00 2.717386245727539062e+00 -3.133170902729034424e-01 -3.592302799224853516e-01 1.206935644149780273e+00 3.635883033275604248e-01 -6.903476119041442871e-01 -6.802562475204467773e-01 6.002075672149658203e-01 -4.601809084415435791e-01 -1.343835711479187012e+00 -2.299358129501342773e+00 1.141660511493682861e-01 -7.363752722740173340e-01 -6.408306360244750977e-01 -2.356324672698974609e+00 -1.543270945549011230e-01 1.154359221458435059e+00 -4.189468026161193848e-01 2.198747634887695312e+00 8.041751384735107422e-01
2.485018670558929443e-01 2.844554901123046875e+00 3.059486150741577148e+00 -1.622227907180786133e+00 4.014146327972412109e-01 -3.485443890094757080e-01 -1.313000202178955078e+00 8.198635280132293701e-02 2.659358501434326172e+00 -2.421691894531250000e+00 1.048543691635131836e+00 -8.963550329208374023e-01 3.948613405227661133e+00 1.197985768318176270e+00 3.769820034503936768e-01 -5.966617465019226074e-01 7.363637685775756836e-01 -7.864859104156494141e-01 2.639318227767944336e+00 -5.480674505233764648e-01 -1.097968578338623047e+00 1.272414922714233398e+00 7.116960287094116211e-01 -1.170611977577209473e+00 2.065786272287368774e-01 -4.033308625221252441e-01 6.625555157661437988e-01 -1.872093319892883301e+00 9.355883598327636719e-01 1.441148877143859863e+00 -6.325831413269042969e-01 6.331434100866317749e-02 2.579172551631927490e-01 2.318608045578002930e+00 -9.381862878799438477e-01 5.021313428878784180e-01 2.318194657564163208e-01 -2.242623805999755859e+00 1.000557065010070801e+00 1.212697625160217285e+00 -1.378695964813232422e-01 -2.570097923278808594e+00 1.932260632514953613e+00 3.469756841659545898e-01 -1.343254208564758301e+00 -3.269376754760742188e+00 -2.072863340377807617e+00 2.507135272026062012e-01 -2.268856763839721680e+00 1.964577555656433105e+00 4.870974719524383545e-01 -1.485948801040649414e+00 2.192075729370117188e+00 -1.808559060096740723e+00 -1.351946473121643066e+00 5.374103784561157227e-01 1.522608280181884766e+00 1.112283468246459961e+00 1.118426561355590820e+00 6.158303022384643555e-01 -1.180810213088989258e+00 -2.546512782573699951e-01 1.294549822807312012e+00 2.158989429473876953e+00 3.333720922470092773e+00 1.422237515449523926e+00 6.484728455543518066e-01 1.303913593292236328e+00 -2.547966316342353821e-02 1.087521314620971680e+00 4.891670048236846924e-01 -1.924669384956359863e+00
-1.572272062301635742e+00 2.997732162475585938e-01 1.247014880180358887e+00 -2.231289863586425781e+00 -8.905701041221618652e-01 1.563790559768676758e+00 1.658984661102294922e+00 1.776381731033325195e-01 -1.388479471206665039e-01 1.364861875772476196e-01 -4.239336848258972168e-01 1.429960489273071289e+00 -1.306121349334716797e+00 -3.089678764343261719e+00 1.911946296691894531e+00 -1.270832538604736328e+00 -1.120073676109313965e+00 -6.870109438896179199e-01 1.366448879241943359e+00 -8.952571749687194824e-01 -4.137802124023437500e-01 7.438116073608398438e-01 -1.888815909624099731e-01 -1.435485959053039551e+00 3.118797063827514648e+00 -4.214082062244415283e-01 -1.562691092491149902e+00 1.333390116691589355e+00 3.060688257217407227e+00 -3.970163345336914062e+00 1.233959436416625977e+00 5.592040419578552246e-01 7.077286839485168457e-01 -1.097121477127075195e+00 -7.486182451248168945e-01 1.031176209449768066e+00 -7.117012143135070801e-01 -5.976478457450866699e-01 3.154431581497192383e-01 5.126033350825309753e-02 1.141926169395446777e+00 -5.820220112800598145e-01 -7.418841123580932617e-01 -1.403746753931045532e-01 7.935605049133300781e-01 -2.054897785186767578e+00 -3.287175297737121582e-01 -1.652827382087707520e+00 -3.400854766368865967e-01 -1.241056442260742188e+00 -9.677485823631286621e-01 -1.912048816680908203e+00 -4.529461562633514404e-01 -1.156068965792655945e-01 -2.373645067214965820e+00 -1.271682739257812500e+00 -8.445202708244323730e-01 6.988371610641479492e-01 2.115960836410522461e+00 1.072786688804626465e+00 -2.372687101364135742e+00 1.783477425575256348e+00 5.376610159873962402e-01 4.155955910682678223e-01 -1.113102912902832031e+00 1.425069570541381836e-01 9.680331945419311523e-01 1.056891202926635742e+00 9.376973509788513184e-01 7.651344686746597290e-02 -1.624802649021148682e-01 1.364123702049255371e+00
1.982441782951354980e+00 -5.325955897569656372e-02 -3.634018599987030029e-01 -2.387911640107631683e-02 3.389759540557861328e+00 -2.351917028427124023e+00 -3.277446627616882324e-01 -1.966896653175354004e+00 2.803136706352233887e-01 -1.253757238388061523e+00 4.649025201797485352e-01 9.830642342567443848e-01 8.524076938629150391e-01 5.026383399963378906e-01 1.071886301040649414e+00 -2.219023466110229492e+00 -1.071019172668457031e+00 -1.341458559036254883e-01 5.876479148864746094e-01 1.125388503074645996e+00 6.829643845558166504e-01 1.999098539352416992e+00 2.669912338256835938e+00 1.008998274803161621e+00 1.461321234703063965e+00 7.453274130821228027e-01 2.209594547748565674e-01 -9.819220304489135742e-01 1.035182952880859375e+00 1.325054645538330078e+00 -5.723040103912353516e-01 -5.133700370788574219e-01 1.242329701781272888e-01 -2.018151998519897461e+00 -1.308412432670593262e+00 -1.755842924118041992e+00 7.016209959983825684e-01 6.732891798019409180e-01 -1.468975305557250977e+00 -4.537167847156524658e-01 -2.445142984390258789e+00 3.362829387187957764e-01 2.331253767013549805e+00 -1.676924109458923340e+00 -6.915300339460372925e-02 -1.332711577415466309e+00 1.442145466804504395e+00 9.860270023345947266e-01 -4.197875559329986572e-01 -2.062766075134277344e+00 2.039765119552612305e+00 5.857163667678833008e-01 -4.566718041896820068e-01 -2.450454950332641602e+00 8.391239494085311890e-02 -8.044786751270294189e-02 -4.869737029075622559e-01 -1.430472731590270996e+00 -1.152668476104736328e+00 -4.516808390617370605e-01 -1.672266602516174316e+00 2.779576480388641357e-01 1.862533926963806152e+00 2.698910236358642578e+00 -1.880181908607482910e+00 5.173006653785705566e-01 3.652779817581176758e+00 -1.510332942008972168e+00 -1.379203796386718750e+00 -2.971379280090332031e+00 6.476928293704986572e-02 -4.322968125343322754e-01
2.477498054504394531e+00 -1.456124424934387207e+00 -1.019741892814636230e+00 1.362963557243347168e+00 7.938393354415893555e-01 -1.594760179519653320e+00 3.378428220748901367e-01 1.074149489402770996e+00 1.258037447929382324e+00 -1.336148500442504883e+00 -1.685204505920410156e+00 -1.347694516181945801e+00 -7.853482365608215332e-01 -2.946825325489044189e-01 -1.541037410497665405e-01 -1.622966766357421875e+00 -4.188107699155807495e-02 1.038215607404708862e-01 2.009488821029663086e+00 6.229974627494812012e-01 1.532253980636596680e+00 3.750478103756904602e-02 -6.842190623283386230e-01 4.438470602035522461e-01 -1.893196702003479004e+00 -1.565890073776245117e+00 -1.788542866706848145e+00 -5.988258719444274902e-01 3.249125778675079346e-01 -2.978153705596923828e+00 2.333189010620117188e+00 3.021242618560791016e-01 3.117918491363525391e+00 -6.528839468955993652e-01 -2.225320816040039062e+00 3.225174903869628906e+00 1.803741931915283203e+00 7.333961129188537598e-01 1.299093365669250488e+00 1.198642253875732422e+00 9.217510223388671875e-01 -1.214373350143432617e+00 -3.234115839004516602e+00 3.244171738624572754e-01 5.184934139251708984e-01 4.072477519512176514e-01 -2.447210788726806641e+00 -4.443818926811218262e-01 -5.971687436103820801e-01 -2.542546033859252930e+00 6.919638514518737793e-01 5.138751864433288574e-01 -1.553339242935180664e+00 4.559238553047180176e-01 3.179614245891571045e-01 -6.588795185089111328e-01 9.884969592094421387e-01 -1.016772627830505371e+00 -1.636877894401550293e+00 2.046304047107696533e-01 3.691304624080657959e-01 2.859645187854766846e-01 2.977115154266357422e+00 -9.483299851417541504e-01 3.506943285465240479e-01 1.239169761538505554e-01 2.380444288253784180e+00 1.028749868273735046e-01 7.848326563835144043e-01 2.148670911788940430e+00 -1.056244850158691406e+00 1.031549453735351562e+00
