-3.492339611053466797e+00 -4.073340415954589844e+00 -1.218197867274284363e-01 -3.692182064056396484e+00 5.041678428649902344e+00 -1.142188668251037598e+00 1.818754196166992188e+00 4.605002105236053467e-01 -5.588983893394470215e-01 4.923664033412933350e-01 5.150105953216552734e-01 -2.668508291244506836e+00 5.241542816162109375e+00 4.745571136474609375e+00 -2.605883121490478516e+00
-1.983799219131469727e+00 4.492951393127441406e+00 2.600095510482788086e+00 5.179458856582641602e-01 1.080894112586975098e+00 -1.495664000511169434e+00 1.871858477592468262e+00 7.657034993171691895e-01 7.231168746948242188e-01 -1.066185832023620605e+00 3.627646923065185547e+00 -2.199584722518920898e+00 3.855770111083984375e+00 -3.599344491958618164e+00 2.432314157485961914e+00
3.628169298171997070e+00 2.556337118148803711e-01 3.547406792640686035e-01 -5.034256458282470703e+00 -4.660432040691375732e-01 -5.424783229827880859e+00 -5.088106155395507812e+00 7.121042013168334961e-01 4.876440048217773438e+00 8.214900493621826172e-01 5.411754608154296875e+00 2.611521244049072266e+00 1.834480166435241699e+00 -1.292370200157165527e+00 5.999187827110290527e-01
4.809369564056396484e+00 -1.420625686645507812e+00 2.910142660140991211e+00 5.270394325256347656e+00 -3.173817634582519531e+00 -3.706986904144287109e+00 4.456100463867187500e+00 2.175815552473068237e-01 -3.115134477615356445e+00 -2.721060037612915039e+00 2.154014587402343750e+00 -1.525768756866455078e+00 -2.396870136260986328e+00 -2.183108568191528320e+00 -4.958283424377441406e+00
-4.932243347167968750e+00 -3.811478614807128906e+00 -3.040357828140258789e+00 1.688476681709289551e+00 -1.624703049659729004e+00 -5.128766536712646484e+00 -5.788394927978515625e+00 5.196561217308044434e-01 1.132250949740409851e-01 2.562597513198852539e+00 -2.611970901489257812e+00 -2.667149305343627930e-01 4.676374435424804688e+00 -3.594000577926635742e+00 8.498612046241760254e-01
-4.060461521148681641e+00 -2.991083264350891113e-01 2.421026468276977539e+00 5.105786323547363281e+00 5.392621755599975586e-01 2.032438755035400391e+00 -3.511250495910644531e+00 4.121247768402099609e+00 1.891035556793212891e+00 4.163492679595947266e+00 -7.073076963424682617e-01 9.359896183013916016e-01 -2.451752424240112305e+00 5.236701488494873047e+00 -1.171147823333740234e+00
2.862908601760864258e+00 -2.228132963180541992e+00 4.977181434631347656e+00 -6.006388664245605469e-01 -2.541470766067504883e+00 -1.895778179168701172e-01 1.404681444168090820e+00 -8.338035345077514648e-01 3.508008718490600586e-01 7.096890807151794434e-01 -1.518311500549316406e-01 4.384044647216796875e+00 -2.489730268716812134e-01 5.379683017730712891e+00 4.744413852691650391e+00
-1.499797224998474121e+00 7.164135575294494629e-01 4.648975372314453125e+00 -9.265556931495666504e-01 1.881425380706787109e+00 1.634158492088317871e+00 3.127464532852172852e+00 4.129197001457214355e-01 2.920262813568115234e+00 4.143572330474853516e+00 3.533022642135620117e+00 -4.505199909210205078e+00 1.673750996589660645e+00 2.379425525665283203e+00 5.186494350433349609e+00
-3.982558548450469971e-01 -4.672785282135009766e+00 -4.873307704925537109e+00 2.096798717975616455e-01 -3.264150142669677734e+00 1.139372229576110840e+00 9.843997359275817871e-01 1.436766505241394043e+00 -2.874523401260375977e+00 -4.819880962371826172e+00 3.726505279541015625e+00 -4.575639247894287109e+00 -4.777052402496337891e+00 -1.302222251892089844e+00 4.103686809539794922e+00
-1.080685615539550781e+00 7.808727025985717773e-01 1.442019104957580566e+00 -2.267822742462158203e+00 -3.920844793319702148e+00 -1.384112119674682617e+00 -7.033919095993041992e-01 1.388681769371032715e+00 -3.196975946426391602e+00 1.293975830078125000e+00 5.849651336669921875e+00 -5.459261894226074219e+00 -9.459080696105957031e-01 -1.288688659667968750e+00 -1.893603920936584473e+00
-5.690544605255126953e+00 4.069931030273437500e+00 1.465233445167541504e+00 -1.352533578872680664e+00 6.879765987396240234e-01 1.773626655340194702e-01 3.877314627170562744e-01 3.042676687240600586e+00 -1.347290635108947754e+00 2.140744447708129883e+00 2.354808568954467773e+00 2.922802925109863281e+00 1.131019949913024902e+00 -3.832598924636840820e+00 4.826917648315429688e+00
1.423370599746704102e+00 -3.108717918395996094e+00 3.587352752685546875e+00 5.076100826263427734e+00 1.352363586425781250e+00 -3.082183897495269775e-01 -5.463892936706542969e+00 -2.511237561702728271e-01 1.117643490433692932e-01 1.790196299552917480e+00 5.880672931671142578e+00 -3.933717310428619385e-01 4.859787523746490479e-01 4.541794657707214355e-01 2.783992528915405273e+00
2.275648593902587891e+00 7.860885262489318848e-01 -2.259225368499755859e+00 1.882234364748001099e-01 6.491421699523925781e+00 3.287835836410522461e+00 -1.568388462066650391e+00 3.102064609527587891e+00 -1.246656179428100586e-01 -9.488593339920043945e-01 1.373718261718750000e+00 5.187845230102539062e+00 1.408968687057495117e+00 9.739497900009155273e-01 8.297091722488403320e-01
1.932863593101501465e+00 4.670949935913085938e+00 -1.290032386779785156e+00 1.016865730285644531e+00 6.553168296813964844e-01 -2.470620870590209961e+00 3.208612442016601562e+00 4.500274181365966797e+00 -3.911015689373016357e-01 1.295151591300964355e+00 -3.155170440673828125e+00 -5.022747993469238281e+00 -2.836790084838867188e+00 3.155485630035400391e+00 1.234576553106307983e-01
-1.247654914855957031e+00 3.629631996154785156e-01 -2.546866178512573242e+00 -5.546785831451416016e+00 2.368974447250366211e+00 -1.409960508346557617e+00 -1.161873579025268555e+00 -2.419916987419128418e-01 -4.967498302459716797e+00 -1.718538641929626465e+00 1.604712128639221191e+00 2.066830158233642578e+00 -3.533773422241210938e+00 5.422361373901367188e+00 1.869734764099121094e+00
-2.490174055099487305e+00 -2.161794900894165039e+00 -4.813074111938476562e+00 -1.293374896049499512e+00 -1.821345090866088867e+00 3.013521730899810791e-01 4.398787021636962891e+00 -4.314735531806945801e-01 1.307685136795043945e+00 3.895738363265991211e+00 -1.820737719535827637e+00 3.918318510055541992e+00 2.127748012542724609e+00 -4.361964702606201172e+00 1.476281881332397461e+00
5.056420564651489258e-01 3.414602756500244141e+00 -3.741978406906127930e-01 7.105369567871093750e-01 -2.421034336090087891e+00 -4.925495147705078125e+00 2.345494747161865234e+00 3.958646059036254883e+00 -1.777584552764892578e+00 -3.490650057792663574e-01 -1.613101601600646973e+00 3.048460006713867188e+00 -5.209807872772216797e+00 4.985295295715332031e+00 -3.836442232131958008e+00
-2.056449651718139648e+00 1.897576689720153809e+00 3.463396728038787842e-01 1.675492286682128906e+00 -2.481040000915527344e+00 8.737578988075256348e-01 6.062734127044677734e-01 -5.480857372283935547e+00 -3.597434461116790771e-01 -4.741025924682617188e+00 -2.787328243255615234e+00 -4.137836933135986328e+00 4.727665901184082031e+00 3.369993209838867188e+00 4.250952601432800293e-01
1.248896479606628418e+00 -4.545524597167968750e+00 2.995008468627929688e+00 -4.441266536712646484e+00 -4.188511848449707031e+00 5.061582088470458984e+00 3.212746381759643555e+00 -1.577310919761657715e+00 -3.515066862106323242e+00 -1.457268714904785156e+00 5.615717768669128418e-01 -4.687945842742919922e+00 -1.129142284393310547e+00 -2.529769420623779297e+00 3.192196190357208252e-01
5.047657489776611328e+00 -6.292704939842224121e-01 5.118863105773925781e+00 -4.091759204864501953e+00 2.186339139938354492e+00 1.037540882825851440e-01 4.314911842346191406e+00 1.230509638786315918e+00 -9.271909594535827637e-01 -3.718805313110351562e-01 -3.528246402740478516e+00 3.051002502441406250e+00 -7.324427366256713867e-01 -1.051616787910461426e+00 -4.653770446777343750e+00
-1.513835906982421875e+00 -5.420067906379699707e-01 -4.301483154296875000e+00 4.702033519744873047e+00 -3.927520275115966797e+00 -1.199524998664855957e+00 3.388994932174682617e+00 -1.973137855529785156e+00 1.835730969905853271e-01 -2.916072607040405273e-01 4.519975185394287109e-01 1.067955493927001953e+00 5.430428504943847656e+00 4.214060783386230469e+00 1.406562030315399170e-01
-4.967341899871826172e+00 -5.283313751220703125e+00 2.896075963973999023e+00 -9.661384820938110352e-01 3.673321247100830078e+00 -4.034732818603515625e+00 -5.299625873565673828e+00 -1.747858166694641113e+00 -4.085998833179473877e-01 -2.418941497802734375e+00 -3.868441879749298096e-01 4.093396186828613281e+00 -2.427444458007812500e+00 -2.496812492609024048e-01 -4.814423620700836182e-01
4.596094608306884766e+00 7.520382404327392578e-01 -4.802187442779541016e+00 5.387573719024658203e+00 2.550517320632934570e+00 1.354794144630432129e+00 -5.581782460212707520e-01 -5.078197121620178223e-01 -1.541756391525268555e+00 -3.882603645324707031e+00 4.640480041503906250e+00 1.463197469711303711e+00 -1.718834280967712402e+00 9.114633798599243164e-01 -3.926178216934204102e+00
-3.938811779022216797e+00 -9.926092028617858887e-01 -8.178601861000061035e-01 1.405318260192871094e+00 1.149035930633544922e+00 3.065289735794067383e+00 3.963586330413818359e+00 -5.398631572723388672e+00 5.520331263542175293e-01 2.704233646392822266e+00 5.407046794891357422e+00 2.637842893600463867e+00 3.518767118453979492e+00 -5.855324268341064453e-01 -5.284919261932373047e+00
-6.825512647628784180e-01 4.664429187774658203e+00 3.260828495025634766e+00 4.055760860443115234e+00 -2.876317024230957031e+00 -1.071376085281372070e+00 3.112078011035919189e-01 4.669779777526855469e+00 -4.383228778839111328e+00 1.160040259361267090e+00 -1.935395836830139160e+00 4.998382091522216797e+00 -3.560128808021545410e-02 6.908926963806152344e-01 2.996869802474975586e+00
2.956559062004089355e-01 4.557386398315429688e+00 -2.520406961441040039e+00 7.260704040527343750e-01 3.843990564346313477e-01 5.633498191833496094e+00 -5.569045543670654297e+00 -9.752537012100219727e-01 -1.851686239242553711e-01 4.898020744323730469e+00 -2.155752420425415039e+00 1.297804355621337891e+00 -5.211366653442382812e+00 -1.448813557624816895e+00 5.606721043586730957e-01
-4.917151927947998047e+00 1.308751106262207031e-01 -3.323285818099975586e+00 -4.643124103546142578e+00 -4.225093841552734375e+00 -5.843920707702636719e-01 1.402536034584045410e+00 -1.886133313179016113e+00 -1.810374975204467773e+00 2.392330169677734375e-01 2.742743730545043945e+00 4.705643653869628906e+00 -5.281988620758056641e+00 2.135856628417968750e+00 -3.238737821578979492e+00
-1.588144749402999878e-01 -1.723578572273254395e+00 -3.443132042884826660e-01 2.414492964744567871e-01 -2.289466857910156250e+00 5.910723805427551270e-01 -2.420064210891723633e+00 3.886598825454711914e+00 -4.811562538146972656e+00 2.770459413528442383e+00 -4.987005710601806641e+00 3.311814069747924805e+00 -3.096499681472778320e+00 1.029155135154724121e+00 3.492487907409667969e+00
3.356471538543701172e+00 4.105760574340820312e+00 3.515024423599243164e+00 -2.201572954654693604e-01 -4.026220321655273438e+00 -5.992043614387512207e-01 -2.872802495956420898e+00 -1.128120541572570801e+00 1.402949929237365723e+00 -5.352468013763427734e+00 -1.495374441146850586e+00 1.628335356712341309e+00 3.084021091461181641e+00 2.223217487335205078e+00 -2.420944690704345703e+00
-2.412068367004394531e+00 8.841844201087951660e-01 -6.631553173065185547e-02 5.406304836273193359e+00 2.449260234832763672e+00 -3.025333642959594727e+00 3.943580150604248047e+00 -1.807345986366271973e+00 4.575085163116455078e+00 -4.934455871582031250e+00 -3.834521055221557617e+00 2.753075361251831055e+00 -2.317875862121582031e+00 -5.149807453155517578e+00 -5.365284681320190430e-01
9.215505719184875488e-01 -5.391696453094482422e+00 -1.563246965408325195e+00 5.060007572174072266e-01 1.536606699228286743e-01 3.030187487602233887e-01 -4.825482964515686035e-01 5.295873165130615234e+00 5.950141906738281250e+00 -7.018455862998962402e-01 -4.530803263187408447e-01 -3.420537471771240234e+00 -5.324976444244384766e-01 -1.198268651962280273e+00 7.458496093750000000e-01
3.313174247741699219e+00 9.450041651725769043e-01 -2.128859758377075195e+00 -3.948974609375000000e+00 -3.991724848747253418e-01 -5.564224720001220703e+00 -4.635111987590789795e-01 -5.648111820220947266e+00 -1.597382128238677979e-01 4.221766948699951172e+00 -8.986356854438781738e-01 -4.034616053104400635e-01 -1.181812286376953125e+00 -5.008291602134704590e-01 -2.461310625076293945e-01
-1.605558037757873535e+00 1.914735555648803711e+00 -3.502611160278320312e+00 1.091001033782958984e+00 -5.398526787757873535e-01 2.922232389450073242e+00 1.275672793388366699e+00 -5.070376396179199219e+00 3.747298479080200195e+00 -1.190050959587097168e+00 3.891798019409179688e+00 -2.585673570632934570e+00 -4.848613739013671875e+00 4.342991828918457031e+00 4.346182823181152344e+00
-1.305002927780151367e+00 4.394048690795898438e+00 1.276642918586730957e+00 -1.529032707214355469e+00 -1.194112300872802734e+00 6.330471634864807129e-01 3.764310359954833984e+00 4.082298278808593750e-01 -2.124180793762207031e+00 -6.033676624298095703e+00 7.778348922729492188e-01 5.582453012466430664e-01 4.173480033874511719e+00 -8.647256493568420410e-01 -1.374938011169433594e+00
-5.394763946533203125e-01 -1.870574712753295898e+00 -2.555100202560424805e+00 -4.820062637329101562e+00 4.653014659881591797e+00 3.149429798126220703e+00 -3.627966880798339844e+00 -1.790719389915466309e+00 5.614636540412902832e-01 -5.962596893310546875e+00 -4.359484195709228516e+00 -2.480988740921020508e+00 3.521920442581176758e+00 5.009684085845947266e+00 2.256966590881347656e+00
-2.743324264883995056e-02 -5.617358207702636719e+00 -5.690686106681823730e-01 -1.013411402702331543e+00 -5.850431919097900391e-01 -2.536206543445587158e-01 -1.939233303070068359e+00 1.169639453291893005e-01 5.905972957611083984e+00 -4.006935596466064453e+00 -1.360019207000732422e+00 1.128861308097839355e+00 -2.112040758132934570e+00 -1.887109428644180298e-01 1.740939259529113770e+00
4.396183013916015625e+00 -2.922035455703735352e+00 1.144664168357849121e+00 -4.704774618148803711e-01 -6.203861162066459656e-02 9.420742392539978027e-01 -1.099719166755676270e+00 1.271912932395935059e+00 -5.913603782653808594e+00 4.054698646068572998e-01 -5.208992004394531250e+00 -2.078639030456542969e+00 1.107892632484436035e+00 -4.318860530853271484e+00 -5.062672615051269531e+00
