5.963712930679321289e-01 -6.213076785206794739e-02 -5.197073817253112793e-01 -1.757196784019470215e+00 3.808268904685974121e-01 -1.521456599235534668e+00 3.601971387863159180e+00 -2.608869075775146484e-01 -1.828543782234191895e+00 -5.787973403930664062e-01 2.244843244552612305e+00 -6.418408453464508057e-02 -1.301123499870300293e+00 -2.858379364013671875e+00
3.597752153873443604e-01 -2.028011530637741089e-01 9.667286276817321777e-01 -4.233826100826263428e-01 -1.004570573568344116e-01 -1.708545207977294922e+00 4.232477247714996338e-01 -1.214514225721359253e-01 -8.139234781265258789e-01 6.020982265472412109e-01 -3.213005065917968750e-01 -1.222208887338638306e-02 -3.816514909267425537e-01 -3.777284860610961914e+00
1.148734688758850098e-01 -2.492313534021377563e-01 -4.035274386405944824e-01 7.369399666786193848e-01 8.415482938289642334e-02 2.567927539348602295e-02 -1.182389616966247559e+00 1.613125652074813843e-01 -2.151529550552368164e+00 -3.085249662399291992e-01 8.556832075119018555e-01 -6.745007634162902832e-01 -1.065111041069030762e+00 1.228244423866271973e+00
-2.081341505050659180e+00 -4.073702543973922729e-02 -1.231506466865539551e+00 4.847489595413208008e-01 8.681237101554870605e-01 4.730769097805023193e-01 2.307719707489013672e+00 -2.590626478195190430e+00 -6.094759702682495117e-01 -3.781608343124389648e+00 -6.309896111488342285e-01 -7.781774401664733887e-01 -1.794409394264221191e+00 -8.292338848114013672e-01
-5.143300294876098633e-01 3.000258684158325195e+00 1.897495865821838379e+00 1.805102944374084473e+00 -5.882383137941360474e-02 -6.393631696701049805e-01 -6.036964803934097290e-02 2.055233716964721680e+00 -3.236208200454711914e+00 7.641056180000305176e-02 5.369094014167785645e-01 -1.720620870590209961e+00 2.411033630371093750e+00 -2.007524967193603516e+00
-1.313932418823242188e+00 1.536662936210632324e+00 -9.233886599540710449e-01 -1.474811434745788574e+00 7.405985593795776367e-01 -1.644026041030883789e-01 4.375863373279571533e-01 2.188614130020141602e+00 4.661251604557037354e-01 4.462088644504547119e-01 -1.904939860105514526e-01 1.354143917560577393e-01 7.260740995407104492e-01 1.392673492431640625e+00
-5.107883810997009277e-01 3.717226982116699219e+00 3.419930934906005859e+00 1.703047871589660645e+00 3.390876054763793945e+00 3.103681206703186035e-01 1.594481110572814941e+00 -1.173800509423017502e-02 1.275365233421325684e+00 -1.379009246826171875e+00 -2.087586164474487305e+00 -1.022783398628234863e+00 2.009168624877929688e+00 -1.058117151260375977e+00
-1.318052649497985840e+00 -2.459731578826904297e+00 -5.980835556983947754e-01 9.455115199089050293e-01 -2.307926177978515625e+00 -1.656426191329956055e+00 -4.992586374282836914e-01 -2.191221415996551514e-01 -5.054708123207092285e-01 -3.227415323257446289e+00 1.422477841377258301e+00 1.708290427923202515e-01 7.701194286346435547e-01 -2.546190619468688965e-01
-2.070004940032958984e+00 3.108816385269165039e+00 3.454829454421997070e+00 -1.442370057106018066e+00 4.294632077217102051e-01 -6.793667078018188477e-01 -1.787405967712402344e+00 -1.064149141311645508e+00 -3.132212877273559570e+00 -2.604450702667236328e+00 -1.427299261093139648e+00 1.104000926017761230e+00 4.113743603229522705e-01 4.855216503143310547e+00
-6.067191958427429199e-01 6.681045293807983398e-01 3.536861181259155273e+00 2.173530817031860352e+00 -4.483986794948577881e-01 -1.966631889343261719e+00 -2.653664350509643555e+00 -1.044814109802246094e+00 -5.034435391426086426e-01 9.993603825569152832e-01 -6.384114623069763184e-01 -4.143254280090332031e+00 3.091345131397247314e-01 2.771853208541870117e+00
