-1.029823303222656250e+00 -4.481205940246582031e-01
-1.194956183433532715e+00 6.621941328048706055e-01
-5.615226745605468750e+00 -2.585111379623413086e+00
-8.980014324188232422e-01 -9.247600100934505463e-03
1.306746840476989746e+00 1.110053420066833496e+00
4.724727153778076172e+00 1.803654074668884277e+00
4.078127443790435791e-01 -2.595298588275909424e-01
-7.232462763786315918e-01 2.767376303672790527e-01
-6.065385341644287109e+00 -2.279557704925537109e+00
-2.474247932434082031e+00 -9.827645421028137207e-01
-4.570625424385070801e-01 -3.528299331665039062e-01
8.097444176673889160e-01 7.755444526672363281e+00
-5.350293517112731934e-01 -1.090598583221435547e+00
4.415586292743682861e-01 -2.803682386875152588e-01
-8.838551640510559082e-01 -7.893814444541931152e-01
1.949642449617385864e-01 2.644158601760864258e-01
-9.866641461849212646e-02 -4.684337675571441650e-01
3.681117594242095947e-01 9.457731842994689941e-01
-1.282912969589233398e+00 -1.412935405969619751e-01
4.190064668655395508e-01 -1.428771913051605225e-01
3.401477336883544922e-01 7.627274990081787109e-01
9.690429568290710449e-01 3.187445640563964844e+00
-1.674047261476516724e-01 -6.247957944869995117e-01
3.006553947925567627e-01 8.097990751266479492e-01
5.945843696594238281e+00 -3.365282773971557617e+00
4.047637462615966797e+00 -7.728196382522583008e-01
-7.513439655303955078e-01 -5.070063114166259766e+00
5.120098114013671875e+00 -5.461474418640136719e+00
1.031628608703613281e+00 1.266446828842163086e+00
2.554303407669067383e-01 3.473205566406250000e-01
-2.789022684097290039e+00 1.141163945198059082e+00
1.724532693624496460e-01 -1.613217592239379883e+00
-1.788926482200622559e+00 9.468901157379150391e-01
-6.808974146842956543e-01 1.542009711265563965e-01
-2.551752328872680664e-01 7.310751080513000488e-01
-2.238297164440155029e-01 6.908577084541320801e-01
9.697913527488708496e-01 6.928848028182983398e-01
1.431184560060501099e-01 3.161811828613281250e-01
-6.613476276397705078e+00 7.959401607513427734e+00
5.921226978302001953e+00 5.540735721588134766e-01
5.346085071563720703e+00 7.151933670043945312e+00
-1.606876552104949951e-01 -4.017278254032135010e-01
-7.775489687919616699e-01 -3.094924211502075195e+00
5.039313316345214844e+00 1.361566662788391113e+00
5.476279258728027344e-01 1.141890048980712891e+00
-6.431592106819152832e-01 1.505294740200042725e-01
-2.687410831451416016e+00 -1.139061689376831055e+00
1.446855664253234863e-01 1.162978708744049072e-01
-1.132613897323608398e+00 -5.781261444091796875e+00
4.451777935028076172e-01 3.039003312587738037e-01
