-1.824174523353576660e-01 -3.919047355651855469e+00 -2.993403196334838867e+00 3.416872978210449219e+00 1.465778350830078125e+00 8.328641653060913086e-01 -4.645574092864990234e+00 2.116612911224365234e+00 -1.471464872360229492e+00 -5.373566150665283203e-01 1.915065288543701172e+00 6.676505804061889648e-01 3.818962574005126953e+00 4.136789798736572266e+00 3.212514162063598633e+00 4.076925277709960938e+00 1.448040246963500977e+00 2.862412214279174805e+00
4.146165370941162109e+00 1.358081698417663574e+00 -9.285304695367813110e-02 -4.726123332977294922e+00 2.168953657150268555e+00 -1.946247458457946777e+00 -2.307158261537551880e-01 -1.863228440284729004e+00 -1.147053614258766174e-01 8.734538555145263672e-01 -4.616361618041992188e+00 -4.506162643432617188e+00 8.466899394989013672e-02 1.819430232048034668e+00 3.469215631484985352e+00 -1.118011832237243652e+00 -5.645940899848937988e-01 1.695772290229797363e+00
-4.055065631866455078e+00 -1.350658297538757324e+00 4.371796131134033203e+00 -3.020747184753417969e+00 -2.256207466125488281e+00 7.105694413185119629e-01 -4.855311393737792969e+00 -3.756443262100219727e+00 1.813707113265991211e+00 -4.693659782409667969e+00 -1.519909977912902832e+00 -3.048237562179565430e+00 -1.523095607757568359e+00 -1.550603628158569336e+00 -1.417338609695434570e+00 -1.672760605812072754e+00 4.673313498497009277e-01 7.178315520286560059e-01
-5.634138584136962891e-01 3.859272480010986328e+00 6.199288964271545410e-01 3.107693910598754883e+00 2.494189739227294922e+00 1.599575757980346680e+00 3.705852031707763672e+00 -2.584166526794433594e+00 4.239198684692382812e+00 -6.413484215736389160e-01 4.795008182525634766e+00 -4.508056163787841797e+00 -6.136016249656677246e-01 9.085515141487121582e-01 2.916465044021606445e+00 -1.663180351257324219e+00 -1.798713088035583496e+00 3.990669488906860352e+00
3.658722043037414551e-01 2.396427392959594727e+00 6.753071546554565430e-01 3.325062036514282227e+00 -3.088243007659912109e+00 7.165996432304382324e-01 4.019018173217773438e+00 -2.273550510406494141e+00 1.964850187301635742e+00 -2.928035259246826172e+00 1.587604522705078125e+00 4.222462654113769531e+00 3.606703281402587891e+00 1.611674427986145020e+00 7.365886569023132324e-01 -9.871644973754882812e-01 -1.345902323722839355e+00 -4.793159961700439453e+00
1.906481266021728516e+00 7.996065169572830200e-02 5.168825984001159668e-01 4.332241535186767578e+00 -4.286503314971923828e+00 -4.039842128753662109e+00 4.774297714233398438e+00 5.310897827148437500e-01 4.995044767856597900e-01 2.025639772415161133e+00 -3.011707067489624023e+00 7.049872875213623047e-01 2.558993816375732422e+00 2.456778287887573242e+00 3.550194025039672852e+00 2.749307155609130859e+00 7.297472953796386719e-01 9.367076754570007324e-01
-1.144127249717712402e+00 -8.096287846565246582e-01 5.932229161262512207e-01 -2.296376228332519531e+00 -3.914715051651000977e+00 -3.164955615997314453e+00 -1.840604424476623535e+00 -3.181783258914947510e-01 2.251159399747848511e-02 3.660154104232788086e+00 -1.521018892526626587e-01 4.617453575134277344e+00 -3.854561805725097656e+00 1.634022116661071777e+00 3.359189748764038086e+00 -4.797618389129638672e+00 4.580788135528564453e+00 3.518029928207397461e+00
3.735462188720703125e+00 -3.165593147277832031e+00 1.195984482765197754e-01 3.711596965789794922e+00 3.353636741638183594e+00 -9.073603153228759766e-01 7.284090518951416016e-01 4.545485019683837891e+00 1.357912570238113403e-01 1.707756519317626953e-01 4.282637119293212891e+00 2.497553825378417969e+00 7.525891065597534180e-01 -1.079706072807312012e+00 -2.791151762008666992e+00 -4.447308063507080078e+00 1.624771833419799805e+00 -4.643281400203704834e-01
-2.716194152832031250e+00 -3.321614742279052734e+00 -3.102832317352294922e+00 7.053439617156982422e-01 -1.893388390541076660e+00 1.208665315061807632e-02 -1.388707876205444336e+00 -4.195077896118164062e+00 1.969884753227233887e+00 5.314207673072814941e-01 3.614205837249755859e+00 4.899093627929687500e+00 3.990343332290649414e+00 1.895177662372589111e-01 -5.173259600996971130e-02 -1.720354795455932617e+00 1.953791022300720215e+00 1.163958311080932617e+00
-5.664671659469604492e-01 4.007288455963134766e+00 1.235372066497802734e+00 3.399284839630126953e+00 -1.252816081047058105e+00 3.362448215484619141e+00 2.551469206809997559e-01 -2.750779092311859131e-01 -4.546659469604492188e+00 -1.108881235122680664e+00 -5.071066379547119141e+00 -5.262244343757629395e-01 -2.429358005523681641e+00 2.710198879241943359e+00 -6.305501461029052734e-01 -4.524808406829833984e+00 2.983426094055175781e+00 -2.485311031341552734e+00
1.427800297737121582e+00 -3.249201774597167969e-01 3.429456949234008789e-01 -1.978557825088500977e+00 -1.227885186672210693e-01 -4.067517757415771484e+00 -5.747580051422119141e+00 -2.069281101226806641e+00 -2.632745981216430664e+00 -4.680882453918457031e+00 4.078815460205078125e+00 -2.561341047286987305e+00 2.664015889167785645e-01 -4.518468379974365234e+00 3.098480775952339172e-02 -2.714165925979614258e+00 -1.210248112678527832e+00 -4.806387424468994141e+00
-4.447675645351409912e-01 3.726027727127075195e+00 2.463618755340576172e+00 4.587390899658203125e+00 -2.577295780181884766e+00 5.184041261672973633e-01 -4.981919825077056885e-01 -4.141910076141357422e+00 9.222177863121032715e-01 2.698888540267944336e+00 1.587574005126953125e+00 2.280260562896728516e+00 -4.363617300987243652e-01 -2.648715257644653320e+00 -3.982107162475585938e+00 9.754576683044433594e-01 -4.099383056163787842e-01 4.013497352600097656e+00
4.235270977020263672e+00 -1.951523661613464355e+00 4.222314357757568359e-01 2.161053866147994995e-01 -4.099355697631835938e+00 6.149488091468811035e-01 -1.600668072700500488e+00 1.439840793609619141e+00 -2.657575011253356934e-01 -3.247017145156860352e+00 -2.863216876983642578e+00 3.327452898025512695e+00 -2.888638973236083984e+00 -3.083282232284545898e+00 -1.267120957374572754e+00 -4.227401256561279297e+00 -3.790648698806762695e+00 4.704126834869384766e+00
3.883125066757202148e+00 2.025974839925765991e-01 -4.332182109355926514e-01 -4.219207286834716797e+00 -2.417675554752349854e-01 -1.636062383651733398e+00 3.843399047851562500e+00 -5.213461518287658691e-01 -4.606446266174316406e+00 4.274513721466064453e+00 -2.911051750183105469e+00 5.544658899307250977e-01 -5.651282072067260742e-01 -4.801422595977783203e+00 -1.476908445358276367e+00 9.566302895545959473e-01 4.136865139007568359e+00 1.716772019863128662e-01
1.712164878845214844e-01 1.984774470329284668e+00 -3.588657617568969727e+00 -3.807646989822387695e+00 5.119592323899269104e-02 4.341104984283447266e+00 -4.648283481597900391e+00 4.609997272491455078e+00 4.158328056335449219e+00 -2.429352998733520508e+00 4.394134879112243652e-01 3.108494043350219727e+00 -6.222560405731201172e-01 3.705366373062133789e+00 4.410042464733123779e-01 2.570199251174926758e+00 -3.957853794097900391e+00 3.173151016235351562e-01
-2.070569992065429688e+00 -4.626355469226837158e-01 1.615797996520996094e+00 8.160730600357055664e-01 3.724496364593505859e+00 2.952130556106567383e+00 3.312644481658935547e+00 1.574959397315979004e+00 -5.443980693817138672e+00 -5.009905099868774414e-01 6.485840082168579102e-01 -1.512247323989868164e-01 2.226312398910522461e+00 3.789526939392089844e+00 3.848785638809204102e+00 -3.403513431549072266e+00 3.189779043197631836e+00 1.176221013069152832e+00
1.273656725883483887e+00 -3.016845941543579102e+00 -1.595644593238830566e+00 1.738929986953735352e+00 9.516844153404235840e-01 5.359200239181518555e-01 -8.474975228309631348e-01 4.930613040924072266e-01 -4.109493494033813477e-01 5.251247406005859375e+00 2.569303512573242188e+00 -2.593739509582519531e+00 -2.913849115371704102e+00 -2.955297946929931641e+00 -4.039776802062988281e+00 1.364298701286315918e+00 -4.815152660012245178e-02 -2.665130853652954102e+00
3.017905950546264648e+00 -1.062664866447448730e+00 -2.982617020606994629e-01 -4.244925498962402344e+00 -1.218090057373046875e-01 4.287121772766113281e+00 -3.444169282913208008e+00 -4.308819293975830078e+00 1.771755218505859375e-01 1.569880962371826172e+00 -1.992103219032287598e+00 1.113277673721313477e+00 -3.160458326339721680e+00 4.473270893096923828e+00 -1.398293018341064453e+00 2.451707839965820312e+00 2.102239847183227539e+00 -3.680498838424682617e+00
-3.575214862823486328e+00 -3.942561388015747070e+00 4.834105968475341797e+00 7.966644316911697388e-02 2.180063009262084961e+00 -2.954871654510498047e+00 -3.342553853988647461e+00 -3.884343624114990234e+00 -1.063114762306213379e+00 3.767159938812255859e+00 -3.918000698089599609e+00 -1.700633645057678223e+00 2.789480686187744141e+00 -3.476018905639648438e+00 2.694626569747924805e+00 -1.760023236274719238e+00 -3.882669210433959961e+00 1.978939771652221680e+00
4.122429847717285156e+00 -1.962503910064697266e+00 -2.911144256591796875e+00 -2.275167226791381836e+00 2.967154979705810547e+00 4.542536258697509766e+00 1.787101626396179199e-01 -4.433798789978027344e+00 -3.588133096694946289e+00 -2.021564006805419922e+00 -1.054613947868347168e+00 4.450359046459197998e-01 -6.677861809730529785e-01 1.442001104354858398e+00 4.126066565513610840e-01 -4.218002319335937500e+00 -3.862588644027709961e+00 4.715075492858886719e-01
-1.544860243797302246e+00 -2.304082065820693970e-01 -2.155938386917114258e+00 -3.891577243804931641e+00 2.645775556564331055e+00 3.653921604156494141e+00 1.866870403289794922e+00 -3.808036327362060547e+00 -1.259911417961120605e+00 4.917516708374023438e+00 4.083728790283203125e+00 -5.811327695846557617e-01 5.059733390808105469e-01 -3.055709600448608398e+00 3.901724100112915039e+00 4.538275718688964844e+00 -4.147023677825927734e+00 -1.468546867370605469e+00
2.906410932540893555e+00 1.188293099403381348e+00 4.259652137756347656e+00 -3.062635064125061035e-01 -3.045458793640136719e+00 7.258383631706237793e-01 -1.784586787223815918e+00 1.642836332321166992e+00 4.571026325225830078e+00 -7.654070258140563965e-01 2.793566942214965820e+00 -1.193707585334777832e+00 4.974788188934326172e+00 -1.515648961067199707e+00 -5.279985427856445312e+00 -3.184452354907989502e-01 1.209367394447326660e+00 -1.387093186378479004e+00
-3.517662286758422852e+00 -1.170224666595458984e+00 4.189809858798980713e-01 3.416654825210571289e+00 -1.465343117713928223e+00 -3.263299703598022461e+00 -5.219124794006347656e+00 2.285659551620483398e+00 9.886202812194824219e-01 1.514143645763397217e-01 -3.879204034805297852e+00 -5.255189418792724609e+00 4.542739868164062500e+00 4.117843627929687500e+00 3.471178531646728516e+00 2.296982109546661377e-01 -1.117952346801757812e+00 -5.813511013984680176e-01
-2.644528150558471680e+00 1.756337881088256836e+00 -3.858809232711791992e+00 -4.339704990386962891e+00 -1.408349156379699707e+00 -4.311096191406250000e+00 -1.498619198799133301e+00 -6.715444326400756836e-01 -3.345815896987915039e+00 8.262255787849426270e-02 2.848780155181884766e+00 1.370738267898559570e+00 8.604627102613449097e-02 1.924584388732910156e+00 -2.464570045471191406e+00 4.947324752807617188e+00 -3.701319932937622070e+00 1.433346033096313477e+00
2.605138540267944336e+00 -1.656908392906188965e+00 2.710064314305782318e-02 -1.916083335876464844e+00 -2.711481153964996338e-01 -1.046895146369934082e+00 1.977417588233947754e+00 4.552823066711425781e+00 1.766662120819091797e+00 3.855094194412231445e+00 -2.413740634918212891e+00 -2.668401002883911133e+00 1.635434269905090332e+00 4.264552593231201172e+00 -2.719112396240234375e+00 -3.704450845718383789e+00 -1.121203660964965820e+00 -1.440781593322753906e+00
2.079383283853530884e-02 -2.826157212257385254e-01 -4.456675529479980469e+00 3.010411739349365234e+00 4.232653617858886719e+00 1.225839495658874512e+00 -4.878171443939208984e+00 -1.218140482902526855e+00 3.614906072616577148e-01 1.275219678878784180e+00 -2.470414936542510986e-01 4.224658012390136719e+00 -4.144006729125976562e+00 -2.217432498931884766e+00 1.897017359733581543e+00 -4.305782318115234375e+00 3.939047098159790039e+00 1.224102258682250977e+00
1.353501319885253906e+00 -8.724068403244018555e-01 4.073987483978271484e+00 -5.926246643066406250e-01 2.240075826644897461e+00 2.950540304183959961e+00 1.920949935913085938e+00 1.130720853805541992e+00 2.520947456359863281e+00 1.119712233543395996e+00 -4.168817043304443359e+00 -1.260536313056945801e+00 -4.765709400177001953e+00 2.429329007863998413e-01 3.669861316680908203e+00 4.810737609863281250e+00 -4.287805080413818359e+00 -3.502254486083984375e+00
-3.440203189849853516e+00 3.547130823135375977e+00 5.586108565330505371e-01 2.123621851205825806e-01 4.297582805156707764e-02 3.017377853393554688e+00 -4.470317363739013672e+00 4.853765487670898438e+00 -1.471027612686157227e+00 3.781246662139892578e+00 -7.830226421356201172e-01 -1.077589511871337891e+00 2.699501216411590576e-01 -4.342737197875976562e+00 1.450017094612121582e+00 1.106233477592468262e+00 5.621840357780456543e-01 -3.592819690704345703e+00
-4.205082893371582031e+00 1.218847274780273438e+00 4.940029680728912354e-01 2.613374471664428711e+00 -4.185486316680908203e+00 -3.437324047088623047e+00 1.870300054550170898e+00 3.347022056579589844e+00 -1.417762279510498047e+00 8.477421402931213379e-01 4.466852843761444092e-01 3.744287490844726562e+00 -3.709652721881866455e-01 3.077334403991699219e+00 8.676530420780181885e-02 -2.524596691131591797e+00 -4.514880180358886719e+00 -4.363817214965820312e+00
-9.059055447578430176e-01 5.231051445007324219e+00 -3.173315048217773438e+00 -6.957206726074218750e-01 5.047783851623535156e+00 -9.450201392173767090e-01 2.127700567245483398e+00 3.084799051284790039e-01 -1.884815394878387451e-01 -4.249304771423339844e+00 -3.469545602798461914e+00 2.821245670318603516e+00 4.453971862792968750e+00 7.943855524063110352e-01 -1.266573309898376465e+00 1.113041400909423828e+00 2.257218122482299805e+00 2.910554885864257812e+00
5.336225628852844238e-01 4.923223972320556641e+00 -5.471789240837097168e-01 9.053151011466979980e-01 -2.978419542312622070e+00 1.166782021522521973e+00 1.490700006484985352e+00 -2.640802264213562012e-01 4.023619174957275391e+00 -1.787338018417358398e+00 -5.131464600563049316e-01 1.851523756980895996e+00 -3.113158464431762695e+00 -3.997336387634277344e+00 3.017376661300659180e+00 1.267736256122589111e-01 3.521948814392089844e+00 -3.412093639373779297e+00
-4.379366874694824219e+00 3.816993236541748047e-01 4.679670333862304688e+00 -3.638040781021118164e+00 -9.452510476112365723e-01 -2.037308931350708008e+00 3.163697004318237305e+00 -4.099113941192626953e+00 -3.752808272838592529e-01 7.191141247749328613e-01 4.053601741790771484e+00 -1.832618355751037598e+00 -1.095214128494262695e+00 3.466388225555419922e+00 -3.001459240913391113e-01 -4.436913430690765381e-01 4.582309722900390625e+00 -6.913523077964782715e-01
-4.437542915344238281e+00 8.560727238655090332e-01 -4.018905639648437500e+00 4.451543331146240234e+00 -2.309678316116333008e+00 3.112041652202606201e-01 2.041104715317487717e-03 2.133443593978881836e+00 -2.310729026794433594e+00 -2.407320022583007812e+00 -1.543054938316345215e+00 -8.537768125534057617e-01 1.695250988006591797e+00 -1.391837120056152344e+00 -5.564957141876220703e+00 7.498877644538879395e-01 2.782604098320007324e-01 6.952651739120483398e-01
-1.301873207092285156e+00 -4.928762435913085938e+00 -2.273538351058959961e+00 -3.424328565597534180e+00 -7.558165192604064941e-01 -4.827612876892089844e+00 1.960086345672607422e+00 6.138712167739868164e-01 4.277055740356445312e+00 -7.812145948410034180e-01 -3.041970968246459961e+00 -1.126255035400390625e+00 -1.236734628677368164e+00 -4.239061176776885986e-01 -3.347121000289916992e+00 5.433826446533203125e-01 -3.538564443588256836e-01 1.990720748901367188e+00
-7.522459141910076141e-03 4.591329097747802734e+00 -2.934479713439941406e+00 8.004261553287506104e-02 -1.685997128486633301e+00 -4.030452251434326172e+00 -2.238012075424194336e+00 -2.598347902297973633e+00 -3.680651426315307617e+00 4.062944889068603516e+00 1.904015243053436279e-01 -1.039561748504638672e+00 -2.586455583572387695e+00 3.825332164764404297e+00 -4.109819889068603516e+00 -5.988638401031494141e-01 1.586576461791992188e+00 6.898633241653442383e-01
2.840955734252929688e+00 -1.498296856880187988e+00 4.873800754547119141e+00 3.188927412033081055e+00 4.070813655853271484e+00 -8.381449580192565918e-01 2.557547092437744141e+00 1.363686919212341309e+00 -2.236629962921142578e+00 1.066285014152526855e+00 7.934396862983703613e-01 3.891326904296875000e+00 -2.968944787979125977e+00 -9.259238094091415405e-02 -4.307713031768798828e+00 2.446582794189453125e+00 -7.087139487266540527e-01 -3.658334732055664062e+00
3.291193485260009766e+00 -3.938952922821044922e+00 3.752138614654541016e+00 -1.774548888206481934e-01 3.705906867980957031e+00 -7.980163097381591797e-01 -1.528911739587783813e-01 -4.929951429367065430e-01 3.018337011337280273e+00 -1.574940204620361328e+00 1.487655937671661377e-01 1.287529110908508301e+00 2.155982494354248047e+00 8.611523509025573730e-01 -4.895535469055175781e+00 2.224574536085128784e-01 3.245456218719482422e+00 -2.916505336761474609e+00
