-5.489967018365859985e-02 -6.709898356348276138e-03 9.728622436523437500e-02 -1.181180477142333984e+00 -3.971526861190795898e+00 6.258350610733032227e-01 -2.455760240554809570e+00 4.095055103302001953e+00 -6.647900938987731934e-01 1.496162533760070801e+00 -5.562348961830139160e-01 -2.349807024002075195e+00 2.908244132995605469e+00 2.251206636428833008e+00 1.176397323608398438e+00 1.082125067710876465e+00 7.472112774848937988e-01 -3.226207733154296875e+00 -2.594173908233642578e+00 -4.391815662384033203e-01 -3.670398235321044922e+00 -1.322609901428222656e+00 3.769322156906127930e+00 2.199225664138793945e+00
-2.245806217193603516e+00 5.929847359657287598e-01 1.303978562355041504e+00 -1.950961649417877197e-01 4.261514186859130859e+00 2.745135307312011719e+00 -3.336924016475677490e-01 -9.499440193176269531e-01 -2.983963489532470703e-01 9.176624417304992676e-01 -6.287360191345214844e-01 4.176076948642730713e-01 -2.810489654541015625e+00 2.298632383346557617e+00 5.668475478887557983e-02 6.137389540672302246e-01 4.956727027893066406e+00 -2.113763093948364258e+00 -1.094185709953308105e+00 4.409312903881072998e-01 1.345967531204223633e+00 8.945056200027465820e-01 1.504070311784744263e-01 -4.234368801116943359e-01
-7.516955733299255371e-01 -3.663368821144104004e-01 1.471432745456695557e-01 -1.007455468177795410e+00 -4.173531532287597656e+00 -1.206957221031188965e+00 -4.624591767787933350e-02 -2.413130044937133789e+00 1.037965863943099976e-01 1.343925744295120239e-01 -1.265842169523239136e-01 -7.039492726325988770e-01 -7.601935863494873047e-01 -5.392177700996398926e-01 1.515393853187561035e+00 1.946101635694503784e-01 -2.046174257993698120e-01 7.551593184471130371e-01 3.490278720855712891e-01 -1.254661679267883301e-01 1.178095936775207520e+00 -5.921022295951843262e-01 -8.531031012535095215e-01 6.609087586402893066e-01
-1.811355233192443848e+00 -1.105392575263977051e+00 -2.894506931304931641e+00 -3.329392373561859131e-01 3.772088885307312012e-01 -1.979662537574768066e+00 -6.249902248382568359e-01 -9.253150820732116699e-01 -1.188635349273681641e+00 2.149024754762649536e-01 -1.516645431518554688e+00 6.741525530815124512e-01 -1.239925146102905273e+00 -9.250034093856811523e-01 1.472342133522033691e+00 4.391274929046630859e+00 5.750917196273803711e-01 -5.656566005200147629e-03 -1.642655611038208008e+00 3.007785320281982422e+00 7.611558437347412109e-01 9.238228201866149902e-01 -4.368257522583007812e+00 -6.932697892189025879e-01
-2.470729827880859375e+00 -2.856005668640136719e+00 2.855706691741943359e+00 -1.665273785591125488e+00 1.537953376770019531e+00 1.826265603303909302e-01 8.951014876365661621e-01 -8.519541621208190918e-01 9.462721347808837891e-01 -1.067835569381713867e+00 1.486665368080139160e+00 3.466803312301635742e+00 -4.166802167892456055e-01 -3.865630328655242920e-01 -5.941606163978576660e-01 1.566293239593505859e+00 -3.828820705413818359e+00 5.375703573226928711e-01 1.347446918487548828e+00 9.718737006187438965e-01 -4.301908612251281738e-02 3.678170680999755859e+00 -3.144869804382324219e+00 -3.816544055938720703e+00
7.590720802545547485e-02 -1.425699472427368164e+00 -2.427880287170410156e+00 7.827357053756713867e-01 5.905174016952514648e-01 7.863826304674148560e-02 -7.040392160415649414e-01 -1.902385711669921875e+00 9.104536473751068115e-02 1.060450673103332520e+00 3.794073820114135742e+00 -2.203229665756225586e+00 -2.403124421834945679e-01 -2.494861125946044922e+00 3.947410345077514648e+00 1.037953138351440430e+00 -1.204225897789001465e+00 -9.206548333168029785e-01 1.789805293083190918e+00 -1.020254015922546387e+00 1.750410318374633789e+00 -5.789270997047424316e-01 2.028383016586303711e+00 -7.357095927000045776e-02
1.469948887825012207e-01 3.437192916870117188e+00 -7.875963449478149414e-01 -2.254282236099243164e-01 -3.569156676530838013e-02 -7.346947193145751953e-01 -1.636977434158325195e+00 -2.795004844665527344e+00 -1.724249958992004395e+00 1.065788507461547852e+00 -2.920083045959472656e+00 -1.114307165145874023e+00 -1.107500195503234863e+00 3.600307464599609375e+00 1.368200872093439102e-02 3.913916587829589844e+00 7.161977887153625488e-01 -6.194308996200561523e-01 2.435822784900665283e-02 -1.159399971365928650e-01 -3.444050312042236328e+00 4.154367744922637939e-01 3.148658573627471924e-02 -2.090798377990722656e+00
1.238921523094177246e+00 -9.903785586357116699e-01 -6.808051466941833496e-01 3.299420118331909180e+00 -1.662439227104187012e+00 -1.083035349845886230e+00 -1.195066809654235840e+00 9.621808677911758423e-02 1.757305502891540527e+00 1.742130041122436523e+00 -2.293365716934204102e+00 -1.843888640403747559e+00 -2.116315960884094238e-01 1.784142404794692993e-01 8.189059495925903320e-01 -1.102044582366943359e+00 -2.833536565303802490e-01 -1.787929177284240723e+00 -2.095104455947875977e+00 -2.794046878814697266e+00 1.721914291381835938e+00 -8.751319050788879395e-01 8.179656267166137695e-01 -3.421239137649536133e+00
1.010072827339172363e+00 1.660466551780700684e+00 -2.507712543010711670e-01 3.848785161972045898e-01 -1.262882232666015625e+00 1.884511113166809082e-01 -1.073293805122375488e+00 -1.852814406156539917e-01 1.048531293869018555e+00 -7.591983675956726074e-01 5.430600047111511230e-01 -9.859279990196228027e-01 -1.708013117313385010e-01 1.243353486061096191e+00 -3.908795833587646484e+00 -1.129803299903869629e+00 1.192633956670761108e-01 -1.325040340423583984e+00 3.761812746524810791e-01 -2.734541416168212891e+00 -1.149142384529113770e+00 1.439107775688171387e+00 6.397328525781631470e-02 4.586644649505615234e+00
4.060703277587890625e+00 -8.455779403448104858e-02 -9.639564156532287598e-01 -1.172761440277099609e+00 5.917266011238098145e-01 5.435214042663574219e-01 2.677388429641723633e+00 -8.496469855308532715e-01 -2.237284421920776367e+00 -1.972332358360290527e+00 -1.242808252573013306e-01 2.947258353233337402e-01 2.949844837188720703e+00 5.703030824661254883e-01 2.882161378860473633e+00 8.764751553535461426e-01 4.574275970458984375e+00 -8.889108300209045410e-01 1.275313735008239746e+00 1.897424459457397461e+00 7.239779233932495117e-01 -3.995273113250732422e-01 -1.736253261566162109e+00 4.367426633834838867e-01
7.570739984512329102e-01 -2.233161926269531250e+00 -1.139508008956909180e+00 -7.438186407089233398e-01 3.548637866973876953e+00 -1.460412263870239258e+00 -8.512690067291259766e-01 -6.436008810997009277e-01 -1.467316508293151855e+00 8.721082806587219238e-01 -1.048007488250732422e+00 -1.317039251327514648e+00 -1.610466599464416504e+00 -3.106145143508911133e+00 -2.889442920684814453e+00 -3.122655630111694336e+00 7.466806769371032715e-01 1.437914729118347168e+00 -6.015036106109619141e-01 -3.668616116046905518e-01 -4.070382595062255859e+00 -6.498842239379882812e-01 1.097760558128356934e+00 -2.012869119644165039e+00
-1.798941254615783691e+00 1.491343021392822266e+00 -3.924334645271301270e-01 3.877789974212646484e+00 -1.321134448051452637e+00 5.039331912994384766e-01 4.671575725078582764e-01 8.036101460456848145e-01 2.060983926057815552e-01 3.854767560958862305e+00 2.529101967811584473e-01 7.820484638214111328e-01 4.228050112724304199e-01 -1.971922397613525391e+00 4.432508051395416260e-01 1.199707031250000000e+00 -1.264034509658813477e+00 -2.628932595252990723e-01 -3.089082479476928711e+00 1.685708403587341309e+00 2.887500762939453125e+00 -1.583794593811035156e+00 1.649014651775360107e-01 -2.043289422988891602e+00
-2.676168680191040039e-01 1.537934303283691406e+00 7.928927540779113770e-01 3.566060587763786316e-02 4.356745183467864990e-01 -1.197097897529602051e+00 -1.456803083419799805e+00 -1.497550308704376221e-01 8.437461256980895996e-01 -2.559282302856445312e+00 4.749044895172119141e+00 -3.422775492072105408e-02 -5.973033308982849121e-01 -2.001403868198394775e-01 9.069100618362426758e-01 -1.457961440086364746e+00 -1.429602742195129395e+00 -2.097115516662597656e+00 -1.855676434934139252e-02 -1.846734046936035156e+00 -3.219043254852294922e+00 -1.752083301544189453e+00 -6.959374994039535522e-02 4.328196048736572266e-01
-2.398191928863525391e+00 -2.519704103469848633e+00 -1.059958577156066895e+00 2.922868728637695312e-02 -5.442554354667663574e-01 -3.968688726425170898e+00 1.682940959930419922e+00 -3.542228937149047852e+00 -1.728736877441406250e+00 2.295814275741577148e+00 -2.512881755828857422e-01 -4.998530149459838867e-01 1.211600422859191895e+00 4.845574378967285156e+00 -3.689648866653442383e+00 7.336112856864929199e-01 -8.075422644615173340e-01 2.083811998367309570e+00 -4.699408710002899170e-01 2.372571825981140137e-01 7.143418490886688232e-02 -7.335001230239868164e-01 3.554291427135467529e-01 7.841607928276062012e-02
2.676256179809570312e+00 2.006583690643310547e+00 2.606243133544921875e+00 3.375232696533203125e+00 2.460627704858779907e-01 1.355914115905761719e+00 -1.343234896659851074e+00 1.252529621124267578e+00 1.624703884124755859e+00 1.541831493377685547e+00 3.099052190780639648e+00 3.539220809936523438e+00 -3.388418674468994141e+00 9.964795112609863281e-01 -2.960826396942138672e+00 2.474681854248046875e+00 4.301593303680419922e+00 1.311606526374816895e+00 1.200937107205390930e-01 -1.265258431434631348e+00 -3.003383874893188477e+00 9.357476830482482910e-01 -1.638015173375606537e-02 4.051920413970947266e+00
-9.714561104774475098e-01 -1.378333926200866699e+00 2.155045270919799805e-01 4.913141131401062012e-01 1.185873270034790039e+00 -2.394084215164184570e+00 -3.962945461273193359e+00 -8.336744308471679688e-01 -6.676823645830154419e-02 -4.019841551780700684e-01 -1.214612349867820740e-01 2.737077951431274414e+00 2.906288385391235352e+00 8.285140395164489746e-01 -6.777399778366088867e-01 -3.495616614818572998e-01 6.924397349357604980e-01 3.036152601242065430e+00 -2.694520473480224609e+00 7.852942943572998047e-01 -9.954621195793151855e-01 6.438363194465637207e-01 -8.246027827262878418e-01 1.619572937488555908e-01
7.311227731406688690e-03 1.569758402183651924e-03 5.278757214546203613e-01 8.558212220668792725e-02 3.681585073471069336e+00 2.331503152847290039e+00 6.051225662231445312e-01 -1.397817730903625488e-01 4.195460319519042969e+00 -5.723448395729064941e-01 1.149124860763549805e+00 3.261636972427368164e+00 7.759275436401367188e-01 -6.251559853553771973e-01 9.392381310462951660e-01 3.415893614292144775e-01 6.142303943634033203e-01 -2.350661605596542358e-01 5.501317977905273438e-01 3.568236112594604492e+00 -3.210655689239501953e+00 -1.480768561363220215e+00 -1.488167941570281982e-01 3.684558153152465820e+00
1.561123132705688477e+00 8.781077265739440918e-01 3.687891736626625061e-02 -4.701617062091827393e-01 -3.430164337158203125e+00 5.175084620714187622e-02 8.816246986389160156e-01 -9.191390275955200195e-01 -8.376349806785583496e-01 -2.240006446838378906e+00 -1.163061738014221191e+00 -1.452859759330749512e+00 -1.596896171569824219e+00 -3.194911479949951172e+00 2.434674739837646484e+00 6.776484847068786621e-01 -2.133383512496948242e+00 5.160655498504638672e+00 -1.757910490036010742e+00 2.319948673248291016e-01 2.679410278797149658e-01 2.041626930236816406e+00 -8.772885799407958984e-02 -3.316862285137176514e-01
-1.340695023536682129e+00 -3.467480897903442383e+00 5.209919810295104980e-01 -2.384928703308105469e+00 6.160488724708557129e-01 -3.693133354187011719e+00 9.088846445083618164e-01 6.997385621070861816e-01 -2.370462417602539062e-01 1.513939648866653442e-01 9.010909795761108398e-01 -2.678570032119750977e+00 -1.906727313995361328e+00 -1.179225325584411621e+00 -4.550441503524780273e-01 -1.742896556854248047e+00 -2.626648545265197754e-01 -2.089604377746582031e+00 -2.651825249195098877e-01 -3.773370027542114258e+00 4.133556038141250610e-02 -2.400164127349853516e+00 -7.652222514152526855e-01 -7.554421424865722656e-01
-2.479970693588256836e+00 3.831163406372070312e+00 -3.244723677635192871e-01 5.850053429603576660e-01 -2.563197314739227295e-01 -5.918300747871398926e-01 -1.001866936683654785e+00 -1.214545369148254395e-01 5.731093883514404297e-01 -3.360505104064941406e-01 -1.033129572868347168e+00 -1.587911128997802734e+00 -4.525384426116943359e+00 -2.055526256561279297e+00 6.396036744117736816e-01 -9.721019864082336426e-02 -3.535830020904541016e+00 7.079771757125854492e-01 3.050813436508178711e+00 -1.504299283027648926e+00 3.347053527832031250e-01 -5.830281376838684082e-01 -1.044270157814025879e+00 -1.981767416000366211e-01
3.687273561954498291e-01 -1.137418389320373535e+00 2.118010520935058594e+00 2.555126190185546875e+00 7.561179399490356445e-01 -2.906373977661132812e+00 -7.553898096084594727e-01 -3.676464259624481201e-01 1.904420256614685059e-01 -7.015392780303955078e-01 -3.947715759277343750e-01 4.040905952453613281e+00 5.959599614143371582e-01 -3.112968444824218750e+00 1.059605002403259277e+00 3.356392621994018555e+00 1.931399703025817871e+00 1.691401124000549316e+00 1.298355609178543091e-01 -2.311596870422363281e+00 9.070543050765991211e-01 -1.980109333992004395e+00 -5.673061609268188477e-01 9.433966279029846191e-01
8.201197981834411621e-01 -2.728511691093444824e-01 -2.144305229187011719e+00 -2.459191977977752686e-01 -8.587239682674407959e-02 -5.691056251525878906e-01 -5.210819840431213379e-01 -1.141741633415222168e+00 1.850757002830505371e+00 -3.502483963966369629e-01 -1.694251537322998047e+00 -8.982324600219726562e-01 -7.903612256050109863e-01 -2.377839088439941406e+00 -1.980909824371337891e+00 2.535318374633789062e+00 1.323567986488342285e+00 -1.672612071037292480e+00 1.109372377395629883e+00 -1.088617444038391113e+00 -2.385822057723999023e+00 1.256461739540100098e-01 -1.348860263824462891e+00 7.024645805358886719e-01
3.951600790023803711e+00 4.846439838409423828e+00 1.479623556137084961e+00 -3.387084245681762695e+00 -1.068037033081054688e+00 -3.482999563217163086e+00 -8.790656924247741699e-01 7.609890699386596680e-01 -2.261147260665893555e+00 6.249633431434631348e-01 -1.298179626464843750e+00 -8.237683176994323730e-01 1.589021459221839905e-02 -7.059505581855773926e-01 -9.613537192344665527e-01 1.508575916290283203e+00 -1.900389045476913452e-02 -2.549005508422851562e+00 3.959549963474273682e-01 -1.151675939559936523e+00 4.081160068511962891e+00 -3.253410816192626953e+00 5.940756797790527344e-01 -4.654214978218078613e-01
-3.547583341598510742e+00 -1.523835659027099609e+00 1.553093316033482552e-03 -1.058565855026245117e+00 1.357666850090026855e+00 3.208271741867065430e+00 8.995872139930725098e-01 3.622687160968780518e-01 -2.716211557388305664e+00 -2.512542247772216797e+00 -7.345233559608459473e-01 3.323369026184082031e+00 -2.611730575561523438e+00 7.853283286094665527e-01 1.338160783052444458e-01 6.622673273086547852e-01 5.014710426330566406e-01 1.314043283462524414e+00 -9.054585695266723633e-01 2.935042858123779297e+00 3.397076129913330078e+00 -1.592607617378234863e+00 2.589640378952026367e+00 -2.134714603424072266e+00
