3.460784196853637695e+00 1.025392934679985046e-01 -3.176817893981933594e+00 -2.621210217475891113e-01 -9.830036759376525879e-01 -8.371396362781524658e-02 2.410099267959594727e+00 -2.553202390670776367e+00 2.842107772827148438e+00 1.407403707504272461e+00 3.877218008041381836e+00 3.490170955657958984e+00 -2.051082849502563477e+00 1.607131361961364746e-01 -4.144228994846343994e-01 -9.971956014633178711e-01 -2.334218263626098633e+00 -1.720681935548782349e-01 -2.318195819854736328e+00 -3.760272637009620667e-03 -1.799052834510803223e+00 -2.843964397907257080e-01 1.270761013031005859e+00 2.053951263427734375e+00 1.580756157636642456e-01 -1.814050912857055664e+00 -1.736611366271972656e+00 -5.893790125846862793e-01 -8.819033503532409668e-01 -3.014569759368896484e+00 -2.310994386672973633e+00 2.161834001541137695e+00 -9.694319367408752441e-01
-1.374833226203918457e+00 -2.856092453002929688e+00 -1.875752210617065430e+00 3.681738376617431641e+00 1.531698584556579590e+00 -1.313506722450256348e+00 1.211507678031921387e+00 -1.878265142440795898e-01 1.290126562118530273e+00 1.434033274650573730e+00 -2.294234514236450195e+00 -3.354342281818389893e-01 1.414406657218933105e+00 -3.188786268234252930e+00 -9.849711656570434570e-01 -4.174912869930267334e-01 2.171147108078002930e+00 2.075947046279907227e+00 1.605165600776672363e+00 3.700595378875732422e+00 -1.803506255149841309e+00 1.240906596183776855e+00 1.836361527442932129e+00 -6.778130531311035156e-01 -3.632437467575073242e+00 9.955945611000061035e-02 1.356163501739501953e+00 -4.705702066421508789e-01 4.031307697296142578e+00 -3.033288717269897461e-01 1.773065209388732910e+00 -2.815271615982055664e+00 -3.249798774719238281e+00
-1.515230774879455566e+00 -2.158660888671875000e+00 -5.600130558013916016e-01 2.785872220993041992e-01 -3.023713529109954834e-01 3.980261564254760742e+00 -2.530631780624389648e+00 -1.261338829994201660e+00 -4.350264966487884521e-01 2.300171613693237305e+00 8.125346899032592773e-01 -2.651415109634399414e+00 -4.624687671661376953e+00 -2.599357604980468750e+00 1.215983867645263672e+00 -1.394314169883728027e-01 -1.094860911369323730e+00 1.832272768020629883e+00 1.938485056161880493e-01 1.786011934280395508e+00 -5.034300088882446289e-01 2.643654346466064453e-01 3.168486654758453369e-01 1.346810340881347656e+00 3.646558761596679688e+00 -3.833176851272583008e+00 -1.456224203109741211e+00 -1.031324625015258789e+00 -1.614379525184631348e+00 -1.535561084747314453e+00 -5.249330997467041016e-01 -8.275427818298339844e-01 2.612923145294189453e+00
2.741246223449707031e+00 -2.672834157943725586e+00 -2.816116333007812500e+00 -2.250751495361328125e+00 3.107520103454589844e+00 -1.876210212707519531e+00 1.277028679847717285e+00 1.526967287063598633e+00 -1.409466743469238281e+00 1.514242649078369141e+00 -4.068536758422851562e-01 -1.853627562522888184e+00 1.640213608741760254e+00 2.774911642074584961e+00 3.768996953964233398e+00 -3.012502491474151611e-01 1.103521943092346191e+00 1.596119880676269531e+00 -7.414969205856323242e-01 5.357922911643981934e-01 -3.204280138015747070e+00 -2.518346786499023438e+00 -1.595856547355651855e+00 3.474607467651367188e+00 -2.625088930130004883e+00 8.960914015769958496e-01 2.311092615127563477e+00 -1.389628767967224121e+00 -7.369992136955261230e-02 1.703835576772689819e-01 -1.493445634841918945e+00 2.488887012004852295e-01 3.443658590316772461e+00
1.906079769134521484e+00 -3.293504953384399414e+00 3.478248834609985352e+00 3.951495885848999023e-01 -2.632099151611328125e+00 -1.116714596748352051e+00 2.870249271392822266e+00 1.930911064147949219e+00 1.134200215339660645e+00 -2.542790174484252930e+00 2.222690820693969727e+00 -1.910869002342224121e+00 -1.452707171440124512e+00 8.680474758148193359e-01 7.675110697746276855e-01 -3.310747623443603516e+00 3.088010787963867188e+00 -9.463063478469848633e-01 -1.178409814834594727e+00 -1.968084573745727539e+00 2.943508148193359375e+00 1.487603187561035156e+00 -8.665977120399475098e-01 5.115984678268432617e-01 -2.892287731170654297e+00 -6.553849577903747559e-02 1.821558117866516113e+00 -5.178810954093933105e-01 2.172426223754882812e+00 2.355470895767211914e+00 -1.254829764366149902e+00 -9.747574478387832642e-02 2.444563627243041992e+00
-5.427548885345458984e-01 7.332175374031066895e-01 -1.780151963233947754e+00 -1.802821993827819824e+00 3.218410015106201172e+00 1.233270525932312012e+00 2.740867376327514648e+00 -2.129916846752166748e-02 1.630676507949829102e+00 1.718191266059875488e+00 -1.991347670555114746e+00 2.167245388031005859e+00 2.335163503885269165e-01 -2.235711574554443359e+00 -1.564367413520812988e+00 6.607833504676818848e-01 -3.315452337265014648e+00 -4.157762527465820312e+00 2.328860759735107422e+00 8.084000945091247559e-01 1.478539347648620605e+00 -9.173644185066223145e-01 1.780085325241088867e+00 -3.028580904006958008e+00 -1.862234115600585938e+00 1.061140298843383789e+00 -1.559020578861236572e-01 3.748982667922973633e+00 7.553724050521850586e-01 2.287003546953201294e-01 -2.736836910247802734e+00 9.318778514862060547e-01 4.152180850505828857e-01
-3.037191629409790039e+00 -2.056811332702636719e+00 4.071466922760009766e+00 1.942456603050231934e+00 3.522830009460449219e+00 -8.953664898872375488e-01 1.109384059906005859e+00 -2.120466947555541992e+00 1.645000934600830078e+00 6.823383569717407227e-01 3.756256997585296631e-01 -5.711525678634643555e-02 -1.672746658325195312e+00 -1.461902260780334473e+00 -1.014542937278747559e+00 2.117342710494995117e+00 -1.908040046691894531e+00 -4.254396915435791016e+00 -9.266331791877746582e-01 1.488214492797851562e+00 2.000505477190017700e-01 -1.767819762229919434e+00 -3.304824233055114746e-01 2.637061476707458496e-01 4.369794130325317383e-01 1.330374360084533691e+00 1.160434931516647339e-01 -7.590652108192443848e-01 5.104435682296752930e-01 1.000068187713623047e+00 2.483566522598266602e+00 1.423881530761718750e+00 2.979741096496582031e+00
2.612202882766723633e+00 5.094527006149291992e-01 -2.291828393936157227e+00 -1.223031997680664062e+00 -1.177836894989013672e+00 -1.065147995948791504e+00 -1.094179034233093262e+00 -8.666141629219055176e-01 1.600865006446838379e+00 -2.229438781738281250e+00 -9.691834449768066406e-01 -2.708553552627563477e+00 8.808405995368957520e-01 -1.059081435203552246e+00 2.067257165908813477e+00 -2.975349903106689453e+00 -6.583027243614196777e-01 1.834352254867553711e+00 -2.475269556045532227e+00 3.261985063552856445e+00 1.325085401535034180e+00 1.648583114147186279e-01 -1.859490275382995605e+00 -3.251612186431884766e+00 1.426962375640869141e+00 2.801069736480712891e+00 -3.718974590301513672e+00 1.710599362850189209e-01 1.578058600425720215e+00 -2.789788961410522461e+00 -5.159242153167724609e-01 2.609534502029418945e+00 2.538965702056884766e+00
-5.733305811882019043e-01 1.945975780487060547e+00 -2.154601573944091797e+00 -3.302826404571533203e+00 1.092619419097900391e+00 -3.163918733596801758e+00 1.906621694564819336e+00 -2.818111896514892578e+00 3.607690930366516113e-01 1.361360847949981689e-01 -1.196493148803710938e+00 -8.105102777481079102e-01 1.576763510704040527e+00 1.869747281074523926e+00 -1.469284176826477051e+00 3.018311262130737305e+00 -2.646787166595458984e+00 1.108542203903198242e+00 8.189148902893066406e-01 -1.249441504478454590e+00 -2.851222753524780273e-01 3.608943700790405273e+00 2.052751064300537109e+00 2.217364907264709473e-01 -1.866418600082397461e+00 3.800469160079956055e+00 -2.539697885513305664e+00 -1.084184408187866211e+00 -1.084207773208618164e+00 -1.174538612365722656e+00 -1.146472930908203125e+00 -3.010380744934082031e+00 3.386609554290771484e+00
1.633612751960754395e+00 -4.017716884613037109e+00 -1.780814528465270996e+00 -1.103557825088500977e+00 3.233839035034179688e+00 3.138034105300903320e+00 -4.188294410705566406e+00 1.782698631286621094e+00 1.360993027687072754e+00 2.517330646514892578e-01 6.368050575256347656e-01 -3.091092109680175781e-01 2.828965485095977783e-01 -5.091622471809387207e-01 -8.453975319862365723e-01 -2.671240091323852539e+00 -6.183241009712219238e-01 1.686012864112854004e+00 -2.078569889068603516e+00 -2.905382394790649414e+00 -1.045926958322525024e-01 -1.634294986724853516e+00 2.037521839141845703e+00 1.306876182556152344e+00 2.157465219497680664e+00 -5.370613336563110352e-01 2.114241123199462891e+00 2.800248384475708008e+00 3.396842718124389648e+00 1.787663578987121582e+00 4.419977068901062012e-01 -7.365853190422058105e-01 4.347067177295684814e-01
1.073229551315307617e+00 -9.394512772560119629e-01 -9.535249471664428711e-01 1.890186548233032227e+00 -3.338927507400512695e+00 3.475156068801879883e+00 1.402765035629272461e+00 3.422723710536956787e-01 -2.608914375305175781e+00 -4.885695278644561768e-01 1.916613817214965820e+00 -3.400304913520812988e-01 -9.887166619300842285e-01 -2.442807912826538086e+00 -1.251255035400390625e+00 3.423385143280029297e+00 2.655310869216918945e+00 6.172968149185180664e-01 -2.597539663314819336e+00 -2.052407711744308472e-01 1.445995450019836426e+00 2.855336189270019531e+00 -6.554026156663894653e-02 -2.442581653594970703e+00 -6.463672518730163574e-01 2.214917421340942383e+00 -1.200577378273010254e+00 -1.876163780689239502e-01 1.721239566802978516e+00 3.136413335800170898e+00 -3.500235378742218018e-01 -1.577536702156066895e+00 -2.057122945785522461e+00
1.195406556129455566e+00 -1.093868136405944824e+00 2.635828971862792969e+00 5.582975745201110840e-01 2.740108013153076172e+00 -2.582858324050903320e+00 -8.753820657730102539e-01 1.556142687797546387e+00 -2.262310028076171875e+00 -2.982102155685424805e+00 -1.101234555244445801e+00 3.302537918090820312e+00 1.684610128402709961e+00 6.480404734611511230e-02 -9.348821640014648438e-01 7.846226096153259277e-01 3.142719566822052002e-01 5.803207159042358398e-01 1.748753309249877930e+00 -1.404896497726440430e+00 -2.341852426528930664e+00 -8.548796772956848145e-01 -3.410464048385620117e+00 1.476688027381896973e+00 2.111552953720092773e+00 3.879689216613769531e+00 -3.414458751678466797e+00 -1.325146555900573730e-01 -3.018454074859619141e+00 -2.191827058792114258e+00 3.340541362762451172e+00 -1.153855681419372559e+00 5.239840149879455566e-01
2.313686370849609375e+00 -2.667568206787109375e+00 -2.723166346549987793e-01 3.747922658920288086e+00 4.761088788509368896e-01 -2.657189607620239258e+00 -2.971026659011840820e+00 5.951777100563049316e-02 5.077055096626281738e-02 1.994200229644775391e+00 -1.859010100364685059e+00 -1.270603418350219727e+00 5.684641599655151367e-01 -1.994824409484863281e+00 -1.074268698692321777e+00 -2.567296981811523438e+00 1.573228597640991211e+00 9.818621873855590820e-01 1.165421366691589355e+00 9.560242295265197754e-02 2.177023649215698242e+00 -1.078486680984497070e+00 2.442926168441772461e+00 -3.545127630233764648e+00 1.487544298171997070e+00 3.199760675430297852e+00 8.259109258651733398e-01 2.700327336788177490e-01 -2.410580158233642578e+00 1.010861873626708984e+00 2.882797002792358398e+00 6.362587809562683105e-01 -1.614687085151672363e+00
-1.547898888587951660e+00 1.860181331634521484e+00 -9.617854356765747070e-01 -2.057190418243408203e+00 -5.546817928552627563e-02 1.257241815328598022e-01 -4.089262485504150391e+00 3.920321702957153320e+00 3.244417667388916016e+00 3.289004802703857422e+00 2.950176954269409180e+00 -3.219802856445312500e+00 2.349468022584915161e-01 -2.330935478210449219e+00 -2.923420667648315430e+00 -7.840356230735778809e-01 5.198712944984436035e-01 1.905006766319274902e+00 2.183350086212158203e+00 1.580140471458435059e+00 -1.512514114379882812e+00 -1.841744780540466309e-01 -8.505414128303527832e-01 -1.471231460571289062e+00 -7.092609405517578125e-01 2.473035335540771484e+00 1.996260762214660645e+00 -1.449933886528015137e+00 -4.159300625324249268e-01 -3.084918975830078125e+00 -2.648092508316040039e+00 5.989941358566284180e-01 -2.537273764610290527e-01
-1.600873470306396484e+00 1.726209402084350586e+00 2.372934967279434204e-01 2.170563459396362305e+00 -2.302508115768432617e+00 -2.126873493194580078e+00 -3.436380386352539062e+00 2.480935305356979370e-01 -3.143417596817016602e+00 1.444475412368774414e+00 -2.106571912765502930e+00 -2.577191591262817383e+00 -1.209048271179199219e+00 9.538305997848510742e-01 -1.425058126449584961e+00 7.561777234077453613e-01 -4.987626373767852783e-01 -2.960869073867797852e+00 2.485251188278198242e+00 -3.588958829641342163e-02 -2.974587917327880859e+00 -1.984874725341796875e+00 -5.839928984642028809e-02 2.636281490325927734e+00 4.290198683738708496e-01 2.757789611816406250e+00 2.115920543670654297e+00 -1.344734191894531250e+00 -2.359523534774780273e+00 3.514668464660644531e+00 -2.499799489974975586e+00 -1.282988041639328003e-01 1.862036347389221191e+00
2.778531551361083984e+00 -1.788812756538391113e+00 4.126676082611083984e+00 1.071537613868713379e+00 -2.154483556747436523e+00 -1.946569681167602539e+00 -2.794431447982788086e-01 1.266651511192321777e+00 7.695877552032470703e-01 2.133992195129394531e+00 9.954132437705993652e-01 1.898410797119140625e+00 2.437790393829345703e+00 -1.228346109390258789e+00 -2.885533094406127930e+00 1.406809806823730469e+00 -2.301153898239135742e+00 -2.931950092315673828e+00 3.995969593524932861e-01 3.493491411209106445e+00 -3.267221212387084961e+00 2.879961252212524414e+00 -2.165299892425537109e+00 1.515895009040832520e+00 3.404235541820526123e-01 -6.552544236183166504e-01 1.566623687744140625e+00 -8.296459317207336426e-01 -1.166034460067749023e+00 -2.284116268157958984e+00 -6.238742470741271973e-01 7.869122624397277832e-01 9.715999364852905273e-01
