-5.781722664833068848e-01 -9.325770735740661621e-01 -1.208482384681701660e+00 1.294120907783508301e+00 -4.298226833343505859e+00 2.898494243621826172e+00 1.244464993476867676e+00 1.910028308629989624e-01 -1.742512106895446777e+00 2.779575347900390625e+00 -3.312002420425415039e+00 2.576615810394287109e-01 -7.614715695381164551e-01 -2.048980951309204102e+00 -2.419070005416870117e+00 -2.956075668334960938e+00 9.565191715955734253e-02 4.170202463865280151e-02 -1.448415875434875488e+00 -3.291632890701293945e+00 -6.752049922943115234e-01 -2.435456037521362305e+00 -2.765681028366088867e+00 1.120933175086975098e+00 1.101066231727600098e+00 3.497074842453002930e+00 1.258430004119873047e+00 2.464933395385742188e+00 -3.895073890686035156e+00 -3.478022336959838867e+00 -2.859969437122344971e-01 1.088816881179809570e+00 -2.900547683238983154e-01 -1.362092494964599609e+00 2.410573661327362061e-01 1.995957016944885254e+00 -4.627453386783599854e-01 2.619576215744018555e+00 5.785821080207824707e-01
-8.651273846626281738e-01 1.111950397491455078e+00 -1.447077155113220215e+00 -1.073846444487571716e-01 3.339180707931518555e+00 -7.530465126037597656e-01 -8.616614937782287598e-01 5.601735115051269531e-01 7.574741244316101074e-01 2.490671634674072266e+00 3.183680534362792969e+00 2.986112594604492188e+00 -4.233576774597167969e+00 -2.924569606781005859e+00 -3.155178546905517578e+00 3.788953781127929688e+00 1.346127986907958984e-01 -1.429628849029541016e+00 -1.515623450279235840e+00 5.301817655563354492e-01 -6.575620174407958984e-01 -1.237461686134338379e+00 2.473695516586303711e+00 6.769817471504211426e-01 2.647414684295654297e+00 1.224598050117492676e+00 8.656722307205200195e-01 -2.315870046615600586e+00 -3.099707365036010742e+00 1.784919500350952148e+00 3.639912843704223633e+00 1.401834338903427124e-01 2.366792440414428711e+00 1.897813796997070312e+00 -4.208687782287597656e+00 1.922910809516906738e+00 -4.760349392890930176e-01 -2.423441559076309204e-01 -3.199891805648803711e+00
-4.602238237857818604e-01 1.059314608573913574e+00 3.672785043716430664e+00 -1.401584982872009277e+00 1.897824764251708984e+00 1.946334123611450195e+00 -1.157484173774719238e+00 -2.663295567035675049e-01 -1.328881025314331055e+00 3.106581568717956543e-01 3.206582307815551758e+00 -3.199903964996337891e-01 -1.309122800827026367e+00 -3.948547542095184326e-01 -2.468715667724609375e+00 1.840073056519031525e-02 -1.829693555831909180e+00 2.842210531234741211e+00 1.025159716606140137e+00 -3.716600656509399414e+00 8.394076228141784668e-01 -2.379224538803100586e+00 -2.308774709701538086e+00 -2.299332380294799805e+00 -2.588653087615966797e+00 -3.272218942642211914e+00 3.065287768840789795e-01 -1.208848714828491211e+00 3.316700458526611328e+00 1.936305403709411621e+00 2.504122734069824219e+00 -2.679924726486206055e+00 1.117665410041809082e+00 3.981730461120605469e+00 6.871474385261535645e-01 9.173391759395599365e-02 -3.029894113540649414e+00 -4.578582763671875000e+00 3.660983443260192871e-01
-3.105109214782714844e+00 2.187333106994628906e+00 4.230441570281982422e+00 1.012839198112487793e+00 3.701122283935546875e+00 -1.658882021903991699e+00 2.841453313827514648e+00 3.273531198501586914e+00 6.595082283020019531e-01 1.365144491195678711e+00 -2.901945412158966064e-01 -3.001198291778564453e+00 6.199846044182777405e-02 8.602612465620040894e-02 2.498970746994018555e+00 1.286498904228210449e+00 -3.211698770523071289e+00 -1.279845356941223145e+00 -1.960081577301025391e+00 -2.690125226974487305e+00 -2.535826921463012695e+00 -8.910396099090576172e-01 -3.168571949005126953e+00 -1.816751480102539062e+00 2.029901981353759766e+00 -2.772059440612792969e+00 3.015529870986938477e+00 5.634380578994750977e-01 3.137742757797241211e+00 -1.420401573181152344e+00 2.518117904663085938e+00 -2.340948343276977539e+00 1.448913097381591797e+00 1.289069056510925293e-01 -2.049789130687713623e-01 -7.095345258712768555e-01 9.366650581359863281e-01 -2.413275241851806641e+00 2.602975606918334961e+00
-1.590580582618713379e+00 7.978832125663757324e-01 1.319454550743103027e+00 -7.536940574645996094e-01 -4.015815258026123047e+00 2.339010953903198242e+00 -9.390892386436462402e-01 2.788899540901184082e-01 5.017350912094116211e-01 1.840303659439086914e+00 -1.286221027374267578e+00 6.153170466423034668e-01 -3.707105636596679688e+00 -3.017294645309448242e+00 -1.270769476890563965e+00 3.534172773361206055e+00 -2.059008836746215820e+00 4.006977081298828125e+00 -2.097992181777954102e+00 -1.327768206596374512e+00 9.466706514358520508e-01 3.434444069862365723e-01 -1.422963261604309082e+00 3.541360378265380859e+00 -1.541121006011962891e+00 -5.271037220954895020e-01 8.999795913696289062e-01 9.382607936859130859e-01 1.428182721138000488e+00 2.244008779525756836e+00 -6.961993575096130371e-01 -2.427319765090942383e+00 -1.706163525581359863e+00 -3.463052034378051758e+00 -3.394160270690917969e+00 -3.723247528076171875e+00 2.363570690155029297e+00 3.229701280593872070e+00 -2.181585788726806641e+00
-6.355164051055908203e-01 -3.904474973678588867e-01 3.271690368652343750e+00 2.067712545394897461e+00 1.072799682617187500e+00 -1.951650023460388184e+00 3.219520807266235352e+00 3.693777084350585938e+00 3.106148242950439453e+00 -1.498255848884582520e+00 9.834480285644531250e-01 -8.012695908546447754e-01 -2.378867864608764648e+00 -4.144447296857833862e-02 9.139481186866760254e-01 1.737912058830261230e+00 -2.286644130945205688e-01 -3.303120613098144531e+00 -1.416569828987121582e+00 -4.897315502166748047e-01 -3.091990232467651367e+00 -1.012727141380310059e+00 -6.905009746551513672e-01 -2.265645503997802734e+00 -2.721389532089233398e+00 -1.600529789924621582e+00 3.068892285227775574e-02 4.233029842376708984e+00 -3.080364942550659180e+00 -1.579798758029937744e-01 -4.173838615417480469e+00 -2.926184654235839844e+00 -3.409133195877075195e+00 9.329112768173217773e-01 -2.456400632858276367e+00 4.728565514087677002e-01 -1.492117643356323242e+00 5.605281591415405273e-01 -1.675990462303161621e+00
1.078750714659690857e-01 1.737020313739776611e-01 -2.466828107833862305e+00 -2.885087728500366211e+00 3.073171675205230713e-01 -3.773161649703979492e+00 7.533022165298461914e-01 -4.050918579101562500e+00 -3.526653766632080078e+00 -1.537909984588623047e+00 1.323017358779907227e+00 5.195990204811096191e-01 -2.065528631210327148e+00 -3.238803625106811523e+00 -2.079278469085693359e+00 4.757367074489593506e-01 -1.219284057617187500e+00 -2.782341241836547852e-01 -8.865777850151062012e-01 -3.588663578033447266e+00 3.443212509155273438e+00 2.084511756896972656e+00 1.506433248519897461e+00 -6.951161623001098633e-01 1.479030698537826538e-01 2.160243034362792969e+00 3.589571952819824219e+00 7.665631175041198730e-01 -8.138772249221801758e-01 2.398372173309326172e+00 3.453068137168884277e-01 -1.325642764568328857e-01 -8.380800485610961914e-01 -3.976232051849365234e+00 8.418060094118118286e-02 3.872237801551818848e-01 2.893334388732910156e+00 1.843404889106750488e+00 4.719585418701171875e+00
1.401579618453979492e+00 4.709815025329589844e+00 -9.877243638038635254e-01 7.739455699920654297e-01 1.246834158897399902e+00 2.480191707611083984e+00 1.749867796897888184e-01 -5.525792241096496582e-01 2.409906387329101562e+00 -2.641366422176361084e-01 7.395172715187072754e-01 7.472783923149108887e-01 -4.139526844024658203e+00 3.460027217864990234e+00 2.148715019226074219e+00 -2.740768194198608398e+00 1.862915635108947754e+00 1.507685780525207520e+00 -3.714169263839721680e+00 1.139353036880493164e+00 2.200221538543701172e+00 6.329773068428039551e-01 3.662019252777099609e+00 -2.083002328872680664e+00 1.055123686790466309e+00 1.010823011398315430e+00 -1.385976523160934448e-01 1.134311676025390625e+00 5.101208090782165527e-01 1.262005448341369629e+00 -2.305494070053100586e+00 8.533790707588195801e-02 2.411091804504394531e+00 -3.197394132614135742e+00 -2.005205601453781128e-01 1.656612753868103027e+00 5.205518379807472229e-02 1.414936423301696777e+00 1.235011100769042969e+00
-1.430931687355041504e+00 -1.021467447280883789e-01 -3.873916566371917725e-01 4.155153334140777588e-01 -3.630787372589111328e+00 -2.442632913589477539e+00 -1.000095129013061523e+00 -3.147954940795898438e+00 -1.070897221565246582e+00 2.824884414672851562e+00 4.288923263549804688e+00 -1.387070298194885254e+00 -8.023325204849243164e-01 4.217256546020507812e+00 -5.559421181678771973e-01 -5.188548564910888672e-01 3.886841833591461182e-01 4.295201897621154785e-01 -7.916402220726013184e-01 1.235872983932495117e+00 2.202978610992431641e+00 -1.985667705535888672e+00 1.053133085370063782e-01 4.321306347846984863e-01 1.348361015319824219e+00 1.901853680610656738e+00 -7.668185830116271973e-01 3.206671953201293945e+00 1.559819579124450684e+00 7.006382346153259277e-01 -2.103093624114990234e+00 1.150270223617553711e+00 -1.362196564674377441e+00 1.352589011192321777e+00 -4.052322387695312500e+00 -2.261947631835937500e+00 1.296977758407592773e+00 -2.418131589889526367e+00 -1.692510485649108887e+00
2.072889328002929688e+00 -3.674169063568115234e+00 -3.734217584133148193e-01 -2.682642936706542969e+00 -2.373382091522216797e+00 1.879239916801452637e+00 -3.899803757667541504e-01 1.539463400840759277e+00 3.283687829971313477e+00 -3.640118122100830078e+00 -1.251274347305297852e+00 -8.124056458473205566e-01 -2.268254518508911133e+00 -2.981486797332763672e+00 -7.993541657924652100e-03 3.332332372665405273e+00 7.858700752258300781e-01 -2.905628204345703125e+00 -4.112505614757537842e-01 3.229538917541503906e+00 1.480355620384216309e+00 -2.537577390670776367e+00 -4.135579109191894531e+00 2.432235479354858398e+00 4.197904586791992188e+00 1.094484806060791016e+00 -3.717207536101341248e-02 1.290533542633056641e+00 -1.334270555526018143e-02 7.174043655395507812e-01 1.176430821418762207e+00 1.029597520828247070e+00 -5.587937831878662109e-01 1.065420866012573242e+00 -1.730342864990234375e+00 4.356745183467864990e-01 2.085953950881958008e+00 -1.126937150955200195e+00 -1.782532334327697754e+00
