1.012483882904052734e+01 -2.678537845611572266e+00 -8.613656997680664062e+00 3.859844684600830078e+00 -5.248353004455566406e+00 8.295754194259643555e-01 3.266774415969848633e+00 4.270425796508789062e+00 -1.016751480102539062e+01 -1.437655448913574219e+00 -7.440635681152343750e+00 -1.300368309020996094e+00 -7.162005901336669922e+00 -5.595320463180541992e-02 1.772532224655151367e+00 -2.131612539291381836e+00 -1.926960349082946777e+00 -3.465982973575592041e-01 -2.793957471847534180e+00 3.527951240539550781e+00
2.936095476150512695e+00 -5.681227445602416992e-01 7.355650067329406738e-01 -3.128104448318481445e+00 -1.278750991821289062e+01 2.397320747375488281e+00 2.157476663589477539e+00 -2.687526941299438477e+00 -9.918831825256347656e+00 2.098103761672973633e+00 -9.411911010742187500e+00 5.017062187194824219e+00 5.065786361694335938e+00 1.499962329864501953e+00 3.027101039886474609e+00 1.153798580169677734e+00 -8.763546943664550781e+00 2.949142932891845703e+00 -1.200510692596435547e+01 5.071312785148620605e-01
1.656045079231262207e+00 -1.250135326385498047e+01 -4.827374458312988281e+00 -3.169661283493041992e+00 -8.693425178527832031e+00 5.497597694396972656e+00 -2.380489259958267212e-01 -4.465399265289306641e+00 -8.947766304016113281e+00 -2.499451041221618652e-01 -3.413352966308593750e+00 1.110563182830810547e+01 -2.302340567111968994e-01 7.815874576568603516e+00 -2.521818161010742188e+00 -4.800444602966308594e+00 -8.799503326416015625e+00 1.213529467582702637e+00 2.905348777770996094e+00 1.246216416358947754e+00
3.315907955169677734e+00 -2.810361862182617188e+00 -1.039038784801959991e-02 -9.906155467033386230e-01 -8.032573699951171875e+00 1.166045284271240234e+01 1.831442713737487793e+00 -6.506339073181152344e+00 -1.105180644989013672e+01 9.460810661315917969e+00 -5.813910484313964844e+00 -9.539885520935058594e+00 -7.295366287231445312e+00 -2.603529691696166992e+00 2.921888828277587891e+00 1.380437493324279785e+00 -3.740055561065673828e+00 -4.348276257514953613e-01 4.692676544189453125e+00 -5.631994247436523438e+00
-1.478918433189392090e+00 -8.097466468811035156e+00 -1.282446980476379395e+00 5.461319684982299805e-01 7.373116970062255859e+00 1.024399471282958984e+01 -1.154515171051025391e+01 -1.088930249214172363e+00 -7.919164657592773438e+00 4.842869758605957031e+00 -1.009834289550781250e+01 -2.265099287033081055e-01 9.869636297225952148e-01 -6.266971111297607422e+00 -6.059064865112304688e-01 2.369935274124145508e+00 -6.703987598419189453e+00 1.292927861213684082e+00 9.848601341247558594e+00 4.243973255157470703e+00
3.466652631759643555e-01 -7.277101039886474609e+00 -7.052443981170654297e+00 7.771321773529052734e+00 -4.757328510284423828e+00 4.857803821563720703e+00 6.103841304779052734e+00 -1.409280300140380859e+01 -1.260409259796142578e+01 -7.194956541061401367e-01 1.332548141479492188e+00 -3.686427831649780273e+00 -4.429969310760498047e+00 4.130554676055908203e+00 5.332435131072998047e+00 3.272673130035400391e+00 -2.539386272430419922e+00 7.746704816818237305e-01 7.067205905914306641e-01 1.944173932075500488e+00
6.782199859619140625e+00 4.850818157196044922e+00 -3.554576635360717773e+00 -4.283139109611511230e-01 -2.443441152572631836e+00 6.269259452819824219e+00 -5.726969242095947266e+00 -1.691080474853515625e+01 -1.252142715454101562e+01 -5.876114368438720703e-01 -4.805063247680664062e+00 -3.051086068153381348e-01 -1.721119046211242676e+00 -6.357965469360351562e+00 3.167823076248168945e+00 1.843261599540710449e+00 -2.011084079742431641e+00 5.739054679870605469e+00 1.408208847045898438e+00 4.389375686645507812e+00
3.707802772521972656e+00 -7.159623503684997559e-01 3.232337236404418945e+00 -5.753078460693359375e+00 -2.644951343536376953e+00 3.750749111175537109e+00 -5.572837352752685547e+00 5.627674102783203125e+00 -5.695580959320068359e+00 -1.092542648315429688e+01 -8.279989242553710938e+00 -3.321984052658081055e+00 -7.070285797119140625e+00 -8.465817451477050781e+00 2.284225463867187500e+00 -7.693560123443603516e+00 6.566886425018310547e+00 8.564554214477539062e+00 2.645213842391967773e+00 5.326267242431640625e+00
5.956161022186279297e+00 -1.094095516204833984e+01 -9.184039115905761719e+00 1.217142581939697266e+01 -1.397801041603088379e-01 4.311857745051383972e-02 -2.416401863098144531e+00 -2.355593442916870117e+00 -6.699213504791259766e+00 -5.241553306579589844e+00 -2.786572694778442383e+00 6.113215684890747070e-01 1.408363431692123413e-01 -4.270068168640136719e+00 1.156093180179595947e-01 -9.495297670364379883e-01 -3.511029720306396484e+00 6.844421863555908203e+00 7.052642703056335449e-01 4.251015484333038330e-01
-2.681243896484375000e+00 -7.703201770782470703e+00 7.445774078369140625e+00 -5.582341551780700684e-01 1.768803477287292480e+00 6.726076126098632812e+00 5.879037827253341675e-02 -9.810672760009765625e+00 -7.588161468505859375e+00 -2.333873033523559570e+00 -1.197692966461181641e+01 -8.063125610351562500e+00 -5.933176994323730469e+00 -1.978086829185485840e+00 1.113275960087776184e-01 -6.192546367645263672e+00 4.034118175506591797e+00 8.751324653625488281e+00 1.264940977096557617e+00 7.384561538696289062e+00
