4.312806606292724609e+00 -1.546796798706054688e+00 -7.811028480529785156e+00 -3.826697826385498047e+00 -1.241582107543945312e+01 -4.740803241729736328e+00 9.599225521087646484e-01 5.392554998397827148e-01 1.646490335464477539e+00 -1.035733371973037720e-01 8.023373603820800781e+00 4.786747932434082031e+00 -1.259053587913513184e+00 1.759381294250488281e+00 -9.728324890136718750e+00 5.448327064514160156e+00 -6.106081008911132812e+00 8.300012588500976562e+00 -1.051946759223937988e+00 -1.384591221809387207e+00
-7.392645835876464844e+00 1.030888271331787109e+01 -5.361211299896240234e+00 -4.462239146232604980e-01 -1.505286979675292969e+01 -1.677886843681335449e+00 7.666931152343750000e-01 -2.299515962600708008e+00 -9.001484513282775879e-02 4.436962604522705078e+00 -4.488015174865722656e+00 -2.293670654296875000e+00 -5.038933277130126953e+00 5.519006252288818359e+00 -8.612427711486816406e+00 2.808538436889648438e+00 -2.786006927490234375e+00 3.995792865753173828e+00 6.711232662200927734e+00 -1.416852474212646484e+00
-6.745601654052734375e+00 4.229991436004638672e+00 5.280045509338378906e+00 -2.766416072845458984e+00 -4.098320007324218750e+00 -9.937582015991210938e+00 2.690864801406860352e+00 4.768233895301818848e-01 -9.035261154174804688e+00 -5.607176303863525391e+00 -7.701576501131057739e-02 1.839630246162414551e+00 -1.758021235466003418e+00 1.060704946517944336e+00 -6.177919864654541016e+00 8.216112136840820312e+00 -1.473365783691406250e+01 4.093524456024169922e+00 1.123162984848022461e+00 -1.778356790542602539e+00
-1.690165400505065918e+00 7.567929267883300781e+00 -2.614866495132446289e+00 -2.354043960571289062e+00 -8.898368835449218750e+00 7.499166011810302734e+00 1.390685677528381348e+00 -9.525618553161621094e+00 -5.098925590515136719e+00 4.237427234649658203e+00 5.237096309661865234e+00 -4.928977489471435547e+00 -2.165905386209487915e-01 5.429308414459228516e+00 -7.410384654998779297e+00 -2.364311218261718750e+00 -2.773973941802978516e+00 -6.458303928375244141e+00 8.055272102355957031e+00 -1.192678833007812500e+01
3.404314041137695312e+00 1.413675546646118164e+00 -1.361273407936096191e+00 -7.254245758056640625e+00 2.164776474237442017e-01 6.080362319946289062e+00 -1.234606623649597168e+00 -4.511647701263427734e+00 1.084875941276550293e+00 -6.771537303924560547e+00 6.026256680488586426e-01 -7.161360263824462891e+00 -2.240202188491821289e+00 1.130086421966552734e+01 -1.046357536315917969e+01 1.310387039184570312e+01 -1.079051971435546875e+01 -4.333491802215576172e+00 -3.423292398452758789e+00 2.981812477111816406e+00
-2.956532955169677734e+00 2.355252742767333984e+00 -4.649225175380706787e-01 1.346410751342773438e+00 -9.759691238403320312e+00 7.941264510154724121e-01 1.819206833839416504e+00 -5.083536624908447266e+00 -1.005619883537292480e+00 -8.373598098754882812e+00 -4.606544017791748047e+00 -5.889368057250976562e+00 -1.577573776245117188e+00 1.147493743896484375e+01 8.786638259887695312e+00 8.363363265991210938e+00 -8.767501831054687500e+00 -2.326084136962890625e+00 -7.337487220764160156e+00 -3.644743204116821289e+00
-2.115104496479034424e-01 -1.051214313507080078e+01 4.171299934387207031e+00 -4.114497661590576172e+00 -3.108151197433471680e+00 -6.799206256866455078e+00 3.650363922119140625e+00 1.030269503593444824e+00 -8.704554557800292969e+00 5.336470603942871094e+00 1.216302490234375000e+01 7.043888092041015625e+00 3.754662990570068359e+00 -4.509391307830810547e+00 -9.999081611633300781e+00 5.371639251708984375e+00 -4.739099979400634766e+00 3.649701833724975586e+00 -8.937615394592285156e+00 -7.155117988586425781e+00
-8.650411605834960938e+00 -6.979687213897705078e-01 -1.853348135948181152e+00 2.581630229949951172e+00 -1.108499813079833984e+01 -4.476363658905029297e+00 4.586379826068878174e-01 2.297303438186645508e+00 -4.233203411102294922e+00 7.953216075897216797e+00 7.504892826080322266e+00 4.570169925689697266e+00 -6.891888618469238281e+00 -1.561650514602661133e+00 -8.006691932678222656e+00 5.634495735168457031e+00 -6.213806152343750000e+00 3.116478681564331055e+00 -3.194079637527465820e+00 2.429640054702758789e+00
-2.999431610107421875e+00 -2.745437145233154297e+00 5.516260147094726562e+00 -2.783646345138549805e+00 -9.310235023498535156e+00 6.239446640014648438e+00 -3.815380811691284180e+00 -2.467035770416259766e+00 2.480168104171752930e+00 7.553242146968841553e-02 8.945688247680664062e+00 1.331719160079956055e+00 3.925383567810058594e+00 7.104200124740600586e-01 3.037331104278564453e+00 4.780771732330322266e+00 -1.601351356506347656e+01 -9.574654102325439453e-01 -2.539691209793090820e+00 -4.202176094055175781e+00
1.790944933891296387e+00 -3.441116809844970703e+00 -5.647444725036621094e+00 1.196044802665710449e+00 -1.253811645507812500e+01 1.368913531303405762e+00 -8.842602729797363281e+00 -3.964385032653808594e+00 2.462153583765029907e-01 -7.254933118820190430e-01 1.660855293273925781e+00 2.602072954177856445e+00 5.885090351104736328e+00 -3.947263956069946289e+00 -2.518550157546997070e-01 9.207296371459960938e+00 -6.581037998199462891e+00 4.406798839569091797e+00 2.604485273361206055e+00 -6.668484687805175781e+00
-9.689384460449218750e+00 -1.235914993286132812e+01 -2.330472618341445923e-01 -1.247199416160583496e+00 -1.025030326843261719e+01 -3.835330531001091003e-02 2.137586772441864014e-01 8.599083423614501953e-01 -3.509457588195800781e+00 8.995583653450012207e-01 4.491367816925048828e+00 2.293996810913085938e+00 8.083710670471191406e-01 -4.833926677703857422e+00 -2.306752920150756836e+00 1.271907615661621094e+01 -6.341264724731445312e+00 1.804338812828063965e+00 7.062217235565185547e+00 -4.994397640228271484e+00
2.369639873504638672e+00 3.862130641937255859e+00 1.066629052162170410e+00 -6.265866756439208984e+00 -1.055463600158691406e+01 5.607021808624267578e+00 6.234129428863525391e+00 1.543401956558227539e+00 -1.278900146484375000e+01 4.639544486999511719e+00 3.245970726013183594e+00 -4.120122909545898438e+00 -1.246806502342224121e+00 -5.686290740966796875e+00 -4.841145992279052734e+00 3.502125024795532227e+00 -1.262844753265380859e+01 2.259894132614135742e+00 2.178875446319580078e+00 -2.566329956054687500e+00
4.161448478698730469e+00 -2.608815431594848633e-01 -7.854883193969726562e+00 -4.612148761749267578e+00 -1.095020771026611328e+01 -7.199509143829345703e+00 5.651904582977294922e+00 -6.812491893768310547e+00 -8.282360076904296875e+00 -8.949889540672302246e-01 7.256625652313232422e+00 3.993904113769531250e+00 -2.665390014648437500e+00 1.486971855163574219e+00 5.283752441406250000e+00 6.810600280761718750e+00 -1.526158571243286133e+00 -1.019349479675292969e+01 3.890523672103881836e+00 -9.279503822326660156e+00
-6.652601242065429688e+00 2.881304360926151276e-02 -3.877809524536132812e+00 1.226806640625000000e+01 -7.972910404205322266e+00 -3.828219652175903320e+00 6.626252174377441406e+00 -2.385140895843505859e+00 -1.287987470626831055e+00 -3.559100866317749023e+00 1.537295222282409668e+00 -1.070310354232788086e+00 -1.068216919898986816e+00 3.633929491043090820e+00 -1.068611049652099609e+01 1.295831871032714844e+01 -9.553278923034667969e+00 -1.949069023132324219e+00 -2.557912826538085938e+00 -2.166313409805297852e+00
-4.256730079650878906e+00 1.211580932140350342e-01 -3.084431171417236328e+00 2.702154636383056641e+00 -1.273597621917724609e+01 -5.876003503799438477e-01 5.681919097900390625e+00 -1.045974063873291016e+01 6.529242038726806641e+00 3.824231386184692383e+00 6.953167915344238281e+00 -3.505194425582885742e+00 -7.327035427093505859e+00 9.032478928565979004e-01 -7.673741340637207031e+00 1.092832565307617188e+01 -1.899765729904174805e+00 -9.496632218360900879e-01 3.959819555282592773e+00 -6.915780067443847656e+00
1.371691823005676270e+00 -4.622486531734466553e-01 -1.619563817977905273e+00 1.318391084671020508e+00 -4.709603786468505859e+00 -4.335571765899658203e+00 -5.388461351394653320e-01 -1.531914114952087402e+00 -4.213500022888183594e+00 -3.405074834823608398e+00 7.634484767913818359e+00 -1.148953437805175781e+01 -4.312373161315917969e+00 3.347066402435302734e+00 -2.853126525878906250e+00 4.700205326080322266e+00 -8.808738708496093750e+00 1.171200275421142578e+01 9.906305372714996338e-02 -6.504207134246826172e+00
