-5.860107898712158203e+00 -2.368269157409667969e+01 -3.457636833190917969e+00 -4.720298647880554199e-01 -5.882349491119384766e+00 1.251296043395996094e+01 1.575023651123046875e+01 -1.739787292480468750e+01 -1.294913768768310547e+01 4.160171031951904297e+00
1.303491306304931641e+01 -2.345877456665039062e+01 9.362461090087890625e+00 2.791984558105468750e+00 -1.400729298591613770e+00 -1.324658584594726562e+01 5.554818153381347656e+00 -1.233797931671142578e+01 -7.261814594268798828e+00 -3.166853427886962891e+00
1.910616159439086914e+00 -1.720786094665527344e+01 -5.240345001220703125e+00 4.903110027313232422e+00 -1.461197566986083984e+01 -2.614472627639770508e+00 3.180710554122924805e+00 7.565646171569824219e+00 -3.019558525085449219e+01 5.757542133331298828e+00
8.949617385864257812e+00 -1.862287902832031250e+01 -4.198763370513916016e+00 -9.673370361328125000e+00 -2.637168169021606445e+00 2.599737882614135742e+00 -1.728780269622802734e+00 -4.575667381286621094e+00 -6.656915664672851562e+00 2.745133018493652344e+01
5.857349634170532227e-01 -1.254427909851074219e+01 -1.803270912170410156e+01 -3.612478494644165039e+00 -8.898147583007812500e+00 1.259708023071289062e+01 -4.204801082611083984e+00 -1.482188796997070312e+01 -4.305030345916748047e+00 2.012184715270996094e+01
1.435239410400390625e+01 -2.363560867309570312e+01 -4.122861385345458984e+00 -2.803355455398559570e+00 -1.756375885009765625e+01 -1.010922622680664062e+01 5.531112670898437500e+00 -8.685598373413085938e+00 -1.469170093536376953e+01 1.186202812194824219e+01
9.983878135681152344e+00 -2.807040596008300781e+01 7.475626468658447266e+00 9.378334999084472656e+00 -8.371828079223632812e+00 -4.382215142250061035e-01 -1.131335735321044922e+01 -1.895437359809875488e+00 -8.049528121948242188e+00 9.141180992126464844e+00
6.579241275787353516e+00 -8.595774650573730469e+00 1.089156791567802429e-01 4.945756912231445312e+00 -2.773504257202148438e+01 1.231931018829345703e+01 7.322234630584716797e+00 -1.393996524810791016e+01 -8.114875793457031250e+00 3.390383720397949219e+00
1.621728324890136719e+01 -2.676563262939453125e+01 -1.923486518859863281e+01 -3.730531454086303711e+00 2.448060035705566406e+00 -3.931298971176147461e+00 6.559637546539306641e+00 -6.419483661651611328e+00 -2.386688068509101868e-02 1.050956439971923828e+01
8.750273704528808594e+00 -2.713206100463867188e+01 -2.030066299438476562e+01 3.364836454391479492e+00 1.516300201416015625e+00 5.087779998779296875e+00 3.884980201721191406e+00 -1.159289836883544922e+01 2.922033309936523438e+00 1.181585597991943359e+01
1.217310047149658203e+01 -2.268333244323730469e+01 -1.187612628936767578e+01 7.156906127929687500e+00 -5.250083446502685547e+00 -1.062124156951904297e+01 1.553246688842773438e+01 -2.115214347839355469e+01 4.875173568725585938e+00 5.679262638092041016e+00
1.816805076599121094e+01 -2.877117538452148438e+01 8.701183319091796875e+00 -7.162508487701416016e+00 -6.124574661254882812e+00 4.963215291500091553e-01 -3.209516525268554688e+00 -3.815689086914062500e+00 -1.436159992218017578e+01 3.814060926437377930e+00
-9.132367134094238281e+00 -2.917696189880371094e+01 5.904682636260986328e+00 6.273915767669677734e+00 6.337600946426391602e-01 1.284295463562011719e+01 4.655995845794677734e+00 -1.784854125976562500e+01 -1.245547389984130859e+01 5.602460384368896484e+00
-8.710323333740234375e+00 -2.186292839050292969e+01 -2.621316146850585938e+01 -2.226543664932250977e+00 -9.692286491394042969e+00 1.012576293945312500e+01 1.236882781982421875e+01 -1.110561132431030273e+00 -9.113338470458984375e+00 9.381476402282714844e+00
1.413331389427185059e+00 -1.922805213928222656e+01 1.790719389915466309e+00 -1.463662624359130859e+01 -1.529695034027099609e+01 3.102299690246582031e+00 1.187892818450927734e+01 -3.723617553710937500e+00 5.640043616294860840e-01 2.221455574035644531e+01
-1.195567011833190918e+00 -2.088268852233886719e+01 -3.208722546696662903e-02 1.086908626556396484e+01 -2.092153549194335938e+01 5.019042968750000000e+00 -4.567880630493164062e+00 -9.105764389038085938e+00 -9.933319687843322754e-01 2.004614448547363281e+01
9.282674789428710938e+00 -2.214544868469238281e+01 -1.418633222579956055e+00 -5.547977089881896973e-01 -1.459212875366210938e+01 7.416149973869323730e-01 -9.144522666931152344e+00 9.479790687561035156e+00 -2.061865043640136719e+01 1.392232608795166016e+01
1.089926338195800781e+01 -1.588680076599121094e+01 -3.671067953109741211e+00 -3.935003995895385742e+00 9.291052818298339844e+00 3.081332206726074219e+00 1.467921733856201172e+01 3.070152044296264648e+00 -3.955670833587646484e+00 9.513506889343261719e+00
1.666639328002929688e+00 -1.245645332336425781e+01 -3.666069507598876953e+00 -8.335847854614257812e+00 -9.000574111938476562e+00 6.071689605712890625e+00 8.072649955749511719e+00 8.815929412841796875e+00 2.342121839523315430e+00 1.628469657897949219e+01
3.709907531738281250e+00 -2.605451202392578125e+01 -1.445959472656250000e+01 7.947304248809814453e+00 -6.951616764068603516e+00 -8.770853996276855469e+00 1.764073944091796875e+01 -3.508108615875244141e+00 -5.271556377410888672e+00 -1.090898215770721436e-01
-3.069515466690063477e+00 -2.597980117797851562e+01 -3.062528967857360840e-01 -1.520948857069015503e-01 8.431543350219726562e+00 1.204667282104492188e+01 6.670017719268798828e+00 5.625533461570739746e-01 -1.685780143737792969e+01 1.058239364624023438e+01
1.682250785827636719e+01 -1.725057792663574219e+01 2.770228385925292969e+00 -1.098017597198486328e+01 2.895775794982910156e+00 -2.211522102355957031e+00 4.589278399944305420e-01 -2.348316192626953125e+01 -9.808791160583496094e+00 5.626980304718017578e+00
9.387188911437988281e+00 -5.169559955596923828e+00 1.134965896606445312e+00 3.284061193466186523e+00 1.555754065513610840e+00 2.740932226181030273e+00 5.233827590942382812e+00 -2.485078096389770508e+00 -6.250873088836669922e+00 2.061565208435058594e+01
1.011207461357116699e+00 -3.277257919311523438e+01 9.468548774719238281e+00 4.297815799713134766e+00 -4.988314151763916016e+00 1.289097881317138672e+01 1.226651817560195923e-01 -8.707237839698791504e-01 -5.860519886016845703e+00 5.153921127319335938e+00
1.469955062866210938e+01 -1.231076812744140625e+01 6.415784835815429688e+00 9.985089302062988281e+00 -5.526795864105224609e+00 -3.341740369796752930e-02 1.909358215332031250e+01 -9.631209373474121094e+00 -1.475129318237304688e+01 -6.552934646606445312e+00
1.360056400299072266e+01 -1.437767314910888672e+01 -1.009593391418457031e+01 -1.775951766967773438e+01 -1.104214572906494141e+01 1.051290512084960938e+01 1.484274768829345703e+01 -1.617713928222656250e+00 -9.214138031005859375e+00 1.294002532958984375e+01
1.298783493041992188e+01 -8.117751121520996094e+00 -2.282452774047851562e+01 -2.252333641052246094e+00 -4.830438613891601562e+00 1.392370605468750000e+01 1.040416431427001953e+01 -7.753735542297363281e+00 -1.139193439483642578e+01 1.471521258354187012e+00
1.292720794677734375e+01 -2.683569145202636719e+01 -9.852365255355834961e-01 2.681624174118041992e+00 -2.313930702209472656e+01 -3.109371662139892578e+00 5.931854724884033203e+00 -8.880558967590332031e+00 2.723756790161132812e+00 1.121758937835693359e+01
3.401516437530517578e+00 -2.072696113586425781e+01 -4.598793983459472656e+00 -1.113306808471679688e+01 -1.096883678436279297e+01 6.201371550559997559e-01 4.169243335723876953e+00 -1.611210060119628906e+01 -1.467856693267822266e+01 4.800144195556640625e+00
9.311898231506347656e+00 -5.286933422088623047e+00 -5.997246265411376953e+00 1.614277458190917969e+01 -4.030267238616943359e+00 1.249312496185302734e+01 6.124278903007507324e-02 -1.318436813354492188e+01 -3.310009717941284180e+00 1.264110660552978516e+01
-7.094521045684814453e+00 -1.946211814880371094e+01 1.328466653823852539e+00 4.252177238464355469e+00 -1.348217678070068359e+01 1.398300409317016602e+00 2.452873039245605469e+01 -2.926910400390625000e+00 -1.711905956268310547e+00 1.588584303855895996e+00
2.653089165687561035e-01 -1.148003768920898438e+01 -5.425879955291748047e+00 1.109658241271972656e+01 1.852635264396667480e+00 1.354098892211914062e+01 1.466749429702758789e+00 -1.478864860534667969e+01 -2.852911186218261719e+01 1.115310764312744141e+01
1.210211849212646484e+01 -2.363784027099609375e+01 -1.770456552505493164e+00 9.072742462158203125e+00 -1.897987937927246094e+01 6.246711730957031250e+00 -1.377570390701293945e+00 2.154258728027343750e+00 2.234196186065673828e+00 3.113960981369018555e+00
-1.414312958717346191e+00 -1.876890373229980469e+01 -9.029133796691894531e+00 1.835983848571777344e+01 -9.292207717895507812e+00 -9.050196647644042969e+00 -3.490335226058959961e+00 -5.526040554046630859e+00 -6.975008964538574219e+00 2.067541313171386719e+01
-2.048496961593627930e+00 -2.835094451904296875e+01 -1.421467661857604980e+00 2.413554489612579346e-01 2.948782034218311310e-02 1.876582527160644531e+01 9.487571716308593750e+00 -3.375922203063964844e+00 -7.483303546905517578e+00 6.149051666259765625e+00
1.765837669372558594e+01 -2.155191802978515625e+01 -1.393261194229125977e+00 5.892625808715820312e+00 -1.458575725555419922e+01 1.103304004669189453e+01 4.652374744415283203e+00 -1.664090919494628906e+01 -8.946102142333984375e+00 -4.864880561828613281e+00
9.183956146240234375e+00 -1.960358047485351562e+01 -7.074982166290283203e+00 1.106989574432373047e+01 -1.393301010131835938e+01 -3.205963373184204102e-01 4.300764560699462891e+00 1.224002742767333984e+01 -1.423921966552734375e+01 1.246888637542724609e+01
6.598652362823486328e+00 -1.485578918457031250e+01 -1.456153678894042969e+01 1.035335445404052734e+01 -1.017930603027343750e+01 1.142249584197998047e+01 3.036230325698852539e+00 1.839535117149353027e+00 -2.928148269653320312e+01 -7.929678559303283691e-01
-3.934814214706420898e+00 -2.591678237915039062e+01 -8.880813598632812500e+00 1.527379226684570312e+01 -5.512827262282371521e-02 -7.334188938140869141e+00 -7.449660897254943848e-01 -1.169143962860107422e+01 -1.319448566436767578e+01 7.645080089569091797e+00
1.572130298614501953e+01 -1.936726760864257812e+01 -1.127074241638183594e+01 4.746125698089599609e+00 4.885957717895507812e+00 -4.849430084228515625e+00 4.876331329345703125e+00 1.995889306068420410e+00 -1.823851776123046875e+01 7.484181404113769531e+00
-9.448739051818847656e+00 7.247668266296386719e+00 1.998776817321777344e+01 -4.702121257781982422e+00 -6.434597492218017578e+00 3.781326293945312500e+00 -1.933293533325195312e+01 -1.773668098449707031e+01 8.086994171142578125e+00 5.795969486236572266e+00
4.257735252380371094e+00 1.642981910705566406e+01 1.301319313049316406e+01 6.339894771575927734e+00 -1.228031444549560547e+01 4.066877365112304688e+00 -4.610314369201660156e+00 -3.662107944488525391e+00 3.203589439392089844e+00 -1.830013656616210938e+01
-2.356541442871093750e+01 4.017224311828613281e+00 4.101790904998779297e+00 3.885092258453369141e+00 -2.113488197326660156e+01 1.529307723045349121e+00 -5.699801921844482422e+00 -6.341413497924804688e+00 -7.387222766876220703e+00 -3.372739076614379883e+00
1.922846555709838867e+00 3.855900764465332031e+00 5.155961036682128906e+00 3.310411453247070312e+00 -3.401145553588867188e+01 8.116417884826660156e+00 -1.420214462280273438e+01 3.359816074371337891e+00 -5.483591079711914062e+00 -3.028843164443969727e+00
-4.393002510070800781e+00 2.963289499282836914e+00 4.797832012176513672e+00 5.763956069946289062e+00 -1.570919036865234375e+01 1.129332637786865234e+01 -2.594567108154296875e+01 5.002881050109863281e+00 -4.705614089965820312e+00 -1.270893859863281250e+01
-4.809974193572998047e+00 1.963705825805664062e+01 1.268447589874267578e+01 4.848779678344726562e+00 -7.148158073425292969e+00 1.028578948974609375e+01 -1.317157554626464844e+01 2.492604732513427734e+00 -1.145831680297851562e+01 -3.164711713790893555e+00
3.543709754943847656e+00 1.558730792999267578e+01 -3.555531978607177734e+00 2.143964767456054688e+00 -1.094196701049804688e+01 1.570159435272216797e+01 -2.006474685668945312e+01 -3.324449539184570312e+00 -4.157554626464843750e+00 -1.327757167816162109e+01
-1.362441444396972656e+01 9.243121147155761719e+00 1.686298751831054688e+01 -6.974040508270263672e+00 -1.975670242309570312e+01 1.392993164062500000e+01 -1.236562347412109375e+01 -3.480579614639282227e+00 -8.623442649841308594e+00 7.564044475555419922e+00
4.421381473541259766e+00 7.014750957489013672e+00 1.545917701721191406e+01 6.597945213317871094e+00 -2.080269432067871094e+01 -8.906533122062683105e-01 -8.859967231750488281e+00 -2.300553703308105469e+01 1.145131015777587891e+01 -1.363602638244628906e+01
