0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000062e-03,6.708203932499369644e-03,1.907878402833891596e-02,1.939071942966531792e-02,5.020956084253276608e-02,2.647640458974745425e-02,2.801785145224378396e-02,2.856571371417139169e-02,1.833030277982335490e-02,1.615549442140352607e-02,2.051828452868320954e-02,1.624807680927190315e-02,1.962141687034858056e-02,1.374772708486753092e-02,4.582575694955843930e-03,5.000000000000004441e-03,3.000000000000002231e-03,3.000000000000002231e-03,3.000000000000002665e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000062e-03,1.746424919657298125e-02,2.385372088375312463e-02,2.645751311064590411e-02,4.404543109109048532e-02,4.678675026115833302e-02,3.645545226711637693e-02,2.199999999999997444e-02,2.906888370749729361e-02,2.315167380558042290e-02,1.077032961426901796e-02,1.469693845669908273e-02,1.248999599679680682e-02,1.004987562112089929e-02,6.708203932499374848e-03,1.469693845669908100e-02,4.582575694955843930e-03,6.403124237432854249e-03,4.000000000000003553e-03
0.000000000000000000e+00,0.000000000000000000e+00,9.165151389911679186e-03,2.374868417407583615e-02,3.465544690232690711e-02,3.039736830714133073e-02,4.459820624195551253e-02,3.112876483254677432e-02,4.759201613716316365e-02,3.796050579220460602e-02,1.280624847486570850e-02,1.939071942966530404e-02,1.417744687875780764e-02,1.900000000000001688e-02,1.166190378969061102e-02,9.433981132056613178e-03,6.403124237432854249e-03,4.582575694955843930e-03,8.306623862918081566e-03,5.000000000000004441e-03,5.000000000000004441e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.088061301782110149e-02,3.796050579220460602e-02,3.590264614203249327e-02,3.874274125562102156e-02,4.050925820105817643e-02,2.865309756378879580e-02,2.282542442102662716e-02,2.000000000000001776e-02,1.720465053408527095e-02,1.513274595042156910e-02,9.433981132056613178e-03,8.306623862918083301e-03,9.797958971132721823e-03,9.165151389911687860e-03,8.062257748298556556e-03,8.000000000000007105e-03,5.000000000000004441e-03,4.000000000000003553e-03,6.633249580710804880e-03
0.000000000000000000e+00,8.000000000000000167e-03,2.872281323269014822e-02,5.374941860150676126e-02,5.572252686302014979e-02,3.014962686336265796e-02,2.736786436680800627e-02,2.408318915758457177e-02,1.676305461424022758e-02,1.428285685708571146e-02,1.360147050873545573e-02,4.582575694955843930e-03,1.248999599679680682e-02,6.633249580710805747e-03,6.403124237432854249e-03,6.708203932499374848e-03,4.000000000000003553e-03,6.633249580710805747e-03,3.000000000000002231e-03,3.000000000000002231e-03,3.000000000000002231e-03
0.000000000000000000e+00,1.299999999999999940e-02,3.249615361854382017e-02,2.481934729198173595e-02,2.211334438749598327e-02,6.708203932499374848e-03,4.000000000000003553e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.844292530665578494e-02,3.689173349139344277e-02,1.699999999999996653e-02,1.204159457879230496e-02,3.000000000000002231e-03,3.000000000000002231e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.685144316419510457e-02,3.773592452822641108e-02,1.577973383805951479e-02,4.582575694955843930e-03,3.000000000000002231e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.939071942966530751e-02,1.077032961426901796e-02,1.166190378969061102e-02,6.633249580710804880e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.011234224026315881e-02,4.454211490264017859e-02,1.720465053408526748e-02,1.562049935181329501e-02,5.000000000000004441e-03,4.898979485566360044e-03,4.898979485566360044e-03,3.000000000000002231e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
