-2.529370307922363281e+00 2.364229440689086914e+00 3.175612211227416992e+00 9.775123000144958496e-02 2.123881340026855469e+00 -6.222013950347900391e+00 3.416928529739379883e+00 -7.330034732818603516e+00 -8.008370399475097656e+00 -9.264238357543945312e+00 1.266942977905273438e+00 4.819818496704101562e+00
-8.175353050231933594e+00 1.407483220100402832e+00 -2.511413812637329102e+00 2.890352249145507812e+00 3.407056331634521484e+00 1.826381981372833252e-01 5.539428710937500000e+00 -8.367041587829589844e+00 -5.754590034484863281e+00 -5.296433925628662109e+00 -6.797661304473876953e+00 6.372280597686767578e+00
-1.399725079536437988e+00 -6.992296695709228516e+00 -2.328430414199829102e+00 1.412760853767395020e+00 -2.711720705032348633e+00 3.878048419952392578e+00 4.087619781494140625e+00 -6.248116970062255859e+00 -6.474135875701904297e+00 -1.049888357520103455e-01 5.372780799865722656e+00 -6.326715946197509766e+00
1.223150730133056641e+00 -9.638833999633789062e-01 8.575519561767578125e+00 -2.650292217731475830e-01 9.182161688804626465e-01 -5.544575452804565430e-01 3.258745431900024414e+00 -1.050657463073730469e+01 -1.084551715850830078e+01 -2.116938591003417969e+00 -2.004075288772583008e+00 2.393996529281139374e-02
4.333596706390380859e+00 -8.671284675598144531e+00 -3.653171777725219727e+00 5.904541492462158203e+00 4.290405273437500000e+00 -4.373595237731933594e+00 5.976683616638183594e+00 -9.187252044677734375e+00 -1.994169950485229492e-01 -6.733388423919677734e+00 -9.818732738494873047e-01 -4.196742773056030273e-01
-2.632040500640869141e+00 -3.852053403854370117e+00 -3.064202070236206055e+00 8.644876480102539062e+00 -4.530482292175292969e+00 -2.829345703125000000e+00 4.697444438934326172e+00 -8.213359832763671875e+00 -3.912494421005249023e+00 -5.103178024291992188e-01 -3.493940830230712891e+00 6.264946937561035156e+00
-3.710859775543212891e+00 -5.456743717193603516e+00 -4.572927951812744141e+00 3.915729522705078125e+00 -3.555938243865966797e+00 3.240926504135131836e+00 2.933344364166259766e+00 -7.101172447204589844e+00 -3.839150190353393555e+00 5.025683879852294922e+00 -5.003252506256103516e+00 3.155149459838867188e+00
-4.992662429809570312e+00 -1.898356795310974121e+00 -1.002963423728942871e+00 -1.880385875701904297e+00 7.002234458923339844e+00 -2.140630960464477539e+00 4.283593654632568359e+00 -9.102029800415039062e+00 -4.222828865051269531e+00 -4.824521541595458984e+00 6.131625652313232422e+00 -4.475009441375732422e+00
-5.046743392944335938e+00 -5.639221191406250000e+00 4.950149357318878174e-01 -3.157658576965332031e-01 3.620660066604614258e+00 7.560784339904785156e+00 2.709469318389892578e+00 -1.010915184020996094e+01 -9.998977661132812500e+00 2.858697891235351562e+00 -5.063198804855346680e-01 -5.306628346443176270e-01
-1.539924621582031250e+00 -2.327799081802368164e+00 -9.464910030364990234e-01 5.506846427917480469e+00 -1.281304931640625000e+01 -3.180820643901824951e-01 2.444927692413330078e+00 -7.831171989440917969e+00 -3.570934534072875977e+00 -2.155936241149902344e+00 1.579385399818420410e+00 2.590850591659545898e+00
-3.894465446472167969e+00 2.545024394989013672e+00 -3.360945582389831543e-01 5.735708236694335938e+00 -4.655781269073486328e+00 -4.379009246826171875e+00 -5.626351833343505859e+00 3.944529056549072266e+00 -6.446127891540527344e+00 -4.470540046691894531e+00 1.120810413360595703e+01 -8.142518997192382812e+00
-8.469528555870056152e-01 5.132696032524108887e-01 2.433315038681030273e+00 7.350958347320556641e+00 -6.039405822753906250e+00 8.621653556823730469e+00 -4.726179599761962891e+00 1.499752044677734375e+00 -5.894053459167480469e+00 -2.765438318252563477e+00 -4.873054504394531250e+00 -9.472954750061035156e+00
-1.072959065437316895e+00 -1.491664052009582520e+00 2.544064283370971680e+00 5.064766407012939453e+00 1.691039204597473145e+00 -5.577692985534667969e+00 -1.893145799636840820e+00 5.689975738525390625e+00 -1.048843669891357422e+01 2.512025594711303711e+00 -5.853996276855468750e+00 -9.389417648315429688e+00
1.044733405113220215e+00 6.244814872741699219e+00 -1.151780128479003906e+00 9.837443232536315918e-01 -8.529650688171386719e+00 -6.124541759490966797e+00 1.850692629814147949e+00 8.717597007751464844e+00 -4.993272304534912109e+00 -6.675888061523437500e+00 -5.798198699951171875e+00 -5.149359703063964844e+00
1.915031671524047852e-01 5.982670783996582031e+00 -5.869846343994140625e+00 -3.507713079452514648e+00 -2.830750703811645508e+00 8.030982971191406250e+00 1.115127205848693848e+00 1.047028660774230957e+00 -6.230116844177246094e+00 -7.152516841888427734e+00 2.094859361648559570e+00 -9.611232757568359375e+00
-1.268169784545898438e+01 5.806212425231933594e+00 -1.049914455413818359e+01 2.381055116653442383e+00 -2.415403842926025391e+00 -1.588207960128784180e+00 -4.083317756652832031e+00 5.864250659942626953e+00 6.239501833915710449e-01 -4.000042676925659180e-01 1.322916269302368164e+00 -2.728328466415405273e+00
-4.563690662384033203e+00 5.788708686828613281e+00 2.199508190155029297e+00 5.442273139953613281e+00 5.316714763641357422e+00 -5.172550678253173828e+00 -5.298947334289550781e+00 2.641082763671875000e+00 -5.226589202880859375e+00 -9.277553558349609375e+00 -4.267632067203521729e-01 -7.460288524627685547e+00
-2.787455320358276367e+00 6.250658035278320312e+00 1.257836461067199707e+00 -2.225161552429199219e+00 -1.030607318878173828e+01 -3.123838663101196289e+00 -1.925251364707946777e+00 6.093389034271240234e+00 -1.048337268829345703e+01 5.430086135864257812e+00 4.287199974060058594e+00 -4.637596130371093750e+00
-8.440660476684570312e+00 -1.761536717414855957e+00 -4.401082038879394531e+00 2.641208171844482422e+00 5.492078304290771484e+00 -3.348101377487182617e+00 -1.293954253196716309e-01 6.600363254547119141e+00 -1.077827358245849609e+01 5.636400699615478516e+00 7.792512327432632446e-02 -6.740463256835937500e+00
8.963452577590942383e-01 8.117965698242187500e+00 -8.113617897033691406e+00 1.282422304153442383e+00 -2.728612422943115234e+00 5.641955375671386719e+00 4.127523422241210938e+00 2.859923601150512695e+00 -9.102482795715332031e+00 -8.977880477905273438e-01 -2.091931343078613281e+00 -7.790848255157470703e+00
-6.987170696258544922e+00 -5.819662570953369141e+00 1.467137694358825684e+00 -5.211872577667236328e+00 -7.905187606811523438e-01 3.144633293151855469e+00 1.059693813323974609e+00 9.298398017883300781e+00 -6.570488929748535156e+00 -4.621618747711181641e+00 -8.426790237426757812e+00 6.784471988677978516e+00
-2.342993736267089844e+00 -4.058628559112548828e+00 4.996604442596435547e+00 -4.209641933441162109e+00 -1.025168037414550781e+01 1.775683045387268066e+00 -3.155198574066162109e+00 5.965584754943847656e+00 1.270452737808227539e+00 -2.374650239944458008e+00 -8.318579673767089844e+00 6.629009246826171875e+00
-2.170372486114501953e+00 -9.438697814941406250e+00 -7.326935529708862305e-01 -5.645692348480224609e+00 -7.176021933555603027e-01 3.198150873184204102e+00 4.178483009338378906e+00 5.111072063446044922e+00 4.699065685272216797e+00 -1.089453506469726562e+01 3.215670108795166016e+00 -6.049354672431945801e-01
3.588813543319702148e+00 -4.113520622253417969e+00 3.742158651351928711e+00 -3.586976528167724609e+00 -7.177265286445617676e-01 7.980583190917968750e+00 -5.510029315948486328e+00 2.770190477371215820e+00 6.325327157974243164e-01 -3.406130552291870117e+00 -1.166489219665527344e+01 -1.133357882499694824e+00
-4.197552680969238281e+00 -7.064644336700439453e+00 5.899534225463867188e+00 -1.492462635040283203e+00 -7.761754989624023438e+00 -4.693307399749755859e+00 -7.195654869079589844e+00 3.610812664031982422e+00 3.690915346145629883e+00 -2.173942089080810547e+00 -4.122385501861572266e+00 4.712586879730224609e+00
1.338910937309265137e+00 -3.258326292037963867e+00 9.922450184822082520e-01 -8.973847389221191406e+00 6.913419246673583984e+00 4.249880790710449219e+00 -3.475842714309692383e+00 4.315024852752685547e+00 -6.937473773956298828e+00 -6.917804718017578125e+00 -1.526281714439392090e+00 -2.207078456878662109e+00
5.000363349914550781e+00 -7.970272064208984375e+00 -2.766568422317504883e+00 -3.675811052322387695e+00 2.765599966049194336e+00 3.601933717727661133e+00 4.250447273254394531e+00 3.042940855026245117e+00 4.770388901233673096e-01 -8.822015762329101562e+00 -5.962389469146728516e+00 -2.914787292480468750e+00
-1.109760999679565430e+00 -5.456566333770751953e+00 9.419302344322204590e-01 -7.285345554351806641e+00 -1.234365940093994141e+00 1.053045511245727539e+00 -5.533806324005126953e+00 4.836983680725097656e+00 -8.668273925781250000e+00 -7.370093822479248047e+00 5.314344406127929688e+00 7.812281131744384766e+00
-7.849483013153076172e+00 -4.546619415283203125e+00 -2.201692581176757812e+00 -6.404009342193603516e+00 -8.838842391967773438e+00 2.116859197616577148e+00 1.077412366867065430e+00 4.669754028320312500e+00 1.778167366981506348e+00 1.434017658233642578e+00 -3.945618867874145508e+00 3.828575611114501953e+00
1.907288193702697754e+00 -9.893077850341796875e+00 6.666400432586669922e+00 -3.953263282775878906e+00 1.589477181434631348e+00 -4.700564861297607422e+00 -8.114010810852050781e+00 3.031576156616210938e+00 -1.559299528598785400e-01 -6.668688297271728516e+00 3.740551471710205078e+00 -9.575123190879821777e-01
7.768605232238769531e+00 -2.153573513031005859e+00 -1.220772552490234375e+01 -1.742208600044250488e+00 -4.310614109039306641e+00 -1.632628440856933594e+00 -4.547657489776611328e+00 1.651268959045410156e+00 7.540540695190429688e+00 4.355730414390563965e-01 1.763453483581542969e+00 -4.943107604980468750e+00
8.743658065795898438e+00 1.611599206924438477e+00 -9.308714866638183594e+00 7.334934234619140625e+00 -2.284815073013305664e+00 -1.390206813812255859e+00 -1.031866741180419922e+01 3.965806066989898682e-01 7.348186373710632324e-01 -5.381604194641113281e+00 -1.940551280975341797e+00 1.287604928016662598e+00
4.514754772186279297e+00 -8.648907661437988281e+00 -7.339184284210205078e+00 -2.528074741363525391e+00 4.926393032073974609e+00 2.303094267845153809e-01 -9.111076354980468750e+00 1.607945680618286133e+00 -2.210536479949951172e+00 7.364441871643066406e+00 -3.285285711288452148e+00 -2.004287958145141602e+00
3.543896436691284180e+00 3.960172235965728760e-01 -9.202276229858398438e+00 -1.309841394424438477e+00 8.624701499938964844e+00 1.954843163490295410e+00 -9.332136154174804688e+00 -4.660227775573730469e+00 1.743603229522705078e+00 -7.281434535980224609e-01 2.940511465072631836e+00 -5.036987304687500000e+00
7.067041873931884766e+00 -4.518515586853027344e+00 -6.861818313598632812e+00 2.613198198378086090e-02 -6.590443134307861328e+00 -9.178720474243164062e+00 -2.220287322998046875e+00 2.039990663528442383e+00 -2.282142400741577148e+00 5.728707313537597656e+00 -2.734676837921142578e+00 3.061105728149414062e+00
7.246195793151855469e+00 1.348221540451049805e+00 -9.881989479064941406e+00 -8.947915077209472656e+00 3.757604658603668213e-01 -8.966412544250488281e+00 -9.124489426612854004e-01 3.204244375228881836e+00 3.721583843231201172e+00 -1.968888521194458008e+00 -7.685295343399047852e-01 2.100429296493530273e+00
4.111562252044677734e+00 -4.483776688575744629e-01 -8.250321388244628906e+00 -1.482077240943908691e+00 -4.951524734497070312e+00 -1.489987730979919434e+00 -8.464332580566406250e+00 -9.010526657104492188e+00 1.290107727050781250e+00 -2.686049044132232666e-02 8.006081581115722656e+00 4.376955032348632812e+00
9.160176277160644531e+00 -3.010057449340820312e+00 -7.392340660095214844e+00 -2.930740594863891602e+00 2.897095441818237305e+00 -3.218949317932128906e+00 -5.008965492248535156e+00 -3.617214918136596680e+00 -6.401770114898681641e+00 1.042781639099121094e+01 -9.448615908622741699e-01 -2.568425655364990234e+00
6.847805500030517578e+00 6.358628273010253906e+00 -8.871463775634765625e+00 -5.030565261840820312e+00 2.965144872665405273e+00 -2.036608695983886719e+00 -4.274221420288085938e+00 -3.855727195739746094e+00 -3.534813880920410156e+00 -4.375543117523193359e+00 -3.399440765380859375e+00 3.654205322265625000e+00
2.821034193038940430e+00 -3.558688402175903320e+00 -3.920898199081420898e+00 -4.305983543395996094e+00 -5.713163852691650391e+00 -4.254675865173339844e+00 4.761341094970703125e+00 -9.281598925590515137e-01 1.357057541608810425e-01 2.773788213729858398e+00 -7.408037781715393066e-01 -3.048692703247070312e+00
-2.131522893905639648e+00 9.514204025268554688e+00 6.188395977020263672e+00 -4.699220657348632812e+00 -1.959946393966674805e+00 -5.363271713256835938e+00 -2.384151935577392578e+00 -2.842367887496948242e+00 5.214170932769775391e+00 -2.565321207046508789e+00 -9.355767250061035156e+00 -2.228440999984741211e+00
-2.685561656951904297e+00 -5.712136268615722656e+00 2.564928054809570312e+00 1.619127750396728516e+00 4.758790016174316406e+00 -8.823282241821289062e+00 1.148416399955749512e-01 -3.313678741455078125e+00 7.386384963989257812e+00 6.721312999725341797e+00 -8.683859825134277344e+00 -5.270249843597412109e+00
2.407963514328002930e+00 2.055372238159179688e+00 5.899743080139160156e+00 -1.026349306106567383e+00 -7.799743175506591797e+00 -8.118534088134765625e+00 -6.850482463836669922e+00 -7.044381618499755859e+00 3.671212673187255859e+00 5.282407283782958984e+00 6.946374773979187012e-01 -5.011464118957519531e+00
-6.585727691650390625e+00 -5.669960498809814453e+00 1.211379051208496094e+00 -3.482132434844970703e+00 7.464854240417480469e+00 -4.088957786560058594e+00 1.812768578529357910e+00 1.180334165692329407e-01 3.640884399414062500e+00 4.335663795471191406e+00 -7.172914505004882812e+00 -4.216401100158691406e+00
-2.295886278152465820e+00 6.076831221580505371e-01 4.028615474700927734e+00 -1.024244594573974609e+01 1.808798551559448242e+00 -9.487200736999511719e+00 -7.330065965652465820e-01 -7.838843822479248047e+00 5.210801124572753906e+00 -5.382104396820068359e+00 -1.087121009826660156e+00 3.761135578155517578e+00
-8.377170562744140625e+00 -2.317919969558715820e+00 1.603139042854309082e+00 -1.154297828674316406e+01 -2.965763211250305176e-02 -1.942796260118484497e-01 6.429782390594482422e+00 -4.200867176055908203e+00 4.974295139312744141e+00 5.965779304504394531e+00 -2.937047958374023438e+00 -4.503826141357421875e+00
-9.580445289611816406e+00 -1.519357442855834961e+00 3.905319452285766602e+00 -6.465091705322265625e-01 1.624568819999694824e+00 -6.442668437957763672e+00 -8.072454452514648438e+00 -7.882894039154052734e+00 5.211685657501220703e+00 5.800641059875488281e+00 1.271920204162597656e+00 1.084484338760375977e+00
-4.600965499877929688e+00 -5.450857162475585938e+00 7.763227462768554688e+00 7.190713286399841309e-01 -6.122137069702148438e+00 -7.565552741289138794e-02 -7.744034528732299805e-01 -7.720620155334472656e+00 8.021431922912597656e+00 -1.491692900657653809e+00 -8.687732219696044922e-01 -9.920927047729492188e+00
-3.621315956115722656e+00 6.036463737487792969e+00 3.046529531478881836e+00 -9.033195495605468750e+00 -4.211427688598632812e+00 2.837351858615875244e-01 1.668601036071777344e+00 -8.318920135498046875e+00 9.217954635620117188e+00 -8.936984539031982422e-01 5.845826268196105957e-01 -1.110851860046386719e+01
-7.829926013946533203e+00 4.124066829681396484e+00 -1.782747745513916016e+00 1.362775444984436035e+00 3.765069961547851562e+00 2.767298460006713867e+00 -6.283763885498046875e+00 -8.198632240295410156e+00 7.616977691650390625e+00 1.440520733594894409e-01 -1.020183086395263672e+01 -3.234325408935546875e+00
