2.470792531967163086e+00 -1.516251079738140106e-02 -3.873613119125366211e+00 3.612365961074829102e+00 -2.603943347930908203e+00 -7.828575968742370605e-01 8.362997323274612427e-02 1.302560925483703613e+00 -1.566526591777801514e-01 -3.178875744342803955e-01 -3.004472732543945312e+00 -1.960499644279479980e+00 1.067370295524597168e+00 3.510696291923522949e-01 3.835775136947631836e+00 -3.536386489868164062e-01 -2.306713819503784180e+00 -2.146812826395034790e-01 -2.496227979660034180e+00 3.196971893310546875e+00 7.860512733459472656e-01 2.865725040435791016e+00
-3.033945322036743164e+00 5.544828772544860840e-01 -8.257713317871093750e-01 2.579528331756591797e+00 1.148544788360595703e+00 -1.999214291572570801e+00 2.692571640014648438e+00 -1.276918768882751465e+00 -1.293600082397460938e+00 2.030113935470581055e+00 1.687322974205017090e+00 3.223634660243988037e-01 -9.713089466094970703e-01 -1.293107271194458008e+00 -9.352454543113708496e-01 -3.299976587295532227e-01 -8.752632141113281250e-01 -3.004142045974731445e+00 3.866812229156494141e+00 1.904780745506286621e+00 3.066119432449340820e+00 -2.897599220275878906e+00
3.679235458374023438e+00 -5.335939526557922363e-01 -2.345895290374755859e+00 -2.733132362365722656e+00 -6.976079940795898438e-02 -9.426671266555786133e-01 -7.652011513710021973e-01 -2.315129041671752930e+00 2.312900066375732422e+00 3.712244331836700439e-01 -1.707853436470031738e+00 4.663652181625366211e-01 -2.476108312606811523e+00 -2.931453704833984375e+00 1.718825936317443848e+00 2.699585437774658203e+00 -1.403342485427856445e+00 -8.688687682151794434e-01 -1.746316671371459961e+00 -2.990793883800506592e-01 2.745116710662841797e+00 3.954365730285644531e+00
2.006437063217163086e+00 1.868445128202438354e-01 7.446129322052001953e-01 -2.745226144790649414e+00 2.812901020050048828e+00 -9.610497355461120605e-01 3.129370450973510742e+00 3.706980705261230469e+00 -5.494397878646850586e-01 2.190866947174072266e+00 2.756929993629455566e-01 7.118956446647644043e-01 2.588892459869384766e+00 -2.590343654155731201e-01 2.873321056365966797e+00 3.557782888412475586e+00 -2.707482576370239258e+00 -8.619466423988342285e-01 -1.254339098930358887e+00 -2.237061738967895508e+00 6.351705789566040039e-01 -2.752595901489257812e+00
-3.202894687652587891e+00 4.625585079193115234e-01 -8.853082060813903809e-01 -4.312541186809539795e-01 3.101441621780395508e+00 4.412477910518646240e-01 7.250550389289855957e-01 3.002866506576538086e+00 2.852223873138427734e+00 1.206140875816345215e+00 2.183924674987792969e+00 3.885376751422882080e-01 -2.940079569816589355e-01 4.012580394744873047e+00 -1.063759922981262207e+00 9.668911993503570557e-02 -1.528693437576293945e+00 -8.607442975044250488e-01 -2.174694299697875977e+00 -2.156671285629272461e+00 2.755117654800415039e+00 2.409214973449707031e+00
-2.570706129074096680e+00 4.836274385452270508e-01 3.402836024761199951e-01 -3.020350635051727295e-01 -3.032852172851562500e+00 3.532583951950073242e+00 1.273944020271301270e+00 -6.623916029930114746e-01 -1.285773634910583496e+00 1.609290480613708496e+00 -6.328829526901245117e-01 3.196201324462890625e+00 -3.304353713989257812e+00 7.086647152900695801e-01 3.052644014358520508e+00 -2.130004912614822388e-01 1.461725831031799316e-01 1.249114394187927246e+00 1.562547326087951660e+00 2.626382589340209961e+00 -3.827746957540512085e-02 -1.914241671562194824e+00
-2.208522081375122070e+00 -2.706912994384765625e+00 2.799274444580078125e+00 6.267452836036682129e-01 -2.855243444442749023e+00 3.015211820602416992e+00 -2.296459436416625977e+00 1.861334562301635742e+00 -1.712196916341781616e-01 -3.338540196418762207e-01 6.200886964797973633e-01 3.168616056442260742e+00 -1.191722750663757324e+00 -3.027061939239501953e+00 1.141452670097351074e+00 -2.767247915267944336e+00 -1.106008172035217285e+00 -2.071409940719604492e+00 2.094608843326568604e-01 -1.045253038406372070e+00 3.748166561126708984e-01 3.140064716339111328e+00
2.621138811111450195e+00 1.817945241928100586e-01 8.430939912796020508e-01 4.286138117313385010e-01 6.890151500701904297e-01 2.538428306579589844e+00 -3.701257109642028809e-01 3.110735893249511719e+00 2.037499189376831055e+00 1.915880560874938965e+00 -2.197452634572982788e-01 1.053357839584350586e+00 2.474371194839477539e+00 1.232432723045349121e+00 -2.691894769668579102e+00 2.581280469894409180e-01 -4.077118396759033203e+00 1.012567639350891113e+00 1.528801918029785156e+00 3.859739542007446289e+00 -4.022850394248962402e-01 -3.510598838329315186e-01
-1.030966997146606445e+00 -1.982792615890502930e+00 -4.151736736297607422e+00 9.068818390369415283e-02 7.699474096298217773e-01 2.298052310943603516e+00 5.080316662788391113e-01 1.616815686225891113e+00 -2.788714408874511719e+00 1.950209259986877441e+00 -5.510334670543670654e-02 2.654628753662109375e+00 1.522351503372192383e-01 1.073032259941101074e+00 3.321990251541137695e+00 1.927025616168975830e-01 -2.466150522232055664e+00 2.701062440872192383e+00 -1.964312672615051270e+00 1.731664061546325684e+00 -3.283401489257812500e+00 -2.293174028396606445e+00
2.512280941009521484e-01 1.136326313018798828e+00 8.512309193611145020e-02 -1.209634065628051758e+00 -1.250967144966125488e+00 -1.540396332740783691e+00 -2.665995121002197266e+00 -2.940114498138427734e+00 1.622919559478759766e+00 -3.723675012588500977e-01 -2.386645227670669556e-01 -1.303278326988220215e+00 2.299950122833251953e+00 -2.846814692020416260e-01 1.328484117984771729e-01 4.217496871948242188e+00 2.057822704315185547e+00 1.067635416984558105e+00 1.808442473411560059e+00 3.100852489471435547e+00 3.607670783996582031e+00 8.488267660140991211e-02
