2.705551147460937500e+00 -8.893782496452331543e-01 -1.891731977462768555e+00 -8.293455094099044800e-02 -1.705458879470825195e+00 -8.331509828567504883e-01 -1.145526766777038574e+00 -4.330268502235412598e-01 -1.453133940696716309e+00 9.467879533767700195e-01 -1.965074062347412109e+00 1.787346750497817993e-01 3.175890207290649414e+00 -1.249507546424865723e+00 -2.612163066864013672e+00 -7.403745651245117188e-01 -6.787992715835571289e-01 -2.538560628890991211e+00 -1.325809717178344727e+00 1.269695535302162170e-02 -2.228487968444824219e+00 -1.641915202140808105e+00 -8.111546635627746582e-01 -3.464246511459350586e+00 6.102527379989624023e-01 -1.223278522491455078e+00 3.407628238201141357e-01 -2.947535276412963867e+00 3.212033271789550781e+00 5.851334333419799805e-01 -1.138706803321838379e-01 2.994402050971984863e-01 -2.186079323291778564e-01 1.799615263938903809e+00 -3.391302585601806641e+00 -1.077695488929748535e+00 -1.615839600563049316e+00 -1.639921426773071289e+00 -6.972073912620544434e-01 -9.429589509963989258e-01 -8.845736980438232422e-01 4.796316921710968018e-01 2.542080402374267578e+00 2.880248308181762695e+00 4.693907737731933594e+00 -1.166263580322265625e+00 -2.378705024719238281e+00 -5.962228178977966309e-01 -4.237147331237792969e+00 -9.031536430120468140e-02 -7.481895685195922852e-01 -1.616127192974090576e-01 4.708067774772644043e-01 6.993936896324157715e-01 2.527910232543945312e+00 1.436159729957580566e+00 -9.410254955291748047e-01 2.089547872543334961e+00 -1.966269016265869141e+00 -3.854521811008453369e-01 3.008652925491333008e-01 4.048502743244171143e-01 2.399127006530761719e+00 -6.972178816795349121e-01 -3.780791759490966797e-01 3.765008449554443359e+00 -1.479650855064392090e+00 4.009904861450195312e+00 -2.532458543777465820e+00 -1.774898409843444824e+00 2.129284620285034180e+00 2.317507416009902954e-01 6.571302413940429688e-01 1.895724654197692871e+00 -6.126029491424560547e-01
7.209020853042602539e-01 -1.700931906700134277e+00 3.903224170207977295e-01 2.403753995895385742e+00 -1.738865971565246582e+00 -3.223412036895751953e+00 -2.783332020044326782e-02 -6.627113819122314453e-01 6.788840144872665405e-02 -3.401992842555046082e-02 -9.864829182624816895e-01 -3.651883602142333984e-01 3.772882223129272461e+00 1.879560470581054688e+00 2.181388288736343384e-01 4.175455570220947266e-01 1.225961446762084961e+00 -1.202401518821716309e+00 2.851211130619049072e-01 -3.746135950088500977e+00 1.099006533622741699e+00 1.476478457450866699e+00 -3.218633651733398438e+00 -3.495108127593994141e+00 -1.790303349494934082e+00 -5.177682638168334961e-01 1.372772455215454102e+00 4.761252105236053467e-01 2.173580408096313477e+00 -2.432552576065063477e+00 -1.908179521560668945e+00 -1.306848049163818359e+00 5.984652638435363770e-01 -1.101043581962585449e+00 2.962262868881225586e+00 -1.940981864929199219e+00 1.717372298240661621e+00 -4.787593781948089600e-01 2.672383308410644531e+00 -1.450753569602966309e+00 -5.876867771148681641e-01 -1.239426016807556152e+00 -1.086768984794616699e+00 -5.734070539474487305e-01 -1.511707007884979248e-01 -1.354084610939025879e+00 3.319171190261840820e+00 -1.846241593360900879e+00 -8.939174562692642212e-02 -1.368703365325927734e+00 2.227546274662017822e-01 9.081835150718688965e-01 7.741503715515136719e-01 -1.112506866455078125e+00 -1.167178988456726074e+00 9.135560989379882812e-01 3.798612594604492188e+00 -1.693358898162841797e+00 8.513530343770980835e-02 -1.805200338363647461e+00 9.115437269210815430e-01 -2.929790258407592773e+00 2.232444763183593750e+00 -1.469085097312927246e+00 5.604010820388793945e-01 2.321201562881469727e+00 -1.391921758651733398e+00 -2.904922962188720703e+00 -1.865836739540100098e+00 -6.743830442428588867e-01 4.862524569034576416e-01 -4.219001531600952148e-01 2.765223383903503418e-01 -7.275314927101135254e-01 -3.381525874137878418e-01
1.080069065093994141e+00 -2.194780349731445312e+00 3.818286180496215820e+00 2.303411483764648438e+00 -1.168000102043151855e-01 -9.975649118423461914e-01 -6.067508459091186523e-01 -2.102598667144775391e+00 -4.872454702854156494e-01 9.308797717094421387e-01 -1.486015439033508301e+00 -2.058465927839279175e-01 2.713796854019165039e+00 1.428878664970397949e+00 1.060598369804210961e-04 -1.396043300628662109e+00 -1.408005595207214355e+00 -1.801393747329711914e+00 -2.486918270587921143e-01 -1.371447920799255371e+00 1.137085318565368652e+00 1.048202157020568848e+00 1.625566959381103516e+00 4.305431619286537170e-02 1.147109508514404297e+00 -1.576593041419982910e+00 -1.015751600265502930e+00 -2.154485225677490234e+00 2.598429441452026367e+00 -1.664644598960876465e+00 -3.560820817947387695e-01 -6.441935896873474121e-01 -2.046292304992675781e+00 -5.143986940383911133e-01 -8.989048600196838379e-01 -3.375565409660339355e-01 -2.431090831756591797e+00 -2.577186107635498047e+00 1.071215152740478516e+00 2.232928752899169922e+00 -3.497758626937866211e+00 -1.254013419151306152e+00 3.679864704608917236e-01 -1.925674676895141602e-01 2.237799406051635742e+00 2.786368846893310547e+00 -1.312753319740295410e+00 1.965838670730590820e+00 -3.050086021423339844e+00 1.223117470741271973e+00 8.432916998863220215e-01 -1.781849861145019531e+00 -6.244291067123413086e-01 1.282309651374816895e+00 -6.587355732917785645e-01 2.086676120758056641e+00 -1.488292455673217773e+00 2.672582387924194336e+00 7.035920619964599609e-01 -1.787986874580383301e+00 3.112888574600219727e+00 -2.649116039276123047e+00 -9.927357435226440430e-01 -1.110258340835571289e+00 2.254800319671630859e+00 -1.284791111946105957e+00 -4.136878013610839844e+00 1.552800297737121582e+00 -4.132590770721435547e+00 -2.291391611099243164e+00 2.366409540176391602e+00 -2.616851031780242920e-01 1.004480957984924316e+00 5.851674079895019531e-01 -2.901044607162475586e+00
-1.425381064414978027e+00 6.059136390686035156e-01 -1.564144492149353027e+00 3.433610439300537109e+00 -2.653090953826904297e+00 -9.659783244132995605e-01 -1.221364498138427734e+00 -3.801169246435165405e-02 1.868605613708496094e-01 -3.034748792648315430e+00 1.536682367324829102e+00 6.732426881790161133e-01 1.651561260223388672e+00 -8.127422332763671875e-01 -7.697964310646057129e-01 1.734635233879089355e+00 -1.627940058708190918e+00 -4.317628443241119385e-01 -7.568058557808399200e-03 1.073351383209228516e+00 -1.136903643608093262e+00 -3.677130222320556641e+00 5.196619629859924316e-01 -2.768583297729492188e+00 -1.107291340827941895e+00 -9.207170605659484863e-01 1.721010088920593262e+00 1.918029487133026123e-01 -4.944913685321807861e-01 -1.732031255960464478e-01 -1.717323064804077148e-01 -1.202261328697204590e+00 2.938645482063293457e-01 -1.255908489227294922e+00 -7.698714733123779297e-01 -1.869847178459167480e+00 -1.952815055847167969e+00 3.701670169830322266e+00 3.344229698181152344e+00 -2.323379516601562500e+00 -1.502489328384399414e+00 1.380007505416870117e+00 -3.468327045440673828e+00 4.702040195465087891e+00 1.771475672721862793e+00 1.184293866157531738e+00 -5.080304741859436035e-01 3.608300209045410156e+00 -4.544841591268777847e-03 -1.606815457344055176e-01 1.823339313268661499e-01 -2.847841262817382812e+00 -1.662747383117675781e+00 -1.953003644943237305e+00 1.808875322341918945e+00 3.579717278480529785e-01 -1.274236798286437988e+00 -7.501372694969177246e-01 2.545129299163818359e+00 -3.220245838165283203e+00 2.302679061889648438e+00 -2.396546125411987305e+00 1.291254162788391113e+00 -1.252858161926269531e+00 -1.653070449829101562e-01 8.011937141418457031e-01 -1.110644102096557617e+00 -1.473215371370315552e-01 -1.446923255920410156e+00 1.428991317749023438e+00 -3.146357834339141846e-01 -1.117017716169357300e-01 1.542041778564453125e+00 3.376310825347900391e+00 -3.639417171478271484e+00
-6.872166693210601807e-02 -9.331184029579162598e-01 -2.407444953918457031e+00 6.711268424987792969e-01 -1.095514178276062012e+00 -2.617660351097583771e-02 1.054573774337768555e+00 3.972198069095611572e-01 -2.350650787353515625e+00 3.299092531204223633e+00 1.175938606262207031e+00 -2.662404298782348633e+00 1.068838477134704590e+00 1.340280175209045410e+00 -2.197053730487823486e-01 -2.937670230865478516e+00 -1.873234748840332031e+00 3.717284917831420898e+00 2.174156427383422852e+00 5.545611977577209473e-01 -2.073981285095214844e+00 -8.025880455970764160e-01 9.435670375823974609e-01 -9.923290610313415527e-01 1.009965896606445312e+00 -1.335475802421569824e+00 7.520003914833068848e-01 -1.991765856742858887e+00 3.435517549514770508e+00 -1.734001874923706055e+00 -3.030182600021362305e+00 -2.816044330596923828e+00 -1.475065827369689941e+00 -2.116137027740478516e+00 1.597060561180114746e+00 -9.150847196578979492e-01 7.494550347328186035e-01 -2.064792394638061523e+00 2.589836359024047852e+00 -3.926210701465606689e-01 -3.177106380462646484e+00 1.540995001792907715e+00 1.231772899627685547e+00 -1.604003071784973145e+00 1.299220085144042969e+00 3.251350164413452148e+00 -4.170430183410644531e+00 -2.260603606700897217e-01 -1.584417104721069336e+00 1.324490785598754883e+00 2.179101705551147461e+00 5.857348442077636719e-01 1.736278295516967773e+00 -1.618182510137557983e-01 5.706981420516967773e-01 2.092606782913208008e+00 -8.497952222824096680e-01 -1.760527342557907104e-01 -3.102267503738403320e+00 -1.818276405334472656e+00 7.780098915100097656e-01 -2.254083156585693359e+00 -6.599186062812805176e-01 1.845546960830688477e+00 -2.589411735534667969e+00 3.437103509902954102e+00 2.325308620929718018e-01 7.946850061416625977e-01 -2.684110879898071289e+00 -1.739558935165405273e+00 -1.047035217285156250e+00 5.732682347297668457e-01 1.085210517048835754e-01 9.335975050926208496e-01 -1.090355157852172852e+00
1.250687956809997559e+00 -2.642245769500732422e+00 1.302443385124206543e+00 8.592562377452850342e-02 -3.693413257598876953e+00 -1.870254516601562500e+00 3.678096234798431396e-01 -1.152234822511672974e-01 2.954684495925903320e+00 9.525184631347656250e-01 8.540756106376647949e-01 3.072910308837890625e-01 3.063361048698425293e-01 2.639875411987304688e-01 -1.177455186843872070e+00 -1.168675303459167480e+00 -1.163417458534240723e+00 -1.442137479782104492e+00 -1.623232483863830566e+00 -9.227079749107360840e-01 -3.837060451507568359e+00 -1.863885879516601562e+00 2.451426506042480469e+00 -9.562757611274719238e-01 -1.869604945182800293e+00 -2.371385097503662109e+00 -2.711548328399658203e+00 -3.023938894271850586e+00 7.928416132926940918e-01 -1.898776769638061523e+00 2.810050964355468750e+00 -3.581514656543731689e-01 2.060899019241333008e+00 1.720420241355895996e+00 -1.721281290054321289e+00 -1.512147068977355957e+00 1.324741989374160767e-01 -7.345968484878540039e-01 3.929395675659179688e+00 -2.777236461639404297e+00 -1.860056757926940918e+00 8.042596280574798584e-02 8.822654485702514648e-01 2.751948833465576172e+00 2.195498704910278320e+00 8.959664702415466309e-01 1.347677230834960938e+00 -1.743811130523681641e+00 2.850137710571289062e+00 9.771748632192611694e-02 -3.914068043231964111e-01 -4.532957971096038818e-01 -5.496879816055297852e-01 -4.308763444423675537e-01 -9.940513372421264648e-01 2.733247756958007812e+00 2.245959520339965820e+00 -2.667286157608032227e+00 5.917699262499809265e-02 -3.530560493469238281e+00 2.511881828308105469e+00 -1.118631601333618164e+00 2.105336934328079224e-01 -2.048625230789184570e+00 7.775266766548156738e-01 1.177925348281860352e+00 -7.880033850669860840e-01 8.215206861495971680e-01 -8.998824357986450195e-01 -2.354496479034423828e+00 -1.188086748123168945e+00 5.853896141052246094e-01 1.273495435714721680e+00 -6.055788397789001465e-01 4.247359335422515869e-01
8.454284667968750000e-01 -9.226623177528381348e-01 3.175007581710815430e+00 8.527215719223022461e-01 -2.551304578781127930e+00 -2.340643882751464844e+00 9.980759620666503906e-01 -8.935667276382446289e-01 -5.813663601875305176e-01 -5.774025917053222656e-01 -9.709900021553039551e-01 6.129407882690429688e-01 1.033563613891601562e+00 -2.116721153259277344e+00 7.882397770881652832e-01 -1.602809727191925049e-01 5.393100529909133911e-02 3.628706932067871094e-02 -4.289473891258239746e-01 3.497488200664520264e-01 -1.629725217819213867e+00 -8.289044499397277832e-01 -1.456228852272033691e+00 -2.582041740417480469e+00 -1.938782215118408203e+00 -3.430536985397338867e+00 4.114863395690917969e+00 6.605458259582519531e-01 4.593533575534820557e-01 -1.712645292282104492e+00 8.107197284698486328e-01 3.365612626075744629e-01 -1.072450280189514160e+00 3.978398561477661133e+00 6.550287008285522461e-01 3.768352270126342773e-01 2.357773184776306152e-01 -3.763494789600372314e-01 1.082944393157958984e+00 2.012321233749389648e+00 -9.367496967315673828e-01 -2.611092090606689453e+00 -4.314872741699218750e+00 2.187038183212280273e+00 2.418895006179809570e+00 -3.488263115286827087e-02 5.820031762123107910e-01 2.279883384704589844e+00 -6.158856749534606934e-01 2.358332157135009766e+00 3.911764919757843018e-01 -2.470237970352172852e+00 -1.198269844055175781e+00 1.618887543678283691e+00 -3.106188535690307617e+00 -7.609262596815824509e-03 -1.022894263267517090e+00 -3.213398933410644531e+00 -1.108724236488342285e+00 -3.866382837295532227e+00 -1.752269625663757324e+00 -2.977841615676879883e+00 -9.177302718162536621e-01 1.522632837295532227e+00 3.855769157409667969e+00 9.612812995910644531e-01 -1.461553454399108887e+00 2.115970849990844727e-01 -2.515587329864501953e+00 -2.040993452072143555e+00 -5.201892852783203125e-01 -1.265148669481277466e-01 2.798455476760864258e+00 1.816179394721984863e+00 -2.632377743721008301e-01
3.450767755508422852e+00 -9.439845681190490723e-01 -8.273406624794006348e-01 3.773820638656616211e+00 -4.676580727100372314e-01 -4.250670373439788818e-01 -2.590936422348022461e+00 -9.120299220085144043e-01 4.165834188461303711e-02 -1.532270312309265137e+00 -1.607004642486572266e+00 1.317865490913391113e+00 8.159679770469665527e-01 9.970135092735290527e-01 4.292985439300537109e+00 4.378845393657684326e-01 8.245028257369995117e-01 1.757940292358398438e+00 3.618702411651611328e+00 -3.300136327743530273e-01 -1.888967275619506836e+00 -1.573104619979858398e+00 2.658841311931610107e-01 -1.823223233222961426e+00 -2.852007150650024414e-01 -1.357964277267456055e+00 1.105311751365661621e+00 -8.175024390220642090e-01 1.261990666389465332e+00 1.286015391349792480e+00 1.089202165603637695e+00 4.101000428199768066e-01 -1.623112440109252930e+00 5.084145665168762207e-01 3.011198043823242188e+00 -2.106093406677246094e+00 -1.385521888732910156e+00 -1.473753213882446289e+00 4.204955697059631348e-02 -1.242553234100341797e+00 -3.517850637435913086e+00 -4.169983863830566406e+00 -2.728201627731323242e+00 2.807034254074096680e+00 -7.239298820495605469e-01 8.290490508079528809e-02 -3.064222633838653564e-01 -1.908498108386993408e-01 1.181828260421752930e+00 1.292615056037902832e+00 -1.017818093299865723e+00 -6.667417883872985840e-01 -3.150122642517089844e+00 -2.839575409889221191e-01 2.081243276596069336e+00 2.695721685886383057e-01 -8.658423423767089844e-01 -5.405369997024536133e-01 4.039255380630493164e-01 2.499454617500305176e-01 1.574030816555023193e-01 -3.222011327743530273e+00 2.335034757852554321e-01 -1.097627505660057068e-01 -1.316654443740844727e+00 2.487051725387573242e+00 -4.494276046752929688e+00 -4.115148544311523438e+00 -1.565548300743103027e+00 -8.720545098185539246e-03 2.460734128952026367e+00 -9.003193378448486328e-01 1.336774230003356934e+00 3.228850066661834717e-01 -1.577512741088867188e+00
-8.921524286270141602e-01 6.902822107076644897e-02 8.248867988586425781e-01 3.872519493103027344e+00 -2.113659143447875977e+00 -2.109714269638061523e+00 -2.304578065872192383e+00 -3.987159252166748047e+00 -1.345109492540359497e-01 1.045325100421905518e-01 -8.052006959915161133e-01 7.702171802520751953e-01 -1.776012659072875977e+00 -5.256516337394714355e-01 4.507108628749847412e-01 -1.666016936302185059e+00 2.773662567138671875e+00 6.132919341325759888e-02 9.441395401954650879e-01 1.104627251625061035e+00 -9.745190292596817017e-02 -8.124740719795227051e-01 7.955090999603271484e-01 -6.723960638046264648e-01 1.073545515537261963e-01 -1.574456334114074707e+00 1.569307446479797363e-01 -2.128319025039672852e+00 -1.324295759201049805e+00 -1.383648991584777832e+00 -1.583214282989501953e+00 -2.747702360153198242e+00 2.130332708358764648e+00 -4.677325785160064697e-01 3.860651016235351562e+00 -3.339085876941680908e-01 -1.567531347274780273e+00 1.232965111732482910e+00 2.646802425384521484e+00 -4.581726074218750000e+00 -2.913650989532470703e+00 2.939917087554931641e+00 1.313212871551513672e+00 -1.176383256912231445e+00 5.614187121391296387e-01 2.250123500823974609e+00 2.455471038818359375e+00 1.072342514991760254e+00 -3.128496408462524414e-01 1.777681708335876465e+00 8.530290722846984863e-01 -2.793346643447875977e+00 -1.880339622497558594e+00 7.122557163238525391e-01 -1.889599442481994629e+00 1.203532814979553223e+00 1.358060002326965332e+00 -8.646249175071716309e-01 2.160187959671020508e+00 3.270543515682220459e-01 2.231249570846557617e+00 -1.525593161582946777e+00 -2.438445806503295898e+00 -3.098127841949462891e+00 -7.819714546203613281e-01 1.163342714309692383e+00 -6.923587918281555176e-01 -1.182234406471252441e+00 -3.577905178070068359e+00 -2.515444755554199219e+00 1.632614612579345703e+00 -9.223569035530090332e-01 -1.249854564666748047e+00 1.499202370643615723e+00 1.502943038940429688e+00
4.616294503211975098e-01 5.600420832633972168e-01 -1.350100398063659668e+00 -1.429896593093872070e+00 -2.980567812919616699e-01 -1.314049959182739258e+00 -1.475418925285339355e+00 1.553367525339126587e-01 3.169447183609008789e+00 1.877834200859069824e+00 -3.330360412597656250e+00 1.721949696540832520e+00 7.674422264099121094e-01 1.700547814369201660e+00 8.768283724784851074e-01 -2.644624233245849609e+00 -2.038247823715209961e+00 -2.614005088806152344e+00 -7.056071758270263672e-01 -1.811963558197021484e+00 -2.536583185195922852e+00 2.352239370346069336e+00 -3.004466056823730469e+00 -2.854224681854248047e+00 -8.565657138824462891e-01 -8.297285437583923340e-01 3.049227952957153320e+00 -1.223081588745117188e+00 -9.295759797096252441e-01 6.110806465148925781e-01 -6.270871162414550781e-01 4.454178214073181152e-01 -1.210654854774475098e+00 1.405443787574768066e+00 -2.931249856948852539e+00 -7.602564096450805664e-01 -1.514288663864135742e+00 1.950138807296752930e+00 8.794481158256530762e-01 -1.873605132102966309e+00 -3.280269503593444824e-01 -1.216278076171875000e+00 5.369821935892105103e-02 -1.422439455986022949e+00 9.005123972892761230e-01 6.604022383689880371e-01 -9.907364249229431152e-01 6.121028661727905273e-01 -8.510922789573669434e-01 2.757371425628662109e+00 1.924159407615661621e+00 1.042175531387329102e+00 6.298731565475463867e-01 2.198320865631103516e+00 3.164387464523315430e+00 1.934116601943969727e+00 -4.416382789611816406e+00 -5.576354265213012695e-01 1.207821488380432129e+00 -2.042343854904174805e+00 2.291179597377777100e-01 -3.855287730693817139e-01 1.106225177645683289e-01 -9.099782705307006836e-01 -5.486685633659362793e-01 3.278574705123901367e+00 -1.324963092803955078e+00 8.604587912559509277e-01 -3.039631605148315430e+00 -2.336431980133056641e+00 -2.242005616426467896e-01 1.103016018867492676e+00 -2.045487880706787109e+00 2.553427457809448242e+00 -1.024851799011230469e+00
