-2.629105091094970703e+00 -8.258833289146423340e-01 2.048362970352172852e+00 1.143278121948242188e+00 5.594376325607299805e-01 -5.641338229179382324e-02 -2.636628627777099609e+00 2.227973937988281250e+00 -1.078244805335998535e+00 1.995346069335937500e+00 1.878918528556823730e+00 2.109707832336425781e+00 -1.017782166600227356e-01 3.329305350780487061e-01 -2.933724641799926758e+00 -2.373434782028198242e+00 1.939503908157348633e+00 1.626065254211425781e+00 -2.669829845428466797e+00 -4.247818589210510254e-01 -2.104525327682495117e+00 1.760643362998962402e+00 1.778530955314636230e+00 -2.047222614288330078e+00 3.158586502075195312e+00 -2.536330461502075195e+00 -2.130548954010009766e+00 -3.111661672592163086e+00 2.744506835937500000e+00 2.347985282540321350e-02 -2.251110553741455078e+00 -1.944396644830703735e-01 -1.573514342308044434e+00 5.522283911705017090e-01 9.174261689186096191e-01 -2.398578166961669922e+00 -1.597898364067077637e+00 2.147665500640869141e+00 -1.231825828552246094e+00 2.111118316650390625e+00 2.544439733028411865e-01 2.783161401748657227e+00 -2.668738842010498047e+00 1.970594167709350586e+00 1.062938213348388672e+00 3.346586465835571289e+00 -1.620914191007614136e-01 1.141683936119079590e+00 -1.206493854522705078e+00 -3.973809778690338135e-01
8.511074781417846680e-01 -9.013356566429138184e-01 -2.849344015121459961e-01 -4.898121654987335205e-01 -6.318572163581848145e-01 3.972335755825042725e-01 1.150943994522094727e+00 -2.778454303741455078e+00 2.312565565109252930e+00 7.191495895385742188e-01 2.711378812789916992e+00 2.641713619232177734e+00 2.775556802749633789e+00 3.306496381759643555e+00 2.984331607818603516e+00 3.228666067123413086e+00 3.258548498153686523e+00 1.724823594093322754e+00 2.882573127746582031e+00 2.227896690368652344e+00 9.027974605560302734e-01 1.239673256874084473e+00 1.053484678268432617e+00 2.473367929458618164e+00 1.790601968765258789e+00 2.578667879104614258e+00 8.854429125785827637e-01 1.910235404968261719e+00 1.423383116722106934e+00 1.602699756622314453e+00 -4.138947486877441406e+00 -3.144211769104003906e+00 -3.420107603073120117e+00 -3.086960554122924805e+00 -3.580759763717651367e+00 -3.346029996871948242e+00 -3.137076377868652344e+00 -3.571671009063720703e+00 -3.209244728088378906e+00 -2.761116027832031250e+00 -5.108528137207031250e-01 -2.819528102874755859e+00 -3.066475629806518555e+00 1.169132590293884277e+00 1.911866217851638794e-01 1.087914586067199707e+00 1.076778173446655273e+00 -2.816749811172485352e+00 -1.588886260986328125e+00 -3.334011793136596680e+00
-8.954607695341110229e-02 -6.816619634628295898e-01 -2.129585742950439453e+00 -2.139902830123901367e+00 -1.403447985649108887e+00 2.833952009677886963e-01 -2.080636262893676758e+00 -1.967804789543151855e+00 -2.148408412933349609e+00 -1.825908899307250977e+00 1.414473295211791992e+00 -1.461956024169921875e+00 -2.650004863739013672e+00 -6.966406702995300293e-01 2.355717658996582031e+00 2.082712888717651367e+00 -2.166411638259887695e+00 2.804608084261417389e-02 7.268877327442169189e-02 -2.923308849334716797e+00 -5.240485072135925293e-01 -9.187123775482177734e-01 2.856110572814941406e+00 -1.828743666410446167e-01 3.366448357701301575e-02 3.013787508010864258e+00 -5.661348700523376465e-01 3.092970848083496094e-01 2.393558502197265625e+00 2.225921869277954102e+00 -2.643091917037963867e+00 -1.280691146850585938e+00 2.605472326278686523e+00 -1.200601458549499512e+00 1.904291272163391113e+00 -2.677524805068969727e+00 1.696712613105773926e+00 1.008099839091300964e-01 1.655100882053375244e-01 -1.615156173706054688e+00 3.234133958816528320e+00 2.004999160766601562e+00 2.484904527664184570e+00 7.518240213394165039e-01 8.749655634164810181e-02 2.715543985366821289e+00 -8.266894221305847168e-01 -1.742323398590087891e+00 1.998748302459716797e+00 2.355783224105834961e+00
1.538528919219970703e+00 2.754544019699096680e-01 -1.562597870826721191e+00 -1.215605735778808594e+00 -8.163679242134094238e-01 3.739170789718627930e+00 2.857725620269775391e+00 -1.574540495872497559e+00 -2.196006298065185547e+00 2.318332195281982422e+00 8.701565675437450409e-03 -1.140443205833435059e+00 -1.415433883666992188e+00 5.555220842361450195e-01 1.024356111884117126e-01 3.687947392463684082e-01 -9.873110055923461914e-01 8.972886800765991211e-01 -1.865072607994079590e+00 1.684911251068115234e+00 3.151449203491210938e+00 1.247727632522583008e+00 1.717217803001403809e+00 -3.185699701309204102e+00 3.073303699493408203e+00 -1.571418881416320801e+00 3.138005018234252930e+00 2.195996999740600586e+00 1.631727576255798340e+00 2.706733703613281250e+00 -3.192957401275634766e+00 -9.517235308885574341e-02 -1.729259848594665527e+00 -1.045306801795959473e+00 -2.547894477844238281e+00 1.511269450187683105e+00 -3.008528709411621094e+00 2.251113653182983398e+00 2.983974218368530273e+00 2.081084102392196655e-01 -1.381214857101440430e-01 -1.815807938575744629e+00 1.564945220947265625e+00 -2.699757099151611328e+00 -2.062168836593627930e+00 -2.277634620666503906e+00 -2.176338672637939453e+00 -6.357394456863403320e-01 -6.554755568504333496e-01 3.744677007198333740e-01
1.123178124427795410e+00 1.037557482719421387e+00 1.707919955253601074e+00 1.970195055007934570e+00 -1.745889186859130859e+00 -1.478286385536193848e+00 2.586724042892456055e+00 2.024282217025756836e+00 2.868888139724731445e+00 -1.785937547683715820e+00 7.657498121261596680e-01 1.007578015327453613e+00 -2.679054498672485352e+00 -2.957405805587768555e+00 -2.625948429107666016e+00 -3.428797006607055664e+00 -2.145478010177612305e+00 -2.882478952407836914e+00 -1.670084714889526367e+00 -2.963698625564575195e+00 3.309265375137329102e+00 3.475382566452026367e+00 3.101975202560424805e+00 2.940529584884643555e+00 2.549685478210449219e+00 2.932624578475952148e+00 3.300332546234130859e+00 2.932826280593872070e+00 2.841916322708129883e+00 2.912202358245849609e+00 1.428848784416913986e-02 -2.466264009475708008e+00 -9.883881211280822754e-01 6.459765434265136719e-01 -2.198047161102294922e+00 -2.617099523544311523e+00 1.635408282279968262e+00 -3.301020860671997070e-01 -1.383321404457092285e+00 -6.733097434043884277e-01 -3.333801507949829102e+00 3.752254322171211243e-02 9.394129514694213867e-01 -1.036049842834472656e+00 1.680441051721572876e-01 -3.452897310256958008e+00 -1.065583586692810059e+00 7.742357850074768066e-01 -2.156717538833618164e+00 -1.537235856056213379e+00
-1.989224672317504883e+00 6.909251809120178223e-01 1.934277772903442383e+00 -6.608172655105590820e-01 2.622126579284667969e+00 -1.823395609855651855e+00 -1.854143857955932617e+00 -1.477255344390869141e+00 2.524703502655029297e+00 1.368478775024414062e+00 -2.473441362380981445e+00 -1.728802442550659180e+00 -1.350939750671386719e+00 -8.622465133666992188e-01 -1.978901147842407227e+00 1.468882799148559570e+00 1.339255332946777344e+00 -2.327108621597290039e+00 -3.045005559921264648e+00 9.964576959609985352e-01 -5.006228685379028320e-01 -2.989098787307739258e+00 1.838074326515197754e+00 1.761022925376892090e+00 2.725334644317626953e+00 -8.834876418113708496e-01 -5.183676481246948242e-01 1.589009761810302734e+00 2.789822816848754883e+00 -1.339992880821228027e-02 1.717735648155212402e+00 2.332236766815185547e+00 2.935227870941162109e+00 -2.131059408187866211e+00 -1.678806900978088379e+00 -3.354609608650207520e-01 -2.875879764556884766e+00 -1.180144786834716797e+00 -3.764220774173736572e-01 -1.626266002655029297e+00 -1.180670142173767090e+00 -4.847610741853713989e-02 2.168606758117675781e+00 -1.393651515245437622e-01 2.641578197479248047e+00 -2.525295495986938477e+00 2.206786721944808960e-02 2.170604705810546875e+00 1.252650856971740723e+00 1.868913650512695312e+00
3.039401531219482422e+00 2.827679395675659180e+00 2.791662454605102539e+00 2.797886371612548828e+00 2.412575006484985352e+00 -2.747888326644897461e+00 2.243999481201171875e+00 3.453312158584594727e+00 2.030274868011474609e+00 -1.900335192680358887e+00 -1.691710352897644043e+00 -1.713307201862335205e-01 -1.550461888313293457e+00 -4.146792292594909668e-01 -1.602850198745727539e+00 -7.250111699104309082e-01 -4.850026965141296387e-01 -8.098741173744201660e-01 -1.214492678642272949e+00 2.162584066390991211e+00 -1.658480525016784668e+00 -2.105696916580200195e+00 -1.236156225204467773e+00 -9.388853311538696289e-01 -1.438207983970642090e+00 -1.452787995338439941e+00 -1.710612535476684570e+00 -3.158066868782043457e-01 -3.428676128387451172e+00 -3.841040134429931641e-01 -2.089558839797973633e+00 2.256639003753662109e+00 9.537190794944763184e-01 -1.268005847930908203e+00 -2.474834442138671875e+00 2.249682426452636719e+00 7.685301899909973145e-01 1.516623198986053467e-01 3.200720548629760742e+00 7.064307332038879395e-01 3.552490711212158203e+00 -2.438528299331665039e+00 -1.159438729286193848e+00 1.406310439109802246e+00 -1.275228619575500488e+00 -5.587062239646911621e-01 -2.333031415939331055e+00 -2.439120292663574219e+00 3.057145118713378906e+00 1.957291364669799805e+00
-2.041016370058059692e-01 3.021170854568481445e+00 -2.803864479064941406e+00 1.380493879318237305e+00 3.363368988037109375e+00 1.569561958312988281e+00 1.057067394256591797e+00 -1.829622238874435425e-01 -9.668437764048576355e-03 2.482187032699584961e+00 -8.312649130821228027e-01 1.792925953865051270e+00 4.556367099285125732e-01 -3.246229171752929688e+00 3.444791138172149658e-01 1.955058932304382324e+00 2.667637825012207031e+00 -2.094485998153686523e+00 2.218528270721435547e+00 -1.635500907897949219e+00 -1.496734857559204102e+00 4.107703566551208496e-01 -2.970646858215332031e+00 7.938898801803588867e-01 -3.288199663162231445e+00 7.799294590950012207e-01 -1.531166076660156250e+00 2.180595159530639648e+00 2.782291173934936523e+00 7.588682770729064941e-01 -4.395612180233001709e-01 1.312417626380920410e+00 -2.080979585647583008e+00 -2.342831611633300781e+00 -2.303147554397583008e+00 -2.749488353729248047e+00 6.996572613716125488e-01 1.633394002914428711e+00 -1.348925828933715820e+00 2.763687610626220703e+00 1.680719256401062012e+00 -1.843926072120666504e+00 1.977938041090965271e-02 1.700204312801361084e-01 -2.463615655899047852e+00 -5.744234323501586914e-01 7.622214555740356445e-01 -1.993643879890441895e+00 1.455056190490722656e+00 -2.272804975509643555e+00
-2.852830648422241211e+00 -2.724686145782470703e+00 -1.842572927474975586e+00 -3.146555423736572266e+00 -2.428166151046752930e+00 -2.224586009979248047e+00 -2.959292888641357422e+00 -2.238500356674194336e+00 -3.125027179718017578e+00 -2.159064531326293945e+00 -4.868341609835624695e-02 2.347653627395629883e+00 -5.234319567680358887e-01 1.440832018852233887e+00 1.687071800231933594e+00 3.480586409568786621e-01 3.004511594772338867e+00 -3.187726020812988281e+00 1.138249114155769348e-01 2.469518899917602539e+00 -1.925107836723327637e+00 1.439843535423278809e+00 5.332732200622558594e-01 2.329090118408203125e+00 1.604646325111389160e+00 1.758802890777587891e+00 -1.877333045005798340e+00 4.511886835098266602e-01 1.777810811996459961e+00 5.659654736518859863e-01 1.909195423126220703e+00 -2.732373714447021484e+00 1.245056986808776855e+00 1.392803907394409180e+00 2.969698429107666016e+00 1.329280972480773926e+00 1.771990060806274414e+00 2.621206283569335938e+00 8.075072765350341797e-01 -1.254539847373962402e+00 6.922140717506408691e-02 1.118833899497985840e+00 -1.689860224723815918e+00 2.032874822616577148e-01 5.678525567054748535e-01 -2.260443687438964844e+00 -2.084187984466552734e+00 1.212250471115112305e+00 2.098054170608520508e+00 2.281737565994262695e+00
2.120739936828613281e+00 -4.979944825172424316e-01 2.493899106979370117e+00 -5.173402428627014160e-01 -2.926423072814941406e+00 2.187796115875244141e+00 1.367652416229248047e+00 8.683583736419677734e-01 1.649947881698608398e+00 -1.352751374244689941e+00 8.563113212585449219e-01 -1.489040017127990723e+00 2.409830331802368164e+00 3.961725473403930664e+00 1.767752766609191895e+00 -1.840843915939331055e+00 3.372764348983764648e+00 1.399596214294433594e+00 -2.520382642745971680e+00 2.103955030441284180e+00 -1.321261167526245117e+00 2.114542961120605469e+00 -2.662431001663208008e+00 -7.383530139923095703e-01 1.856676340103149414e+00 -2.169454336166381836e+00 -1.349939346313476562e+00 -1.889698028564453125e+00 -2.772714853286743164e+00 -1.830047726631164551e+00 6.557841897010803223e-01 -1.817446470260620117e+00 -8.183598518371582031e-01 -2.867204427719116211e+00 -2.157578706741333008e+00 -2.699928283691406250e-01 1.183319464325904846e-01 -2.177899599075317383e+00 -1.436648964881896973e+00 7.024177908897399902e-01 2.330576658248901367e+00 1.049445748329162598e+00 1.801767706871032715e+00 -5.010263919830322266e-01 -4.059888124465942383e-01 2.243843555450439453e+00 -3.671622574329376221e-01 -8.387348651885986328e-01 3.606961369514465332e-01 1.184934470802545547e-02
