2.624625587463378906e+01 1.552695274353027344e+00 -3.812883758544921875e+01 -1.942700624465942383e+00 2.013655185699462891e+00
4.175199031829833984e+00 9.154214859008789062e+00 -1.343648719787597656e+01 -2.300122261047363281e+00 -2.798195648193359375e+01
1.305224895477294922e+01 2.319672584533691406e+01 -1.928210258483886719e+01 -9.565831422805786133e-01 8.139378547668457031e+00
6.578272342681884766e+00 1.451104044914245605e+00 -2.297346687316894531e+01 1.538052845001220703e+01 -1.931941986083984375e+01
1.226864814758300781e+01 1.702141952514648438e+01 -1.855868530273437500e+01 1.008812522888183594e+01 -1.511139011383056641e+01
2.483791160583496094e+01 -2.692652702331542969e+00 -3.591296005249023438e+01 4.538969516754150391e+00 -1.649534988403320312e+01
6.813451766967773438e+00 1.363045978546142578e+01 -2.459004211425781250e+01 -3.872990846633911133e+00 -2.385891914367675781e+01
2.497079658508300781e+01 1.151794815063476562e+01 -1.867996406555175781e+01 -1.972247314453125000e+01 -4.120795249938964844e+00
1.831832408905029297e+00 1.279990386962890625e+01 -4.101646804809570312e+01 -1.476166439056396484e+01 -5.033247470855712891e+00
8.268970489501953125e+00 2.784373855590820312e+01 -1.150820350646972656e+01 5.980645656585693359e+00 -4.531933367252349854e-01
-6.406023025512695312e+00 1.678528666496276855e+00 1.046676921844482422e+01 -4.104977416992187500e+01 1.491329002380371094e+01
-9.269272804260253906e+00 7.078608036041259766e+00 -1.182453250885009766e+01 -3.708213043212890625e+01 6.668211936950683594e+00
-3.221588611602783203e+00 2.206092834472656250e+01 -1.231394100189208984e+01 -2.518208312988281250e+01 -9.734652519226074219e+00
-3.630047082901000977e+00 7.038077831268310547e+00 4.591598033905029297e+00 -1.410749530792236328e+01 1.627407646179199219e+01
1.154438877105712891e+01 1.912671470642089844e+01 -2.958602190017700195e+00 -3.340118789672851562e+01 -4.159550666809082031e+00
-1.211357975006103516e+01 2.581787681579589844e+01 3.061611413955688477e+00 -1.423965454101562500e+01 1.538628196716308594e+01
-8.028604507446289062e+00 3.403096675872802734e+00 1.409884929656982422e+01 -4.420518875122070312e+01 -6.904125213623046875e+00
-2.949654006958007812e+01 1.399436759948730469e+01 6.048416137695312500e+00 -2.298123741149902344e+01 -4.591253101825714111e-01
-1.558060741424560547e+01 2.311157608032226562e+01 5.230935573577880859e+00 -2.372661209106445312e+01 -9.389303207397460938e+00
7.804516792297363281e+00 1.247645568847656250e+01 1.471627521514892578e+01 -1.577167034149169922e+01 -8.987367630004882812e+00
-4.733047866821289062e+01 1.070257902145385742e+00 8.636622428894042969e+00 -1.188482880592346191e+00 -7.697639465332031250e+00
-1.346497535705566406e+01 -5.776499271392822266e+00 1.685801124572753906e+01 2.131032180786132812e+01 -2.486176729202270508e+00
-1.367845630645751953e+01 -8.688119053840637207e-01 9.294440269470214844e+00 5.330303668975830078e+00 -4.097585678100585938e+01
-2.295531082153320312e+01 -8.800930976867675781e+00 2.582359695434570312e+01 9.415962547063827515e-02 -2.168961143493652344e+01
-2.956089401245117188e+01 2.363318502902984619e-01 5.757938385009765625e+00 -8.418241500854492188e+00 -3.283164215087890625e+01
-1.875007438659667969e+01 -2.060029220581054688e+01 3.323437500000000000e+01 2.471058845520019531e+00 -1.129227066040039062e+01
-1.381149768829345703e+01 8.852611184120178223e-01 1.067942905426025391e+01 2.418382072448730469e+01 -2.925943374633789062e+00
-2.907578849792480469e+01 -3.363510131835937500e+01 1.129901599884033203e+01 8.117391586303710938e+00 -1.095758152008056641e+01
-3.769437408447265625e+01 4.526689529418945312e+00 1.625375366210937500e+01 1.355882930755615234e+01 -1.529902666807174683e-01
-1.213573169708251953e+01 -1.674489974975585938e+01 1.997126579284667969e+01 -2.065868759155273438e+01 -1.299588203430175781e+01
2.489748191833496094e+01 -7.771295547485351562e+00 1.933526039123535156e+01 3.851028203964233398e+00 -8.250591278076171875e+00
3.624581909179687500e+01 -3.124117851257324219e+01 -1.159123611450195312e+01 -3.945450782775878906e+00 -1.986566781997680664e+00
4.676672458648681641e+00 -5.465922927856445312e+01 1.121589374542236328e+01 1.815431833267211914e+00 -9.532457351684570312e+00
1.343642044067382812e+01 -3.677729415893554688e+01 -1.049034214019775391e+01 1.746471786499023438e+01 -1.831745529174804688e+01
2.378579711914062500e+01 -2.053780174255371094e+01 1.305682849884033203e+01 2.735932916402816772e-02 1.037408351898193359e+01
2.074965095520019531e+01 -2.855756950378417969e+01 -1.570738220214843750e+01 -1.753171801567077637e+00 -2.031614875793457031e+01
2.662993049621582031e+01 -1.040090465545654297e+01 9.048015594482421875e+00 1.481681156158447266e+01 -1.639623069763183594e+01
1.990736198425292969e+01 -1.970307540893554688e+01 -5.969685077667236328e+00 -1.963869857788085938e+01 1.083986186981201172e+01
1.083878135681152344e+01 -1.903613281250000000e+01 1.298302841186523438e+01 -1.942045783996582031e+01 1.568316340446472168e+00
2.280210494995117188e+01 -1.769273185729980469e+01 1.047312641143798828e+01 -1.513225269317626953e+01 -1.858050346374511719e+01
-2.691283798217773438e+01 -1.352144336700439453e+01 -1.752519607543945312e+01 -6.104673862457275391e+00 -2.828431315720081329e-02
-5.547159314155578613e-01 -2.163403892517089844e+01 -2.560640525817871094e+01 1.976141929626464844e+01 1.128296184539794922e+01
-1.080080699920654297e+01 3.315583229064941406e+00 -3.469570159912109375e+01 -3.065741062164306641e+00 1.976599121093750000e+01
-4.196675491333007812e+01 -6.460976123809814453e+00 -1.013773345947265625e+01 6.443393230438232422e+00 9.504172325134277344e+00
-5.395813465118408203e+00 -2.879079055786132812e+01 -2.080712699890136719e+01 -2.167823076248168945e+00 1.631458473205566406e+01
-2.846501350402832031e+01 -1.033192729949951172e+01 -9.218727111816406250e+00 -1.230104827880859375e+01 2.793125152587890625e+01
-1.497525119781494141e+01 1.051215839385986328e+01 -1.032320404052734375e+01 1.729378318786621094e+01 2.171244621276855469e+01
-2.208191299438476562e+01 8.139885663986206055e-01 -3.081814956665039062e+01 -6.842529773712158203e-01 2.527773141860961914e+00
-9.385265350341796875e+00 -1.725270843505859375e+01 -1.364102840423583984e+01 -7.871326446533203125e+00 2.093076705932617188e+01
-2.367731666564941406e+01 -1.804683494567871094e+01 -2.453720092773437500e+01 2.485653877258300781e+01 1.569239377975463867e+00
