2.277068710327148438e+01 -2.209723711013793945e+00 -1.388158130645751953e+01 7.334970951080322266e+00 1.476004886627197266e+01
-3.353335857391357422e+00 -6.069138050079345703e+00 -3.034832191467285156e+01 -9.668466567993164062e+00 2.179697608947753906e+01
-2.532256698608398438e+01 2.806472206115722656e+01 2.780281752347946167e-02 -3.005763626098632812e+01 9.477181434631347656e+00
5.682341575622558594e+00 9.039004325866699219e+00 -1.019355106353759766e+01 -2.986846542358398438e+01 -1.941587448120117188e+01
1.758869051933288574e+00 -1.887804412841796875e+01 2.117486715316772461e+00 -1.146660137176513672e+01 -1.590122318267822266e+01
-2.755027770996093750e+01 7.028557300567626953e+00 1.221769618988037109e+01 1.637704467773437500e+01 -3.938059616088867188e+01
-7.695794582366943359e+00 -6.626570820808410645e-01 1.907712554931640625e+01 1.865067243576049805e+00 1.625705718994140625e+01
2.171264648437500000e+01 -1.721133887767791748e-01 -1.097120380401611328e+01 -1.545016193389892578e+01 2.025106048583984375e+01
-6.551566600799560547e+00 -8.521951675415039062e+00 -2.088492584228515625e+01 7.662989139556884766e+00 2.522782516479492188e+01
1.478173732757568359e+01 -1.852731513977050781e+01 -1.949608612060546875e+01 -4.791237831115722656e+00 9.632853507995605469e+00
-2.304345512390136719e+01 -1.297980880737304688e+01 9.272695779800415039e-01 -1.288150882720947266e+01 -1.867765617370605469e+01
3.882786273956298828e+00 -3.350399780273437500e+01 5.213995456695556641e+00 -9.725464820861816406e+00 1.479109001159667969e+01
-8.520692825317382812e+00 1.769132995605468750e+01 3.039423370361328125e+01 -7.783392906188964844e+00 -1.455780744552612305e+00
-5.304805374145507812e+01 -1.481947708129882812e+01 -5.124713897705078125e+00 3.507197201251983643e-01 1.050301456451416016e+01
6.420969963073730469e+00 -1.900157737731933594e+01 -1.689061355590820312e+01 -2.089014434814453125e+01 1.494582366943359375e+01
1.246633243560791016e+01 -5.610185265541076660e-01 2.528083419799804688e+01 -2.852833938598632812e+01 9.547765731811523438e+00
