-1.981129837036132812e+01 6.899830818176269531e+00 -3.334386062622070312e+01 1.724286842346191406e+01 -2.541500568389892578e+00
-2.589356994628906250e+01 2.020162200927734375e+01 -7.661790847778320312e+00 1.430428695678710938e+01 -8.919279098510742188e+00
-3.004788780212402344e+01 1.931883049011230469e+01 -1.650836372375488281e+01 1.095012092590332031e+01 -3.932476043701171875e+00
-2.792211341857910156e+01 -6.613369941711425781e+00 -2.681940650939941406e+01 2.128104925155639648e+00 3.201164722442626953e+00
-1.035207366943359375e+01 6.658937454223632812e+00 -3.033743286132812500e+01 -1.263765335083007812e+01 2.072894859313964844e+01
-2.341656875610351562e+01 9.010610580444335938e+00 -1.557384109497070312e+01 1.294928550720214844e+01 2.077798080444335938e+01
-2.470761871337890625e+01 2.444064521789550781e+01 -1.429413509368896484e+01 -2.621430015563964844e+01 -9.678158760070800781e-01
-3.338667678833007812e+01 1.010794448852539062e+01 -1.071922588348388672e+01 -1.609122085571289062e+01 2.445103454589843750e+01
-1.360254192352294922e+01 3.452340698242187500e+01 -2.576050758361816406e+01 -1.236699581146240234e+01 1.092497825622558594e+00
-3.507302474975585938e+01 8.389198303222656250e+00 -1.560778617858886719e+01 -1.523277473449707031e+01 -9.605815887451171875e+00
2.323270606994628906e+01 -2.644859313964843750e+01 -1.254705238342285156e+01 -1.791435623168945312e+01 -6.803955078125000000e+00
2.574964714050292969e+01 -4.226919937133789062e+01 -1.788686633110046387e+00 -9.782538414001464844e+00 -1.017776775360107422e+01
6.441066741943359375e+00 -2.238104438781738281e+01 -1.490575599670410156e+01 -2.387433052062988281e+01 1.617237854003906250e+01
1.040564346313476562e+01 -2.265923118591308594e+01 -2.494129371643066406e+01 1.214585590362548828e+01 1.926000785827636719e+01
2.462029075622558594e+01 -8.756525039672851562e+00 -4.369259834289550781e+00 1.013608574867248535e+00 1.739830589294433594e+01
5.748793601989746094e+00 -1.534075140953063965e+00 9.466547966003417969e-01 2.174378204345703125e+01 8.299286842346191406e+00
1.056264114379882812e+01 -1.252026367187500000e+01 -2.609733390808105469e+01 1.475715827941894531e+01 6.589352130889892578e+00
1.408235931396484375e+01 -2.352175712585449219e+01 -3.498635482788085938e+01 8.017030715942382812e+00 -5.317153930664062500e+00
1.475557518005371094e+01 -4.604355239868164062e+01 -7.098201274871826172e+00 2.581641435623168945e+00 1.101375579833984375e+01
3.349270629882812500e+01 -1.368011569976806641e+01 -7.447153568267822266e+00 -1.192167949676513672e+01 7.869826316833496094e+00
4.412796974182128906e+00 -2.897504425048828125e+01 -1.328704595565795898e+00 2.288636207580566406e+01 -2.327939605712890625e+01
-1.229307174682617188e+01 -3.377230834960937500e+01 8.401782512664794922e-01 1.169661617279052734e+01 -1.702461051940917969e+01
-3.515805053710937500e+01 -1.884677314758300781e+01 1.529834985733032227e+00 6.956600189208984375e+00 -1.849466896057128906e+01
-1.580425739288330078e+01 -8.278085708618164062e+00 9.324457168579101562e+00 -3.279941558837890625e+00 -3.068456077575683594e+01
-4.918342113494873047e+00 -5.564079761505126953e+00 5.504080772399902344e+00 1.553787231445312500e+01 -4.476082229614257812e+01
-1.741999244689941406e+01 5.286804199218750000e+00 4.803451061248779297e+00 2.467850494384765625e+01 -2.215847015380859375e+01
-5.700372219085693359e+00 -9.297299385070800781e+00 2.313927078247070312e+01 7.236779212951660156e+00 -2.576806831359863281e+01
-1.237220913171768188e-01 -7.348334193229675293e-01 -6.477175712585449219e+00 3.574486541748046875e+01 -1.725058364868164062e+01
3.401726961135864258e+00 -2.178106880187988281e+01 1.935875320434570312e+01 2.606276035308837891e+00 -1.801845741271972656e+01
-1.595118713378906250e+01 -3.503316164016723633e+00 1.612060165405273438e+01 2.681051445007324219e+01 -1.936583757400512695e+00
1.780062484741210938e+01 1.495082664489746094e+01 3.046665489673614502e-01 -3.653579330444335938e+01 -4.360586166381835938e+00
1.664048576354980469e+01 2.152409553527832031e+01 -9.686061859130859375e+00 1.053561973571777344e+01 -1.045921993255615234e+01
1.577094173431396484e+01 9.271241188049316406e+00 -2.745478439331054688e+01 -1.767045021057128906e+01 -3.045191001892089844e+01
