1.729868203401565552e-01 3.763038814067840576e-01
2.208043262362480164e-02 -3.152379691600799561e-01
-2.409505844116210938e+00 -2.698532342910766602e+00
3.071001172065734863e-01 -1.160787269473075867e-01
9.626938104629516602e-01 1.040456175804138184e+00
1.781485229730606079e-01 -2.611854672431945801e-01
2.807958126068115234e+00 1.455562263727188110e-01
2.455814778804779053e-01 -1.728038489818572998e-01
-1.276430010795593262e+00 -7.795107364654541016e-02
4.541281223297119141e+00 -5.621637344360351562e+00
3.512975201010704041e-02 -3.152059763669967651e-02
1.348713189363479614e-01 1.008626103401184082e+00
9.470564126968383789e-01 -9.128878712654113770e-01
-2.639233350753784180e+00 4.631279706954956055e-01
-8.690365403890609741e-02 3.404702618718147278e-02
3.609681427478790283e-01 -4.694421589374542236e-01
2.105822265148162842e-01 -1.877066940069198608e-01
-3.848713636398315430e-01 5.954047203063964844e+00
-8.097247481346130371e-01 -1.267292052507400513e-01
-5.958254337310791016e+00 1.376878619194030762e+00
-3.678061366081237793e-01 -6.970718502998352051e-01
-2.693151831626892090e-01 -1.385890543460845947e-01
-4.410011470317840576e-01 -4.132872521877288818e-01
1.239197105169296265e-01 2.616772949695587158e-01
-2.357767820358276367e-01 -2.912034392356872559e-01
-1.731502413749694824e-01 -4.937346279621124268e-01
5.675574302673339844e+00 -1.025502920150756836e+00
3.648854017257690430e+00 7.834531068801879883e-01
-7.759112864732742310e-02 5.802340984344482422e+00
-4.224718093872070312e+00 -1.412938714027404785e+00
3.233971893787384033e-01 8.589084148406982422e-01
-2.424851506948471069e-01 -8.543710708618164062e-01
-2.128902822732925415e-01 -7.343608736991882324e-01
-1.044815659523010254e+00 5.283149242401123047e+00
6.009426593780517578e+00 -1.460997939109802246e+00
-4.775866866111755371e-01 -4.853849112987518311e-02
9.099884033203125000e-01 1.215021371841430664e+00
3.031943142414093018e-01 -1.134819835424423218e-01
-2.588848769664764404e-01 3.890756964683532715e-01
1.654888838529586792e-01 1.460611075162887573e-01
6.465443968772888184e-01 -1.119480490684509277e+00
1.940723508596420288e-01 -1.891816109418869019e-01
-1.427565515041351318e-01 3.091604113578796387e-01
4.527312517166137695e-01 -5.715960860252380371e-01
1.435718089342117310e-01 3.152295649051666260e-01
3.193943202495574951e-01 2.990833222866058350e-01
-2.982975170016288757e-02 -1.893174499273300171e-01
4.495983719825744629e-01 1.145889163017272949e+00
2.494177341461181641e+00 4.809962272644042969e+00
4.996696412563323975e-01 -2.628899514675140381e-01
-8.061430454254150391e-01 -8.776174783706665039e-01
6.844018101692199707e-01 -9.512472748756408691e-01
-1.161599308252334595e-01 2.597022354602813721e-01
-1.781843602657318115e-01 9.112708270549774170e-02
-7.288385629653930664e-01 -2.287399530410766602e+00
-6.000682339072227478e-02 -3.665382862091064453e-01
-1.654453396797180176e+00 -5.921315670013427734e+00
-8.773133158683776855e-01 -2.670485675334930420e-01
4.049160704016685486e-02 2.626282535493373871e-02
-1.028654098510742188e+00 -1.862295418977737427e-01
-1.209242343902587891e+00 -5.454353809356689453e+00
-4.361028969287872314e-02 -8.049378395080566406e-01
6.506004333496093750e-01 5.598480701446533203e-01
-1.674387574195861816e+00 -4.053568467497825623e-03
1.705956816673278809e+00 8.391994237899780273e-01
1.069749355316162109e+00 -7.758439183235168457e-01
-3.223732411861419678e-01 -4.308185875415802002e-01
1.562978625297546387e+00 1.856654167175292969e+00
-1.197769641876220703e+00 2.354855835437774658e-02
5.987746715545654297e-01 2.471212893724441528e-01
-2.472272664308547974e-01 3.342432379722595215e-01
2.219104766845703125e-01 3.571476042270660400e-02
-4.756380558013916016e+00 6.925091147422790527e-02
-1.060307383537292480e+00 -1.121118739247322083e-01
-4.871624469757080078e+00 -3.396337509155273438e+00
4.343999922275543213e-01 2.063466757535934448e-01
1.440955877304077148e+00 7.452768683433532715e-01
1.994105577468872070e+00 -5.452500820159912109e+00
1.249771237373352051e+00 7.177929878234863281e-01
1.628625690937042236e-01 -8.607502579689025879e-01
5.994706973433494568e-02 2.361638396978378296e-01
-1.663515120744705200e-01 -1.075122281908988953e-01
1.596276611089706421e-01 3.108478546142578125e+00
5.063908100128173828e-01 -5.558036640286445618e-02
4.829629421234130859e+00 -1.306036472320556641e+00
-2.282188415527343750e+00 7.382603287696838379e-01
5.842480063438415527e-01 2.269723862409591675e-01
1.562840044498443604e-01 1.655756235122680664e-01
-4.161387681961059570e-01 1.174275040626525879e+00
-1.759986400604248047e+00 -3.012582100927829742e-02
4.272356927394866943e-01 7.080352306365966797e-01
2.616188526153564453e+00 1.212267398834228516e+00
5.847033858299255371e-01 7.588353157043457031e-01
-2.872353494167327881e-01 -4.491981267929077148e-01
9.268498420715332031e-01 7.702812552452087402e-01
-3.706997931003570557e-01 -3.414139151573181152e-01
1.093194335699081421e-01 -2.538567483425140381e-01
1.768021881580352783e-01 5.390868186950683594e-01
-5.423423290252685547e+00 -3.035418987274169922e+00
1.686640262603759766e+00 3.868163108825683594e+00
