2.136193662881851196e-01 -6.745877861976623535e-01 -7.604747265577316284e-02 2.056196451187133789e+00 -1.241246581077575684e+00 -1.263553023338317871e+00 9.509459137916564941e-01 5.045157432556152344e+00
-1.287068247795104980e+00 4.543977677822113037e-01 -2.877070426940917969e+00 5.605463385581970215e-01 3.758923530578613281e+00 1.804122686386108398e+00 -1.151391789317131042e-01 5.549148082733154297e+00
8.863532543182373047e-02 -3.294568955898284912e-01 -6.588462591171264648e-01 7.169003039598464966e-02 5.185250043869018555e-01 5.172274112701416016e-01 -1.897164434194564819e-01 -9.788094758987426758e-01
-8.739032745361328125e-01 -2.406865358352661133e+00 -1.872574329376220703e+00 3.286356031894683838e-01 -7.387911677360534668e-01 1.499542117118835449e+00 1.027001619338989258e+00 1.775978326797485352e+00
4.162955284118652344e-02 -1.081475734710693359e+00 -1.479224085807800293e+00 7.832621932029724121e-01 5.109254717826843262e-01 -1.344120800495147705e-01 -4.654302000999450684e-01 -1.927906036376953125e+00
1.407872557640075684e+00 3.596342206001281738e-01 -1.840089112520217896e-01 4.371206760406494141e-01 -2.718382477760314941e-01 2.747392654418945312e-01 -6.803210079669952393e-02 8.339794278144836426e-01
3.742122948169708252e-01 -1.477257013320922852e+00 -1.244122028350830078e+00 -6.090319633483886719e+00 -3.190199732780456543e-01 -2.628400027751922607e-01 -2.593012094497680664e+00 6.848891377449035645e-01
1.519456505775451660e+00 3.571451425552368164e+00 -1.810371279716491699e+00 -3.008017539978027344e-01 -2.056255578994750977e+00 5.766802310943603516e+00 2.642261981964111328e-01 -5.861405849456787109e+00
-3.612494468688964844e-01 1.373000741004943848e-01 2.849514186382293701e-01 -4.490924835205078125e+00 9.506036639213562012e-01 9.428548067808151245e-02 2.091132104396820068e-02 -5.297263339161872864e-02
-1.151581287384033203e+00 1.552310883998870850e-01 -5.692201614379882812e+00 -3.747753381729125977e+00 2.794458866119384766e+00 4.762720108032226562e+00 -5.126057147979736328e+00 -3.562891006469726562e+00
1.401058435440063477e+00 5.702341794967651367e-01 6.979957818984985352e-01 9.435001611709594727e-01 6.578122973442077637e-01 -9.280493855476379395e-02 -5.997872948646545410e-01 3.791338801383972168e-01
5.584601759910583496e-01 -5.459147453308105469e+00 6.799360364675521851e-02 4.660138189792633057e-01 -2.201824188232421875e+00 1.819419384002685547e+00 -9.343598484992980957e-01 -2.851104736328125000e-01
1.257221460342407227e+00 6.987861990928649902e-01 8.207823038101196289e-01 3.387550711631774902e-01 4.964754581451416016e+00 -2.989570379257202148e+00 -2.470367193222045898e+00 -6.817895174026489258e-01
-1.310635089874267578e+00 -1.113431096076965332e+00 -5.163524746894836426e-01 -7.446116209030151367e-01 3.226293995976448059e-02 7.412168979644775391e-01 8.495230972766876221e-02 -1.021813154220581055e+00
-4.902375340461730957e-01 2.438769102096557617e+00 5.177124023437500000e+00 2.134241908788681030e-01 -5.931321382522583008e-01 -4.545248508453369141e+00 -1.023164987564086914e+00 1.268804430961608887e+00
5.110664367675781250e+00 2.479984045028686523e+00 2.019637823104858398e+00 4.003291130065917969e-01 1.146977186203002930e+00 1.208042383193969727e+00 -5.510644435882568359e+00 4.007428169250488281e+00
5.794062614440917969e+00 6.305449962615966797e+00 -1.243813112378120422e-01 -4.784736633300781250e+00 -1.065947413444519043e-01 1.823936581611633301e+00 -1.452937126159667969e+00 -4.004194259643554688e+00
-5.949725583195686340e-02 1.001646742224693298e-01 6.033154129981994629e-01 2.569107711315155029e-01 -1.831787377595901489e-01 -2.542660832405090332e-01 -2.412707209587097168e-01 8.000184893608093262e-01
-5.979605674743652344e+00 4.284309387207031250e+00 5.527940392494201660e-01 1.006501317024230957e+00 2.555436789989471436e-01 -7.096962630748748779e-02 5.467182636260986328e+00 1.787960410118103027e+00
5.408099293708801270e-01 -3.802765905857086182e-01 -6.766820549964904785e-01 -6.302287578582763672e-01 5.749968290328979492e-01 4.054362177848815918e-01 5.743829607963562012e-01 3.180846273899078369e-01
1.749638170003890991e-01 -1.615563750267028809e+00 4.561753869056701660e-01 5.568918704986572266e+00 -1.058359980583190918e+00 2.451011657714843750e+00 -1.376202255487442017e-01 1.308032035827636719e+00
-4.924517869949340820e-01 -3.738380193710327148e+00 -7.396280169486999512e-01 -8.012825846672058105e-01 1.697293072938919067e-01 -6.058688163757324219e-01 -6.848421096801757812e-01 -2.444890439510345459e-01
-1.970064759254455566e+00 -1.360908985137939453e+00 4.595917463302612305e-01 -1.199385225772857666e-01 -9.343577027320861816e-01 -5.688240528106689453e+00 -8.569912314414978027e-01 9.883388876914978027e-01
1.407541930675506592e-01 -4.781717061996459961e-01 3.165949583053588867e-01 3.179494440555572510e-01 -2.721159756183624268e-01 -2.477659471333026886e-02 -3.782677650451660156e-01 1.205126270651817322e-01
1.723541975021362305e+00 -5.856742262840270996e-01 -5.569478273391723633e-01 -1.127932071685791016e+00 -2.288628816604614258e+00 1.377260446548461914e+00 -1.020277738571166992e+00 6.256858706474304199e-01
-4.114723503589630127e-01 -5.993180751800537109e+00 -3.609381616115570068e-01 1.362799882888793945e+00 1.148396968841552734e+00 -2.157288342714309692e-01 4.237620234489440918e-01 1.732479482889175415e-01
-1.212881684303283691e+00 5.491474270820617676e-01 -6.402062624692916870e-02 5.837650299072265625e-01 -1.312744975090026855e+00 -2.886645793914794922e-01 1.493240714073181152e+00 3.969574868679046631e-01
-2.156452417373657227e+00 1.108699798583984375e+00 4.660228788852691650e-01 4.107656955718994141e+00 9.906249642372131348e-01 9.862685203552246094e-01 -2.869074642658233643e-01 6.047838211059570312e+00
4.884596168994903564e-01 7.036566734313964844e-01 2.006916046142578125e+00 4.965136349201202393e-01 3.596481680870056152e-01 -1.492630243301391602e-01 1.360292911529541016e+00 -7.622719407081604004e-01
8.092930912971496582e-01 5.795831680297851562e-01 2.588468194007873535e-01 1.784666478633880615e-01 5.066819190979003906e+00 6.702911853790283203e-01 -2.113088369369506836e+00 1.121802568435668945e+00
-1.084112405776977539e+00 5.967845439910888672e+00 -1.827270388603210449e+00 -1.377032041549682617e+00 5.289169311523437500e+00 -2.215948253870010376e-01 -5.413476943969726562e+00 -2.015471905469894409e-01
1.577815860509872437e-01 3.814208984375000000e+00 1.074477657675743103e-01 -8.007010817527770996e-01 4.435065269470214844e+00 5.026788711547851562e-01 1.157727003097534180e+00 1.171632885932922363e+00
-4.403585433959960938e+00 -1.574849843978881836e+00 5.537895202636718750e+00 -1.860831022262573242e+00 4.348513603210449219e+00 2.135847568511962891e+00 3.759415745735168457e-01 -4.380764007568359375e+00
1.647399425506591797e+00 -5.787011384963989258e-01 -8.079145550727844238e-01 -2.752908766269683838e-01 -5.033382177352905273e-01 1.940719485282897949e+00 -5.713072419166564941e-01 -4.740959107875823975e-01
-4.866901636123657227e-01 -1.450607419013977051e+00 7.770972698926925659e-02 1.020040631294250488e+00 -1.290892362594604492e+00 9.188676476478576660e-01 -6.950275897979736328e-01 -2.382266044616699219e+00
3.575586676597595215e-01 -7.074228525161743164e-01 -1.040061041712760925e-01 -3.787918984889984131e-01 -9.183333069086074829e-02 -8.819959163665771484e-01 -2.424853086471557617e+00 -4.750399887561798096e-01
-4.877220094203948975e-01 7.145250439643859863e-01 1.363847404718399048e-01 1.090422868728637695e+00 -5.251812338829040527e-01 -3.858322501182556152e-01 2.578325383365154266e-02 5.057768225669860840e-01
5.834028720855712891e+00 -9.971349239349365234e-01 6.880468130111694336e-01 6.522894501686096191e-01 -3.588193356990814209e-01 1.012677192687988281e+00 -2.760219097137451172e+00 5.278029918670654297e+00
1.901884078979492188e+00 5.933514833450317383e-01 1.083451628684997559e+00 4.654388427734375000e-01 -4.038114845752716064e-01 3.473894596099853516e-01 8.722004890441894531e-01 -7.160934805870056152e-01
-3.203107044100761414e-02 -5.087894916534423828e+00 1.795085787773132324e+00 -1.331751942634582520e+00 1.460102915763854980e+00 5.586034297943115234e+00 2.873322725296020508e+00 -4.308627605438232422e+00
