2.371497417245062023e-01
7.199652769404925323e-02
9.090654541890785811e-03
1.102723900167218961e-02
1.195993311018086341e-02
7.962690779155274720e-03
4.195235392680607064e-03
9.260669522232400572e-04
7.930251502246941659e-04
1.564921592871962178e-04
5.000000000001137297e-05
0.000000000000000000e+00
0.000000000000000000e+00
