5.152058005332946777e-01 -9.301636219024658203e-01 2.137140512466430664e+00 2.639121532440185547e+00 3.707737445831298828e+00 4.666671752929687500e-01 1.955304145812988281e+00 -2.339212745428085327e-01 -5.006448626518249512e-01 7.890743017196655273e-01 5.473637580871582031e-01 3.563315153121948242e+00 -1.344810366630554199e+00 -7.527442574501037598e-01 1.578469872474670410e+00 -6.940187811851501465e-01 -2.368310451507568359e+00 2.538833618164062500e+00 1.524973034858703613e+00 -3.108023166656494141e+00 -1.932091355323791504e+00 1.252588033676147461e+00 2.694632768630981445e+00 8.794194459915161133e-01 1.786586403846740723e+00 1.231365680694580078e+00 -1.232101321220397949e+00 1.730951517820358276e-01 -4.275798797607421875e+00 -2.197717905044555664e+00 2.948210000991821289e+00
1.487602949142456055e+00 2.735738039016723633e+00 9.856764972209930420e-02 -1.211085170507431030e-01 -1.841586351394653320e+00 3.890063762664794922e-01 3.321257531642913818e-01 5.301388502120971680e-01 1.036027431488037109e+00 1.465462684631347656e+00 -5.740771889686584473e-01 1.544708728790283203e+00 1.658610105514526367e+00 1.684496641159057617e+00 -4.604125499725341797e+00 -4.441728591918945312e-01 1.046313047409057617e+00 -9.375569224357604980e-01 2.016592264175415039e+00 -2.520051479339599609e+00 2.978634595870971680e+00 2.919640302658081055e+00 1.450645923614501953e+00 4.394844532012939453e+00 -1.048872232437133789e+00 -1.253771305084228516e+00 1.781866431236267090e+00 -1.936517119407653809e+00 -1.422221183776855469e+00 -1.608857959508895874e-01 5.304481387138366699e-01
2.163049697875976562e+00 1.285896539688110352e+00 -1.755578368902206421e-01 2.610172629356384277e-01 -4.393979310989379883e-01 -1.718199402093887329e-01 3.412804841995239258e+00 7.070086002349853516e-01 4.925702571868896484e+00 8.329586982727050781e-01 -4.431031644344329834e-01 3.835197910666465759e-02 -4.566968441009521484e+00 5.711266398429870605e-01 -1.353209018707275391e+00 -2.305373102426528931e-01 -1.132170319557189941e+00 3.637657165527343750e-01 -1.017444610595703125e+00 3.177206993103027344e+00 1.552762866020202637e+00 1.046921253204345703e+00 -1.932035684585571289e+00 -1.482346415519714355e+00 3.168907016515731812e-02 1.685926914215087891e+00 -3.142610192298889160e-02 2.315400838851928711e+00 -2.925435304641723633e+00 -4.320903122425079346e-01 -8.020870089530944824e-01
-1.834570616483688354e-01 -5.867828726768493652e-01 7.346557974815368652e-01 3.637849569320678711e+00 -9.209927320480346680e-01 -2.336023300886154175e-01 8.384048938751220703e-01 -1.435256838798522949e+00 -2.848883390426635742e+00 5.957692861557006836e-01 2.685774803161621094e+00 2.008448600769042969e+00 2.337806373834609985e-01 -7.143009901046752930e-01 -2.880185604095458984e+00 -2.509964704513549805e+00 -3.601406097412109375e+00 2.449786424636840820e+00 -3.141451358795166016e+00 3.726360559463500977e+00 -1.734969913959503174e-01 -1.719132214784622192e-01 2.511578321456909180e+00 -4.025159776210784912e-02 4.210643172264099121e-01 -2.187824249267578125e+00 -1.382309913635253906e+00 -3.154135465621948242e+00 2.644684314727783203e-01 1.287995457649230957e+00 7.988848090171813965e-01
-1.311583161354064941e+00 -2.926081895828247070e+00 -1.012029170989990234e+00 -3.864175558090209961e+00 3.702505588531494141e+00 -4.674881100654602051e-01 3.736545562744140625e+00 2.285572290420532227e+00 -1.794740676879882812e+00 3.994910001754760742e+00 2.074160814285278320e+00 3.350161075592041016e+00 1.786054670810699463e-01 -1.286621212959289551e+00 -4.453582167625427246e-01 1.046429514884948730e+00 -2.116112232208251953e+00 -1.869772672653198242e+00 2.075416803359985352e+00 -7.089499831199645996e-01 1.692642331123352051e+00 6.694240123033523560e-02 -5.948874950408935547e-01 -8.630706667900085449e-01 6.844462156295776367e-01 -1.407279729843139648e+00 3.169521689414978027e-01 -5.985148549079895020e-01 -8.758234977722167969e-01 -2.239207744598388672e+00 -5.352482795715332031e-01
-2.198246002197265625e+00 1.402986794710159302e-01 -8.506249636411666870e-02 6.591269373893737793e-01 1.328409165143966675e-01 3.660020530223846436e-01 -1.349206328392028809e+00 7.348139304667711258e-03 3.473244309425354004e-01 3.168859243392944336e+00 3.746187210083007812e+00 -3.783885955810546875e+00 -5.923788547515869141e-01 3.246442317962646484e+00 -3.125343561172485352e+00 1.132313907146453857e-01 -3.178778648376464844e+00 4.032851755619049072e-01 -8.138175010681152344e-01 1.814842581748962402e+00 3.046624064445495605e-01 -3.654993057250976562e+00 3.792840838432312012e-01 -4.776081740856170654e-01 -2.416814714670181274e-01 2.572286128997802734e-01 -1.125256776809692383e+00 -1.049758315086364746e+00 1.888240724802017212e-01 -3.950303494930267334e-01 2.379393815994262695e+00
9.798224568367004395e-01 -2.626515865325927734e+00 -8.052513599395751953e-01 2.413573026657104492e+00 3.619671821594238281e+00 -1.407006978988647461e+00 3.388025760650634766e-01 -3.700129747390747070e+00 -5.676538348197937012e-01 -7.909341454505920410e-01 2.854067981243133545e-01 7.186571955680847168e-01 -1.685438156127929688e+00 -1.277535080909729004e+00 3.144437074661254883e+00 1.875127851963043213e-01 3.144984006881713867e+00 1.166814342141151428e-01 -3.155859947204589844e+00 -1.553863584995269775e-01 1.494782119989395142e-01 7.256943583488464355e-01 2.023585885763168335e-01 -6.156672835350036621e-01 -3.804326295852661133e+00 7.650105953216552734e-01 -2.095488071441650391e+00 -1.439415931701660156e+00 -2.156076908111572266e+00 3.368811368942260742e+00 -2.278235673904418945e+00
1.860153436660766602e+00 -1.167611703276634216e-01 -3.393061831593513489e-02 -1.282691121101379395e+00 -1.393041014671325684e+00 -1.793439865112304688e+00 1.179665565490722656e+00 -2.601877450942993164e+00 4.379951357841491699e-01 -2.191932916641235352e+00 3.499277591705322266e+00 -6.239023804664611816e-01 -1.938643217086791992e+00 1.370763778686523438e-01 -6.089218258857727051e-01 -2.956287145614624023e+00 -1.194693922996520996e+00 2.462208032608032227e+00 1.964490771293640137e+00 -4.507843494415283203e+00 -1.733791708946228027e+00 1.459842681884765625e+00 -3.092722408473491669e-02 9.082587361335754395e-01 1.357260823249816895e+00 -9.458420276641845703e-01 -1.809544086456298828e+00 1.498090982437133789e+00 3.513121366500854492e+00 6.860621273517608643e-02 2.961787879467010498e-01
9.756585955619812012e-01 5.430175662040710449e-01 1.437156319618225098e+00 1.702375411987304688e-01 -1.759373188018798828e+00 1.832857370376586914e+00 -1.132977604866027832e+00 2.209831714630126953e+00 2.436764717102050781e+00 -2.854581117630004883e+00 2.542973279953002930e+00 -3.574402034282684326e-01 -2.236563920974731445e+00 -1.743268489837646484e+00 5.349733233451843262e-01 1.774296760559082031e+00 2.460967063903808594e+00 1.134104728698730469e+00 2.654057741165161133e+00 -2.735244512557983398e+00 -2.863562107086181641e-01 8.594634532928466797e-01 -4.497649073600769043e-01 -1.085165977478027344e+00 -2.372308969497680664e+00 2.235986739397048950e-01 -6.597231626510620117e-01 3.159200191497802734e+00 -3.173517704010009766e+00 2.103912353515625000e+00 -4.154605865478515625e+00
1.277600169181823730e+00 3.267344534397125244e-01 -3.432661533355712891e+00 -1.140567541122436523e+00 -1.049253717064857483e-01 -2.053567409515380859e+00 -1.184128999710083008e+00 -2.313997268676757812e+00 9.630688428878784180e-01 4.156571626663208008e-01 1.259537816047668457e+00 -4.076560974121093750e+00 4.566355049610137939e-01 4.040429294109344482e-01 2.094612360000610352e+00 -1.695038914680480957e+00 2.556010782718658447e-01 -1.503481984138488770e+00 4.636297225952148438e+00 6.037502884864807129e-01 3.776558160781860352e+00 1.013477802276611328e+00 -7.382429838180541992e-01 -1.303374767303466797e-01 -1.991274833679199219e+00 1.474804282188415527e+00 -1.068257465958595276e-01 -1.407842040061950684e+00 -8.343034982681274414e-01 3.246195077896118164e+00 2.408142089843750000e+00
-4.551473259925842285e-01 -4.519041478633880615e-01 -2.433456778526306152e-01 8.334469199180603027e-01 -4.789000451564788818e-01 -2.841127634048461914e+00 5.692206025123596191e-01 4.338757395744323730e-01 -2.609381198883056641e+00 -2.553651809692382812e+00 1.006323218345642090e+00 -3.404131174087524414e+00 -2.156229875981807709e-02 -2.451833486557006836e+00 1.747653722763061523e+00 3.597402334213256836e+00 8.573259711265563965e-01 2.329483509063720703e+00 3.638683632016181946e-02 9.577699303627014160e-01 5.227970480918884277e-01 6.550838947296142578e-01 -3.699994087219238281e+00 7.287739515304565430e-01 2.735320568084716797e+00 -2.387014865875244141e+00 3.136335372924804688e+00 -2.952142655849456787e-01 2.663250684738159180e+00 -7.432963848114013672e-01 4.276267528533935547e+00
