3.263712406158447266e+00 -2.566129684448242188e+00 6.366395354270935059e-01 -3.921196460723876953e-01 -3.086343288421630859e+00 -1.139819979667663574e+00 -1.368257403373718262e+00 -1.342809915542602539e+00 1.507940530776977539e+00 -1.938166022300720215e+00 -2.698854923248291016e+00 1.071136116981506348e+00 2.101333618164062500e+00 2.803476333618164062e+00 -1.492947459220886230e+00 -5.450223088264465332e-01 -2.325886674225330353e-02 1.471137404441833496e+00 -7.973805069923400879e-01 2.711951017379760742e+00 -2.147547006607055664e+00 -2.636901617050170898e+00 3.233149051666259766e-01 8.632293343544006348e-01 1.940047621726989746e+00 6.415690183639526367e-01 7.705924510955810547e-01
-3.310985803604125977e+00 2.657441377639770508e+00 8.954357504844665527e-01 2.522440671920776367e+00 7.203096151351928711e-01 -3.785122394561767578e+00 4.798856973648071289e-01 1.299423336982727051e+00 1.078440427780151367e+00 3.612856149673461914e+00 -1.909649133682250977e+00 -4.876145422458648682e-01 -2.495165586471557617e+00 1.085545539855957031e+00 -1.193820387125015259e-01 1.350790262222290039e+00 -6.273595094680786133e-01 -6.413543224334716797e-01 1.853839874267578125e+00 4.903945624828338623e-01 -6.617007255554199219e-01 -1.225928068161010742e+00 1.363524079322814941e+00 -1.626080155372619629e+00 -9.675774574279785156e-01 -1.458188414573669434e+00 1.467713952064514160e+00
-4.932127296924591064e-01 6.844983100891113281e-01 4.655868113040924072e-01 4.649052619934082031e-01 -8.517547249794006348e-01 2.620135545730590820e+00 -1.980202198028564453e+00 -6.029565930366516113e-01 -1.601712465286254883e+00 -3.198831558227539062e+00 5.718358159065246582e-01 -4.395962655544281006e-01 2.421142339706420898e+00 3.273576974868774414e+00 2.889491021633148193e-01 1.259904861450195312e+00 -3.846622109413146973e-01 2.463941812515258789e+00 9.529964327812194824e-01 -2.928595542907714844e+00 -2.712698221206665039e+00 -2.804659843444824219e+00 2.589384317398071289e-01 2.942080736160278320e+00 2.956281900405883789e+00 -2.777294158935546875e+00 6.926659941673278809e-01
-1.718115925788879395e+00 -7.487682104110717773e-01 2.337621450424194336e+00 -2.507993936538696289e+00 4.336013793945312500e-01 -1.690725445747375488e+00 2.787112593650817871e-01 -1.320365667343139648e+00 2.803444862365722656e+00 5.514437556266784668e-01 -4.316122829914093018e-01 -9.158773422241210938e-01 1.040631413459777832e+00 -2.204310655593872070e+00 1.257403492927551270e+00 -1.554110407829284668e+00 1.605300784111022949e+00 3.367186069488525391e+00 1.367132425308227539e+00 -2.699839830398559570e+00 -3.089717149734497070e+00 2.217785835266113281e+00 -1.715931534767150879e+00 2.646219730377197266e-01 2.246378660202026367e-01 1.539230227470397949e+00 -9.367758035659790039e-01
-3.984625935554504395e-01 -1.875334143638610840e+00 3.337265014648437500e+00 1.989026665687561035e+00 3.868669271469116211e-01 8.486299514770507812e-01 1.424120783805847168e+00 1.871864557266235352e+00 -1.108907938003540039e+00 2.162713050842285156e+00 2.620199680328369141e+00 -7.581763863563537598e-01 4.218554198741912842e-01 -2.648865222930908203e+00 9.981390237808227539e-01 -4.336848855018615723e-01 -9.317487478256225586e-01 2.248126745223999023e+00 -3.525194883346557617e+00 -1.521648526191711426e+00 4.231636226177215576e-01 -1.677995920181274414e+00 -1.042870879173278809e+00 1.338258504867553711e+00 -1.535747289657592773e+00 3.159697771072387695e+00 -1.874192357063293457e+00
-3.422365188598632812e-01 -1.305679202079772949e+00 -5.409449934959411621e-01 -2.890801057219505310e-02 1.023027420043945312e+00 -1.885388612747192383e+00 -3.614293932914733887e-01 -1.306883811950683594e+00 1.146352767944335938e+00 -1.830352544784545898e+00 1.181741833686828613e+00 -3.963866233825683594e+00 2.185549288988113403e-01 -1.676584362983703613e+00 -4.403328597545623779e-01 1.317363530397415161e-01 -1.097744461731053889e-04 1.217493295669555664e+00 1.640459418296813965e+00 3.384142637252807617e+00 2.165524244308471680e+00 -1.151162028312683105e+00 8.827571272850036621e-01 -2.156036138534545898e+00 1.269454479217529297e+00 -2.684709787368774414e+00 -1.745132446289062500e+00
1.117578670382499695e-01 9.902994632720947266e-01 6.618494391441345215e-01 -2.642999649047851562e+00 9.281092286109924316e-01 2.009341716766357422e+00 -5.161514282226562500e-01 2.190675258636474609e+00 -1.583488345146179199e+00 6.212060451507568359e-01 -2.316467314958572388e-01 -3.896136760711669922e+00 -1.284552812576293945e+00 -2.270921915769577026e-01 6.432968974113464355e-01 2.225484848022460938e+00 3.596332073211669922e+00 3.420873358845710754e-02 4.450480937957763672e-01 1.983203172683715820e+00 1.052453994750976562e+00 -3.478352546691894531e+00 -4.049016833305358887e-01 -3.220204591751098633e+00 1.437335252761840820e+00 -1.711953043937683105e+00 -1.077674508094787598e+00
3.450449705123901367e+00 -1.671475052833557129e+00 7.603658437728881836e-01 1.770468652248382568e-01 -4.759873151779174805e-01 1.071941256523132324e+00 1.888101696968078613e-01 -3.091794848442077637e-01 -8.760774731636047363e-01 -1.067759633064270020e+00 -7.521523833274841309e-01 -3.421585321426391602e+00 -2.062265872955322266e+00 8.829427361488342285e-01 -4.660657346248626709e-01 -1.768288373947143555e+00 3.279896676540374756e-01 1.747008085250854492e+00 3.427705049514770508e+00 -1.592033147811889648e+00 4.707941114902496338e-01 5.377103090286254883e-01 2.013888120651245117e+00 7.565180957317352295e-02 -3.834314584732055664e+00 1.249634027481079102e+00 1.325866878032684326e-01
-1.143456459045410156e+00 -2.222757816314697266e+00 2.465795516967773438e+00 1.450316905975341797e-01 2.165491104125976562e+00 4.147399961948394775e-01 -1.691083788871765137e+00 -1.541439652442932129e+00 -4.528486430644989014e-01 -2.325887918472290039e+00 -3.189861059188842773e+00 -2.883558869361877441e-01 6.989896893501281738e-01 -2.638636827468872070e+00 5.455271601676940918e-01 -3.111240863800048828e+00 -2.965602636337280273e+00 7.168295383453369141e-01 2.042658567428588867e+00 2.596624612808227539e+00 -1.444056630134582520e+00 1.731314778327941895e+00 4.214088022708892822e-01 -8.907932639122009277e-01 5.357440710067749023e-01 -5.558129549026489258e-01 8.581312298774719238e-01
-1.276129722595214844e+00 -2.554713189601898193e-01 4.654728174209594727e-01 2.419325113296508789e+00 2.536638259887695312e+00 1.024557828903198242e+00 2.445458173751831055e-01 -1.159202694892883301e+00 6.367996931076049805e-01 2.120846509933471680e+00 1.960743308067321777e+00 4.033080637454986572e-01 1.695179343223571777e+00 3.569305896759033203e+00 -9.411581158638000488e-01 -5.486067757010459900e-02 2.545734882354736328e+00 1.741572916507720947e-01 -8.659114241600036621e-01 -3.140100717544555664e+00 -1.944514632225036621e+00 1.019857645034790039e+00 9.078233242034912109e-01 -1.323963165283203125e+00 1.686188459396362305e+00 -3.244644165039062500e+00 -1.752837896347045898e+00
