-1.805762052536010742e+00 2.556643486022949219e+00 -5.656332373619079590e-01 2.640419244766235352e+00 8.445006608963012695e-02 9.464050531387329102e-01 5.919758081436157227e-01 1.796799153089523315e-02
-8.375397920608520508e-01 -7.360987663269042969e-01 -1.420812129974365234e+00 -2.720549330115318298e-02 1.112720519304275513e-01 -1.547235965728759766e+00 -3.219113349914550781e-01 1.918376684188842773e-01
1.268879890441894531e+00 -2.737000882625579834e-01 7.049058079719543457e-01 -5.543887019157409668e-01 3.025528490543365479e-01 3.299783945083618164e+00 7.416953146457672119e-02 1.040070176124572754e+00
-6.828154921531677246e-01 -1.278071403503417969e+00 5.082924365997314453e-01 -2.608910501003265381e-01 1.245740652084350586e+00 2.539587974548339844e+00 -1.289324045181274414e+00 9.093270301818847656e-01
1.869296908378601074e+00 6.111887693405151367e-01 -1.451622843742370605e+00 3.325115442276000977e-01 -1.026697397232055664e+00 -1.158114433288574219e+00 -1.186419010162353516e+00 3.887944698333740234e+00
4.452871382236480713e-01 -6.188096012920141220e-03 1.814905881881713867e+00 3.614990711212158203e-01 -1.039701581001281738e+00 4.475308358669281006e-01 6.781270503997802734e-01 8.871143460273742676e-01
-2.865565419197082520e-01 4.575751349329948425e-02 -9.588685035705566406e-01 -2.462222576141357422e+00 -6.948279142379760742e-01 8.169505000114440918e-01 6.090540289878845215e-01 2.942759990692138672e+00
-5.566700696945190430e-01 2.839635014533996582e-01 -6.910200715065002441e-01 -1.863334774971008301e+00 2.820279359817504883e+00 6.239767074584960938e-01 -1.722105622291564941e+00 -2.196673393249511719e+00
1.056408643722534180e+00 -2.058937072753906250e+00 7.980129867792129517e-02 -1.224177598953247070e+00 -7.286793589591979980e-01 -1.560178279876708984e+00 9.785190224647521973e-01 3.713552355766296387e-01
3.282228946685791016e+00 -7.531518340110778809e-01 -2.115692615509033203e+00 -2.097054243087768555e+00 -6.175523996353149414e-01 -1.294070482254028320e+00 -5.968514680862426758e-01 1.167645335197448730e+00
-3.358040153980255127e-01 -1.433736681938171387e+00 2.397643089294433594e+00 5.066105723381042480e-01 -4.174816012382507324e-01 -2.138350963592529297e+00 -4.617601335048675537e-01 -1.064653694629669189e-01
