6.175996065139770508e-01 -1.281146645545959473e+00 1.179413676261901855e+00 -1.120623588562011719e+00 -3.281582832336425781e+00 1.124791860580444336e+00 3.095794916152954102e+00 -5.244551897048950195e-01 2.929384231567382812e+00 4.494331836700439453e+00 -1.289657592773437500e+00 -3.826742172241210938e+00 6.631188392639160156e-01 -4.306034088134765625e+00 5.348163843154907227e-01 1.486450314521789551e+00 -7.330914139747619629e-01 -3.262872993946075439e-01 6.501240134239196777e-01 4.209708571434020996e-01 -9.815097451210021973e-01 3.317390203475952148e+00 -1.809940576553344727e+00 -9.056347012519836426e-01 2.114513397216796875e+00
5.920405983924865723e-01 2.576337099075317383e+00 8.820800185203552246e-01 4.872507095336914062e+00 -2.914395093917846680e+00 -8.483015298843383789e-01 3.948663473129272461e+00 5.751188993453979492e-01 -3.322223663330078125e+00 9.537712931632995605e-01 -1.006387948989868164e+00 3.033932447433471680e-01 4.301595687866210938e+00 -9.740362763404846191e-01 1.850303053855895996e+00 -2.910703420639038086e-01 1.058998107910156250e+00 -1.951180957257747650e-02 -7.468621134757995605e-01 2.192377805709838867e+00 -1.603082776069641113e+00 2.825717449188232422e+00 1.798406243324279785e+00 -3.894834518432617188e-01 1.052444577217102051e+00
1.679160892963409424e-01 3.688095211982727051e-01 1.326311469078063965e+00 9.935687184333801270e-01 6.331135630607604980e-01 1.243916153907775879e-01 -3.864343166351318359e+00 3.873642981052398682e-01 -2.880150556564331055e+00 3.860975205898284912e-01 3.381526708602905273e+00 2.764333248138427734e+00 -2.384257555007934570e+00 -4.516302108764648438e+00 -3.075520277023315430e+00 2.336908578872680664e+00 -1.239091873168945312e+00 1.500200033187866211e+00 -4.013155937194824219e+00 1.506742388010025024e-01 -8.914705514907836914e-01 4.281979084014892578e+00 6.639424711465835571e-02 -4.758383631706237793e-01 5.541577339172363281e-01
5.697681903839111328e-01 9.400442242622375488e-01 2.800729274749755859e-01 4.234174251556396484e+00 -3.436094045639038086e+00 1.156060218811035156e+00 2.671243906021118164e+00 -1.328797698020935059e+00 -6.315165758132934570e-01 -3.117290496826171875e+00 -7.666321843862533569e-02 -2.725821971893310547e+00 -2.991403937339782715e-01 -1.785263270139694214e-01 -2.710803747177124023e-01 7.802110314369201660e-01 -5.880028605461120605e-01 3.179887294769287109e+00 1.317271441221237183e-01 -1.030019760131835938e+00 -4.178946018218994141e+00 2.106757164001464844e+00 5.071474313735961914e-01 4.026085376739501953e+00 6.447836160659790039e-01
2.340332031250000000e+00 4.562685966491699219e+00 2.022462338209152222e-01 2.473245382308959961e+00 -1.974820375442504883e+00 1.754558384418487549e-01 -1.117673873901367188e+00 -3.079327940940856934e-01 1.529684782028198242e+00 4.809473991394042969e+00 -2.471905231475830078e+00 1.193156599998474121e+00 4.270248413085937500e-01 -2.110654830932617188e+00 1.305852055549621582e+00 -2.000322818756103516e+00 -1.732854485511779785e+00 -1.645773887634277344e+00 1.461939334869384766e+00 -7.655149102210998535e-01 3.894220113754272461e+00 3.755167484283447266e+00 -5.070911049842834473e-01 2.437727451324462891e+00 1.398952484130859375e+00
-2.541756629943847656e-02 -6.418369412422180176e-01 3.779554843902587891e+00 2.690163373947143555e+00 1.830278873443603516e+00 4.031424522399902344e+00 1.395621776580810547e+00 2.722789049148559570e+00 -4.685180187225341797e-01 -4.304613173007965088e-01 5.267750024795532227e-01 3.027624785900115967e-01 1.396556138992309570e+00 -1.078539848327636719e+00 -4.266551017761230469e+00 -1.122208982706069946e-01 -3.282091617584228516e+00 -3.555582523345947266e+00 2.698863029479980469e+00 -1.568706184625625610e-01 -1.357719063758850098e+00 2.168006747961044312e-01 -9.605467319488525391e-01 3.565871000289916992e+00 -2.607869625091552734e+00
-1.040855646133422852e+00 7.846762537956237793e-01 2.224132299423217773e+00 -4.044060111045837402e-01 -4.024857997894287109e+00 -2.715861201286315918e-01 -8.663377761840820312e-01 -3.009898900985717773e+00 3.679999336600303650e-02 4.563349857926368713e-02 -1.183167338371276855e+00 -1.332656979560852051e+00 -3.298010110855102539e+00 3.270112991333007812e+00 -4.217214107513427734e+00 4.918102324008941650e-01 3.896196842193603516e+00 -1.554814219474792480e+00 -5.886623263359069824e-01 -3.805931806564331055e+00 -2.714251756668090820e+00 2.973997592926025391e+00 4.285608232021331787e-01 9.717252850532531738e-01 4.063276290893554688e+00
-1.658932685852050781e+00 -3.486464500427246094e+00 -8.993714451789855957e-01 -3.754287481307983398e+00 -3.891538143157958984e+00 3.251477479934692383e-01 1.752867341041564941e+00 5.318387150764465332e-01 1.071726441383361816e+00 4.602766513824462891e+00 -1.324036359786987305e+00 -3.972746372222900391e+00 2.169343531131744385e-01 -5.010600686073303223e-01 1.420184850692749023e+00 2.513661623001098633e+00 -8.611974120140075684e-01 1.357176303863525391e+00 -6.532919406890869141e-02 1.595195651054382324e+00 -1.309698939323425293e+00 -2.189526557922363281e+00 -1.785665035247802734e+00 7.705315202474594116e-02 -2.794151782989501953e+00
3.389796495437622070e+00 -1.981091976165771484e+00 -3.354100942611694336e+00 -3.653483629226684570e+00 1.853827118873596191e+00 6.631849408149719238e-01 -7.817020416259765625e-01 -1.425974816083908081e-01 3.462780117988586426e-01 7.104985713958740234e-01 -3.097661733627319336e+00 -7.233312726020812988e-01 -3.313811063766479492e+00 -5.718636512756347656e-01 -1.037258625030517578e+00 -9.012539386749267578e-01 3.330700397491455078e+00 3.357537269592285156e+00 -4.286359310150146484e+00 2.202589035034179688e+00 1.594097137451171875e+00 -3.085158169269561768e-01 -2.758836746215820312e+00 -2.184333801269531250e+00 3.761403560638427734e-01
1.080882921814918518e-01 1.646172642707824707e+00 -2.579478979110717773e+00 -2.837480068206787109e+00 2.910967111587524414e+00 -2.241191625595092773e+00 -3.181710004806518555e+00 5.333181619644165039e-01 -3.847928524017333984e+00 5.926818251609802246e-01 4.248373508453369141e-01 1.910651803016662598e+00 2.734830617904663086e+00 9.261587262153625488e-01 1.067540049552917480e+00 2.604507923126220703e+00 3.342329740524291992e+00 5.153146982192993164e-01 3.818708181381225586e+00 -1.216437101364135742e+00 -2.310036420822143555e+00 -6.282752752304077148e-02 3.862485662102699280e-02 -4.074203372001647949e-01 1.321563720703125000e+00
