-6.818187236785888672e-01 -2.685059070587158203e+00 4.665201306343078613e-01 2.406497001647949219e+00 -8.355201780796051025e-02 2.029312588274478912e-02 9.881398677825927734e-01 4.145133197307586670e-01 -2.993327617645263672e+00 -2.002202272415161133e-01 2.667507410049438477e+00 -1.465035319328308105e+00 1.207320809364318848e+00 9.504122734069824219e-01 -2.995726585388183594e+00 1.519798874855041504e+00 1.126716494560241699e+00 2.683572471141815186e-01 5.573559924960136414e-02 -2.582315921783447266e+00 -1.671732544898986816e+00 -8.852131366729736328e-01 -4.040575027465820312e+00 -5.778412818908691406e-01 1.801041603088378906e+00 -2.819878794252872467e-02 2.549919366836547852e+00 2.722029924392700195e+00 1.092549204826354980e+00 8.592735528945922852e-01 -1.023915886878967285e+00 -2.110469579696655273e+00 -3.228462219238281250e+00 1.837916076183319092e-01 3.833690404891967773e+00 2.040266990661621094e+00 1.487019896507263184e+00 2.952816486358642578e+00 -2.151380300521850586e+00 -2.435633659362792969e+00
-1.279382705688476562e+00 -6.856007575988769531e-01 3.519480466842651367e+00 1.351456999778747559e+00 -3.017404675483703613e-01 1.422318220138549805e+00 1.395218849182128906e+00 -2.275135755538940430e+00 -1.806423306465148926e+00 -1.921604514122009277e+00 -1.009316921234130859e+00 1.231849312782287598e+00 1.762560009956359863e+00 5.864693522453308105e-01 4.744714736938476562e+00 1.916112065315246582e+00 1.980073928833007812e+00 -2.488720268011093140e-01 -1.985183916985988617e-02 6.994997262954711914e-01 7.670785188674926758e-01 -1.981873989105224609e+00 1.582301974296569824e+00 6.303092241287231445e-01 -1.305333018302917480e+00 7.101427912712097168e-01 -1.845331668853759766e+00 -9.112305939197540283e-02 1.240139365196228027e+00 3.194989860057830811e-01 2.939955472946166992e+00 -1.736096143722534180e+00 -8.316507935523986816e-01 2.573442935943603516e+00 8.640558123588562012e-01 2.153579950332641602e+00 -2.548687458038330078e+00 4.227799892425537109e+00 -1.703661203384399414e+00 1.756234169006347656e+00
3.463267803192138672e+00 3.836406767368316650e-01 -9.035627841949462891e-01 6.454530954360961914e-01 3.139877796173095703e+00 -2.625185251235961914e-01 2.484629631042480469e+00 1.389868617057800293e+00 -9.439510107040405273e-01 -6.580439805984497070e-01 2.419222742319107056e-01 -1.983021378517150879e+00 3.030308723449707031e+00 -2.847730219364166260e-01 -2.057614326477050781e+00 -1.212592840194702148e+00 -5.545067787170410156e-01 -7.135854363441467285e-01 -1.152714133262634277e+00 -1.320467233657836914e+00 3.464021682739257812e+00 1.167067885398864746e+00 -4.270841598510742188e+00 9.417805075645446777e-02 9.584521651268005371e-01 1.002543687820434570e+00 -2.139422893524169922e+00 2.587614953517913818e-01 -3.604317903518676758e+00 -4.652619957923889160e-01 6.942690014839172363e-01 1.546290069818496704e-01 -9.551478922367095947e-02 -3.200539350509643555e+00 -2.594217360019683838e-01 -1.071095585823059082e+00 5.283689498901367188e-01 -2.619381904602050781e+00 -4.188488125801086426e-01 1.218671083450317383e+00
-1.644262313842773438e+00 2.733444213867187500e+00 3.280698537826538086e+00 -3.053344964981079102e+00 7.185254096984863281e-01 -1.301245689392089844e+00 3.371411085128784180e+00 2.081198930740356445e+00 -5.684440732002258301e-01 -3.097810745239257812e+00 1.530749320983886719e+00 -1.590546488761901855e+00 -9.245170950889587402e-01 9.786512255668640137e-01 6.586800813674926758e-01 2.890440464019775391e+00 -2.418015599250793457e-01 -2.730639219284057617e+00 -1.950017094612121582e+00 7.139716744422912598e-01 -4.959536492824554443e-01 -1.729810833930969238e+00 -6.232907176017761230e-01 6.536872982978820801e-01 2.305505990982055664e+00 5.149174928665161133e-01 1.033089399337768555e+00 3.369297027587890625e+00 -2.137598276138305664e+00 -6.863834857940673828e-01 -2.187270402908325195e+00 1.145650029182434082e+00 -9.236960858106613159e-02 -1.308230638504028320e+00 9.010122418403625488e-01 -6.379956007003784180e-01 1.495376527309417725e-01 3.245639085769653320e+00 -1.707130670547485352e+00 9.048730731010437012e-01
-6.038202047348022461e-01 -8.077983856201171875e-01 -3.670573711395263672e+00 5.890051722526550293e-01 -1.894778966903686523e+00 -4.045829772949218750e-01 -2.407233119010925293e-01 1.622878789901733398e+00 1.049197554588317871e+00 8.621421456336975098e-01 2.005067825317382812e+00 -1.201470255851745605e+00 -1.798555850982666016e-01 4.138762474060058594e+00 -1.601221323013305664e+00 2.263588756322860718e-01 3.164289593696594238e-01 -6.969066858291625977e-01 1.730319261550903320e-01 -1.056751966476440430e+00 -3.985384106636047363e-01 -6.984456181526184082e-01 -2.735815048217773438e-01 2.104063183069229126e-01 -3.880626261234283447e-01 -2.172986507415771484e+00 3.135965347290039062e+00 -2.315920114517211914e+00 -3.409197807312011719e+00 -9.221766144037246704e-02 8.095214366912841797e-01 -1.179113507270812988e+00 1.984898090362548828e+00 2.850836277008056641e+00 2.702702760696411133e+00 -1.183103680610656738e+00 2.923278093338012695e+00 -6.929633021354675293e-01 -1.787831425666809082e+00 -6.623268127441406250e-01
3.015439033508300781e+00 2.660000920295715332e-01 -1.137368440628051758e+00 -1.438951134681701660e+00 4.890832602977752686e-01 3.905370950698852539e+00 -2.856504321098327637e-01 -3.104662418365478516e+00 7.570075988769531250e-01 4.160048663616180420e-01 -7.989035546779632568e-02 -1.483560442924499512e+00 2.452574253082275391e+00 1.468603909015655518e-01 2.784589290618896484e+00 -2.879910945892333984e+00 6.177140474319458008e-01 -5.923199653625488281e-02 -3.092266619205474854e-02 2.528516530990600586e+00 -1.669672131538391113e+00 1.152309477329254150e-01 7.144283056259155273e-01 -1.748300790786743164e-01 -2.363306999206542969e+00 1.999071538448333740e-01 2.100612878799438477e+00 2.093514502048492432e-01 -5.511020421981811523e-01 -1.047135815024375916e-01 3.534960031509399414e+00 -3.214318752288818359e-01 -2.423880815505981445e+00 -1.491452455520629883e+00 2.715150117874145508e+00 -2.775893688201904297e+00 2.183181524276733398e+00 4.529988169670104980e-01 1.329569071531295776e-01 5.715079903602600098e-01
-8.614295125007629395e-01 4.721462726593017578e+00 -4.225262105464935303e-01 3.103462457656860352e-01 1.296729922294616699e+00 1.551701307296752930e+00 -2.818042039871215820e-01 1.890686750411987305e-01 -5.968109965324401855e-01 -7.046667933464050293e-01 1.797254204750061035e+00 -3.777157962322235107e-01 -4.500589966773986816e-01 2.720882654190063477e+00 -3.131384611129760742e+00 1.228755831718444824e+00 -2.613787353038787842e-01 -6.712928414344787598e-01 -2.304085493087768555e+00 2.054739475250244141e+00 -1.495135426521301270e+00 -5.401320010423660278e-02 -1.540524601936340332e+00 -6.396420001983642578e-01 4.769161641597747803e-01 6.422646641731262207e-01 -5.694755911827087402e-01 -9.261611700057983398e-01 -2.570902347564697266e+00 3.636004924774169922e+00 1.424738168716430664e+00 -1.401110529899597168e+00 4.759266674518585205e-01 1.101814746856689453e+00 -2.504280090332031250e+00 2.895310640335083008e+00 -2.949568033218383789e-01 8.460478782653808594e-01 1.434199064970016479e-01 5.173653960227966309e-01
-8.580476641654968262e-01 -5.079329013824462891e-01 -4.701134264469146729e-01 1.279494613409042358e-01 3.097219705581665039e+00 -1.395055413246154785e+00 -1.264423251152038574e+00 -2.871931791305541992e+00 -7.042441368103027344e-01 8.009219765663146973e-01 2.066957473754882812e+00 -6.606216430664062500e-01 1.491846919059753418e+00 -2.778554856777191162e-01 4.713460922241210938e+00 1.050765991210937500e+00 -1.167342543601989746e+00 4.345384836196899414e-01 2.810881137847900391e+00 -6.083644032478332520e-01 2.116270542144775391e+00 -7.313184142112731934e-01 4.807538390159606934e-01 7.311819791793823242e-01 -9.577497243881225586e-01 2.878285944461822510e-01 3.307778596878051758e+00 3.275161743164062500e+00 -7.334347069263458252e-02 5.399386882781982422e-01 -2.019735574722290039e+00 -1.353539824485778809e+00 -1.006022691726684570e-01 2.644592046737670898e+00 -2.980348825454711914e+00 -1.910598397254943848e+00 -4.157099723815917969e+00 -5.566087365150451660e-01 -1.261105537414550781e+00 7.008264064788818359e-01
2.525048017501831055e+00 -2.615340948104858398e+00 1.961945772171020508e+00 -5.008972808718681335e-02 -7.833921164274215698e-02 3.234987020492553711e+00 -1.248489856719970703e+00 7.991407513618469238e-01 -1.414092659950256348e+00 -2.182279586791992188e+00 -9.250968098640441895e-01 -1.294949054718017578e-01 9.940271973609924316e-01 -8.671127557754516602e-01 1.668671965599060059e+00 6.167991757392883301e-01 6.712199449539184570e-01 1.923627972602844238e+00 1.258285045623779297e+00 -6.029903888702392578e-01 1.504950761795043945e+00 -7.404996752738952637e-01 -5.499132443219423294e-03 -2.865093946456909180e+00 2.236944913864135742e+00 -2.259444236755371094e+00 1.765889644622802734e+00 -4.136240184307098389e-01 -5.756089687347412109e-01 2.520751476287841797e+00 3.606351852416992188e+00 8.161190748214721680e-01 2.878711938858032227e+00 -2.430486202239990234e+00 4.141253530979156494e-01 -1.708298176527023315e-01 -4.522840380668640137e-01 -5.356526747345924377e-02 6.865729689598083496e-01 9.559990763664245605e-01
5.229341983795166016e-01 -1.764068245887756348e+00 -3.795326709747314453e+00 1.118411570787429810e-01 1.075886249542236328e+00 -1.118901968002319336e-01 1.938160300254821777e+00 1.983339190483093262e+00 -7.462897896766662598e-01 3.260718584060668945e-01 1.059463381767272949e+00 1.468708992004394531e+00 2.057351350784301758e+00 1.490366220474243164e+00 8.643453568220138550e-02 -2.870938181877136230e-01 1.163970232009887695e+00 -2.895861864089965820e-01 1.338465571403503418e+00 1.915436625480651855e+00 3.654506444931030273e+00 6.389579176902770996e-01 3.012205600738525391e+00 -3.685378730297088623e-01 -3.514700531959533691e-01 -2.450453519821166992e+00 1.255406737327575684e+00 -3.497158586978912354e-01 -7.696421146392822266e-01 -4.421162232756614685e-02 2.083323955535888672e+00 -2.272652387619018555e+00 8.537109494209289551e-01 -1.356041431427001953e-02 -1.631353497505187988e+00 4.100494086742401123e-01 -1.308662176132202148e+00 -1.688689112663269043e+00 8.773832321166992188e-01 1.629058957099914551e+00
