4.706772267818450928e-01 9.637411683797836304e-02 -8.633892536163330078e-01 2.450429439544677734e+00 2.343461066484451294e-01 1.589226484298706055e+00 2.207213640213012695e+00 -1.732913494110107422e+00 -1.918193697929382324e+00 3.866411000490188599e-02 -3.445507287979125977e-01 1.763061046600341797e+00 -1.879282481968402863e-02 -4.922033473849296570e-02
2.299147993326187134e-01 -7.522531747817993164e-01 5.340416356921195984e-02 1.348674297332763672e+00 4.233462810516357422e-01 4.410172626376152039e-02 -1.626878678798675537e-01 1.550128102302551270e+00 -1.975941061973571777e+00 -1.182579755783081055e+00 -3.654707372188568115e-01 -2.246294736862182617e+00 1.210485696792602539e-01 8.934156298637390137e-01
-6.561484336853027344e-01 4.839415550231933594e-01 1.784482240676879883e+00 1.200408458709716797e+00 -4.493357837200164795e-01 1.953909277915954590e+00 3.348150551319122314e-01 -1.217048406600952148e+00 4.352817833423614502e-01 2.482754707336425781e+00 5.975618958473205566e-01 -1.596509575843811035e+00 2.366545915603637695e+00 -7.040643692016601562e-01
1.793020367622375488e+00 -3.544578850269317627e-01 1.869944810867309570e+00 -1.301046162843704224e-01 -6.124961376190185547e-02 4.733967483043670654e-01 3.139938354492187500e+00 1.389235854148864746e+00 1.416946768760681152e+00 9.936789870262145996e-01 -6.310469508171081543e-01 3.449182987213134766e+00 1.981686592102050781e+00 -5.620028972625732422e-01
-5.630626082420349121e-01 9.484777450561523438e-01 2.830646336078643799e-01 6.316099762916564941e-01 -7.050130367279052734e-01 7.466064095497131348e-01 1.393043041229248047e+00 -1.534428596496582031e+00 4.806406050920486450e-02 2.011420726776123047e+00 -3.469775617122650146e-01 2.360862195491790771e-01 3.298698663711547852e+00 -4.080184698104858398e-01
7.250570058822631836e-01 1.434719204902648926e+00 2.069136619567871094e+00 -1.743560910224914551e+00 -1.153375029563903809e+00 8.895083665847778320e-01 -4.871010035276412964e-02 -1.024821043014526367e+00 -1.489637255668640137e+00 2.909332513809204102e-01 -4.556525945663452148e-01 -2.014400213956832886e-01 -1.186585545539855957e+00 3.320116519927978516e+00
3.327998220920562744e-01 -9.694585204124450684e-01 3.545681238174438477e+00 -4.106170237064361572e-01 2.243442460894584656e-02 -8.671984076499938965e-01 1.540166616439819336e+00 1.227883696556091309e+00 3.792431950569152832e-02 -1.223181009292602539e+00 -5.909128785133361816e-01 -4.529789686203002930e-01 6.866634488105773926e-01 -3.661694526672363281e-01
1.384410142898559570e+00 -1.236931905150413513e-01 -7.934243083000183105e-01 2.406132966279983521e-01 -6.868134140968322754e-01 -1.474452018737792969e+00 2.646520435810089111e-01 8.114145398139953613e-01 5.870872735977172852e-01 2.757714986801147461e+00 -2.095460176467895508e+00 -5.550914406776428223e-01 1.482306718826293945e-01 -7.591620832681655884e-02
6.200749874114990234e-01 9.592722654342651367e-01 1.731784582138061523e+00 5.535382032394409180e-01 1.041301369667053223e+00 -7.122249156236648560e-02 -5.234909057617187500e-01 1.533568501472473145e-01 -3.450413644313812256e-01 -3.283046483993530273e-01 -2.796967506408691406e+00 -2.015452861785888672e+00 4.022388756275177002e-01 2.150382280349731445e+00
-1.663682699203491211e+00 1.692876458168029785e+00 3.299239575862884521e-01 5.641564726829528809e-01 -3.525778353214263916e-01 -9.779258966445922852e-01 9.126692414283752441e-01 1.778767108917236328e+00 1.163651466369628906e+00 1.497182369232177734e+00 1.101641505956649780e-01 -2.283502578735351562e+00 3.249349832534790039e+00 1.119053483009338379e+00
-5.388568639755249023e-01 -4.938192665576934814e-01 -4.554625451564788818e-01 -2.167581319808959961e+00 -2.646666049957275391e+00 1.865805387496948242e-01 -1.414778113365173340e+00 2.288245260715484619e-01 -1.965915322303771973e+00 -4.990061819553375244e-01 -3.285471796989440918e-01 9.786877632141113281e-01 -5.377548336982727051e-01 -7.198259234428405762e-01
1.005510330200195312e+00 -1.101209074258804321e-01 6.043242812156677246e-01 2.243969738483428955e-01 -1.214513331651687622e-01 -3.199070990085601807e-01 1.215658858418464661e-01 1.703728884458541870e-01 -8.779793977737426758e-02 1.609984189271926880e-01 2.686759710311889648e+00 -1.321526169776916504e+00 7.014219760894775391e-01 -1.016161084175109863e+00
