-2.251695156097412109e+00 -5.104132890701293945e-01 1.039086699485778809e+00 2.069013833999633789e+00 -2.177561521530151367e+00 -9.031270742416381836e-01 3.031336069107055664e+00 1.005529761314392090e+00 7.695943117141723633e-01 1.807099103927612305e+00 -1.172210216522216797e+00 -2.593066453933715820e+00 1.113951653242111206e-01 1.828427433967590332e+00 -5.657540559768676758e-01 -1.390201330184936523e+00 -1.141981959342956543e+00 -1.499062180519104004e+00 -5.047855973243713379e-01 1.590032279491424561e-01 1.378796100616455078e-01 -1.521441578865051270e+00 4.426837265491485596e-01 -2.102340221405029297e+00 -5.757380127906799316e-01 -7.310439348220825195e-01 1.152941584587097168e+00 -1.129836201667785645e+00 2.598712205886840820e+00 -4.571563005447387695e-02 -1.493142247200012207e+00 7.726833224296569824e-01 -2.097258567810058594e+00 3.272038698196411133e-01 -6.195816993713378906e-01 -8.522183895111083984e-01 -7.838525176048278809e-01 -7.279592156410217285e-01 -1.247478127479553223e+00 -1.005893588066101074e+00 -1.368467211723327637e+00 -2.229079484939575195e+00 2.187864065170288086e+00 -9.789371490478515625e-01 -7.257889509201049805e-01 -1.017225503921508789e+00 1.574592590332031250e+00 4.395195245742797852e-01 -1.003565907478332520e+00 -2.504219770431518555e+00 5.008950829505920410e-01 -1.080238461494445801e+00 -2.481036901473999023e+00 -8.409236073493957520e-01
-2.705667257308959961e+00 -4.719640910625457764e-01 1.333811640739440918e+00 -2.009015560150146484e+00 -9.285119175910949707e-01 -7.489133477210998535e-01 -1.051402449607849121e+00 -1.295803308486938477e+00 1.172561883926391602e+00 1.902681469917297363e+00 1.047158092260360718e-01 -6.924836039543151855e-01 -4.675619602203369141e-01 2.439418137073516846e-01 -1.694930344820022583e-01 1.647133469581604004e+00 9.023631811141967773e-01 1.695841193199157715e+00 4.113737121224403381e-02 3.039892673492431641e+00 -4.378357529640197754e-02 4.360187351703643799e-01 2.122814416885375977e+00 -5.235612019896507263e-02 -1.584886014461517334e-01 9.880211949348449707e-01 1.374721676111221313e-01 -1.518698215484619141e+00 6.494046002626419067e-02 -3.431624770164489746e-01 1.823711276054382324e+00 3.290940046310424805e+00 1.533491253852844238e+00 1.730197668075561523e-01 -5.988500714302062988e-01 -1.153123453259468079e-01 3.156537711620330811e-01 -6.163088232278823853e-02 3.159353733062744141e+00 1.512341856956481934e+00 -1.833613395690917969e+00 6.224253028631210327e-02 -1.255450963973999023e+00 -5.538105964660644531e-01 -1.160916090011596680e+00 7.179171442985534668e-01 3.194093406200408936e-01 3.170124888420104980e-01 -3.653104305267333984e-01 -3.221434056758880615e-01 1.231880545616149902e+00 -3.119617700576782227e+00 8.670684695243835449e-02 3.159109354019165039e+00
-6.343106627464294434e-01 -5.866767764091491699e-01 -4.287901222705841064e-01 -2.298404276371002197e-02 -6.293871253728866577e-02 4.217619597911834717e-01 6.727969050407409668e-01 5.230008438229560852e-02 4.678252041339874268e-01 -1.496979128569364548e-02 5.276449918746948242e-01 5.818898081779479980e-01 -1.155417323112487793e+00 -1.671244621276855469e+00 -1.652700453996658325e-01 3.831898212432861328e+00 1.236782431602478027e+00 3.652820289134979248e-01 5.817856788635253906e-01 -5.037046074867248535e-01 9.618736505508422852e-01 -8.024099469184875488e-01 8.340411186218261719e-01 7.932992577552795410e-01 -3.981279730796813965e-01 -1.402239799499511719e-01 -2.517344355583190918e-01 -1.513272881507873535e+00 7.296533584594726562e-01 -9.012852907180786133e-01 -1.231944710016250610e-01 -2.081179618835449219e+00 -7.963485717773437500e-01 -8.359116315841674805e-01 -7.600986361503601074e-01 1.575793981552124023e+00 3.979327678680419922e-01 -1.281105160713195801e+00 -1.853361874818801880e-01 -2.430222034454345703e-01 -1.742801904678344727e+00 -3.376922011375427246e-01 -1.215144515037536621e+00 1.171079874038696289e+00 8.668270707130432129e-01 9.656283855438232422e-01 2.488044023513793945e+00 1.949661135673522949e+00 -3.632330656051635742e+00 1.268996953964233398e+00 -4.867562949657440186e-01 -5.912583470344543457e-01 -1.222201824188232422e+00 2.484895706176757812e+00
-1.183997631072998047e+00 -8.073997497558593750e-01 1.114874720573425293e+00 -5.026041865348815918e-01 -3.502720892429351807e-01 -1.668937802314758301e+00 -8.245978355407714844e-01 2.714636623859405518e-01 1.761620938777923584e-01 5.187813043594360352e-01 1.500519394874572754e+00 4.067184627056121826e-01 1.589733839035034180e+00 -5.650439485907554626e-02 2.054056406021118164e+00 2.393012285232543945e+00 1.946039319038391113e+00 -7.484279870986938477e-01 2.672423124313354492e+00 -1.626074314117431641e+00 -1.482953906059265137e+00 -2.416127204895019531e+00 -1.670596003532409668e+00 2.339498996734619141e-01 1.355563879013061523e+00 -1.782974839210510254e+00 -1.215704679489135742e+00 -7.096013426780700684e-02 1.298611760139465332e+00 -3.727740764617919922e+00 6.507422327995300293e-01 -2.153558254241943359e+00 4.290433526039123535e-01 -1.313910245895385742e+00 -5.470937490463256836e-01 1.780093431472778320e+00 9.942191839218139648e-01 8.747856616973876953e-01 6.596930623054504395e-01 -5.627350807189941406e-01 5.039973258972167969e-01 2.733971357345581055e+00 2.643040418624877930e+00 2.260042577981948853e-01 -1.460258722305297852e+00 -4.635103344917297363e-01 -1.404619932174682617e+00 -2.048412799835205078e+00 2.521527528762817383e+00 6.086128950119018555e-01 -1.494804263114929199e+00 1.487287759780883789e+00 6.160811185836791992e-01 -4.033775627613067627e-01
8.404854536056518555e-01 -2.189370632171630859e+00 -6.100004911422729492e-01 2.055258154869079590e-01 7.747606039047241211e-01 3.623285517096519470e-02 2.020165205001831055e+00 1.367279171943664551e+00 1.030318975448608398e+00 2.461076736450195312e+00 -8.485767245292663574e-01 -9.048613905906677246e-01 8.041759729385375977e-01 1.454973936080932617e+00 1.944098472595214844e-01 -1.302580237388610840e+00 -1.729875952005386353e-01 -2.489801645278930664e-01 8.765009641647338867e-01 -2.047192096710205078e+00 2.191668748855590820e+00 -1.365465641021728516e+00 -2.486815452575683594e+00 -1.499888062477111816e+00 -3.866187334060668945e-01 -1.161939091980457306e-02 -3.155104517936706543e-01 6.172105669975280762e-01 -4.900634586811065674e-01 -7.873558253049850464e-02 -2.687044620513916016e+00 -2.127177238464355469e+00 -2.503648042678833008e+00 9.465041160583496094e-01 -1.880766272544860840e+00 5.444164276123046875e-01 -5.476987734436988831e-02 -6.155991554260253906e-01 -2.633131027221679688e+00 9.948100894689559937e-02 2.168440259993076324e-02 6.785912513732910156e-01 -1.829352498054504395e+00 -1.726569235324859619e-01 -4.577796161174774170e-01 -2.738987207412719727e-01 -2.828362464904785156e+00 1.128912046551704407e-01 -1.164203405380249023e+00 2.086147069931030273e+00 -1.048973679542541504e+00 1.667884886264801025e-01 -3.352495729923248291e-01 -4.212234616279602051e-01
3.179078102111816406e+00 -2.138581037521362305e+00 -1.002523899078369141e+00 8.124166131019592285e-01 6.895143985748291016e-01 -4.243703484535217285e-01 6.283735036849975586e-01 -6.231615543365478516e-01 1.852806806564331055e-01 4.017949402332305908e-01 -1.010831832885742188e+00 8.939647674560546875e-02 -6.213898658752441406e-01 1.777840495109558105e+00 -5.092638134956359863e-01 -1.582734823226928711e+00 -1.939799189567565918e+00 1.534581899642944336e+00 -1.419281840324401855e+00 -2.908183097839355469e+00 1.432008266448974609e+00 1.938170433044433594e+00 5.435515195131301880e-03 -1.262341260910034180e+00 3.548528194427490234e+00 9.643567353487014771e-02 -9.860327243804931641e-01 8.365514278411865234e-01 2.015377283096313477e-01 -2.534929476678371429e-02 4.613859951496124268e-01 -6.975221037864685059e-01 3.374310970306396484e+00 -2.179153203964233398e+00 -6.521125435829162598e-01 5.898638963699340820e-01 -1.769904136657714844e+00 -6.538064777851104736e-02 6.502446532249450684e-01 8.056798577308654785e-01 3.408825993537902832e-01 2.662114799022674561e-01 -1.223235011100769043e+00 -1.220927596092224121e+00 -5.003509521484375000e-01 1.075462460517883301e+00 -2.950937032699584961e+00 -1.415554761886596680e+00 4.213347733020782471e-01 5.870620608329772949e-01 5.394403338432312012e-01 1.016556382179260254e+00 2.042842805385589600e-01 -2.196588277816772461e+00
1.363253235816955566e+00 -1.801675796508789062e+00 2.595693349838256836e+00 -2.281698703765869141e+00 4.220839738845825195e-01 4.420789703726768494e-02 -1.383918642997741699e+00 3.246345281600952148e+00 -1.825475811958312988e+00 4.996394813060760498e-01 2.161878585815429688e+00 1.488138884305953979e-01 -2.780226767063140869e-01 -2.112328052520751953e+00 -3.357901334762573242e+00 -5.280470252037048340e-01 2.470744371414184570e+00 -2.026652812957763672e+00 -2.167305231094360352e+00 3.846616506576538086e+00 -3.961126804351806641e-01 -2.808436751365661621e-01 4.804583489894866943e-01 -1.309889554977416992e-01 8.264414668083190918e-01 -6.374588608741760254e-01 -1.182031154632568359e+00 -6.945483684539794922e-01 1.095951914787292480e+00 -7.900228351354598999e-02 -1.434726640582084656e-02 -1.574923247098922729e-01 4.001519680023193359e-01 -1.634787954390048981e-02 1.038086041808128357e-01 -1.328437805175781250e+00 9.038925766944885254e-01 -1.360916495323181152e+00 1.876581788063049316e+00 -7.699120789766311646e-02 -2.887691974639892578e+00 4.892108961939811707e-02 -1.777315258979797363e+00 -1.743543446063995361e-01 -2.724058032035827637e-01 5.981096029281616211e-01 -1.528945714235305786e-01 2.016054242849349976e-01 -1.990747451782226562e+00 -1.940622687339782715e+00 -2.638935327529907227e+00 2.811365127563476562e+00 1.954806327819824219e+00 4.581559896469116211e-01
-3.918458521366119385e-01 -3.170737326145172119e-01 -6.859499216079711914e-01 -8.775165677070617676e-01 -2.194711923599243164e+00 1.416347473859786987e-01 -5.159053802490234375e-01 -2.835640013217926025e-01 2.535525321960449219e+00 -7.019658684730529785e-01 1.418585419654846191e+00 -1.880712509155273438e+00 -1.388239383697509766e+00 -6.445112824440002441e-01 -1.548555731773376465e+00 -5.030442476272583008e-01 -2.308352231979370117e+00 -1.574924230575561523e+00 -1.018841624259948730e+00 1.069792628288269043e+00 -2.163146018981933594e+00 8.273975253105163574e-01 -8.960618972778320312e-01 -7.757297158241271973e-01 1.422775387763977051e+00 -2.615195989608764648e+00 2.364771813154220581e-01 5.447043180465698242e-01 6.598038077354431152e-01 1.336535692214965820e+00 1.074149489402770996e+00 2.877415895462036133e+00 -4.539336562156677246e-01 2.171491861343383789e+00 7.746717333793640137e-01 -1.480219244956970215e+00 -1.668082356452941895e+00 2.307988643646240234e+00 1.507749676704406738e+00 -1.052461743354797363e+00 -7.498376071453094482e-02 1.635580211877822876e-01 2.823163032531738281e+00 -9.795731902122497559e-01 1.880246102809906006e-01 -5.659420415759086609e-02 -1.965645998716354370e-01 -3.846034705638885498e-01 2.560760378837585449e-01 5.854378938674926758e-01 4.835925400257110596e-01 5.204793810844421387e-01 -1.999039411544799805e+00 -7.754198908805847168e-01
1.601285338401794434e+00 -1.807742238044738770e+00 2.296724796295166016e+00 4.498904049396514893e-01 1.539530992507934570e+00 -5.664175748825073242e-01 -9.840515851974487305e-01 -1.582491278648376465e+00 -1.757318019866943359e+00 2.442619502544403076e-01 1.107954502105712891e+00 5.295143723487854004e-01 1.690936833620071411e-01 8.641892671585083008e-01 2.686202526092529297e-01 -5.291922688484191895e-01 -3.297126591205596924e-01 3.559116125106811523e-01 1.114872917532920837e-01 -7.317189574241638184e-01 1.866983175277709961e+00 1.020069599151611328e+00 9.980233311653137207e-01 1.219597935676574707e+00 1.407410264015197754e+00 -3.588121533393859863e-01 1.972856521606445312e+00 -2.890246629714965820e+00 -9.038324654102325439e-02 -1.240583658218383789e+00 -1.809445977210998535e+00 6.308783292770385742e-01 2.405287027359008789e-01 5.027044415473937988e-01 5.191505551338195801e-01 -1.600898981094360352e+00 1.246281385421752930e+00 4.021973133087158203e+00 2.357023358345031738e-01 1.966334342956542969e+00 1.573150634765625000e+00 -1.980588674545288086e+00 5.456884503364562988e-01 1.961571127176284790e-01 1.346960544586181641e+00 -1.204163432121276855e+00 1.231736764311790466e-01 2.555715560913085938e+00 4.806006252765655518e-01 -8.778275847434997559e-01 -2.773729860782623291e-01 3.418936729431152344e-01 9.703735709190368652e-01 -3.000373840332031250e-01
-1.793080925941467285e+00 1.709922552108764648e+00 -3.107496500015258789e-01 1.172359824180603027e+00 -3.164083063602447510e-01 -2.899573445320129395e-01 8.887311816215515137e-01 3.630039930343627930e+00 -3.506106883287429810e-02 1.970960617065429688e+00 -4.121062457561492920e-01 -9.868996739387512207e-01 3.386145830154418945e+00 -1.772964715957641602e+00 -2.855523586273193359e+00 -2.406882524490356445e+00 -1.669777154922485352e+00 -1.611491799354553223e+00 -8.516860008239746094e-01 -2.510839462280273438e+00 6.027187034487724304e-02 1.214012801647186279e-01 -1.890594959259033203e+00 1.865682244300842285e+00 -1.458829879760742188e+00 -7.437474131584167480e-01 -1.688065528869628906e+00 -2.501883983612060547e+00 -4.447856843471527100e-01 1.074262782931327820e-01 -4.755254089832305908e-01 -1.392553687095642090e+00 -3.313497066497802734e+00 -1.584054529666900635e-02 -2.713470458984375000e-01 -1.230644106864929199e+00 -1.726561903953552246e+00 -5.941912531852722168e-01 -1.594292640686035156e+00 -1.217445135116577148e+00 -8.000770211219787598e-01 -1.974089145660400391e-01 4.222904145717620850e-01 1.849488139152526855e+00 -7.312232851982116699e-01 -2.838315486907958984e+00 1.136583447456359863e+00 -9.184781461954116821e-02 5.944707393646240234e-01 -5.657211542129516602e-01 8.876563906669616699e-01 -2.591349482536315918e-01 -1.111017465591430664e+00 3.639922618865966797e+00
