-9.033014178276062012e-01 -7.897298336029052734e-01 -5.560202002525329590e-01 -6.715709567070007324e-01
1.992176055908203125e+00 2.081103563308715820e+00 -6.968891024589538574e-01 -1.211781501770019531e+00
5.969990491867065430e-01 1.135647416114807129e+00 7.174560427665710449e-02 -3.059801340103149414e+00
-8.625721335411071777e-01 1.668007254600524902e+00 5.287322774529457092e-02 1.480397135019302368e-01
1.868015527725219727e-01 -4.915988445281982422e-01 3.083559870719909668e-01 4.491686224937438965e-01
2.058693766593933105e-01 -1.046419501304626465e+00 1.066150069236755371e+00 3.418679237365722656e-01
-2.220590114593505859e+00 4.808591008186340332e-01 1.999591886997222900e-01 2.252151072025299072e-01
-5.151093602180480957e-01 -1.845100641250610352e+00 -3.965740799903869629e-01 -3.526211678981781006e-01
8.199585080146789551e-01 1.162464618682861328e+00 1.193883180618286133e+00 6.641452312469482422e-01
8.162065148353576660e-01 3.290135860443115234e-01 1.022784233093261719e+00 -5.877059698104858398e-01
-7.502339482307434082e-01 -1.044327139854431152e+00 -6.140416264533996582e-01 1.011375308036804199e+00
-1.167059779167175293e+00 -3.888959288597106934e-01 -1.102455258369445801e+00 1.488316655158996582e+00
-1.386592626571655273e+00 -1.002846598625183105e+00 -8.126880526542663574e-01 -1.310791373252868652e-01
-7.293095588684082031e-01 5.854804441332817078e-02 3.424431681632995605e-01 1.142802953720092773e+00
-6.813372969627380371e-01 -1.462477087974548340e+00 -1.014358282089233398e+00 -2.031643241643905640e-01
1.899282634258270264e-01 -1.604105472564697266e+00 1.019789218902587891e+00 1.201390266418457031e+00
-8.179166316986083984e-01 -1.781170517206192017e-01 -1.499364376068115234e+00 3.037543594837188721e-01
1.207363605499267578e+00 -9.699605107307434082e-01 -3.554357886314392090e-01 1.493252635002136230e+00
6.157616376876831055e-01 3.635895252227783203e-01 -1.459613144397735596e-01 1.299376487731933594e+00
-1.772753447294235229e-01 -2.148999124765396118e-01 6.694126874208450317e-02 1.643297195434570312e+00
1.287939190864562988e+00 9.050617814064025879e-01 3.256291449069976807e-01 1.977041482925415039e+00
6.288569420576095581e-02 -3.521384000778198242e-01 6.193969249725341797e-01 1.449017763137817383e+00
2.569148242473602295e-01 2.405229359865188599e-01 1.484399437904357910e+00 5.254155397415161133e-01
6.069443821907043457e-01 5.692299082875251770e-02 1.682661533355712891e+00 1.511925831437110901e-03
2.444426864385604858e-01 -4.999434053897857666e-01 1.062945961952209473e+00 -7.712669968605041504e-01
9.923130273818969727e-02 2.394820302724838257e-01 1.140551641583442688e-01 1.007613778114318848e+00
4.400800466537475586e-01 1.382745504379272461e+00 -4.173696413636207581e-02 4.430772662162780762e-01
1.610820770263671875e+00 -7.740091532468795776e-02 1.552720546722412109e+00 -9.455392360687255859e-01
1.546804308891296387e+00 3.532620072364807129e-01 -1.111705899238586426e+00 1.090572118759155273e+00
4.509495198726654053e-01 2.305980920791625977e-01 -1.424206376075744629e+00 1.004563689231872559e+00
-2.573968172073364258e-01 -1.038182854652404785e+00 -7.056192755699157715e-01 8.220841884613037109e-01
-1.122784614562988281e+00 8.192545175552368164e-02 -3.169015944004058838e-01 5.268539786338806152e-01
-6.110579371452331543e-01 2.087265253067016602e-01 -1.010712146759033203e+00 -1.251178860664367676e+00
5.488244295120239258e-01 -1.343270093202590942e-01 8.467469811439514160e-01 -1.346784234046936035e+00
1.625038027763366699e+00 -4.711819067597389221e-02 -9.542977809906005859e-02 1.127637267112731934e+00
5.616613030433654785e-01 2.281777143478393555e+00 1.260207176208496094e+00 -2.188934236764907837e-01
3.041397631168365479e-01 9.065563678741455078e-01 -9.362118244171142578e-01 -5.553485155105590820e-01
-6.223970651626586914e-01 7.766391634941101074e-01 5.489325523376464844e-01 1.460105478763580322e-01
-1.045632719993591309e+00 2.998683601617813110e-02 -5.368719995021820068e-02 3.260245919227600098e-01
-3.285536766052246094e-01 -3.891436457633972168e-01 -1.193112611770629883e+00 1.249141618609428406e-01
1.596111804246902466e-02 -5.230438709259033203e-01 -7.393804192543029785e-01 -2.996326386928558350e-01
-5.972168445587158203e-01 1.072144150733947754e+00 -2.581380903720855713e-01 1.155985236167907715e+00
-1.770593047142028809e+00 -3.181273937225341797e+00 4.717764854431152344e-01 -9.949687868356704712e-02
-9.500907063484191895e-01 1.924400329589843750e+00 -2.199844419956207275e-01 -2.349130958318710327e-01
-1.594721794128417969e+00 -1.174449682235717773e+00 -1.604430079460144043e+00 4.258777797222137451e-01
-1.156169652938842773e+00 -6.740213036537170410e-01 -5.348452329635620117e-01 -1.824236512184143066e-01
6.314576864242553711e-01 -1.754333376884460449e-01 -1.246413029730319977e-02 -6.166095137596130371e-01
-7.707700878381729126e-02 5.720700025558471680e-01 3.180464804172515869e-01 -9.836907982826232910e-01
6.945222616195678711e-01 -2.856366336345672607e-02 -7.095783948898315430e-01 7.442666292190551758e-01
2.289515286684036255e-01 1.539090156555175781e+00 5.411833524703979492e-01 3.512501418590545654e-01
2.120539993047714233e-01 4.599991440773010254e-01 -2.106434106826782227e+00 5.424849987030029297e-01
7.084881663322448730e-01 1.396669626235961914e+00 -2.679544985294342041e-01 1.477895617485046387e+00
-1.863665699958801270e+00 3.338525295257568359e-01 -1.004161357879638672e+00 -6.499070525169372559e-01
3.270781636238098145e-01 6.515376269817352295e-02 9.661365747451782227e-01 6.636645197868347168e-01
9.618148207664489746e-01 -1.070709943771362305e+00 -1.019311547279357910e+00 1.532696485519409180e-01
2.124992385506629944e-02 3.893120586872100830e-01 -1.664708703756332397e-01 -3.716643452644348145e-01
-1.271028518676757812e+00 4.419924691319465637e-02 -8.398475050926208496e-01 -8.454311490058898926e-01
2.172128915786743164e+00 -7.285122871398925781e-01 -1.962886571884155273e+00 -7.292563319206237793e-01
-7.753374576568603516e-01 2.339618047699332237e-03 -1.379390835762023926e+00 -2.726198136806488037e-01
2.789273113012313843e-02 2.426900267601013184e-01 -7.028081417083740234e-01 7.943786382675170898e-01
8.754042387008666992e-01 6.973603367805480957e-01 1.426257252693176270e+00 1.192436456680297852e+00
-9.857625961303710938e-01 -1.121376991271972656e+00 -8.384141325950622559e-01 -1.507562398910522461e+00
6.472629904747009277e-01 -9.019045829772949219e-01 -1.907368898391723633e-01 -2.594661116600036621e-01
-1.083345115184783936e-01 9.864543080329895020e-01 -1.188845634460449219e+00 4.560172855854034424e-01
3.347147703170776367e-01 9.330050647258758545e-02 -6.982477903366088867e-01 4.769283533096313477e-01
8.101797699928283691e-01 1.175457835197448730e+00 8.269489407539367676e-01 3.803573250770568848e-01
5.532865524291992188e-01 1.054052636027336121e-01 -2.424920350313186646e-01 2.125455617904663086e+00
3.781817257404327393e-01 -3.557512536644935608e-02 -2.761151641607284546e-02 -5.392678976058959961e-01
1.146283745765686035e+00 1.205185875296592712e-01 -6.136987209320068359e-01 3.132976964116096497e-02
-1.031293272972106934e+00 7.722592353820800781e-01 -6.122736334800720215e-01 1.106308937072753906e+00
7.701925039291381836e-01 -1.251670956611633301e+00 -6.932538151741027832e-01 -2.416335046291351318e-01
-7.664257884025573730e-01 1.252421498298645020e+00 -6.124373674392700195e-01 1.110737770795822144e-01
6.657600402832031250e-02 -1.445611953735351562e+00 8.335298299789428711e-01 -8.984459042549133301e-01
5.524159669876098633e-01 8.717613816261291504e-01 1.190382719039916992e+00 -1.039764285087585449e+00
-8.585217595100402832e-01 -8.497921824455261230e-01 1.071013212203979492e+00 1.679617643356323242e+00
2.986581996083259583e-02 3.768812119960784912e-02 -3.702124953269958496e-01 -7.581579089164733887e-01
3.098071217536926270e-01 -1.585010051727294922e+00 7.301747202873229980e-01 -4.241542220115661621e-01
-7.890150547027587891e-01 -8.757666349411010742e-01 1.130694746971130371e+00 1.992730349302291870e-01
-3.036385476589202881e-01 -8.278517127037048340e-01 1.223542243242263794e-01 1.424156725406646729e-01
-2.149780511856079102e+00 7.521154284477233887e-01 3.719999790191650391e-01 -4.823118448257446289e-01
-1.158218264579772949e+00 -7.289116978645324707e-01 -6.642245501279830933e-02 4.523112177848815918e-01
-4.260421097278594971e-01 2.787638455629348755e-02 -2.408013492822647095e-02 4.055373966693878174e-01
1.028747633099555969e-01 -1.574646234512329102e+00 1.183480143547058105e+00 1.669116258621215820e+00
1.325831055641174316e+00 9.057929366827011108e-02 2.526149034500122070e+00 -1.391985654830932617e+00
2.292749434709548950e-01 -1.547579616308212280e-01 -1.476883530616760254e+00 -4.323032796382904053e-01
-5.414640307426452637e-01 1.277300119400024414e+00 1.330257177352905273e+00 -4.815104305744171143e-01
-2.449840545654296875e+00 -8.860029578208923340e-01 1.850363425910472870e-02 3.208258152008056641e-01
-2.533953785896301270e-01 -4.152179658412933350e-01 -2.622060775756835938e-01 1.365370869636535645e+00
-1.621915340423583984e+00 -4.369124770164489746e-01 5.127176046371459961e-01 -1.315767407417297363e+00
