-3.293764829635620117e+00 -1.390731334686279297e+00 -2.264264345169067383e+00 3.348485231399536133e+00 -2.903046369552612305e+00 -8.996701836585998535e-01 2.268612384796142578e+00 -2.006646394729614258e-01 1.124467611312866211e+00 -5.738082528114318848e-01 1.971453666687011719e+00 1.228369951248168945e+00 7.330572605133056641e-01 -1.508627295494079590e+00 2.215869724750518799e-01 1.421577811241149902e+00 -5.331964045763015747e-02 -1.269574016332626343e-01 -1.112832874059677124e-01 9.512698650360107422e-01 -9.681689739227294922e-01 2.015126645565032959e-01 -1.777995079755783081e-01 -2.470841169357299805e+00 9.076986908912658691e-01 2.458233088254928589e-01 -1.532087683677673340e+00 7.897933721542358398e-01 -4.661953747272491455e-01 2.715979337692260742e+00 3.953152000904083252e-01 1.518107295036315918e+00 -2.428953647613525391e+00 5.745220780372619629e-01 -2.290324449539184570e+00 -2.032225847244262695e+00 1.204828500747680664e+00 5.547545552253723145e-01 2.507110595703125000e+00 -2.453993558883666992e+00 2.298357039690017700e-01 -5.637785792350769043e-01 -3.141958415508270264e-01 4.128282368183135986e-01 -2.141510963439941406e+00 -1.596989750862121582e+00 5.988726615905761719e-01 -4.124301970005035400e-01 1.989756107330322266e+00 2.756981372833251953e+00 -1.989871740341186523e+00 5.902824401855468750e-01 1.830200672149658203e+00 1.741942167282104492e+00 -1.379832327365875244e-01 -1.544809103012084961e+00 -1.499566078186035156e+00 -4.041979312896728516e-01 -1.119046449661254883e+00 -1.221868872642517090e+00 -1.898774504661560059e-01 -7.006866335868835449e-01 -3.203867003321647644e-02 -9.548656940460205078e-01 6.996629238128662109e-01 -2.606313943862915039e+00 9.500343203544616699e-01 -8.894827216863632202e-02 5.364518985152244568e-02 1.569238305091857910e-01 -1.236438632011413574e+00 -3.542455434799194336e-01 -2.914874851703643799e-01 6.837283968925476074e-01 1.200920701026916504e+00 -1.832980036735534668e+00 -2.231427669525146484e+00 2.902775526046752930e+00 3.656425774097442627e-01 2.271623611450195312e+00 2.343493700027465820e+00 -2.701326310634613037e-01 -1.199121117591857910e+00 1.823711037635803223e+00 -1.014580130577087402e+00 -1.839712619781494141e+00 2.077459335327148438e+00 1.397971987724304199e+00 -8.337343335151672363e-01 9.401000142097473145e-01
-1.434056401252746582e+00 5.147587656974792480e-01 -3.227794408798217773e+00 5.926891043782234192e-02 -9.664313793182373047e-01 1.898201853036880493e-01 -1.135474205017089844e+00 1.935000181198120117e+00 6.596918106079101562e-01 2.288052558898925781e+00 1.178822517395019531e+00 5.866366624832153320e-01 -1.337281107902526855e+00 -2.519288063049316406e-01 6.406913995742797852e-01 6.363601982593536377e-02 -1.500243306159973145e+00 6.299635171890258789e-01 2.686513900756835938e+00 -9.206600189208984375e-01 8.545705676078796387e-02 -2.063692808151245117e+00 3.657222986221313477e+00 1.872797608375549316e+00 1.191040396690368652e+00 1.141360640525817871e+00 6.857498288154602051e-01 -1.168511152267456055e+00 -2.404182672500610352e+00 1.282654643058776855e+00 2.337171554565429688e+00 2.655264854431152344e+00 -1.350814402103424072e-01 -6.732228398323059082e-01 5.495045185089111328e-01 2.870320320129394531e+00 -2.772051811218261719e+00 -2.244241476058959961e+00 1.028061628341674805e+00 -3.680261969566345215e-01 -1.824354529380798340e+00 2.857175171375274658e-01 9.125031232833862305e-01 -1.061404123902320862e-01 -1.990203619003295898e+00 3.231040537357330322e-01 1.839284896850585938e+00 7.389726042747497559e-01 -5.360879898071289062e-01 -1.144533395767211914e+00 -3.897059559822082520e-01 -1.122223734855651855e+00 -1.316743016242980957e+00 -6.961781978607177734e-01 1.216687083244323730e+00 6.698549985885620117e-01 -1.117614150047302246e+00 -2.174564599990844727e+00 -4.410490989685058594e-01 -1.246347188949584961e+00 1.008496403694152832e+00 -3.652487993240356445e+00 3.243463277816772461e+00 1.674119114875793457e+00 3.093046903610229492e+00 5.977807044982910156e-01 -2.390133380889892578e+00 -1.853394746780395508e+00 1.749777197837829590e-01 -1.734223842620849609e+00 -1.028911709785461426e+00 -1.619214534759521484e+00 7.123928666114807129e-01 2.281386613845825195e+00 -1.617215394973754883e+00 8.267801403999328613e-01 -1.700119853019714355e+00 6.696355529129505157e-03 -1.525255680084228516e+00 1.010476872324943542e-01 -8.281052857637405396e-02 7.484778761863708496e-01 9.300076365470886230e-01 1.759132981300354004e+00 4.773467779159545898e-01 5.240135192871093750e-01 3.932735621929168701e-01 2.386976242065429688e+00 6.073100566864013672e-01 -1.107658863067626953e+00
5.080912113189697266e-01 6.899979710578918457e-02 2.870113551616668701e-01 1.913829594850540161e-01 2.546223163604736328e+00 -2.705076932907104492e-01 -1.181843206286430359e-01 1.666062474250793457e+00 -1.288611292839050293e+00 -8.009809255599975586e-01 2.174894660711288452e-01 -5.386080741882324219e-01 2.570748567581176758e+00 -4.824251234531402588e-01 -3.549647629261016846e-01 8.843266963958740234e-01 2.860851049423217773e+00 6.975063681602478027e-01 1.014430075883865356e-01 -3.347624093294143677e-02 2.738057613372802734e+00 -1.723745346069335938e+00 -2.162451028823852539e+00 -3.011493682861328125e+00 -3.131748676300048828e+00 1.060847163200378418e+00 4.859624505043029785e-01 -1.600808024406433105e+00 2.500358223915100098e-01 -9.264440536499023438e-01 7.058053463697433472e-02 1.818298459053039551e+00 -1.012570261955261230e-01 8.908158540725708008e-01 -1.622297763824462891e+00 7.474235892295837402e-01 4.220042824745178223e-01 -1.098641514778137207e+00 -1.113625526428222656e+00 -1.179935097694396973e+00 -7.919232845306396484e-01 -8.295747637748718262e-01 2.352803230285644531e+00 -5.225703716278076172e-01 2.477238416671752930e+00 -3.996503651142120361e-01 -4.045955240726470947e-01 -1.290267944335937500e+00 -1.906097888946533203e+00 -1.563359022140502930e+00 -3.152423143386840820e+00 1.681901693344116211e+00 -5.557172298431396484e-01 -3.751468062400817871e-01 -7.443655729293823242e-01 -1.328007578849792480e+00 -1.129909038543701172e+00 1.650513291358947754e+00 3.132738113403320312e+00 3.248668611049652100e-01 1.687132716178894043e-01 -2.225042879581451416e-01 1.060523390769958496e-01 -9.641637206077575684e-01 4.817493557929992676e-01 3.449649095535278320e+00 1.108234286308288574e+00 -1.721915483474731445e+00 -9.710178375244140625e-01 -5.300379395484924316e-01 -1.934047579765319824e+00 -9.488658905029296875e-01 4.656334400177001953e+00 -9.382604360580444336e-01 -9.909138679504394531e-01 -1.609044790267944336e+00 1.885417580604553223e+00 -9.559285640716552734e-01 2.452773571014404297e+00 8.755162954330444336e-01 5.642905831336975098e-01 -4.813968241214752197e-01 -2.418477088212966919e-01 2.772228479385375977e+00 7.998280525207519531e-01 2.348299264907836914e+00 1.915610581636428833e-01 -1.638108491897583008e+00 1.011049985885620117e+00 1.450186729431152344e+00
-1.600689530372619629e+00 5.150673389434814453e-01 -1.309035539627075195e+00 -4.636735320091247559e-01 -8.909002542495727539e-01 -1.753834366798400879e+00 -2.152165472507476807e-01 6.580578088760375977e-01 4.085471928119659424e-01 3.319703415036201477e-02 1.212486982345581055e+00 -4.530593007802963257e-02 -8.967656493186950684e-01 2.428677380084991455e-01 -2.954137563705444336e+00 -1.531898617744445801e+00 -1.151808977127075195e+00 9.306599497795104980e-01 2.467346191406250000e-01 7.656418681144714355e-01 1.174440622329711914e+00 -1.455228924751281738e+00 -1.663565278053283691e+00 -9.947319030761718750e-01 6.595500707626342773e-01 1.676620602607727051e+00 1.800720095634460449e-01 9.071470499038696289e-01 1.109105229377746582e+00 -1.260524392127990723e-01 1.603175640106201172e+00 -2.784241177141666412e-02 1.873246550559997559e+00 5.292363166809082031e-01 3.574557781219482422e+00 3.791545033454895020e-01 1.897331118583679199e+00 -7.969302535057067871e-01 -4.000036418437957764e-01 2.954424142837524414e+00 -1.847413778305053711e+00 -5.360697507858276367e-01 -1.994150638580322266e+00 1.512268424034118652e+00 -3.386578559875488281e-01 -7.836921811103820801e-01 2.728738188743591309e-01 1.002803683280944824e+00 -2.598515987396240234e+00 -3.373796939849853516e+00 -1.671156287193298340e-01 4.652851521968841553e-01 6.470355391502380371e-01 -2.467229366302490234e+00 1.516153693199157715e+00 8.476900458335876465e-01 8.180081248283386230e-01 -2.568183422088623047e+00 -2.372545003890991211e+00 3.364814996719360352e+00 2.548331022262573242e-01 -1.162825375795364380e-01 -6.040661409497261047e-02 -1.487836837768554688e-01 1.488785862922668457e+00 7.083483338356018066e-01 -2.241558551788330078e+00 2.473995685577392578e+00 3.298170566558837891e+00 1.411821007728576660e+00 2.942590415477752686e-02 -8.632588982582092285e-01 4.415662288665771484e-01 -8.114760369062423706e-02 6.190778017044067383e-01 -1.047468185424804688e+00 -2.228265851736068726e-01 2.499743223190307617e+00 2.966215908527374268e-01 3.317368626594543457e-01 2.674689292907714844e+00 -1.430944949388504028e-01 -3.196399927139282227e+00 2.159317255020141602e+00 -1.186077713966369629e+00 -1.254697442054748535e+00 1.423409938812255859e+00 -2.675168752670288086e+00 -2.386112689971923828e+00 1.324723124504089355e+00
5.572022795677185059e-01 -2.454846858978271484e+00 -8.985120654106140137e-01 6.820455789566040039e-01 2.142959594726562500e+00 4.094328582286834717e-01 3.667891979217529297e+00 -5.793752670288085938e-01 1.166249632835388184e+00 -1.306590557098388672e+00 -2.090004831552505493e-01 -1.043934106826782227e+00 -8.493773937225341797e-01 2.255610942840576172e+00 -5.982729420065879822e-02 -1.316284179687500000e+00 -6.655717492103576660e-01 -1.365117311477661133e+00 2.964460849761962891e+00 -2.480966091156005859e+00 2.398796319961547852e+00 -2.755436003208160400e-01 -1.400469779968261719e+00 1.319566607475280762e+00 -1.372207641601562500e+00 2.023616790771484375e+00 -1.740085631608963013e-01 -2.364541143178939819e-01 8.801541291177272797e-03 2.340337038040161133e+00 -4.641184806823730469e-01 -2.360719442367553711e+00 1.785615682601928711e+00 -2.378682494163513184e-01 1.030244827270507812e+00 -4.940411150455474854e-01 1.007444262504577637e+00 -3.237469792366027832e-01 -3.081741094589233398e+00 1.175261586904525757e-01 2.100496768951416016e+00 1.419173598289489746e+00 -1.818088889122009277e+00 2.441711574792861938e-01 -3.854889273643493652e-01 -1.957693338394165039e+00 -1.469519615173339844e+00 -1.882952332496643066e+00 -2.221683025360107422e+00 -7.034315466880798340e-01 1.580527067184448242e+00 -2.884906530380249023e+00 6.154171824455261230e-01 1.515744686126708984e+00 1.926175832748413086e+00 3.924567401409149170e-01 -3.180823028087615967e-01 -8.123670816421508789e-01 -8.603009581565856934e-01 -1.479622006416320801e+00 2.118970870971679688e+00 -2.650077641010284424e-01 -3.109912276268005371e-01 3.170512914657592773e+00 -1.673337668180465698e-01 4.894790947437286377e-01 -1.211862206459045410e+00 -9.357320070266723633e-01 9.203334450721740723e-01 -7.200818061828613281e-01 -1.251578927040100098e+00 2.223115205764770508e+00 9.724524617195129395e-01 -2.527869045734405518e-01 9.371713399887084961e-01 -1.592386960983276367e+00 -1.811817765235900879e+00 -6.198133230209350586e-01 -1.142358303070068359e+00 -3.199639558792114258e+00 1.745703697204589844e+00 1.973672628402709961e+00 -2.845983505249023438e+00 2.073682546615600586e+00 2.347941398620605469e+00 -1.794975847005844116e-01 9.398676156997680664e-01 1.413926243782043457e+00 -6.211515069007873535e-01 3.114683628082275391e+00
2.213425487279891968e-01 -4.061487317085266113e-02 4.555307924747467041e-01 9.159163832664489746e-01 3.435781240463256836e+00 -2.372910737991333008e+00 4.491297900676727295e-01 9.171300381422042847e-02 3.031120300292968750e-01 5.058830380439758301e-01 -3.433890104293823242e+00 1.594187498092651367e+00 1.773714065551757812e+00 2.348397970199584961e+00 -1.396810889244079590e+00 6.350949406623840332e-01 2.821018695831298828e+00 -5.956720709800720215e-01 2.827615499496459961e+00 8.283743858337402344e-01 -7.259804606437683105e-01 -9.895535707473754883e-01 -7.907114624977111816e-01 -7.416999340057373047e-01 3.295641541481018066e-01 -1.627890110015869141e+00 9.917041659355163574e-01 2.787584066390991211e+00 -6.865262240171432495e-02 1.849822998046875000e+00 -8.667246699333190918e-01 -1.401667833328247070e+00 -9.275367856025695801e-02 1.468303203582763672e+00 2.320108652114868164e+00 -2.229178667068481445e+00 -2.687933444976806641e+00 -6.874183416366577148e-01 9.898543357849121094e-01 -1.880846261978149414e+00 2.635996043682098389e-01 -7.423328608274459839e-02 -1.071060061454772949e+00 4.368006885051727295e-01 -2.502840280532836914e+00 -5.841275453567504883e-01 -9.338179826736450195e-01 -5.117256566882133484e-02 -1.182520151138305664e+00 -7.337450981140136719e-01 9.233808517456054688e-01 -3.011540889739990234e+00 1.889663338661193848e+00 7.050054073333740234e-01 4.435019493103027344e-01 -2.180754691362380981e-01 1.185834407806396484e+00 2.993404150009155273e+00 3.016960144042968750e+00 9.915412068367004395e-01 -2.159274555742740631e-02 -3.033787250518798828e+00 2.422158241271972656e+00 -1.018231987953186035e+00 2.714979052543640137e-01 -6.144889593124389648e-01 -1.786288142204284668e+00 -2.251561880111694336e-01 1.971789956092834473e+00 1.454899430274963379e+00 1.471871256828308105e+00 -1.893544197082519531e+00 4.960100352764129639e-01 -1.046444058418273926e+00 2.602325201034545898e+00 -1.853437274694442749e-01 7.486462593078613281e-01 -2.528877019882202148e+00 2.326164484024047852e+00 1.202834397554397583e-01 -9.292579889297485352e-01 7.611366361379623413e-02 2.103508234024047852e+00 -2.965305447578430176e-01 -2.040421962738037109e+00 8.487644791603088379e-01 -1.108814835548400879e+00 1.020452499389648438e+00 2.323286771774291992e+00 -1.589213967323303223e+00
-2.337522983551025391e+00 3.797899186611175537e-01 -8.921517729759216309e-01 -7.247455716133117676e-01 1.298028469085693359e+00 -6.537775397300720215e-01 8.705746531486511230e-01 -1.360121965408325195e+00 4.244730621576309204e-02 6.415395140647888184e-01 4.246321022510528564e-01 -2.506559371948242188e+00 -1.588904619216918945e+00 -9.862293004989624023e-01 -8.042371869087219238e-01 1.553228855133056641e+00 1.959038972854614258e+00 -3.163187950849533081e-02 -5.028090476989746094e-01 -9.448848962783813477e-01 1.942854285240173340e+00 -1.645407199859619141e+00 -1.283279180526733398e+00 2.655892670154571533e-01 -1.309795498847961426e+00 -2.632437705993652344e+00 -1.502574324607849121e+00 -8.354781270027160645e-01 3.461220502853393555e+00 5.185618996620178223e-01 -6.096698045730590820e-01 2.808829247951507568e-01 -1.573017001152038574e+00 4.506793916225433350e-01 -1.708260655403137207e+00 -1.155344486236572266e+00 -1.465172171592712402e-01 -1.158811926841735840e+00 -2.867145061492919922e+00 -7.197319865226745605e-01 -2.281345367431640625e+00 2.577348947525024414e+00 3.630677163600921631e-01 3.120624423027038574e-01 -1.794157862663269043e+00 -2.495150804519653320e+00 1.966529011726379395e+00 1.593202054500579834e-01 3.668748140335083008e+00 -1.977201700210571289e+00 -2.434900045394897461e+00 2.587974965572357178e-01 -1.402471303939819336e+00 -3.943319022655487061e-01 2.358956336975097656e+00 -2.402069568634033203e+00 9.934774637222290039e-01 -1.870038032531738281e+00 -2.311230659484863281e+00 -1.879920482635498047e+00 1.318035602569580078e+00 -2.349783897399902344e+00 -1.051372289657592773e+00 -1.045415282249450684e+00 2.014887094497680664e+00 3.955095112323760986e-01 -3.793096542358398438e-01 -7.126638889312744141e-01 1.168115511536598206e-01 -2.794767320156097412e-01 2.882271707057952881e-01 -1.558657288551330566e+00 9.367381334304809570e-01 -1.354615211486816406e+00 -6.459214091300964355e-01 7.753715664148330688e-02 2.552769184112548828e+00 3.838582336902618408e-01 -2.575492620468139648e+00 2.352895975112915039e+00 -2.653175890445709229e-01 2.537544727325439453e+00 9.062368422746658325e-02 -3.786162734031677246e-01 -6.325905919075012207e-01 -1.779238462448120117e+00 -1.314101219177246094e+00 1.100006818771362305e+00 1.847020506858825684e+00 -5.649583935737609863e-01
1.142315745353698730e+00 -5.463408231735229492e-01 -6.218497753143310547e-01 2.748363494873046875e+00 1.445479989051818848e+00 2.490911185741424561e-01 3.542437404394149780e-02 6.974459886550903320e-01 -2.508772134780883789e+00 -1.233577489852905273e+00 7.409002184867858887e-01 -1.017501473426818848e+00 -9.306054115295410156e-01 1.604506611824035645e+00 1.061543226242065430e-01 -2.529828846454620361e-01 6.541448831558227539e-01 -1.071613579988479614e-01 2.592571973800659180e+00 7.709485292434692383e-01 2.626118183135986328e+00 3.474286496639251709e-01 3.011248350143432617e+00 -7.192784547805786133e-01 1.147049784660339355e+00 -2.078157186508178711e+00 -5.202707052230834961e-01 1.174810886383056641e+00 2.144367545843124390e-01 -2.096916198730468750e+00 5.239337682723999023e-01 1.344673395156860352e+00 -1.178595423698425293e+00 -1.542679518461227417e-01 -7.273151278495788574e-01 -1.955637097358703613e+00 5.670767426490783691e-01 -5.252404510974884033e-02 1.102395057678222656e+00 1.665570139884948730e+00 1.095848679542541504e-01 1.535522818565368652e+00 1.541331648826599121e+00 -2.185890197753906250e+00 -2.787115335464477539e+00 1.157346367835998535e+00 -1.022592902183532715e+00 -4.898542910814285278e-02 1.663500666618347168e+00 -1.907791137695312500e+00 -3.000077486038208008e+00 2.438819408416748047e+00 8.403089046478271484e-01 1.958941072225570679e-01 -7.646495699882507324e-01 -1.865304410457611084e-01 -3.854570984840393066e-01 4.011848926544189453e+00 -7.613563537597656250e-01 1.516147613525390625e+00 -3.918644428253173828e+00 1.867961525917053223e+00 2.006492167711257935e-01 -1.963694095611572266e+00 -1.225135922431945801e+00 -7.784208655357360840e-01 -3.120313584804534912e-01 -1.373846411705017090e+00 -1.631342172622680664e-01 1.219149589538574219e+00 1.705193161964416504e+00 -1.233743309974670410e+00 -9.074606895446777344e-01 1.187922000885009766e+00 -8.482516407966613770e-01 2.867522954940795898e+00 -1.922739595174789429e-01 -2.859222888946533203e+00 1.416943430900573730e+00 -1.246594190597534180e+00 3.157480657100677490e-01 -1.302593588829040527e+00 -3.781746700406074524e-02 -8.005011081695556641e-01 3.080812096595764160e-01 -6.939183473587036133e-01 1.689845085144042969e+00 -2.259393692016601562e+00 -3.681421875953674316e-01 1.053606271743774414e+00
-1.328852176666259766e+00 -3.088168144226074219e+00 -4.939121007919311523e-01 -3.263971209526062012e-01 -1.021928071975708008e+00 3.266109466552734375e+00 -2.617860734462738037e-01 -8.185093998908996582e-01 4.443346261978149414e-01 2.918491840362548828e+00 -2.248077392578125000e+00 9.892681241035461426e-01 1.232787594199180603e-02 1.732065796852111816e+00 -1.528213858604431152e+00 -8.780629038810729980e-01 -1.037438392639160156e+00 1.761804819107055664e+00 -1.770074248313903809e+00 2.403459072113037109e+00 9.809491634368896484e-01 -1.418743252754211426e+00 -1.141614317893981934e+00 -4.023512303829193115e-01 -2.265709638595581055e+00 1.534720540046691895e+00 5.927109122276306152e-01 5.630474686622619629e-01 5.895950198173522949e-01 6.495234370231628418e-01 -9.311509728431701660e-01 -5.147542357444763184e-01 4.728370308876037598e-01 6.426075100898742676e-01 -7.691434025764465332e-01 7.502710223197937012e-01 9.465449452400207520e-01 1.296489357948303223e+00 -8.531125783920288086e-01 1.227537155151367188e+00 4.365114271640777588e-01 5.083575844764709473e-01 -1.321130156517028809e+00 1.514199674129486084e-01 -1.559719324111938477e+00 -1.768048554658889771e-01 9.083112478256225586e-01 2.926262617111206055e+00 1.404178023338317871e+00 1.319176197052001953e+00 1.572307586669921875e+00 4.112597703933715820e-01 -1.342926740646362305e+00 9.708802700042724609e-01 -3.063966035842895508e+00 -4.120693206787109375e-01 -3.007991552352905273e+00 2.232227802276611328e+00 -2.195261240005493164e+00 -3.580333590507507324e-01 1.280066490173339844e+00 1.837133884429931641e+00 -2.690917491912841797e+00 7.363107800483703613e-01 1.175684094429016113e+00 -4.237906336784362793e-01 8.459492921829223633e-01 3.065226554870605469e+00 -2.916543245315551758e+00 -1.856405884027481079e-01 -1.017348289489746094e+00 -9.841124415397644043e-01 1.060432717204093933e-01 3.205441534519195557e-01 -9.083070605993270874e-02 2.526585340499877930e+00 -1.100686073303222656e+00 9.584415555000305176e-01 -1.732751369476318359e+00 3.627073764801025391e+00 7.628786563873291016e-01 1.410961985588073730e+00 -5.842292904853820801e-01 -2.162101268768310547e+00 -2.686968445777893066e-01 -1.779283165931701660e+00 -1.794698536396026611e-01 4.491930305957794189e-01 1.926616311073303223e+00 2.342009916901588440e-02
-2.522413730621337891e+00 2.754454851150512695e+00 3.252120256423950195e+00 -8.592078685760498047e-01 3.048659324645996094e+00 1.720277518033981323e-01 -5.074314475059509277e-01 -9.057040810585021973e-01 2.356596469879150391e+00 -2.183411598205566406e+00 1.496180653572082520e+00 -1.169118165969848633e+00 2.837142229080200195e+00 -2.428378105163574219e+00 5.876690149307250977e-01 1.054883599281311035e+00 -2.146610975265502930e+00 -7.545131444931030273e-01 5.456523895263671875e-01 -4.517314136028289795e-01 -8.826724290847778320e-01 9.506511092185974121e-01 4.419868588447570801e-01 -1.263769268989562988e-01 1.488528773188591003e-02 1.147911310195922852e+00 3.071307539939880371e-01 -1.031898736953735352e+00 -9.675915539264678955e-02 2.920850276947021484e+00 1.251066207885742188e+00 1.274552106857299805e+00 -1.934301137924194336e+00 -4.636042416095733643e-01 1.809424519538879395e+00 7.415331006050109863e-01 -1.229271054267883301e+00 -4.430835247039794922e-01 3.257925748825073242e+00 5.356249213218688965e-01 -2.051048278808593750e+00 8.674739003181457520e-01 -2.144498109817504883e+00 -1.328717589378356934e+00 1.235998034477233887e+00 -4.212889969348907471e-01 2.022369384765625000e+00 -1.350660800933837891e+00 -1.668847322463989258e+00 -3.240066766738891602e+00 6.984360218048095703e-01 1.256846785545349121e+00 1.360425710678100586e+00 1.312810301780700684e+00 -2.280068956315517426e-02 1.151357769966125488e+00 2.108438491821289062e+00 8.109031915664672852e-01 -3.620278239250183105e-01 -1.354069709777832031e-01 1.486695766448974609e+00 7.418717145919799805e-01 4.897297918796539307e-01 -2.876204252243041992e-01 -2.166161298751831055e+00 -4.849673211574554443e-01 -1.113728404045104980e+00 2.415677785873413086e+00 1.823981165885925293e+00 -2.171929121017456055e+00 3.881525993347167969e-01 -2.020349979400634766e+00 1.960365772247314453e+00 -3.271559178829193115e-01 1.526804566383361816e-01 -1.034837961196899414e-02 -4.317009449005126953e-01 2.423133850097656250e-01 1.281732600182294846e-02 8.286500573158264160e-01 -6.827674508094787598e-01 1.342605948448181152e+00 -1.083104684948921204e-01 6.175149083137512207e-01 1.128484606742858887e+00 -2.788315057754516602e+00 -1.609197020530700684e+00 -1.682697422802448273e-02 -1.412370562553405762e+00 -1.666844964027404785e+00
