-8.255418539047241211e-01 6.629027724266052246e-01 1.730470418930053711e+00 1.358218491077423096e-01 4.155572354793548584e-01 -3.470512151718139648e+00 1.512664914131164551e+00 1.710664033889770508e+00 -8.814623355865478516e-01 2.652578830718994141e+00 1.800514578819274902e+00 -3.435980975627899170e-01 -2.372336864471435547e+00 9.179346561431884766e-01 -1.147304892539978027e+00 6.646856665611267090e-01 3.850854158401489258e+00 -1.409193038940429688e+00 -2.501770973205566406e+00 3.119708538055419922e+00 2.515287399291992188e+00 -4.237470149993896484e+00 -2.565226078033447266e+00 7.004197686910629272e-02 -1.163470983505249023e+00 -2.489047527313232422e+00 5.591016411781311035e-01 -1.851433396339416504e+00 1.088426232337951660e+00 8.873254060745239258e-02 2.019034624099731445e+00 7.458003759384155273e-01 8.991841673851013184e-01 -2.762233257293701172e+00 -2.496802091598510742e+00 -1.790370941162109375e+00 2.272989511489868164e+00 -1.684961915016174316e-01 2.877589702606201172e+00 1.185492634773254395e+00 7.611336708068847656e-01 -3.292317867279052734e+00 2.244483381509780884e-01 -1.539840340614318848e+00 -1.672005772590637207e+00 2.022159993648529053e-01 -2.829190529882907867e-02 -2.484748601913452148e+00 1.910697102546691895e+00 -7.146762609481811523e-01 -7.534056305885314941e-01 3.846040964126586914e-01 -1.866059601306915283e-01 -1.707540631294250488e+00 4.305226206779479980e-01 2.874983549118041992e+00 -3.880877792835235596e-02 1.127387046813964844e+00 1.808556169271469116e-01 -1.726467013359069824e+00 6.042903661727905273e-01 -8.091484904289245605e-01 -2.042814344167709351e-01 -4.074130952358245850e-01 -1.040102124214172363e+00 1.460895538330078125e-01 1.537496805191040039e+00 4.613699018955230713e-01 4.716579616069793701e-01
-1.817500829696655273e+00 3.295994102954864502e-01 7.153902053833007812e-01 -2.491091042757034302e-01 7.660051435232162476e-02 1.025251507759094238e+00 3.802482128143310547e+00 -3.246502280235290527e-01 -1.262426853179931641e+00 -2.731916189193725586e+00 -2.553235888481140137e-01 2.455202102661132812e+00 -3.054984807968139648e+00 -4.325139522552490234e-01 2.719450891017913818e-01 -2.245097458362579346e-01 3.952710151672363281e+00 1.707780957221984863e+00 1.704622983932495117e+00 6.082495450973510742e-01 -2.276160001754760742e+00 3.140335083007812500e-01 7.822163105010986328e-01 -2.431411743164062500e+00 -1.087573170661926270e+00 -1.617875218391418457e+00 7.567043900489807129e-01 -2.384890079498291016e+00 -2.649685144424438477e+00 1.740864992141723633e+00 -1.245990157127380371e+00 -1.242538839578628540e-01 1.623763561248779297e+00 -8.542835116386413574e-01 -1.334642291069030762e+00 -1.253638625144958496e+00 3.402391374111175537e-01 3.904719650745391846e-01 8.222637176513671875e-01 8.346025347709655762e-01 1.136216282844543457e+00 -1.610931456089019775e-01 -1.282150387763977051e+00 -1.049377560615539551e+00 7.565889358520507812e-01 1.460487246513366699e+00 -9.667791128158569336e-01 -2.122398853302001953e+00 4.021278619766235352e-01 4.005537509918212891e+00 -1.598444581031799316e+00 1.156483769416809082e+00 3.675842881202697754e-01 -3.110768318176269531e+00 4.706293046474456787e-01 -2.774819135665893555e+00 -2.363349646329879761e-01 2.521083831787109375e+00 2.075991868972778320e+00 2.818001985549926758e+00 -1.899587869644165039e+00 -5.691308975219726562e-01 -1.692173957824707031e+00 -1.573830246925354004e+00 -1.672816276550292969e-01 1.260259151458740234e+00 1.512331247329711914e+00 -2.447669506072998047e+00 -1.928527593612670898e+00
2.732344865798950195e-01 3.364814817905426025e-02 4.820317029953002930e-01 2.229331016540527344e+00 -1.788864135742187500e-01 -6.532995402812957764e-02 7.935467362403869629e-01 -5.679964423179626465e-01 6.318625807762145996e-01 3.001951456069946289e+00 -1.200944423675537109e+00 2.403568506240844727e+00 -3.207718729972839355e-01 7.548856735229492188e-01 6.115903854370117188e-01 -2.862387001514434814e-01 3.751662254333496094e+00 9.926583766937255859e-01 1.113133311271667480e+00 -7.831073999404907227e-01 -6.824508309364318848e-02 1.086152434349060059e+00 -2.364731550216674805e+00 1.920802950859069824e+00 1.355365753173828125e+00 1.940469145774841309e+00 5.816720053553581238e-02 -1.680016219615936279e-01 -1.774672508239746094e+00 -2.914058923721313477e+00 -1.377262830734252930e+00 1.502633333206176758e+00 -2.674274206161499023e+00 3.787210702896118164e+00 -3.653331995010375977e+00 -6.294392347335815430e-01 9.697955846786499023e-01 4.687248542904853821e-02 1.927275180816650391e+00 3.442377448081970215e-01 2.972403764724731445e-01 -4.598110020160675049e-01 -1.070407152175903320e+00 -1.449911594390869141e+00 -2.620543241500854492e-01 -9.411632418632507324e-01 -9.153503775596618652e-01 -2.314735502004623413e-01 -1.005620837211608887e+00 -1.456104636192321777e+00 -2.086757421493530273e+00 1.417033076286315918e+00 -1.063124299049377441e+00 6.534709930419921875e-01 -1.885514497756958008e+00 -2.618973970413208008e+00 3.040711402893066406e+00 7.774654030799865723e-01 2.746638774871826172e+00 -2.677401065826416016e+00 -1.111591696739196777e+00 -1.156274318695068359e+00 3.375630378723144531e+00 -2.898599386215209961e+00 -2.321325778961181641e+00 3.960672855377197266e+00 -9.542016386985778809e-01 -1.638441532850265503e-01 -2.324185609817504883e+00
-2.331690549850463867e+00 2.931787490844726562e+00 -3.611527085304260254e-01 -3.121415853500366211e+00 -1.008932471275329590e+00 -2.317090034484863281e+00 -3.423109531402587891e+00 9.924243688583374023e-01 1.112170100212097168e+00 -2.169113373383879662e-03 7.357826828956604004e-01 -2.598467588424682617e+00 -4.204262420535087585e-02 1.147731900215148926e+00 1.602498173713684082e+00 1.620041489601135254e+00 1.530579447746276855e+00 2.284666776657104492e+00 6.849852204322814941e-01 2.436557769775390625e+00 1.919883675873279572e-02 2.546852111816406250e+00 -3.029758214950561523e+00 -1.781292676925659180e+00 -1.124225378036499023e+00 -1.095333456993103027e+00 -1.525702029466629028e-01 1.380391359329223633e+00 -6.593909859657287598e-01 -8.283103108406066895e-01 -3.047363087534904480e-02 -1.941640853881835938e+00 8.770647048950195312e-01 2.825097322463989258e+00 -3.433496952056884766e+00 -8.020024299621582031e-01 -5.905259773135185242e-02 1.352027773857116699e+00 2.322596758604049683e-01 -1.655156135559082031e+00 -8.616515398025512695e-01 7.070611119270324707e-01 1.157983779907226562e+00 1.173580065369606018e-01 3.346296072006225586e+00 2.871327400207519531e+00 -1.742735356092453003e-01 2.546369075775146484e+00 2.543509900569915771e-01 3.552499532699584961e+00 4.354774355888366699e-01 -1.888250708580017090e+00 5.361399054527282715e-01 -1.265047937631607056e-01 -4.676625132560729980e-01 2.229370594024658203e+00 -1.589225411415100098e+00 -1.034459710121154785e+00 1.259833425283432007e-01 -1.177588224411010742e+00 -1.034450411796569824e+00 -9.663029909133911133e-01 -6.278803944587707520e-01 -5.789327025413513184e-01 -1.928461551666259766e+00 -1.141043543815612793e+00 8.010399341583251953e-01 7.730404734611511230e-01 -7.686479091644287109e-01
3.011241197586059570e+00 3.463118970394134521e-01 -2.179964631795883179e-01 7.964120805263519287e-02 -3.148959577083587646e-01 1.559760689735412598e+00 -1.398370265960693359e+00 -2.791523456573486328e+00 1.571304947137832642e-01 -1.805439591407775879e+00 9.882893562316894531e-01 -1.290802240371704102e+00 1.533727526664733887e+00 1.024577841162681580e-01 -2.942165136337280273e+00 3.005255162715911865e-01 -1.920301765203475952e-01 -1.436412334442138672e+00 8.645015209913253784e-02 2.224434137344360352e+00 -2.594036817550659180e+00 -2.343677759170532227e+00 -3.583285331726074219e+00 2.628990173339843750e+00 -6.874574422836303711e-01 -1.167170777916908264e-01 -3.549173474311828613e-01 -2.591485679149627686e-01 9.795070290565490723e-01 -3.133668661117553711e+00 2.066255331039428711e+00 -1.844125390052795410e+00 -1.030789494514465332e+00 4.371283054351806641e+00 -6.972207427024841309e-01 3.438471555709838867e-01 9.266666769981384277e-01 -2.554207801818847656e+00 2.351277589797973633e+00 -1.126824975013732910e+00 1.770337820053100586e+00 1.693004608154296875e+00 2.029827594757080078e+00 8.502725362777709961e-01 4.983949661254882812e-02 1.593700408935546875e+00 2.426502704620361328e-01 -1.384180784225463867e-01 7.516706585884094238e-01 1.771124482154846191e+00 -1.579942464828491211e+00 -2.039379596710205078e+00 -2.084352970123291016e+00 -3.222425699234008789e+00 -1.094797134399414062e+00 -2.800917863845825195e+00 -1.011918187141418457e+00 1.471915483474731445e+00 1.092541813850402832e+00 6.008183360099792480e-01 1.173879504203796387e+00 8.478056639432907104e-02 7.052563428878784180e-01 -1.436842083930969238e+00 -1.139700651168823242e+00 2.277975559234619141e+00 -2.875141143798828125e+00 1.840148329734802246e+00 -2.287386804819107056e-01
2.516818046569824219e-01 1.123997688293457031e+00 -6.674790978431701660e-01 -1.355535030364990234e+00 1.802594184875488281e+00 -1.132324576377868652e+00 3.425646066665649414e+00 -3.211094439029693604e-01 -6.921392083168029785e-01 2.827027320861816406e+00 -1.953317284584045410e+00 -2.980723619461059570e+00 8.784934282302856445e-01 3.089483976364135742e+00 -6.289562582969665527e-01 -1.353415369987487793e+00 -1.462096814066171646e-02 -1.322293877601623535e-01 -1.195647358894348145e+00 -2.082577705383300781e+00 -1.638433039188385010e-01 9.771759510040283203e-01 6.058501601219177246e-01 1.857372760772705078e+00 -7.285722494125366211e-01 1.088446021080017090e+00 -1.811131477355957031e+00 2.501037597656250000e+00 4.755456447601318359e-01 -2.598394870758056641e+00 -3.679035604000091553e-01 -3.207567930221557617e-01 -1.841904401779174805e+00 -1.700191348791122437e-01 2.360580682754516602e+00 1.472131371498107910e+00 -2.633217573165893555e+00 2.118506669998168945e+00 -4.229969978332519531e+00 2.013167858123779297e+00 4.764777421951293945e-01 -2.279356122016906738e-01 -2.588498353958129883e+00 -1.212603449821472168e+00 -5.152166634798049927e-02 2.152500599622726440e-01 2.435718923807144165e-01 3.963570892810821533e-01 9.576222896575927734e-01 -2.008755654096603394e-01 -2.923156023025512695e-01 -2.598238945007324219e+00 -4.491176605224609375e-01 -1.455252885818481445e+00 1.035676240921020508e+00 -5.988082289695739746e-01 -1.686109185218811035e+00 -1.887765377759933472e-01 1.324233651161193848e+00 3.923223972320556641e+00 8.624263405799865723e-01 -5.438127517700195312e-01 -1.188438415527343750e+00 -2.515389680862426758e+00 2.502663373947143555e+00 1.185082718729972839e-01 -2.836049556732177734e+00 -3.640733957290649414e-01 2.976563692092895508e+00
7.226077914237976074e-01 -2.880898714065551758e+00 1.836013197898864746e+00 9.883242845535278320e-01 1.887132048606872559e+00 -3.748883485794067383e+00 -1.068935632705688477e+00 3.832483291625976562e-01 6.159497499465942383e-01 9.031726121902465820e-01 -2.238779783248901367e+00 2.713589191436767578e+00 3.402711629867553711e+00 -6.947664618492126465e-01 1.436048865318298340e+00 9.574799537658691406e-01 -1.537257730960845947e-01 -5.365782976150512695e-01 -1.775949716567993164e+00 -2.159509897232055664e+00 1.343546271324157715e+00 4.660662263631820679e-02 -6.861520409584045410e-01 -2.354096889495849609e+00 -1.219289422035217285e+00 1.826622486114501953e+00 4.679931700229644775e-01 2.521519184112548828e+00 2.683721542358398438e+00 1.045560121536254883e+00 -5.093746185302734375e-01 1.277535915374755859e+00 1.068201780319213867e+00 -1.004740297794342041e-01 -1.111310496926307678e-01 1.796868205070495605e+00 -1.159956812858581543e+00 1.288137435913085938e+00 -8.216331005096435547e-01 1.147688984870910645e+00 7.167664915323257446e-02 -2.825613737106323242e+00 6.104322671890258789e-01 7.607138156890869141e-01 1.094914972782135010e-01 1.352314114570617676e+00 -3.753473237156867981e-02 -1.488296985626220703e+00 2.112775892019271851e-01 -5.006234049797058105e-01 3.864654302597045898e+00 5.160961151123046875e-01 7.338719964027404785e-01 1.591671586036682129e+00 1.222769170999526978e-01 1.841987013816833496e+00 3.697535991668701172e-01 -5.621020197868347168e-01 -1.371723294258117676e+00 2.107038497924804688e+00 -2.189554929733276367e+00 -2.849452972412109375e+00 2.219000816345214844e+00 -2.243365764617919922e+00 -1.538679242134094238e+00 -1.609108448028564453e-01 -3.211918115615844727e+00 1.720395386219024658e-01 -9.469655752182006836e-01
-2.633741796016693115e-01 1.339059323072433472e-01 -2.313615798950195312e+00 -1.195552349090576172e+00 1.608154058456420898e+00 -7.295950651168823242e-01 -5.693457126617431641e-01 -1.078314185142517090e+00 3.391776084899902344e+00 -8.716964125633239746e-01 -2.571060657501220703e+00 2.165952682495117188e+00 -3.624810695648193359e+00 -6.802293062210083008e-01 2.144359350204467773e+00 2.744091153144836426e-01 -2.979482114315032959e-01 -1.135109901428222656e+00 -2.877769470214843750e+00 -3.660283803939819336e+00 4.174343943595886230e-01 -2.069143652915954590e-01 1.970258474349975586e+00 -1.629321932792663574e+00 -3.432117104530334473e-01 -2.866395950317382812e+00 9.363922476768493652e-01 1.292703390121459961e+00 -2.364857435226440430e+00 -8.027280569076538086e-01 2.250829458236694336e+00 -2.298662900924682617e+00 2.553753376007080078e+00 1.982005119323730469e+00 8.170960545539855957e-01 -1.301747798919677734e+00 -1.173753738403320312e+00 -1.129005849361419678e-02 6.397299170494079590e-01 1.380225181579589844e+00 4.389656484127044678e-01 7.741459012031555176e-01 -1.474998593330383301e+00 -7.054257988929748535e-01 -3.561256885528564453e+00 3.436098575592041016e+00 2.084212452173233032e-01 -5.525470376014709473e-01 1.389354586601257324e+00 -2.102998018264770508e+00 -4.097710251808166504e-01 3.364175081253051758e+00 -1.599477529525756836e+00 5.162454247474670410e-01 -2.556478023529052734e+00 -4.537551105022430420e-01 7.607154548168182373e-02 1.805370330810546875e+00 -2.481292635202407837e-01 5.832833647727966309e-01 6.964577436447143555e-01 3.334419012069702148e+00 1.628716111183166504e+00 4.294593334197998047e+00 -2.250504016876220703e+00 -1.160939812660217285e+00 -1.301844358444213867e+00 1.814604640007019043e+00 -7.887213826179504395e-01
1.484681963920593262e+00 -1.712874412536621094e+00 1.001755118370056152e+00 1.075572893023490906e-01 2.804294228553771973e-01 5.402331352233886719e-01 6.694122552871704102e-01 -2.990918159484863281e-01 1.675951004028320312e+00 -1.406539559364318848e+00 2.397074103355407715e-01 2.212381362915039062e+00 -1.264109134674072266e+00 3.685650527477264404e-01 -2.187771946191787720e-01 1.873911142349243164e+00 1.582598567008972168e+00 7.914156317710876465e-01 1.453041195869445801e+00 1.476549267768859863e+00 -5.563576817512512207e-01 7.776511311531066895e-01 -3.194822311401367188e+00 2.725912034511566162e-01 -9.184979796409606934e-01 2.693068265914916992e+00 3.218774318695068359e+00 4.214054942131042480e-01 -5.335700511932373047e-01 -2.112362384796142578e+00 1.865588575601577759e-01 2.660269737243652344e+00 2.161749601364135742e+00 5.028182864189147949e-01 1.589182972908020020e+00 -4.011884689331054688e+00 1.010764360427856445e+00 1.017716288566589355e+00 9.401192069053649902e-01 2.672027587890625000e+00 2.825546264648437500e-01 7.481008172035217285e-01 8.572502732276916504e-01 3.726742267608642578e-01 2.868419408798217773e+00 -2.244876861572265625e+00 -1.695408672094345093e-01 1.206799507141113281e+00 1.881600022315979004e+00 -1.419951617717742920e-01 1.404203295707702637e+00 1.770085692405700684e-01 -4.168182373046875000e+00 -5.948659181594848633e-01 4.168322086334228516e-01 1.779784202575683594e+00 -4.173640906810760498e-01 -4.329808950424194336e-01 -2.006391048431396484e+00 -2.870336294174194336e+00 -2.306827545166015625e+00 -2.586292028427124023e+00 1.361780285835266113e+00 -1.681464672088623047e+00 3.241862952709197998e-01 -8.329690694808959961e-01 4.175556600093841553e-01 1.698036909103393555e+00 3.036167860031127930e+00
1.922262012958526611e-01 1.084970951080322266e+00 1.281225204467773438e+00 1.318500518798828125e+00 -1.041436076164245605e+00 -1.225860714912414551e+00 4.548577368259429932e-01 5.965867042541503906e-01 -9.165743589401245117e-01 1.819262742996215820e+00 1.062075138092041016e+00 1.230876564979553223e+00 -2.630900442600250244e-01 2.267908573150634766e+00 1.886903643608093262e+00 2.899827241897583008e+00 -1.299857944250106812e-01 -2.574047744274139404e-01 2.893712520599365234e+00 -7.526144385337829590e-01 1.598993659019470215e+00 -6.421301960945129395e-01 -7.822737693786621094e-01 1.601142048835754395e+00 1.625910639762878418e+00 -3.432773351669311523e+00 -4.640665352344512939e-01 -3.206536769866943359e-01 9.766818881034851074e-01 -1.834727376699447632e-01 -1.755581259727478027e+00 -2.249929904937744141e+00 -2.850395679473876953e+00 3.115854978561401367e+00 -9.567553400993347168e-01 -5.259921550750732422e-01 -1.249576210975646973e-01 2.024821378290653229e-02 -7.182112932205200195e-01 2.093959450721740723e-01 -4.130111932754516602e-01 2.528828144073486328e+00 1.030952706933021545e-01 -1.759228706359863281e+00 -1.260068863630294800e-01 -3.351467609405517578e+00 1.712635874748229980e+00 -1.745569109916687012e-01 4.056219100952148438e+00 -7.585198432207107544e-02 2.857694216072559357e-02 1.505120277404785156e+00 -1.730410195887088776e-02 1.888618022203445435e-01 -1.532425165176391602e+00 2.612770557403564453e+00 2.112450122833251953e+00 -4.870204031467437744e-01 3.565281927585601807e-01 -1.784035563468933105e-01 -3.281378746032714844e+00 1.435436487197875977e+00 -1.922363877296447754e+00 1.813001930713653564e-01 -1.339126467704772949e+00 2.306151837110519409e-01 3.236600399017333984e+00 5.112820267677307129e-01 2.606539487838745117e+00
