1.810686111450195312e+00 6.268724203109741211e-01 -5.235642790794372559e-01 1.214155197143554688e+00
1.796448528766632080e-01 6.613810062408447266e-01 -1.862434148788452148e-01 2.106259018182754517e-01
3.244520425796508789e-01 3.171818256378173828e-01 6.146737933158874512e-01 1.099822282791137695e+00
9.702758789062500000e-01 6.708078384399414062e-01 1.467993974685668945e+00 2.614987373352050781e+00
-2.705195248126983643e-01 -1.755053848028182983e-01 -8.827685117721557617e-01 -6.717632059007883072e-03
6.832833886146545410e-01 3.188456594944000244e-01 5.024710893630981445e-01 3.006912767887115479e-01
1.039375185966491699e+00 -1.138433933258056641e+00 6.117641329765319824e-01 -5.283223986625671387e-01
-3.153551578521728516e+00 3.717420399188995361e-01 5.469384789466857910e-01 -4.086493551731109619e-01
2.307785511016845703e+00 7.476951479911804199e-01 5.934156179428100586e-01 7.438815236091613770e-01
-8.051123470067977905e-02 5.052104592323303223e-01 3.481678664684295654e-01 1.146730184555053711e+00
1.380108356475830078e+00 -7.727394998073577881e-02 -2.033837372437119484e-03 1.209643185138702393e-01
-1.552831083536148071e-01 2.137653902173042297e-02 9.864204525947570801e-01 8.406734466552734375e-01
3.031173022463917732e-03 -6.954253315925598145e-01 1.707609593868255615e-01 -1.842944741249084473e+00
1.029022455215454102e+00 2.252582311630249023e-01 -9.775439500808715820e-01 6.747847199440002441e-01
-3.763339519500732422e-01 1.491975784301757812e+00 -7.381370067596435547e-01 3.487839460372924805e+00
-2.260684728622436523e+00 8.635159134864807129e-01 -4.682725071907043457e-01 -3.714815154671669006e-02
9.442946314811706543e-01 -1.165214896202087402e+00 -1.453719615936279297e+00 1.202315837144851685e-01
-1.091619610786437988e+00 1.048825159668922424e-01 1.066078245639801025e-01 1.682905435562133789e+00
-1.338688850402832031e+00 3.716543018817901611e-01 1.206568717956542969e+00 3.539707139134407043e-02
-7.999957203865051270e-01 7.516149282455444336e-01 -4.140861332416534424e-01 1.398171186447143555e-01
-9.016470909118652344e-01 -1.267620623111724854e-01 2.280292361974716187e-01 9.886192083358764648e-01
8.626321554183959961e-01 -2.310162544250488281e+00 -4.498625397682189941e-01 3.004763042554259300e-03
-1.171814441680908203e+00 1.083608984947204590e+00 6.353121399879455566e-01 -9.911064989864826202e-03
-8.343546986579895020e-01 -7.515059709548950195e-01 9.561347961425781250e-01 2.838684618473052979e-01
1.149175763130187988e+00 -7.258171439170837402e-01 5.537561178207397461e-01 3.271440863609313965e-01
1.211111068725585938e+00 -1.786687374114990234e+00 -2.228145360946655273e+00 4.704453647136688232e-01
-1.593447685241699219e+00 -9.466633200645446777e-01 -9.195392727851867676e-01 -9.475677013397216797e-01
-2.498881578445434570e+00 2.230229377746582031e+00 -2.088316202163696289e+00 1.098697166889905930e-02
2.302802085876464844e+00 8.663756847381591797e-01 -3.476901054382324219e-01 -2.329316288232803345e-01
-1.520128697156906128e-01 -8.865553140640258789e-01 -2.200476266443729401e-02 -2.232583761215209961e+00
3.747534155845642090e-01 -1.067247629165649414e+00 1.783582866191864014e-01 3.305552482604980469e+00
1.222680568695068359e+00 5.775669813156127930e-01 -6.776013970375061035e-01 -1.286265254020690918e-01
3.268408775329589844e-02 -1.485294222831726074e+00 2.960736751556396484e-01 -1.020498633384704590e+00
4.558999836444854736e-01 -9.149835258722305298e-02 7.691612839698791504e-01 2.723887749016284943e-02
-1.194549649953842163e-01 -2.943389713764190674e-01 1.335728645324707031e+00 7.394399642944335938e-01
8.703468441963195801e-01 1.519446521997451782e-01 6.412919759750366211e-01 6.531766653060913086e-01
5.803630948066711426e-01 2.107376903295516968e-01 3.218536674976348877e-01 -1.160188794136047363e+00
-1.004701495170593262e+00 1.622514724731445312e-01 2.273525476455688477e+00 -6.337143182754516602e-01
9.176748991012573242e-01 -2.107910215854644775e-01 1.600423336029052734e+00 -4.289475083351135254e-01
7.021550089120864868e-02 4.246804863214492798e-03 1.298926949501037598e+00 -5.191001892089843750e-01
5.921851396560668945e-01 5.998216271400451660e-01 2.807908132672309875e-02 -1.364326238632202148e+00
-1.834115386009216309e+00 2.262731075286865234e+00 3.156707584857940674e-01 -8.951637148857116699e-01
2.475132226943969727e+00 -5.722574517130851746e-02 -3.247497677803039551e-01 -3.700358867645263672e-01
-2.772817313671112061e-01 -1.159884095191955566e+00 -1.006558418273925781e+00 -2.870117664337158203e+00
-5.403302237391471863e-02 -1.835596710443496704e-01 -2.760475873947143555e-01 -7.531090378761291504e-01
1.738516390323638916e-01 1.189769506454467773e+00 2.854788303375244141e-01 1.561818361282348633e+00
-1.837463498115539551e+00 1.084683060646057129e+00 7.927386164665222168e-01 -6.889642030000686646e-02
5.094621777534484863e-01 1.219745725393295288e-02 4.914429783821105957e-01 -7.161168456077575684e-01
-2.214724540710449219e+00 4.618035256862640381e-01 7.185890078544616699e-01 2.049560308456420898e+00
3.954555988311767578e-01 2.267701923847198486e-01 7.769772410392761230e-01 1.796667456626892090e+00
1.159320831298828125e+00 2.255178540945053101e-01 -1.774473190307617188e-01 3.098021745681762695e-01
-1.334918618202209473e+00 -1.233507916331291199e-01 3.832929432392120361e-01 1.325811982154846191e+00
-7.900035381317138672e-01 -1.875613443553447723e-02 -1.484086990356445312e+00 1.126227974891662598e+00
