1.809103608131408691e+00 1.400674700736999512e+00 1.185474753379821777e+00 6.746701240539550781e+00 6.264751434326171875e+00 3.923873424530029297e+00 1.159828543663024902e+00
5.916583538055419922e-01 -4.737472832202911377e-01 -6.189231872558593750e-01 7.095603346824645996e-01 -7.909944057464599609e-01 -4.511004686355590820e-01 -3.378980234265327454e-02
-4.527458190917968750e+00 -1.789597988128662109e+00 -6.027092933654785156e-01 6.259200096130371094e+00 6.394313812255859375e+00 -4.922919750213623047e+00 -1.648746013641357422e+00
1.771963834762573242e+00 -1.389410018920898438e+00 -5.890982627868652344e+00 2.973293960094451904e-01 -1.222417354583740234e+00 8.437850326299667358e-02 9.619361758232116699e-01
-3.288532972335815430e+00 -1.036003112792968750e+00 6.359106898307800293e-01 -5.532058477401733398e-01 -8.533349633216857910e-01 6.777905464172363281e+00 -3.559170484542846680e+00
-5.319422721862792969e+00 1.712330818176269531e+00 4.119540214538574219e+00 -1.637837886810302734e+00 -7.634061813354492188e+00 -2.761220932006835938e+00 2.696817398071289062e+00
1.362112760543823242e+00 1.072901487350463867e+00 4.064784526824951172e+00 2.320472896099090576e-01 2.766459226608276367e+00 -1.816132545471191406e+00 6.088876247406005859e+00
7.190478324890136719e+00 -2.803385853767395020e-01 2.549887418746948242e+00 2.805966138839721680e+00 -1.663279831409454346e-01 1.602391749620437622e-01 4.975528240203857422e+00
2.013967275619506836e+00 -6.769801616668701172e+00 -6.212217330932617188e+00 2.819489128887653351e-02 1.441113352775573730e-01 -8.757782578468322754e-01 2.721573829650878906e+00
1.176301598548889160e+00 4.282772243022918701e-01 -1.725254654884338379e+00 7.458620548248291016e+00 -1.519782662391662598e+00 -1.930007457733154297e+00 1.847627162933349609e+00
-8.480041623115539551e-01 -6.162093639373779297e+00 -8.516590595245361328e-01 -3.178639411926269531e-01 3.152879238128662109e+00 5.297604560852050781e+00 -4.637735366821289062e+00
-1.448792934417724609e+00 5.460885047912597656e+00 2.275009393692016602e+00 1.482258677482604980e+00 -6.075051784515380859e+00 -1.371528267860412598e+00 1.407026410102844238e+00
-3.099029064178466797e+00 -3.983788937330245972e-02 -2.454468250274658203e+00 1.654713749885559082e-01 9.516173601150512695e-01 -1.763652443885803223e+00 -2.959273576736450195e+00
7.567940235137939453e+00 4.228449821472167969e+00 -5.126612186431884766e+00 -1.529038786888122559e+00 4.420450210571289062e+00 -5.297399163246154785e-01 1.427256584167480469e+00
2.007668495178222656e+00 1.505270242691040039e+00 6.248651444911956787e-02 1.373635053634643555e+00 3.697243690490722656e+00 1.294491648674011230e+00 -6.351080894470214844e+00
-2.917155325412750244e-01 1.218500494956970215e+00 4.468299150466918945e-01 7.523146271705627441e-01 1.778710126876831055e+00 3.429151296615600586e+00 5.044249057769775391e+00
6.970072269439697266e+00 5.430010795593261719e+00 -5.319485664367675781e-01 -4.517160415649414062e+00 -2.661935985088348389e-01 4.220378994941711426e-01 -2.491393566131591797e+00
1.213416978716850281e-01 -1.450901269912719727e+00 9.101080894470214844e-02 -4.869696140289306641e+00 -5.687431335449218750e+00 4.903099536895751953e+00 -3.907254040241241455e-01
6.170743465423583984e+00 -4.526925563812255859e+00 -1.369916368275880814e-02 6.238154888153076172e+00 -1.231649398803710938e+00 -5.289514064788818359e+00 2.357415199279785156e+00
6.479663252830505371e-01 5.007677555084228516e+00 -1.648184210062026978e-01 8.237331509590148926e-01 -1.169283866882324219e+00 9.340874105691909790e-02 -2.233065128326416016e+00
1.277804732322692871e+00 -1.344859480857849121e+00 -2.107091248035430908e-01 5.130776762962341309e-01 5.789320468902587891e-01 7.162895679473876953e+00 6.541726112365722656e+00
9.345372915267944336e-01 -1.072083115577697754e+00 4.852964401245117188e+00 1.332487821578979492e+00 4.918932914733886719e-01 1.683312654495239258e+00 -6.323890686035156250e+00
-4.532765388488769531e+00 -5.317342877388000488e-01 -8.033002853393554688e+00 -1.696712613105773926e+00 -5.873768404126167297e-02 -1.407497763633728027e+00 -2.075919866561889648e+00
-2.367541551589965820e+00 -4.105051040649414062e+00 -6.182439327239990234e-01 6.459077358245849609e+00 -7.793910503387451172e+00 3.479470491409301758e+00 -2.063730716705322266e+00
-5.117831230163574219e+00 7.115634918212890625e+00 -1.062745690345764160e+00 -1.367259144783020020e+00 3.430437743663787842e-01 6.456285715103149414e-01 1.008058905601501465e+00
-1.601215481758117676e+00 5.728736519813537598e-01 -4.438495337963104248e-01 -6.380934238433837891e+00 -2.240088224411010742e+00 -9.331895709037780762e-01 5.648818612098693848e-01
