-2.553454160690307617e+00 1.042004227638244629e-01 -1.680172443389892578e+00 -1.485154777765274048e-01 1.696663200855255127e-01 -1.520352244377136230e+00 -1.841446757316589355e+00 1.094669580459594727e+00 -1.941822648048400879e+00 -5.472171306610107422e-01 -2.318442583084106445e+00 2.463592216372489929e-02 -2.948455214500427246e-01 2.389856100082397461e+00 4.979051649570465088e-01 1.805167555809020996e+00 1.507313013076782227e+00 -2.841992855072021484e+00 -3.692735359072685242e-02 3.087488651275634766e+00 7.448432445526123047e-01 1.473058104515075684e+00 2.512281179428100586e+00 -7.990883588790893555e-01 -2.045999288558959961e+00 6.589916348457336426e-01 -1.283107280731201172e+00 -1.233013272285461426e+00 -2.563769817352294922e+00 2.494434118270874023e+00 -5.986757874488830566e-01 -1.851476788520812988e+00 2.088816910982131958e-01 -8.146540522575378418e-01 7.732919454574584961e-01 2.722331762313842773e+00 3.111707568168640137e-01 1.118470907211303711e+00 -3.635815680027008057e-01 -1.447434663772583008e+00 8.582637906074523926e-01 -1.086572408676147461e+00 -1.561238663271069527e-03 1.697371840476989746e+00 3.511186122894287109e+00 -1.977228075265884399e-01 2.166153430938720703e+00 2.316968679428100586e+00 6.020034551620483398e-01 -1.013130135834217072e-02 -2.205302000045776367e+00 3.163372039794921875e+00 2.302143573760986328e+00 -1.586715877056121826e-01 -2.055183410644531250e+00 2.308770895004272461e+00 7.279769182205200195e-01 1.470391273498535156e+00 -1.432564973831176758e+00 1.878106892108917236e-01 -8.524724841117858887e-01 2.898399591445922852e+00 2.060157775878906250e+00
-2.437540292739868164e+00 -3.347799181938171387e-01 -6.211745738983154297e-01 -4.821583926677703857e-01 -1.256455063819885254e+00 1.086573600769042969e+00 2.209918975830078125e+00 1.930870175361633301e+00 -3.314779520034790039e+00 -6.712188720703125000e-01 2.979346036911010742e+00 -5.782209634780883789e-01 -1.281532179564237595e-02 -1.333132833242416382e-01 -3.330090641975402832e-01 5.517020225524902344e-01 1.896025240421295166e-01 7.309762835502624512e-01 1.931581646203994751e-01 1.347948312759399414e+00 1.707432985305786133e+00 -1.674913406372070312e+00 -5.347721576690673828e-01 5.609533786773681641e-01 -8.793663978576660156e-01 1.935702204704284668e+00 4.254996180534362793e-01 2.547839641571044922e+00 7.517667859792709351e-02 -1.277303934097290039e+00 1.752194911241531372e-01 1.165040493011474609e+00 -1.342333197593688965e+00 -2.769486904144287109e-01 -2.625838994979858398e+00 -7.982125878334045410e-01 -2.539071559906005859e+00 5.803467035293579102e-01 -1.346962571144104004e+00 -1.163602590560913086e+00 -9.904227405786514282e-02 2.635203361511230469e+00 -2.174805164337158203e+00 -1.405139863491058350e-01 2.890418291091918945e+00 -2.835128068923950195e+00 5.611509680747985840e-01 1.467057108879089355e+00 -4.802948832511901855e-01 -2.626160383224487305e+00 1.046079874038696289e+00 6.992056965827941895e-01 -1.393108725547790527e+00 -9.503720402717590332e-01 5.246133729815483093e-02 1.468575596809387207e+00 -3.685184717178344727e+00 3.082965850830078125e+00 3.783786535263061523e+00 -1.223435997962951660e+00 -2.179997205734252930e+00 -2.179360628128051758e+00 -1.683961629867553711e+00
-2.775197923183441162e-01 2.627627134323120117e+00 -8.070396780967712402e-01 1.176580309867858887e+00 -1.833792090415954590e+00 2.329564332962036133e+00 1.717496871948242188e+00 -3.038468837738037109e+00 -1.778250455856323242e+00 -2.057796239852905273e+00 -1.896572470664978027e+00 1.591225028038024902e+00 2.188264846801757812e+00 -1.584581851959228516e+00 -3.627170920372009277e-01 -2.751308083534240723e-01 1.076865568757057190e-01 -2.049654483795166016e+00 1.296045064926147461e+00 -1.486392736434936523e+00 -8.784031867980957031e-01 8.450862765312194824e-01 -1.484555006027221680e-01 -1.985484480857849121e+00 -6.186045408248901367e-01 -3.273943960666656494e-01 -1.873762488365173340e+00 3.313140392303466797e+00 1.293579936027526855e+00 -8.247848749160766602e-01 1.682485342025756836e-01 1.660744905471801758e+00 5.328706651926040649e-02 2.232484817504882812e+00 -1.469399213790893555e+00 2.199366092681884766e+00 2.531474232673645020e-01 -2.683269739151000977e+00 -1.502173662185668945e+00 -2.145327329635620117e+00 3.410054445266723633e-01 -6.239315271377563477e-01 1.622300624847412109e+00 1.891286134719848633e+00 -1.796702146530151367e+00 5.144835710525512695e-01 8.397708535194396973e-01 -2.348548173904418945e-01 -3.035190582275390625e+00 -4.453448653221130371e-01 1.713020563125610352e+00 -2.337970733642578125e+00 1.585412740707397461e+00 -3.287399291992187500e+00 -8.169285655021667480e-01 -7.214111974462866783e-04 -6.011915951967239380e-02 -1.080528974533081055e+00 -1.231600403785705566e+00 2.870992660522460938e+00 2.268886089324951172e+00 -1.809448719024658203e+00 -1.101947426795959473e+00
1.022653698921203613e+00 3.206286430358886719e-01 -1.234473943710327148e+00 -2.610696554183959961e+00 -1.796980619430541992e+00 4.810933768749237061e-02 -8.209694027900695801e-01 -1.837609648704528809e+00 -2.848974466323852539e+00 -1.610921621322631836e+00 -1.593082427978515625e+00 1.627681493759155273e+00 2.329492568969726562e+00 2.778211534023284912e-01 -1.899473905563354492e+00 3.919322788715362549e-01 -7.290990352630615234e-01 1.716860890388488770e+00 1.987493395805358887e+00 -6.391631960868835449e-01 1.614000201225280762e+00 -1.265588402748107910e+00 -1.505052804946899414e+00 -8.441221714019775391e-01 -2.282579094171524048e-01 6.775990128517150879e-01 -6.093211174011230469e-01 -8.957710862159729004e-02 3.237476050853729248e-01 -1.176539063453674316e+00 5.606169104576110840e-01 2.472270488739013672e+00 -3.075983285903930664e+00 -1.743066310882568359e-01 1.627304255962371826e-01 1.940452814102172852e+00 -2.270667552947998047e+00 -9.326443076133728027e-01 -1.087898254394531250e+00 -1.247270107269287109e+00 1.494963407516479492e+00 -2.113063573837280273e+00 -1.510223627090454102e+00 -8.497797846794128418e-01 -2.786482572555541992e-01 1.177152693271636963e-01 -1.000848293304443359e+00 2.363288640975952148e+00 2.204015493392944336e+00 2.681363105773925781e+00 2.700643777847290039e+00 -1.684339642524719238e+00 -2.019038051366806030e-02 7.529069185256958008e-01 3.859643697738647461e+00 6.533172726631164551e-02 1.425755739212036133e+00 8.592880964279174805e-01 -2.200622558593750000e+00 2.876621246337890625e+00 -1.428408384323120117e+00 2.095965385437011719e+00 -2.220240831375122070e+00
-4.841904342174530029e-01 -3.444219350814819336e+00 -3.440985679626464844e-01 3.378708958625793457e-01 7.583766579627990723e-01 2.335620403289794922e+00 -7.177159786224365234e-01 3.161946773529052734e+00 -1.490391969680786133e+00 -9.969863891601562500e-01 -1.346186518669128418e+00 -2.324901580810546875e+00 2.119890451431274414e+00 -1.158490180969238281e+00 1.376856923103332520e+00 1.816573619842529297e+00 5.132376551628112793e-01 2.583790063858032227e+00 2.188342809677124023e+00 -2.360455989837646484e+00 -1.434466838836669922e+00 1.147662848234176636e-01 3.545392274856567383e+00 -1.438524127006530762e+00 9.792772531509399414e-01 -7.343713045120239258e-01 -2.331999540328979492e+00 -3.024394989013671875e+00 5.419081449508666992e-01 -1.154003381729125977e+00 3.420489728450775146e-01 -2.067609548568725586e+00 -2.691412687301635742e+00 3.439996242523193359e-01 -1.624704748392105103e-01 8.497633934020996094e-01 -3.337147831916809082e-01 2.802044391632080078e+00 1.292265653610229492e+00 -8.314077258110046387e-01 -4.077668190002441406e+00 -7.195543050765991211e-01 -1.558808386325836182e-01 -1.277271747589111328e+00 -1.265749454498291016e+00 9.919915795326232910e-01 3.420343101024627686e-01 7.920470833778381348e-01 1.969779014587402344e+00 1.481195688247680664e+00 -2.749939203262329102e+00 4.519112706184387207e-01 -1.574061989784240723e+00 1.694957256317138672e+00 -3.458280265331268311e-01 -2.097247838973999023e+00 1.366746902465820312e+00 2.794780731201171875e+00 1.378929495811462402e+00 1.478415012359619141e+00 -7.712913155555725098e-01 -2.120230436325073242e+00 2.463038921356201172e+00
3.971819877624511719e+00 -1.833297371864318848e+00 -5.116889476776123047e-01 -7.631387114524841309e-01 -1.245810464024543762e-01 -1.474386453628540039e+00 1.809090971946716309e+00 -2.817346096038818359e+00 1.571203827857971191e+00 1.472931385040283203e+00 -2.995393514633178711e+00 -1.261996746063232422e+00 1.062029242515563965e+00 -2.834126710891723633e+00 -1.778742194175720215e+00 -2.865051269531250000e+00 -1.842951178550720215e+00 2.215975046157836914e+00 -3.151582717895507812e+00 3.074764728546142578e+00 -1.650422096252441406e+00 9.815445542335510254e-01 -7.757782936096191406e-01 -6.007540822029113770e-01 -2.010354846715927124e-01 -2.007133245468139648e+00 3.226956844329833984e+00 -1.210535407066345215e+00 -5.790040493011474609e-01 1.660819768905639648e+00 6.734574437141418457e-01 1.830873250961303711e+00 1.630483984947204590e+00 1.456505656242370605e+00 3.117539286613464355e-01 7.379573583602905273e-01 3.152254819869995117e-01 2.281501770019531250e+00 -1.490398049354553223e+00 1.273020505905151367e+00 4.296434223651885986e-01 -3.467749059200286865e-01 -2.990002393722534180e+00 8.821219801902770996e-01 3.300722360610961914e+00 5.589875578880310059e-01 -1.200476765632629395e+00 1.545278906822204590e+00 1.225281238555908203e+00 2.706259727478027344e+00 -1.493456959724426270e-01 -1.708155155181884766e+00 8.827384710311889648e-01 5.222534537315368652e-01 -2.043101787567138672e+00 -1.537424206733703613e+00 1.309482812881469727e+00 2.706213474273681641e+00 -1.298855990171432495e-01 1.419893026351928711e+00 -1.634216308593750000e+00 -8.995682597160339355e-01 -1.542897462844848633e+00
2.112197160720825195e+00 4.063676595687866211e-01 -2.277162551879882812e+00 1.830576300621032715e+00 -1.112772822380065918e+00 -5.411326140165328979e-02 1.584778904914855957e+00 1.737064123153686523e-01 1.183183714747428894e-01 -2.314339399337768555e+00 2.790121734142303467e-01 1.588570475578308105e+00 -1.892272830009460449e+00 -2.786950826644897461e+00 -1.372882843017578125e+00 -2.214416027069091797e+00 5.444227457046508789e-01 -1.630415320396423340e-01 -1.866689085960388184e+00 3.707199096679687500e+00 7.118403911590576172e-02 2.259411811828613281e+00 1.663729906082153320e+00 3.236175775527954102e+00 6.340389251708984375e-01 -3.010548055171966553e-01 7.933511734008789062e-01 -2.618893086910247803e-01 1.666502118110656738e+00 -3.180314779281616211e+00 1.049074292182922363e+00 4.289359152317047119e-01 -7.839547991752624512e-01 3.965814709663391113e-01 9.635251760482788086e-01 4.345769584178924561e-01 3.369585871696472168e-01 5.581828951835632324e-01 -6.768371462821960449e-01 2.394617795944213867e+00 1.712163448333740234e+00 1.548066258430480957e+00 -2.325746536254882812e+00 -1.620480418205261230e+00 8.159270882606506348e-01 8.822204917669296265e-02 5.632404685020446777e-01 -2.106503486633300781e+00 -2.239202737808227539e+00 -2.272377252578735352e+00 -6.735118627548217773e-01 2.391235589981079102e+00 -3.422175884246826172e+00 1.246322751045227051e+00 -1.437009453773498535e+00 -8.424921035766601562e-01 1.230531573295593262e+00 9.996541738510131836e-01 1.192052841186523438e+00 3.178133010864257812e+00 1.429527759552001953e+00 1.284322142601013184e+00 3.144852876663208008e+00
-5.759552121162414551e-01 -1.336464643478393555e+00 3.447567671537399292e-02 -7.663427591323852539e-01 -1.318675518035888672e+00 -2.924368083477020264e-01 1.812223903834819794e-02 -2.533138513565063477e+00 1.758246660232543945e+00 2.008910655975341797e+00 1.074255824089050293e+00 8.329101204872131348e-01 2.260119915008544922e+00 -6.377797722816467285e-01 2.687027692794799805e+00 -4.924130439758300781e-02 6.570129990577697754e-01 2.816261529922485352e+00 2.307282924652099609e+00 1.736256003379821777e+00 1.858838558197021484e+00 -1.372197717428207397e-01 2.302069425582885742e+00 -1.542932868003845215e+00 9.563615918159484863e-01 -3.197067499160766602e+00 1.915181279182434082e+00 1.714314937591552734e+00 -2.744606018066406250e+00 -3.135592699050903320e+00 -2.191616773605346680e+00 -3.082466363906860352e+00 1.454073905944824219e+00 -5.285944938659667969e-01 1.244491934776306152e+00 4.431922137737274170e-01 3.342780828475952148e+00 1.079249382019042969e+00 -5.534790754318237305e-01 1.076975226402282715e+00 7.016908526420593262e-01 1.921175867319107056e-01 -1.784489303827285767e-01 -6.017317771911621094e-01 -2.508512437343597412e-01 -1.366624355316162109e+00 5.913389325141906738e-01 -8.239024132490158081e-02 -3.209779262542724609e+00 2.423556566238403320e+00 6.372191905975341797e-01 -1.580416321754455566e+00 4.060671031475067139e-01 -7.998192906379699707e-01 1.394844532012939453e+00 -4.725783467292785645e-01 -1.946510076522827148e+00 8.768023848533630371e-01 1.544051289558410645e+00 -4.584392160177230835e-02 1.755178332328796387e+00 -5.854708552360534668e-01 1.109711647033691406e+00
-1.245810508728027344e+00 2.302567362785339355e-01 -1.650377750396728516e+00 2.931219577789306641e+00 1.083925962448120117e-01 1.400499701499938965e+00 -1.280063033103942871e+00 3.834841251373291016e-01 -5.037114024162292480e-02 2.728035688400268555e+00 -8.684592247009277344e-01 -4.011806547641754150e-01 9.648421406745910645e-01 1.794032156467437744e-01 1.869106054306030273e+00 4.055324494838714600e-01 1.898124933242797852e+00 -9.142553806304931641e-01 2.372273504734039307e-01 -2.570075511932373047e+00 -5.516114830970764160e-01 -3.417497873306274414e+00 5.962421894073486328e-01 -1.076956868171691895e+00 1.849992632865905762e+00 1.637087464332580566e+00 3.544235229492187500e+00 -7.311757802963256836e-01 1.305360943078994751e-01 -7.578076124191284180e-01 -2.279523015022277832e-01 -1.171733617782592773e+00 3.782794713973999023e+00 4.957837164402008057e-01 1.199873566627502441e+00 -3.323878288269042969e+00 2.485740423202514648e+00 -1.323819160461425781e+00 -7.214737683534622192e-02 -3.207335710525512695e+00 -4.951969087123870850e-01 1.451012790203094482e-01 2.268449962139129639e-02 -1.854111790657043457e+00 2.171163797378540039e+00 -1.184983849525451660e+00 -1.613479971885681152e+00 -2.226880073547363281e+00 2.040783882141113281e+00 1.224380254745483398e+00 -2.340445041656494141e+00 -4.079986214637756348e-01 -1.665760397911071777e+00 3.521411418914794922e+00 1.908156871795654297e-01 -1.434072852134704590e+00 -1.940772891044616699e+00 9.983046054840087891e-01 3.639899790287017822e-01 4.455183744430541992e-01 -1.552324771881103516e+00 5.633564591407775879e-01 -8.995852619409561157e-02
-2.950521111488342285e-01 7.656190991401672363e-01 2.693184852600097656e+00 2.362790584564208984e+00 2.517460107803344727e+00 -8.168847560882568359e-01 -8.654207587242126465e-01 3.036995410919189453e+00 1.432792663574218750e+00 -3.439254462718963623e-01 1.134836435317993164e+00 -2.831872403621673584e-01 1.426591873168945312e+00 -6.534883379936218262e-01 4.887883961200714111e-01 -9.903799295425415039e-01 -1.277294039726257324e+00 -2.540902853012084961e+00 -1.001513361930847168e+00 6.349814534187316895e-01 -9.897750616073608398e-01 2.428188562393188477e+00 -1.250259727239608765e-01 5.373902320861816406e-01 -1.691260337829589844e+00 1.279606580734252930e+00 5.491511523723602295e-02 -1.115258812904357910e+00 -1.208951473236083984e+00 1.370911598205566406e+00 -8.890789151191711426e-01 1.148574352264404297e+00 -3.072753250598907471e-01 1.673035144805908203e+00 -2.888167619705200195e+00 1.644860386848449707e+00 1.792178511619567871e+00 2.435995101928710938e+00 -9.012244343757629395e-01 2.191722393035888672e-01 -1.162473201751708984e+00 1.089073777198791504e+00 -3.008099794387817383e+00 -1.628328412771224976e-01 3.230247497558593750e+00 -1.525043725967407227e+00 8.370734453201293945e-01 1.908215284347534180e+00 2.440369367599487305e+00 -2.645908594131469727e+00 -2.234232902526855469e+00 -2.725959539413452148e+00 -2.719307184219360352e+00 -3.055801987648010254e-01 1.924021989107131958e-01 -2.145613431930541992e+00 1.358340382575988770e+00 1.504074692726135254e+00 -6.547479033470153809e-01 -2.168578624725341797e+00 2.223242282867431641e+00 -3.852427899837493896e-01 -2.490842580795288086e+00
