-8.252661824226379395e-01 -1.367044448852539062e-01 1.621739029884338379e+00 2.334074825048446655e-01 -4.011718630790710449e-01 -6.360013782978057861e-02 1.245367884635925293e+00 3.649673759937286377e-01 1.496317744255065918e+00 4.267569482326507568e-01 4.520764946937561035e-01 2.641762256622314453e+00 -7.578235864639282227e-01 5.488919019699096680e-01 -2.340882830321788788e-02 8.614543080329895020e-01 -1.252558350563049316e+00 -1.803580164909362793e+00 -6.245075464248657227e-01 3.981756448745727539e+00 -7.676516175270080566e-01 6.510780453681945801e-01 -2.257235944271087646e-01 -1.540991902351379395e+00 -7.257237434387207031e-01 -1.374441534280776978e-01 3.742512166500091553e-01 1.289871692657470703e+00 1.896341562271118164e+00 2.133152008056640625e+00 2.394413948059082031e+00 -1.238340973854064941e+00 1.852239251136779785e+00 1.341543078422546387e+00 -1.472233057022094727e+00 -1.706308126449584961e+00 2.329766601324081421e-01 -2.376154661178588867e+00 -9.498149752616882324e-01 -8.072124719619750977e-01 7.433817386627197266e-01 8.972783386707305908e-02 -8.182286620140075684e-01 8.260614871978759766e-01 -2.762835264205932617e+00 1.977607727050781250e+00 -1.723498940467834473e+00 5.518897175788879395e-01 3.905987739562988281e+00 3.995452523231506348e-01 -1.252605915069580078e+00 1.562237977981567383e+00 -8.951392173767089844e-01 -3.917099833488464355e-01 9.140722155570983887e-01 -1.402606248855590820e+00 3.037389039993286133e+00 -1.854366250336170197e-02 -1.604633450508117676e+00 -1.931129932403564453e+00 -8.623324632644653320e-01 2.775961399078369141e+00 -1.540276885032653809e+00 1.047664761543273926e+00 -1.605463147163391113e+00 -1.166527867317199707e+00 -2.633869349956512451e-01 -1.727269530296325684e+00 -3.740188479423522949e-01 5.941433906555175781e-01 2.693944931030273438e+00 7.929531931877136230e-01 1.156699061393737793e+00 -1.076159119606018066e+00 -1.798748016357421875e+00 8.105504512786865234e-01 -1.063266634941101074e+00 -1.696821331977844238e+00 -1.417629718780517578e+00 9.150690585374832153e-02 -2.050937652587890625e+00 -7.233546376228332520e-01 6.756333112716674805e-01 5.768005251884460449e-01 -5.178270936012268066e-01 2.776541233062744141e+00 3.999131917953491211e-01 1.096401333808898926e+00 -2.583302736282348633e+00 -1.663276791572570801e+00 2.166438661515712738e-02 -1.632746160030364990e-01 -2.632882893085479736e-01 2.225543260574340820e+00 4.876762330532073975e-01
1.303545594215393066e+00 1.227486252784729004e+00 -1.486888527870178223e+00 1.043368101119995117e+00 4.839833974838256836e-01 2.134877443313598633e+00 6.295920610427856445e-01 9.579517841339111328e-01 -7.992761135101318359e-01 -5.414413213729858398e-01 6.649036407470703125e-01 -9.058352112770080566e-01 -1.770856082439422607e-01 3.895684480667114258e-01 3.262918442487716675e-02 -2.381656169891357422e+00 -2.189131498336791992e+00 9.222171306610107422e-01 -1.722069859504699707e+00 1.291586279869079590e+00 -2.093328714370727539e+00 5.523105859756469727e-01 1.230550169944763184e+00 -3.457255363464355469e-01 -7.813909053802490234e-01 -9.701260179281234741e-02 7.464392781257629395e-01 3.082510232925415039e-01 1.614282280206680298e-02 3.338477373123168945e+00 1.143111228942871094e+00 -1.633529067039489746e+00 -7.954953312873840332e-01 1.363130569458007812e+00 5.242328047752380371e-01 -1.790183305740356445e+00 -7.568996548652648926e-01 1.391222238540649414e+00 -7.072789222002029419e-02 3.428284525871276855e-01 1.021895885467529297e+00 1.816164255142211914e-01 1.849289894104003906e+00 -2.892309904098510742e+00 -2.779963493347167969e+00 4.426921606063842773e-01 1.430028319358825684e+00 -5.484531521797180176e-01 2.684391736984252930e-01 -8.771756291389465332e-01 -1.433013916015625000e+00 -1.827538609504699707e-01 -7.985123395919799805e-01 1.613206863403320312e-01 -2.693733215332031250e+00 -9.325322508811950684e-01 2.279824018478393555e+00 -3.283106088638305664e-01 -4.513170123100280762e-01 -1.810634851455688477e+00 2.187165021896362305e+00 -8.058264255523681641e-01 -4.326732829213142395e-02 -6.097846031188964844e-01 2.416744083166122437e-01 7.330445647239685059e-01 5.785865187644958496e-01 -9.994065761566162109e-01 -5.232744216918945312e-01 -1.775169253349304199e+00 -1.760467290878295898e+00 6.050747036933898926e-01 -2.602734327316284180e+00 -1.934539437294006348e+00 4.775749146938323975e-01 5.213330984115600586e-01 -3.939980268478393555e-01 6.187798976898193359e-01 3.405680656433105469e+00 -1.010821104049682617e+00 -1.402738451957702637e+00 2.094771265983581543e-01 2.660599231719970703e+00 -1.104095935821533203e+00 1.798277497291564941e+00 1.409830331802368164e+00 1.836798191070556641e-01 2.116329431533813477e+00 1.231949687004089355e+00 5.471841096878051758e-01 -2.199873924255371094e+00 8.558428883552551270e-01 -3.169343471527099609e+00 2.445341348648071289e+00 1.984611868858337402e+00
2.126220464706420898e+00 5.268273949623107910e-01 -5.643883943557739258e-01 5.893578752875328064e-02 -1.591173887252807617e+00 1.285827279090881348e+00 9.171765446662902832e-01 2.575827538967132568e-01 -9.115134477615356445e-01 -2.107702255249023438e+00 -6.169906854629516602e-01 2.324284315109252930e+00 8.063888549804687500e-01 5.720686316490173340e-01 -1.073632359504699707e+00 3.458378911018371582e-01 3.570079207420349121e-01 -1.306645631790161133e+00 -1.170583009719848633e+00 -1.859366297721862793e+00 1.119695901870727539e+00 -3.311012983322143555e+00 -2.031972646713256836e+00 -1.577869892120361328e+00 -1.897423624992370605e+00 -1.934608221054077148e+00 3.385527372360229492e+00 -4.472551345825195312e-01 -7.860906720161437988e-01 1.197502255439758301e+00 -2.578510344028472900e-01 2.023516297340393066e-01 4.744295477867126465e-01 5.099688768386840820e-01 2.443647384643554688e+00 -3.887067735195159912e-01 3.305399179458618164e+00 1.665452718734741211e+00 1.708969473838806152e+00 -9.644320011138916016e-01 2.468276262283325195e+00 -3.547301590442657471e-01 7.130568623542785645e-01 -3.078598737716674805e+00 3.431579172611236572e-01 1.746290326118469238e+00 1.252820014953613281e+00 7.268712520599365234e-01 -9.343465417623519897e-02 2.084140777587890625e+00 -1.478621125221252441e+00 2.350909560918807983e-01 1.178591966629028320e+00 9.026417136192321777e-01 6.393051147460937500e-01 -2.192845582962036133e+00 4.520251750946044922e+00 9.969599246978759766e-01 -7.686163783073425293e-01 -2.533598423004150391e+00 4.994015097618103027e-01 4.450660347938537598e-01 -6.145051717758178711e-01 1.768090248107910156e+00 -4.209748804569244385e-01 -5.091838240623474121e-01 8.193380832672119141e-01 7.413344979286193848e-01 -1.137456178665161133e+00 -1.664317488670349121e+00 8.815652132034301758e-01 1.363780498504638672e+00 -7.091588377952575684e-01 4.707208275794982910e-01 -1.759075820446014404e-01 -1.102749586105346680e+00 -6.941692233085632324e-01 4.812267720699310303e-01 1.756453365087509155e-01 -4.416881799697875977e-01 -2.530521392822265625e+00 -6.179232001304626465e-01 -8.348213881254196167e-02 8.015776276588439941e-01 -1.251594126224517822e-01 6.433426737785339355e-01 -3.688635826110839844e+00 -4.674989581108093262e-01 -5.542095899581909180e-01 -2.134342193603515625e+00 1.049021840095520020e+00 6.619673967361450195e-01 4.382946789264678955e-01 -2.370388954877853394e-01 2.608976960182189941e-01
1.732850432395935059e+00 -9.478940963745117188e-01 2.500158309936523438e+00 -3.859127759933471680e-01 -1.346219658851623535e+00 -6.142832040786743164e-01 -1.512771606445312500e+00 -2.613486349582672119e-01 2.619532823562622070e+00 4.355756044387817383e-01 -2.981432676315307617e-01 1.407985687255859375e+00 5.276707410812377930e-01 -9.305050373077392578e-01 2.434890508651733398e+00 2.346354484558105469e+00 2.457070350646972656e+00 1.307788491249084473e+00 3.254109859466552734e+00 1.393157988786697388e-01 1.110707044601440430e+00 2.236192226409912109e-01 1.121922612190246582e+00 -8.248593211174011230e-01 2.491288185119628906e+00 8.203425444662570953e-03 1.530567526817321777e+00 1.037166714668273926e+00 1.353298664093017578e+00 4.215599298477172852e-01 7.359938025474548340e-01 -2.010561704635620117e+00 7.477082014083862305e-01 1.586448073387145996e+00 7.087792158126831055e-01 -2.384639382362365723e-01 2.631464004516601562e+00 -2.089236974716186523e+00 1.117629766464233398e+00 -2.091085433959960938e+00 1.486131072044372559e+00 -2.541832923889160156e+00 1.522176623344421387e+00 -1.342724680900573730e+00 1.013671159744262695e+00 9.869975447654724121e-01 2.440155744552612305e+00 -3.974592387676239014e-01 -1.469491958618164062e+00 1.082442522048950195e+00 -2.500258922576904297e+00 1.611832618713378906e+00 -3.955971896648406982e-01 -1.216697931289672852e+00 -5.375750064849853516e-01 3.556349515914916992e+00 1.186712861061096191e+00 2.628464102745056152e-01 9.331069588661193848e-01 -6.979746818542480469e-01 -9.100254774093627930e-01 -8.777857422828674316e-01 -1.992600560188293457e+00 1.952288985252380371e+00 -1.161520361900329590e+00 -1.045141935348510742e+00 5.931606888771057129e-01 -1.745563745498657227e+00 -1.112142682075500488e+00 -1.948809146881103516e+00 2.422717809677124023e+00 -1.041163802146911621e-01 2.626233696937561035e-01 -2.419754266738891602e+00 1.353506684303283691e+00 1.667186737060546875e+00 -3.870899677276611328e-01 6.878980994224548340e-01 3.026907145977020264e-01 -1.225363969802856445e+00 -1.387179791927337646e-01 1.523467183113098145e+00 1.253535270690917969e+00 7.000535726547241211e-01 1.642204642295837402e+00 5.888003110885620117e-01 -8.277663588523864746e-02 -1.170364260673522949e+00 1.354942679405212402e+00 8.106884956359863281e-01 7.547919154167175293e-01 6.721785068511962891e-01 -1.532534837722778320e+00 -9.708298444747924805e-01 -1.956554055213928223e+00
1.653653025627136230e+00 -1.423135772347450256e-02 -1.327560544013977051e+00 1.926163733005523682e-01 2.875728607177734375e-01 -9.425234198570251465e-01 7.510997653007507324e-01 3.300644636154174805e+00 7.783876061439514160e-01 -5.713894367218017578e-01 6.054478883743286133e-01 -2.644659996032714844e+00 -1.736896991729736328e+00 2.004208087921142578e+00 4.816469550132751465e-01 4.904322624206542969e-01 6.420121192932128906e-01 -2.560302317142486572e-01 1.609091639518737793e+00 -1.078315675258636475e-01 -2.668637752532958984e+00 -8.849864602088928223e-01 -1.063316226005554199e+00 -1.080401897430419922e+00 6.795596480369567871e-01 8.870860338211059570e-01 -1.713618636131286621e+00 1.174112677574157715e+00 -1.810800671577453613e+00 1.396130561828613281e+00 2.741381168365478516e+00 -2.380045205354690552e-01 1.779229044914245605e+00 -1.823746562004089355e+00 -7.365558147430419922e-01 -2.489673495292663574e-01 -1.070043683052062988e+00 -1.206192225217819214e-01 2.276446580886840820e+00 -2.194544672966003418e-01 2.811594486236572266e+00 1.325304985046386719e+00 -8.751704692840576172e-01 2.279118537902832031e+00 2.188373804092407227e+00 1.676620006561279297e+00 -9.901211261749267578e-01 1.390449285507202148e+00 -3.050191104412078857e-01 1.437609910964965820e+00 1.455427646636962891e+00 1.069594502449035645e+00 1.648877739906311035e+00 -2.089490890502929688e+00 1.394269347190856934e+00 2.740444839000701904e-01 -9.986432194709777832e-01 -1.823907792568206787e-01 -6.412225365638732910e-01 -1.223764419555664062e-01 1.190467119216918945e+00 6.212549805641174316e-01 -4.102389514446258545e-01 1.768324017524719238e+00 -2.492005586624145508e+00 8.243914842605590820e-01 -3.807224988937377930e+00 2.182061910629272461e+00 -1.080679148435592651e-01 1.454927086830139160e+00 -6.809787750244140625e-01 2.726195573806762695e+00 -8.173737525939941406e-01 7.196564674377441406e-01 1.414144039154052734e+00 -2.697502076625823975e-01 9.667843580245971680e-02 -1.050733923912048340e+00 5.717626214027404785e-01 1.115215644240379333e-01 2.902022004127502441e-01 -1.688099622726440430e+00 6.871700286865234375e-01 -1.280454158782958984e+00 2.789961338043212891e+00 -1.991226792335510254e+00 2.453665286302566528e-01 1.277155280113220215e+00 6.480749845504760742e-01 -4.980816245079040527e-01 -2.339016199111938477e+00 1.516417145729064941e+00 -4.091792404651641846e-01 -2.473215579986572266e+00 1.763977706432342529e-01
2.780834197998046875e+00 -9.420815110206604004e-01 -1.411802172660827637e-01 -4.071573019027709961e-01 1.373220980167388916e-01 1.329670310020446777e+00 8.124398589134216309e-01 1.841508626937866211e+00 -2.161437034606933594e+00 -1.485835075378417969e+00 -4.152211546897888184e-01 5.196091532707214355e-01 8.059973120689392090e-01 3.341255903244018555e+00 -8.493107557296752930e-01 -3.712492287158966064e-01 -1.554165005683898926e+00 1.583964228630065918e+00 1.711468100547790527e+00 -3.253366053104400635e-01 -7.521663308143615723e-01 9.019569754600524902e-01 3.367449939250946045e-01 6.826469302177429199e-01 2.697309970855712891e+00 -6.618797779083251953e-01 -8.429376482963562012e-01 -1.663255095481872559e+00 3.737359344959259033e-01 5.280566215515136719e-01 9.991802573204040527e-01 -1.714418649673461914e+00 -5.439525842666625977e-02 -8.118875026702880859e-01 -2.055334568023681641e+00 2.324566841125488281e-01 5.574511885643005371e-01 -1.527134656906127930e+00 -1.629033565521240234e+00 -1.609018802642822266e+00 -7.942395210266113281e-01 -1.606553435325622559e+00 -3.196923434734344482e-01 -4.252450466156005859e-01 -1.146037459373474121e+00 -1.271263837814331055e+00 4.781495928764343262e-01 -2.165830373764038086e+00 -4.670058488845825195e-01 1.265923619270324707e+00 3.778262436389923096e-01 -1.556401610374450684e+00 -1.679817959666252136e-02 1.698366880416870117e+00 1.627598889172077179e-02 -2.335515260696411133e+00 -1.151906371116638184e+00 2.520331144332885742e+00 -8.881004452705383301e-01 -6.768380403518676758e-01 2.758201599121093750e+00 -1.874078214168548584e-01 -8.020500540733337402e-01 1.664055109024047852e+00 -6.483168601989746094e-01 1.802085876464843750e+00 -1.599034070968627930e+00 1.240503191947937012e+00 1.746477246284484863e+00 -1.043958067893981934e+00 1.131313070654869080e-01 3.563636541366577148e+00 -1.001608729362487793e+00 -2.015260696411132812e+00 3.989382088184356689e-01 1.730262339115142822e-01 2.156990051269531250e+00 -5.217883586883544922e-01 -1.193110823631286621e+00 7.046320438385009766e-01 -7.232095003128051758e-01 2.335154056549072266e+00 -1.034248352050781250e+00 2.485307902097702026e-01 -5.444582104682922363e-01 -2.339272022247314453e+00 -6.074045896530151367e-01 4.089114964008331299e-01 -3.720464557409286499e-02 -2.296593189239501953e+00 -1.097858905792236328e+00 -9.891419410705566406e-01 2.006623744964599609e+00 2.795835494995117188e+00 5.483814477920532227e-01
8.646161556243896484e-01 -2.255810022354125977e+00 -1.578581571578979492e+00 2.607943058013916016e+00 -1.871077775955200195e+00 -1.599642753601074219e+00 4.447053074836730957e-01 2.514487504959106445e-01 -3.060089349746704102e-01 1.146473884582519531e+00 -6.021309494972229004e-01 2.858771383762359619e-01 5.294187068939208984e-01 -1.393178343772888184e+00 -5.934247374534606934e-01 -2.305457144975662231e-01 -1.680167436599731445e+00 -2.075967043638229370e-01 -8.363639116287231445e-01 -1.436938285827636719e+00 1.265967130661010742e+00 -8.750007748603820801e-01 -1.354330420494079590e+00 1.868899703025817871e+00 2.592911720275878906e+00 -4.929163753986358643e-01 1.671677470207214355e+00 3.740081310272216797e+00 5.636782050132751465e-01 9.195076227188110352e-01 -4.651648700237274170e-01 -1.880994677543640137e+00 4.624417126178741455e-01 -6.268768310546875000e-01 1.467627406120300293e+00 -1.297888278961181641e+00 -1.530265688896179199e+00 -4.523345947265625000e+00 -2.990545332431793213e-01 -1.047501087188720703e+00 2.352610349655151367e+00 2.834507465362548828e+00 -1.028683856129646301e-01 1.136234402656555176e+00 1.293018698692321777e+00 2.431942671537399292e-01 -5.372357368469238281e-02 -4.162533283233642578e-01 -1.975275278091430664e+00 7.547059655189514160e-01 8.562211990356445312e-01 3.892508149147033691e-01 -1.348164319992065430e+00 -1.075981140136718750e+00 1.274491697549819946e-01 -2.304314374923706055e+00 1.677997827529907227e+00 -6.432033181190490723e-01 -5.469623953104019165e-02 -2.626783370971679688e+00 1.453955650329589844e+00 -3.525860607624053955e-02 -2.053824901580810547e+00 -2.134558439254760742e+00 7.159589529037475586e-01 -1.314050316810607910e+00 -1.344689607620239258e+00 8.863828778266906738e-01 -2.229585409164428711e+00 -6.698186993598937988e-01 -2.087986230850219727e+00 -9.896210432052612305e-01 -8.947497606277465820e-01 -1.363646507263183594e+00 3.164685487747192383e+00 -6.353894472122192383e-01 1.054517388343811035e+00 2.040153264999389648e+00 -1.698844134807586670e-01 -1.734017848968505859e+00 3.117256984114646912e-02 3.300956189632415771e-01 9.586973786354064941e-01 -7.838927507400512695e-01 -1.627832531929016113e+00 8.089665174484252930e-01 2.968786954879760742e-01 -5.245460197329521179e-02 -5.304451584815979004e-01 -6.771631836891174316e-01 -2.410365492105484009e-01 3.211770951747894287e-01 7.793841511011123657e-02 1.696543216705322266e+00 -1.388906836509704590e+00
3.908691704273223877e-01 -2.680547237396240234e+00 -2.439888954162597656e+00 7.635208964347839355e-01 -1.592389225959777832e+00 8.074145764112472534e-02 7.660201191902160645e-01 2.579181909561157227e+00 3.326684951782226562e+00 -5.361991524696350098e-01 -2.015387535095214844e+00 -1.892874479293823242e+00 -1.980651855468750000e+00 -9.770132899284362793e-01 7.299125194549560547e-01 4.083747386932373047e+00 2.710913717746734619e-01 1.206898212432861328e+00 9.477902054786682129e-01 8.484194874763488770e-01 8.543995022773742676e-01 1.020668029785156250e+00 -1.839619159698486328e+00 -1.886505484580993652e-01 -8.046604394912719727e-01 -8.134430646896362305e-01 7.350650429725646973e-02 -2.327183246612548828e+00 -2.304384946823120117e+00 -2.869167327880859375e-01 -3.309298753738403320e+00 1.369900465011596680e+00 -5.940699577331542969e-02 -2.188500404357910156e+00 -1.961787492036819458e-01 -3.351733684539794922e-01 -1.042208790779113770e+00 1.248160123825073242e+00 -7.862172722816467285e-01 -1.894214034080505371e+00 -3.270131647586822510e-01 3.018873929977416992e-01 3.635487556457519531e-01 -3.451782464981079102e-01 -9.139000773429870605e-01 3.761467933654785156e-01 7.620542645454406738e-01 6.527859568595886230e-01 6.619585156440734863e-01 -7.162485718727111816e-01 -3.050240278244018555e+00 1.143314480781555176e+00 2.777427196502685547e+00 -7.632841914892196655e-02 -4.020290374755859375e-01 7.155342102050781250e-01 -9.297586083412170410e-01 1.611913442611694336e-01 1.043629288673400879e+00 -1.015040755271911621e+00 3.578780964016914368e-02 -4.316812157630920410e-01 -2.151591062545776367e+00 -1.703146815299987793e+00 9.902175068855285645e-01 1.307573199272155762e+00 -4.054914414882659912e-01 2.485858201980590820e+00 2.919359922409057617e+00 -1.584892719984054565e-01 2.068686723709106445e+00 -1.526326298713684082e+00 -1.115652769804000854e-01 -6.119736433029174805e-01 -2.204101085662841797e+00 -3.451350331306457520e-01 7.816419601440429688e-01 -8.660395741462707520e-01 1.016415596008300781e+00 2.058871746063232422e+00 1.891720294952392578e-01 -8.767299056053161621e-01 2.646990418434143066e-01 2.366407871246337891e+00 -2.085837364196777344e+00 -8.066727519035339355e-01 5.136976763606071472e-02 1.091906547546386719e+00 -1.563112623989582062e-02 -2.249409198760986328e+00 -1.448867559432983398e+00 -2.171467542648315430e+00 4.405267909169197083e-02 9.906011223793029785e-01 1.830816745758056641e+00
7.795542478561401367e-01 -1.422885537147521973e+00 2.947657108306884766e+00 -3.661802411079406738e-01 6.250654906034469604e-02 2.144197940826416016e+00 -7.812350522726774216e-03 -9.028924703598022461e-01 4.117706298828125000e+00 1.177043557167053223e+00 2.070778369903564453e+00 1.056258082389831543e+00 -9.852193593978881836e-01 1.477287173271179199e+00 2.548759222030639648e+00 -7.174553871154785156e-01 1.809188872575759888e-01 1.208203315734863281e+00 -1.657926917076110840e+00 3.612838685512542725e-01 7.947088479995727539e-01 -8.598614931106567383e-01 -4.257562756538391113e-01 4.671179950237274170e-01 -2.058725595474243164e+00 1.864468336105346680e+00 1.333315730094909668e+00 -8.026199340820312500e-01 3.609637022018432617e-01 -7.129365801811218262e-01 -4.268624782562255859e-01 1.005276918411254883e+00 1.621726155281066895e+00 -2.044683694839477539e+00 2.402926683425903320e+00 -7.582972645759582520e-01 8.208892345428466797e-01 1.635478615760803223e+00 7.873679399490356445e-01 -2.265001386404037476e-01 9.697077870368957520e-01 -3.417114257812500000e+00 1.108641102910041809e-01 2.113751769065856934e-01 1.111676692962646484e+00 -1.789999485015869141e+00 -7.631894350051879883e-01 -3.685769736766815186e-01 -2.500755786895751953e+00 1.840429604053497314e-01 -2.802158594131469727e+00 -9.198943376541137695e-01 -3.878769576549530029e-01 -2.213261425495147705e-01 -3.642553687095642090e-01 -2.530660390853881836e+00 1.381908893585205078e+00 1.262074112892150879e+00 -1.988193631172180176e+00 -5.426345467567443848e-01 -4.932666122913360596e-01 -1.901300251483917236e-01 9.661311507225036621e-01 2.852069735527038574e-01 -8.248028159141540527e-01 -1.790837645530700684e+00 -3.221756517887115479e-01 6.724439859390258789e-01 2.667162716388702393e-01 8.226154446601867676e-01 1.719405293464660645e+00 -1.755921840667724609e+00 -1.779811978340148926e+00 3.588003635406494141e+00 9.282825589179992676e-01 -7.742462754249572754e-01 -7.826701402664184570e-01 -3.052161633968353271e-01 1.204807996749877930e+00 5.608022809028625488e-01 -6.493957042694091797e-01 -1.157806277275085449e+00 -3.978557288646697998e-01 -1.346764087677001953e+00 -3.202151536941528320e+00 1.421600937843322754e+00 2.061725378036499023e+00 2.990813553333282471e-01 -1.199325323104858398e-01 2.394077301025390625e+00 2.692160308361053467e-01 -1.486772857606410980e-02 2.397978603839874268e-01 -1.168836236000061035e+00 -2.447785884141921997e-01
-4.149806797504425049e-01 -5.002455711364746094e-01 1.452046275138854980e+00 -8.670194745063781738e-01 -5.523951053619384766e-01 3.857134580612182617e-01 1.588850617408752441e+00 -1.433593988418579102e+00 -1.911074519157409668e+00 4.692212343215942383e-01 1.888636827468872070e+00 -8.705726265907287598e-02 9.255346059799194336e-01 -2.979341983795166016e+00 2.475065231323242188e+00 1.606375694274902344e+00 -1.221420645713806152e+00 -5.097470283508300781e-01 -7.411289215087890625e-01 4.462728500366210938e-01 1.083828449249267578e+00 2.571764886379241943e-01 -2.361468553543090820e+00 6.289823055267333984e-01 3.607187569141387939e-01 1.889613509178161621e+00 3.482142448425292969e+00 -1.436396479606628418e+00 2.798114120960235596e-01 -8.590305447578430176e-01 -1.606312274932861328e+00 -4.257400333881378174e-01 -4.854249060153961182e-01 3.203014135360717773e-01 -2.497874498367309570e+00 -1.729906082153320312e+00 2.097323089838027954e-01 -4.070333003997802734e+00 -2.126708984375000000e+00 8.889186382293701172e-01 -1.878038167953491211e+00 -3.116137087345123291e-01 1.173448562622070312e+00 -1.496322900056838989e-01 -2.866297364234924316e-01 3.805015683174133301e-01 6.864669322967529297e-01 1.954510569572448730e+00 -2.514307796955108643e-01 -1.446207284927368164e+00 -1.064212203025817871e+00 -1.021524310111999512e+00 -1.184321522712707520e+00 -1.258955717086791992e+00 9.212557673454284668e-01 -5.778484344482421875e-01 2.531269192695617676e-01 1.452040910720825195e+00 -7.379228472709655762e-01 1.753000140190124512e+00 -1.574327468872070312e+00 -6.905828714370727539e-01 -2.204865932464599609e+00 -2.155825138092041016e+00 5.235660672187805176e-01 1.832907319068908691e+00 8.807567507028579712e-02 -6.004183888435363770e-01 -2.586397826671600342e-01 -2.969604492187500000e+00 8.281984329223632812e-01 3.578992784023284912e-01 -1.238825082778930664e+00 -6.736698001623153687e-02 -2.711200237274169922e+00 -1.751859784126281738e-01 1.577731847763061523e+00 8.373469114303588867e-01 -8.965077996253967285e-01 9.347101449966430664e-01 2.283260107040405273e+00 1.271373480558395386e-01 -1.104113578796386719e+00 2.613935470581054688e+00 1.961704373359680176e+00 -1.049769520759582520e+00 -9.154468178749084473e-01 -3.166299581527709961e+00 -7.443929910659790039e-01 2.765083014965057373e-01 -1.415177106857299805e+00 -1.073248386383056641e+00 1.397175073623657227e+00 -1.588036715984344482e-01 -1.685467511415481567e-01
