-3.888935595750808716e-02 -2.580238342285156250e+00 1.662719845771789551e+00 -9.180971384048461914e-01 7.588110864162445068e-02 -8.132338523864746094e-01 -2.349419832229614258e+00 3.907903432846069336e+00 1.039025425910949707e+00 -2.699786424636840820e+00 -2.114612013101577759e-01 9.341613650321960449e-01 3.128326654434204102e+00 -3.440848827362060547e+00 -3.751346349716186523e+00 4.027441978454589844e+00 -2.137315988540649414e+00 1.734783887863159180e+00 -1.872206628322601318e-01 5.064772963523864746e-01 2.067237854003906250e+00 -7.826899886131286621e-01 -7.127595692873001099e-02 2.069769620895385742e+00 3.181226015090942383e+00 4.281623363494873047e-01 -1.720552325248718262e+00
2.957690954208374023e+00 9.222441315650939941e-01 4.311526715755462646e-01 1.602847814559936523e+00 2.360756695270538330e-01 -1.351436495780944824e+00 -2.202306747436523438e+00 -1.679714441299438477e+00 -1.861018657684326172e+00 -2.981600761413574219e+00 3.366499423980712891e+00 2.108852148056030273e+00 -2.588163316249847412e-01 2.562724351882934570e+00 -2.726024389266967773e+00 9.993186593055725098e-02 -2.205765247344970703e+00 -2.772077083587646484e+00 1.571173667907714844e+00 8.992170691490173340e-01 2.675151824951171875e+00 -1.633325695991516113e+00 1.822912544012069702e-01 -3.170978128910064697e-01 3.903607606887817383e+00 -2.587417840957641602e+00 2.200542449951171875e+00
5.944786071777343750e-01 1.118737578392028809e+00 -1.258734345436096191e+00 3.642006874084472656e+00 1.382856369018554688e+00 2.352062463760375977e+00 6.066488623619079590e-01 3.165777206420898438e+00 -3.102611780166625977e+00 1.279992222785949707e+00 -2.886464357376098633e+00 -2.447168111801147461e+00 5.862824916839599609e-01 -1.221706390380859375e+00 -4.200487613677978516e+00 1.270608782768249512e+00 -3.042679727077484131e-01 3.184892416000366211e+00 3.533374547958374023e+00 5.022921562194824219e-01 1.727783560752868652e+00 8.599127531051635742e-01 -8.218719959259033203e-01 -2.816705942153930664e+00 7.221810221672058105e-01 -4.077892303466796875e+00 2.836751699447631836e+00
3.614589929580688477e+00 -2.036345243453979492e+00 2.656399905681610107e-01 2.709624767303466797e+00 -3.591303110122680664e+00 -1.960300683975219727e+00 4.770199775695800781e+00 -1.237155795097351074e+00 9.572301506996154785e-01 8.746395111083984375e-01 1.166061520576477051e+00 1.748265624046325684e+00 -1.269419431686401367e+00 -2.210004091262817383e+00 3.196144819259643555e+00 -1.657317638397216797e+00 6.040620207786560059e-01 -1.747570395469665527e+00 2.180336117744445801e-01 -1.707236289978027344e+00 1.599316239356994629e+00 -3.086661338806152344e+00 2.958802461624145508e+00 -8.645133972167968750e-01 2.885653674602508545e-01 -3.799080610275268555e+00 -2.462873458862304688e+00
-3.005293369293212891e+00 -2.447047472000122070e+00 -2.984541654586791992e+00 6.065307185053825378e-02 1.260232329368591309e+00 -3.465875387191772461e+00 -2.860580682754516602e+00 4.706437587738037109e-01 -1.102529931813478470e-03 -9.227216839790344238e-01 -5.085302516818046570e-02 -3.260982751846313477e+00 2.086017847061157227e+00 -1.175053000450134277e+00 1.598831057548522949e+00 -1.675724267959594727e+00 -2.375655174255371094e+00 -9.376736879348754883e-01 -2.544140577316284180e+00 1.631277918815612793e+00 4.246542453765869141e+00 4.002130031585693359e+00 3.273515462875366211e+00 2.112552881240844727e+00 -5.383451581001281738e-01 -1.909703254699707031e+00 -1.988717466592788696e-01
1.111659288406372070e+00 3.248748779296875000e+00 -3.402874231338500977e+00 -2.680854797363281250e+00 1.404005169868469238e+00 -7.282093167304992676e-03 -1.557527184486389160e+00 9.253836274147033691e-01 3.886329889297485352e+00 1.053683876991271973e+00 -6.768977046012878418e-01 -1.717552781105041504e+00 -2.456178903579711914e+00 -6.720896959304809570e-01 -2.638205587863922119e-01 3.749672174453735352e+00 2.543688058853149414e+00 7.880630493164062500e-01 -3.424212217330932617e+00 -1.964910745620727539e+00 3.397169589996337891e+00 -2.246481180191040039e+00 -3.527781486511230469e+00 2.450038433074951172e+00 4.458206593990325928e-01 1.966264486312866211e+00 -2.793747425079345703e+00
1.586957722902297974e-01 1.934212803840637207e+00 1.180864810943603516e+00 2.270378112792968750e+00 -1.449851274490356445e+00 -9.648554772138595581e-02 1.255876541137695312e+00 1.643314480781555176e+00 -1.086158752441406250e+00 3.243237733840942383e+00 -7.296524047851562500e-01 -3.665077447891235352e+00 -3.391694307327270508e+00 -3.329945087432861328e+00 2.864022016525268555e+00 -1.824763894081115723e+00 2.071619749069213867e+00 -2.370442867279052734e+00 1.944946050643920898e+00 1.705029845237731934e+00 -2.826487779617309570e+00 -1.022912502288818359e+00 -4.417123317718505859e+00 3.460913896560668945e+00 2.053408145904541016e+00 -2.121601343154907227e+00 -1.757657676935195923e-01
-2.798141479492187500e+00 6.129872798919677734e-01 3.357406616210937500e+00 1.906853795051574707e+00 3.403039693832397461e+00 3.066534757614135742e+00 8.154084533452987671e-02 3.297399997711181641e+00 1.471855521202087402e+00 4.729916453361511230e-01 -2.088841676712036133e+00 1.668097496032714844e+00 -4.530747890472412109e+00 -1.981775999069213867e+00 2.471468448638916016e+00 2.920334100723266602e+00 6.267059445381164551e-01 -1.652773499488830566e+00 2.859308481216430664e+00 5.007009580731391907e-02 -1.757220506668090820e+00 -2.484236001968383789e+00 2.672632217407226562e+00 1.556763052940368652e+00 6.185403466224670410e-01 -1.185030221939086914e+00 -1.070800423622131348e+00
1.035803675651550293e+00 -2.026849985122680664e+00 3.895955085754394531e+00 -1.088307797908782959e-01 2.161987684667110443e-02 4.932837188243865967e-01 3.546928167343139648e+00 -2.488646030426025391e+00 -2.913791656494140625e+00 2.001105308532714844e+00 3.851779222488403320e+00 -1.099078059196472168e+00 -2.357243746519088745e-02 1.060355901718139648e+00 -1.834540486335754395e+00 3.251140594482421875e+00 -1.351055264472961426e+00 -2.549516439437866211e+00 2.610262036323547363e-01 1.019221425056457520e+00 -1.842368692159652710e-01 1.495994329452514648e+00 2.296430110931396484e+00 2.246719151735305786e-01 -3.829198837280273438e+00 -3.073169708251953125e+00 -2.970112323760986328e+00
2.882184743881225586e+00 9.216899871826171875e-01 -3.109576463699340820e+00 9.572047591209411621e-01 -2.609472274780273438e+00 2.634133338928222656e+00 -6.020014286041259766e-01 3.196297168731689453e+00 -3.104694366455078125e+00 -2.754503011703491211e+00 3.704926013946533203e+00 -4.379235804080963135e-01 -4.465449452400207520e-01 -2.382112741470336914e+00 -5.118511319160461426e-01 3.118756055831909180e+00 1.380347758531570435e-01 1.448646068572998047e+00 3.378978729248046875e+00 -3.223335266113281250e+00 -6.732202768325805664e-01 -1.176835000514984131e-01 1.923766851425170898e+00 1.462960958480834961e+00 2.727041006088256836e+00 4.088603556156158447e-01 -3.510147809982299805e+00
