2.190670251846313477e+00 -7.275047898292541504e-01 5.202212333679199219e-01 -2.760251760482788086e-01 5.815010070800781250e-01 1.663456559181213379e-01 9.446761012077331543e-01 -1.047897219657897949e+00 9.617085456848144531e-01 -1.011613965034484863e+00 1.198090791702270508e+00 -3.024074435234069824e-01 -8.046514391899108887e-01 2.130829095840454102e-01 -6.318545341491699219e-01 -1.085912466049194336e+00 4.680374264717102051e-01 -1.580135971307754517e-01 -2.927711725234985352e+00 1.228050708770751953e+00 6.270416378974914551e-01 -3.802148997783660889e-01 2.555071711540222168e-01 -2.740674734115600586e+00 -1.424064278602600098e+00 -2.496882915496826172e+00 -4.079704284667968750e-01 -1.131525516510009766e+00 -6.930027008056640625e-01 1.171865940093994141e+00
-1.990478157997131348e+00 4.685131013393402100e-01 2.905713796615600586e+00 1.379255533218383789e+00 2.045127630233764648e+00 2.940924167633056641e+00 -1.326726078987121582e-01 6.857059001922607422e-01 3.054690659046173096e-01 -2.629553973674774170e-01 1.994153499603271484e+00 -1.571769952774047852e+00 2.626151561737060547e+00 -1.519837856292724609e+00 2.138018757104873657e-01 2.597281336784362793e-01 5.979915857315063477e-01 -1.181645035743713379e+00 1.474127411842346191e+00 -2.785126268863677979e-01 -1.421278715133666992e+00 3.456893265247344971e-01 -1.080351829528808594e+00 -9.484494924545288086e-01 7.000867128372192383e-01 5.016027688980102539e-01 -5.092646479606628418e-01 -3.588160499930381775e-02 8.709548711776733398e-01 -2.297256469726562500e+00
5.339453369379043579e-02 -4.383275806903839111e-01 5.013438463211059570e-01 1.563404679298400879e+00 4.340648278594017029e-02 -1.936613798141479492e+00 -5.498366951942443848e-01 -7.238012552261352539e-02 -6.538276672363281250e-01 -5.625766515731811523e-01 -9.551073312759399414e-01 2.220940589904785156e+00 -8.068630099296569824e-02 5.645762085914611816e-01 -7.489135265350341797e-01 1.280532330274581909e-01 7.486082911491394043e-01 -1.634022593498229980e+00 -4.374372661113739014e-01 -1.516057401895523071e-01 1.882568299770355225e-01 3.428396224975585938e+00 -1.746400594711303711e+00 1.851163208484649658e-01 7.868175506591796875e-01 -1.148172140121459961e+00 -4.296102225780487061e-01 -1.915538460016250610e-01 -3.968814015388488770e-01 -2.060770750045776367e+00
1.291874349117279053e-01 -6.455867290496826172e-01 1.046636104583740234e+00 -5.510513782501220703e-01 -1.178432941436767578e+00 -7.828759551048278809e-01 3.248988866806030273e+00 -9.801599383354187012e-02 -3.841148912906646729e-01 9.595046639442443848e-01 1.101622819900512695e+00 -1.613711953163146973e+00 -6.267015933990478516e-01 -1.354280233383178711e+00 -1.773555994033813477e+00 8.157024532556533813e-02 8.213118910789489746e-01 -2.739501476287841797e+00 -1.544173479080200195e+00 -7.882285118103027344e-01 -6.169627904891967773e-01 -1.960975676774978638e-01 1.616024076938629150e-01 -2.230982303619384766e+00 9.596035480499267578e-01 -4.149163663387298584e-01 -3.910605609416961670e-01 -1.225375652313232422e+00 8.465238809585571289e-01 6.616830229759216309e-01
-7.698242664337158203e-01 -1.516611337661743164e+00 4.459338188171386719e+00 1.127646327018737793e+00 -1.600606560707092285e+00 -9.700107574462890625e-01 2.778027653694152832e-01 6.007773280143737793e-01 -5.424503684043884277e-01 -8.317234516143798828e-01 1.565542101860046387e+00 1.805345863103866577e-01 -1.771817803382873535e-01 1.828178048133850098e+00 -2.402766942977905273e+00 -1.166559219360351562e+00 -8.311629891395568848e-01 1.925912797451019287e-01 3.389713048934936523e+00 -7.352283000946044922e-01 -8.001247048377990723e-01 1.727566599845886230e+00 3.430359363555908203e-01 7.016347050666809082e-01 -9.001209139823913574e-01 -2.376170635223388672e+00 -1.720260381698608398e+00 -3.820469379425048828e-01 6.416610479354858398e-01 1.631782293319702148e+00
3.487447202205657959e-01 5.645962953567504883e-01 1.986280679702758789e+00 -1.873989820480346680e+00 8.523970842361450195e-01 4.290002584457397461e-01 2.007042407989501953e+00 3.921774625778198242e-01 -8.121498227119445801e-01 -8.924676179885864258e-01 -1.467489123344421387e+00 -6.956351399421691895e-01 -1.372352242469787598e-01 5.818147659301757812e-01 1.120332121849060059e+00 6.623702049255371094e-01 -1.181872010231018066e+00 8.565712571144104004e-01 -2.524872541427612305e+00 -1.407969832420349121e+00 5.854294896125793457e-01 -6.023623347282409668e-01 1.722607463598251343e-01 1.577846646308898926e+00 -1.335349440574645996e+00 -2.963590621948242188e+00 -9.779501706361770630e-02 1.705602288246154785e+00 -2.756614685058593750e+00 4.539570808410644531e-01
-9.186381101608276367e-01 5.405643954873085022e-03 -4.892737790942192078e-02 -1.362169623374938965e+00 7.921575754880905151e-02 -1.414361119270324707e+00 -6.322739124298095703e-01 -2.041570693254470825e-01 3.299571573734283447e-01 1.391150951385498047e+00 1.368204206228256226e-01 6.968946754932403564e-02 -4.978438913822174072e-01 -1.962618350982666016e+00 2.473404258489608765e-02 1.464464187622070312e+00 -2.425161600112915039e-01 -1.852405071258544922e-01 -1.606519818305969238e+00 -1.229990199208259583e-01 -1.337298870086669922e+00 -1.940453052520751953e+00 7.293341159820556641e-01 -5.494378209114074707e-01 4.990300834178924561e-01 -1.532495975494384766e+00 -2.931367635726928711e+00 4.851146936416625977e-01 -4.513197392225265503e-02 4.146007299423217773e-01
-3.844651579856872559e-01 -2.156822532415390015e-01 -1.347276866436004639e-01 -4.970850646495819092e-01 9.045161008834838867e-01 3.306401669979095459e-01 1.751708626747131348e+00 -5.653182864189147949e-01 -8.480026572942733765e-02 -6.595221161842346191e-01 1.609154701232910156e+00 1.720773696899414062e+00 1.034405604004859924e-01 2.444414347410202026e-01 -1.980479434132575989e-02 -1.367274761199951172e+00 -6.703333556652069092e-02 -5.906797647476196289e-01 -1.746259808540344238e+00 -2.546104907989501953e+00 2.793611586093902588e-01 -1.847556233406066895e+00 5.884535312652587891e-01 1.127755641937255859e+00 -6.184545755386352539e-01 5.716376006603240967e-02 -6.048271656036376953e-01 -1.639644801616668701e-01 5.702434778213500977e-01 -4.244868159294128418e-01
-6.383138149976730347e-02 1.570659995079040527e+00 2.537373900413513184e-01 -7.705292105674743652e-01 -2.126241922378540039e+00 2.559947967529296875e+00 -1.577690362930297852e+00 -2.571560144424438477e-01 1.850207805633544922e+00 -1.055696964263916016e+00 -3.899455070495605469e-01 -1.956171274185180664e+00 -7.313351333141326904e-02 -5.838853716850280762e-01 -1.487000584602355957e+00 2.213228702545166016e+00 5.465083122253417969e-01 7.421327829360961914e-01 6.596407294273376465e-01 -2.467598021030426025e-01 -4.486501812934875488e-01 8.603191971778869629e-01 1.176085352897644043e+00 1.842394828796386719e+00 4.096552729606628418e-03 -1.465893030166625977e+00 -8.739774227142333984e-01 -7.872487306594848633e-01 9.949904680252075195e-01 -9.513443112373352051e-01
-2.416273593902587891e+00 -1.165076375007629395e+00 -5.801741480827331543e-01 9.301062226295471191e-01 -1.278018116950988770e+00 -1.569183826446533203e+00 -9.324365109205245972e-02 -3.207290768623352051e-01 1.424420833587646484e+00 1.469473481178283691e+00 7.516409754753112793e-01 1.450111508369445801e+00 1.899313807487487793e+00 3.475669622421264648e+00 -2.378778457641601562e+00 -1.131376147270202637e+00 -9.647130370140075684e-01 -7.765912413597106934e-01 5.421352107077836990e-03 3.644191741943359375e+00 -1.080026268959045410e+00 -2.834078311920166016e+00 4.030674099922180176e-01 -3.762670159339904785e-01 -8.620223999023437500e-01 -1.697440147399902344e+00 1.516422271728515625e+00 -6.333128213882446289e-01 7.925920486450195312e-01 -5.243347287178039551e-01
