7.558941841125488281e-01 3.840618133544921875e-01 -1.824358850717544556e-01 1.588818311691284180e+00 2.656938791275024414e+00 3.527417480945587158e-01 -1.986798763275146484e+00 -1.521100044250488281e+00 1.694630622863769531e+00 -1.627190947532653809e+00 1.304979681968688965e+00 3.903964519500732422e+00 -1.218820452690124512e+00 2.849754691123962402e-01 8.723345994949340820e-01 1.506040692329406738e+00 -2.522744536399841309e-01
-5.585120916366577148e-01 3.520879745483398438e-01 -5.861900448799133301e-01 -1.814797163009643555e+00 -6.409818530082702637e-01 2.652160227298736572e-01 -3.062950074672698975e-01 -1.514052301645278931e-01 -9.392556548118591309e-01 8.298006653785705566e-01 7.532004117965698242e-01 3.031345605850219727e+00 9.606546759605407715e-01 -9.582862257957458496e-01 4.937286674976348877e-01 -8.776673674583435059e-02 -1.342729479074478149e-01
1.714695096015930176e-01 -7.916914224624633789e-01 3.747965395450592041e-01 -1.891316100955009460e-02 -1.336092114448547363e+00 3.487297520041465759e-02 -7.242366671562194824e-01 -3.109848797321319580e-01 -1.229100897908210754e-01 -4.517203569412231445e-01 -6.687764525413513184e-01 -9.343137592077255249e-02 1.765990972518920898e+00 -2.275381803512573242e+00 9.261227250099182129e-01 1.832663178443908691e+00 -1.570752620697021484e+00
-2.299426048994064331e-01 -5.082079768180847168e-01 -8.285238742828369141e-01 2.397294938564300537e-01 9.306446909904479980e-01 -1.046452522277832031e-01 -2.063182115554809570e+00 4.184935986995697021e-01 9.622179865837097168e-01 4.175213575363159180e-01 9.569569826126098633e-01 3.378454208374023438e+00 -9.884296655654907227e-01 -1.085185527801513672e+00 -8.737202286720275879e-01 2.078373432159423828e+00 1.409390330314636230e+00
1.041272401809692383e+00 -1.179951548576354980e+00 -1.610270977020263672e+00 3.411045968532562256e-01 -1.497649550437927246e+00 -2.105362713336944580e-02 2.141025476157665253e-02 8.169073611497879028e-02 -2.329297596588730812e-03 -1.229132175445556641e+00 -4.883497655391693115e-01 -1.096988320350646973e+00 -2.721939384937286377e-01 4.736329019069671631e-01 -1.025127410888671875e+00 -2.273358255624771118e-01 -7.390129566192626953e-02
-1.175528645515441895e+00 1.145817041397094727e+00 -1.125506639480590820e+00 -1.141284331679344177e-01 1.221364021301269531e+00 -6.302841901779174805e-01 -2.685997486114501953e-01 1.941880345344543457e+00 -9.362301975488662720e-02 2.335030078887939453e+00 -9.803088903427124023e-01 1.986664891242980957e+00 1.947274804115295410e+00 -3.736036717891693115e-01 6.264239549636840820e-01 1.258989214897155762e+00 2.113699465990066528e-01
1.289564222097396851e-01 9.660584330558776855e-01 2.087507724761962891e+00 -1.281482696533203125e+00 3.838930130004882812e+00 -1.710913896560668945e+00 -1.493749141693115234e+00 4.214791059494018555e-01 1.774481087923049927e-01 1.009255528450012207e+00 -6.183848381042480469e-01 -7.282782196998596191e-01 3.764023780822753906e-01 -2.453767538070678711e+00 -1.774511039257049561e-01 -1.083046384155750275e-02 -1.092734098434448242e+00
7.786559462547302246e-01 9.858007431030273438e-01 2.345338612794876099e-01 1.092219948768615723e+00 -1.291037350893020630e-01 -1.950402736663818359e+00 2.088290691375732422e+00 -1.728152036666870117e-01 -4.282565712928771973e-01 -1.738014698028564453e+00 -4.074819982051849365e-01 5.681462883949279785e-01 1.254942774772644043e+00 5.291835665702819824e-01 1.828106045722961426e-01 -4.809061586856842041e-01 -2.455562829971313477e+00
-4.610179364681243896e-01 -2.061180591583251953e+00 8.327035307884216309e-01 -7.541149854660034180e-01 3.072459459304809570e+00 -1.105100750923156738e+00 -5.337077379226684570e-01 -1.178202271461486816e+00 -2.178863286972045898e+00 -2.434047609567642212e-01 -6.228639483451843262e-01 -1.000480651855468750e+00 -6.909846663475036621e-01 7.339537888765335083e-02 2.957785129547119141e-01 9.609001278877258301e-01 1.213061809539794922e+00
-9.848293662071228027e-01 -5.356032252311706543e-01 2.778853178024291992e-01 9.874762296676635742e-01 -6.580286622047424316e-01 -1.564074873924255371e+00 3.799837827682495117e-01 -1.231092214584350586e+00 6.096460819244384766e-01 1.811327040195465088e-01 3.497088551521301270e-01 4.046577587723731995e-02 -1.328088879585266113e+00 -7.904505729675292969e-02 5.625661835074424744e-02 8.007576465606689453e-01 4.654455482959747314e-01
-6.881963461637496948e-02 -1.067873239517211914e+00 -7.226383686065673828e-01 8.429205417633056641e-01 -7.386083006858825684e-01 1.713796734809875488e+00 -9.303616881370544434e-01 3.219005346298217773e+00 -2.321690559387207031e+00 -4.346632584929466248e-02 5.330151915550231934e-01 -2.595707178115844727e+00 -8.483692407608032227e-01 1.001796364784240723e+00 -8.162208199501037598e-01 7.240084409713745117e-01 -7.819880545139312744e-02
-2.768777608871459961e+00 -7.480592727661132812e-01 -1.865456253290176392e-02 -4.351752102375030518e-01 8.425979614257812500e-01 7.804698348045349121e-01 -1.281083941459655762e+00 -5.259184241294860840e-01 9.139195680618286133e-01 -2.635251045227050781e+00 1.044157799333333969e-02 1.397115945816040039e+00 4.974930360913276672e-02 6.231853365898132324e-01 -1.395774334669113159e-01 3.088772892951965332e-01 -5.739976167678833008e-01
1.187101379036903381e-02 -1.516167402267456055e+00 1.038364768028259277e-01 -1.457942366600036621e+00 2.991121411323547363e-01 -1.537114024162292480e+00 1.549396365880966187e-01 -2.502250671386718750e-01 1.050984740257263184e+00 1.218955069780349731e-01 -9.097297191619873047e-01 -2.403549700975418091e-01 -7.287049293518066406e-01 1.006817817687988281e+00 1.598884701728820801e+00 -3.872670531272888184e-01 -1.769058823585510254e+00
-9.346281737089157104e-02 -6.482334136962890625e-01 1.798543930053710938e+00 -1.361671328544616699e+00 -2.686938285827636719e+00 1.298206925392150879e+00 -1.180305361747741699e+00 -7.905421257019042969e-01 7.158399224281311035e-01 -6.308968067169189453e-01 -5.759904161095619202e-02 -8.934089541435241699e-02 -2.190995961427688599e-01 6.461542248725891113e-01 1.252652287483215332e+00 -3.110503777861595154e-02 1.812805533409118652e+00
-1.369874179363250732e-01 1.542718857526779175e-01 -2.836805343627929688e+00 1.008303284645080566e+00 3.178876340389251709e-01 -6.701127886772155762e-01 -6.317852735519409180e-01 6.800972819328308105e-01 1.814180761575698853e-01 6.908894181251525879e-01 -1.060375645756721497e-01 2.532128572463989258e+00 3.955273032188415527e-01 -6.514332890510559082e-01 -6.366452574729919434e-02 1.191425442695617676e+00 2.351601123809814453e+00
-1.196588277816772461e+00 -1.074263378977775574e-01 -2.601157665252685547e+00 2.581799507141113281e+00 -3.239727258682250977e+00 2.607010841369628906e+00 2.799188375473022461e+00 -8.150272369384765625e-01 -4.838528931140899658e-01 4.209538400173187256e-01 -2.772570610046386719e+00 1.729491114616394043e+00 -9.069992899894714355e-01 2.332507371902465820e+00 -5.386143922805786133e-01 -9.619640707969665527e-01 2.024063616991043091e-01
5.639531612396240234e-01 8.107965588569641113e-01 4.349272549152374268e-01 2.238389253616333008e-01 -6.175930500030517578e-01 1.295222193002700806e-01 -1.109256029129028320e+00 3.120511025190353394e-02 -9.842274188995361328e-01 -1.170446991920471191e+00 -8.771381378173828125e-01 -2.686566829681396484e+00 -1.115516185760498047e+00 -2.681823968887329102e+00 1.009701490402221680e+00 1.784665323793888092e-02 -1.962659239768981934e+00
-9.179013371467590332e-01 -1.316108942031860352e+00 -8.534911274909973145e-01 1.605207324028015137e+00 -3.109340965747833252e-01 -1.809708356857299805e+00 1.777622699737548828e-01 4.805145561695098877e-01 4.196686148643493652e-01 1.538477659225463867e+00 -8.546364903450012207e-01 7.169034481048583984e-01 8.019201755523681641e-01 -1.651085734367370605e+00 -1.483486056327819824e+00 5.254256129264831543e-01 4.484820663928985596e-01
1.026242017745971680e+00 -1.399272561073303223e+00 -8.463721275329589844e-01 1.289045453071594238e+00 6.282352805137634277e-01 2.174957469105720520e-02 1.062325477600097656e+00 6.132570505142211914e-01 -7.432854771614074707e-01 3.877059817314147949e-01 3.025698959827423096e-01 -2.956543266773223877e-01 -1.126546263694763184e-01 8.087487816810607910e-01 -1.179869771003723145e+00 2.889206171035766602e+00 -2.241745948791503906e+00
2.449215203523635864e-01 -2.223904281854629517e-01 -1.132707118988037109e+00 5.398732610046863556e-03 1.656932085752487183e-01 -4.643093645572662354e-01 -8.710086941719055176e-01 -2.862049043178558350e-01 -2.749551832675933838e-01 -4.736080020666122437e-02 4.385257959365844727e-01 1.344224214553833008e-01 4.879217147827148438e-01 2.228081524372100830e-01 9.682978391647338867e-01 -8.929757028818130493e-02 2.536616027355194092e-01
1.757787019014358521e-01 3.496524095535278320e+00 4.342822074890136719e+00 3.007582902908325195e+00 -7.806718349456787109e-01 3.069129884243011475e-01 7.909605503082275391e-01 -9.762189388275146484e-01 3.518583536148071289e+00 -3.985002934932708740e-01 1.817490935325622559e+00 1.068992853164672852e+00 2.974082469940185547e+00 -6.316112875938415527e-01 1.264958500862121582e+00 1.949155807495117188e+00 -9.651680588722229004e-01
9.319410324096679688e-01 -1.811539888381958008e+00 2.354623675346374512e-01 4.159652292728424072e-01 -1.671736478805541992e+00 -3.026773333549499512e-01 -1.337615013122558594e+00 -2.294895201921463013e-01 1.176268696784973145e+00 -1.633797138929367065e-01 1.271579742431640625e+00 -1.450750827789306641e+00 -3.240471780300140381e-01 5.013049766421318054e-02 -7.835162803530693054e-03 -1.701049357652664185e-01 -6.665849089622497559e-01
-2.109654992818832397e-01 5.686759948730468750e-01 -7.979667186737060547e-01 -4.030164480209350586e-01 -1.992209076881408691e+00 -2.189318895339965820e+00 -9.881108403205871582e-01 -7.164850831031799316e-01 -2.581839263439178467e-01 -1.241230964660644531e+00 1.379820585250854492e+00 8.724085092544555664e-01 1.014616727828979492e+00 9.338158369064331055e-01 3.881641030311584473e-01 -9.651058912277221680e-01 -6.482722163200378418e-01
4.503246307373046875e+00 -2.609102249145507812e+00 6.123251840472221375e-02 -2.480852007865905762e-01 -8.878909349441528320e-01 -1.515934914350509644e-01 1.195754334330558777e-01 -3.232673406600952148e-01 1.526965498924255371e+00 2.065681368112564087e-01 3.539081573486328125e+00 1.194003582000732422e+00 2.104769468307495117e+00 -1.589615941047668457e+00 -1.850875020027160645e+00 -2.867815792560577393e-01 -5.133627057075500488e-01
1.389257788658142090e+00 -1.329255461692810059e+00 6.811735033988952637e-01 -8.682982921600341797e-01 1.705634236335754395e+00 -4.030902385711669922e-01 -9.206635355949401855e-01 3.134484291076660156e+00 -2.475162893533706665e-01 5.661359429359436035e-01 -6.228889822959899902e-01 -1.148913979530334473e+00 2.004816383123397827e-01 -1.998897433280944824e+00 -2.371628284454345703e+00 2.162891387939453125e+00 -2.375380754470825195e+00
6.550242304801940918e-01 -2.616891264915466309e-01 -7.061920166015625000e-01 -2.711637020111083984e-01 -1.086459517478942871e+00 9.228532910346984863e-01 -1.887239456176757812e+00 8.454946875572204590e-01 -8.980134725570678711e-01 1.505622714757919312e-01 -1.093136519193649292e-01 -9.743386507034301758e-02 -2.172105073928833008e+00 -9.339432716369628906e-01 -2.053102016448974609e+00 5.342895984649658203e-01 -7.558906078338623047e-01
1.610552668571472168e+00 -7.522568851709365845e-02 -8.293203711509704590e-01 9.906097054481506348e-01 4.064531624317169189e-01 4.262664318084716797e+00 8.345601558685302734e-01 -7.999319434165954590e-01 9.666206240653991699e-01 -3.953612148761749268e-01 7.900051474571228027e-01 1.579282999038696289e+00 5.784593224525451660e-01 6.930556297302246094e-01 -1.228848338127136230e+00 -2.709982395172119141e+00 -1.001940608024597168e+00
5.620502829551696777e-01 1.426443576812744141e+00 -1.021425724029541016e+00 1.904184937477111816e+00 -2.417557835578918457e-01 -4.119207859039306641e-01 4.368867576122283936e-01 -2.470652461051940918e-01 2.920187473297119141e+00 8.024775981903076172e-01 1.664490438997745514e-02 2.186393439769744873e-01 1.220133304595947266e+00 3.941310942173004150e-01 4.018594264984130859e+00 -1.154681742191314697e-01 -5.610899999737739563e-02
5.320059061050415039e-01 2.427326142787933350e-01 1.468661725521087646e-01 -3.225675225257873535e-01 6.260961294174194336e-01 4.782665073871612549e-01 -1.623347043991088867e+00 4.987446367740631104e-01 -1.875019431114196777e+00 3.428712368011474609e+00 1.352583169937133789e-01 -2.524544954299926758e+00 -1.548765182495117188e+00 1.627191305160522461e+00 4.931557551026344299e-02 1.238687485456466675e-01 8.973076343536376953e-01
-1.214544296264648438e+00 -1.958308815956115723e-01 8.884775638580322266e-02 -3.993525803089141846e-01 4.294376671314239502e-01 -9.307465553283691406e-01 2.197593688964843750e+00 -4.653319716453552246e-03 7.519965171813964844e-01 1.065558671951293945e+00 9.354315996170043945e-01 6.710026264190673828e-01 -7.842492312192916870e-02 -2.915084175765514374e-02 1.607589125633239746e-01 -3.372777700424194336e+00 -1.715420931577682495e-01
8.235382437705993652e-01 4.488218128681182861e-01 9.523874521255493164e-01 9.120070934295654297e-01 -1.588131785392761230e+00 9.526597857475280762e-01 -3.887687623500823975e-02 -1.849184989929199219e+00 5.907211899757385254e-01 -6.128134578466415405e-02 8.503650128841400146e-02 3.066125154495239258e+00 8.147210478782653809e-01 -9.291470050811767578e-01 2.299329489469528198e-01 3.939908266067504883e+00 -2.675956785678863525e-01
-1.267610907554626465e+00 7.640661001205444336e-01 6.972861289978027344e-01 -5.149362683296203613e-01 -1.908827066421508789e+00 4.587920308113098145e-01 2.853804528713226318e-01 -1.405875086784362793e-01 -3.663975000381469727e-01 7.492712736129760742e-01 -2.872602939605712891e-01 -5.884599089622497559e-01 -1.083380341529846191e+00 -1.617215514183044434e+00 4.882921218872070312e+00 1.214656010270118713e-01 3.226137757301330566e-01
1.736127853393554688e+00 1.253180950880050659e-01 1.526004195213317871e+00 -4.124077856540679932e-01 2.366961389780044556e-01 6.667878627777099609e-01 5.520294308662414551e-01 -1.237917989492416382e-01 -1.623660475015640259e-01 4.157992303371429443e-01 5.702118277549743652e-01 6.512796878814697266e-01 9.272404909133911133e-01 -6.146579384803771973e-01 4.096664860844612122e-02 8.501878380775451660e-01 -2.461908102035522461e+00
1.180943489074707031e+00 9.561854600906372070e-01 2.817261219024658203e+00 5.560907721519470215e-01 1.568298578262329102e+00 1.039236307144165039e+00 1.456062197685241699e-01 -3.961064219474792480e-01 -2.005787611007690430e+00 2.497350126504898071e-01 3.333561420440673828e+00 6.296175718307495117e-01 4.515121281147003174e-01 -2.349362611770629883e+00 4.355368316173553467e-01 1.226463317871093750e+00 -1.463937163352966309e+00
6.240372061729431152e-01 -3.702183440327644348e-02 2.080648094415664673e-01 4.510925710201263428e-01 -2.439038515090942383e+00 1.048426866531372070e+00 -7.850037813186645508e-01 1.713034868240356445e+00 7.196676135063171387e-01 -1.558586210012435913e-01 1.665798544883728027e+00 -1.025298237800598145e+00 1.367497682571411133e+00 1.378143727779388428e-01 -1.770815372467041016e+00 2.494914084672927856e-01 3.451439738273620605e-01
-2.014908313751220703e+00 1.486965566873550415e-01 2.260610818862915039e+00 1.774279326200485229e-01 -1.021473765373229980e+00 9.741444885730743408e-02 1.744098775088787079e-02 8.065551519393920898e-01 8.881002664566040039e-02 -7.270095944404602051e-01 -3.459512069821357727e-02 4.906967282295227051e-01 -2.646874427795410156e+00 -5.290715694427490234e-01 2.254792600870132446e-01 1.770826935768127441e+00 4.860501587390899658e-01
-7.240072488784790039e-01 -4.384262561798095703e-01 6.794929504394531250e-01 -6.636737585067749023e-01 2.453029155731201172e-01 -8.952850699424743652e-01 -4.941808879375457764e-01 5.337815284729003906e-01 6.970679163932800293e-01 -1.018261909484863281e+00 -4.565170407295227051e-01 2.203174680471420288e-02 -3.442358374595642090e-01 1.001477360725402832e+00 -1.301964044570922852e+00 -1.000648498535156250e+00 2.673728168010711670e-01
