-7.126304507255554199e-01 -2.436859607696533203e+00
-3.824065029621124268e-01 -1.098822653293609619e-01
3.207421302795410156e+00 -4.930243015289306641e+00
2.653949856758117676e-01 -3.285432457923889160e-01
1.284328103065490723e-01 1.234459280967712402e-01
-4.861068129539489746e-01 6.770183444023132324e-01
-3.559137880802154541e-01 -5.008664727210998535e-02
-2.734387218952178955e-01 3.455653786659240723e-01
-4.948360919952392578e+00 1.174631357192993164e+00
7.049022316932678223e-01 -1.101977705955505371e+00
1.989715546369552612e-01 4.187073230743408203e+00
-9.518166780471801758e-01 2.849274277687072754e-01
4.269805550575256348e-01 2.412347048521041870e-01
5.972329139709472656e+00 -7.762134671211242676e-01
6.714168071746826172e+00 5.070507526397705078e+00
-1.497984826564788818e-01 -9.394911676645278931e-02
1.185795903205871582e+00 -5.611853003501892090e-01
-1.312540411949157715e+00 1.027886986732482910e+00
1.923568993806838989e-01 2.835489809513092041e-01
-4.609271585941314697e-01 4.958685338497161865e-01
-1.197882071137428284e-01 7.584494948387145996e-01
-1.224054098129272461e-01 -5.297465920448303223e-01
-9.625152945518493652e-01 3.148841559886932373e-01
6.392733097076416016e+00 5.133661746978759766e+00
-3.456925153732299805e-01 -7.756472229957580566e-01
-8.085151910781860352e-01 -4.362958669662475586e-01
-4.873631954193115234e+00 2.665948629379272461e+00
7.514461994171142578e+00 3.094996213912963867e+00
-3.628743886947631836e-01 8.957403153181076050e-02
4.070828482508659363e-02 -7.154468297958374023e-01
-5.441973686218261719e+00 -6.467223644256591797e+00
-2.584112882614135742e-01 2.349447645246982574e-02
-3.869364038109779358e-02 1.749935746192932129e-02
-2.277220189571380615e-01 -4.074868559837341309e-01
-4.361803054809570312e+00 7.568482756614685059e-01
8.027943372726440430e-01 6.165756225585937500e+00
1.870921611785888672e+00 -1.185913205146789551e+00
-7.697641253471374512e-01 -2.556667923927307129e-01
6.034190177917480469e+00 -1.245213270187377930e+00
-3.595344722270965576e-02 -7.992905378341674805e-02
-5.564738273620605469e+00 8.975825458765029907e-02
7.371620275080204010e-03 5.876577377319335938e+00
-2.399898529052734375e+00 5.321737766265869141e+00
-1.800368666648864746e+00 -1.686312913894653320e+00
-2.077622562646865845e-01 -9.269641041755676270e-01
-1.004598021507263184e+00 -1.987254768610000610e-01
-3.848828792572021484e+00 -6.133531093597412109e+00
-6.178337931632995605e-01 4.163626432418823242e-01
2.063366889953613281e+00 -6.513870716094970703e+00
2.367379665374755859e-01 1.376351416110992432e-01
