-3.713178873062133789e+00 -4.597833633422851562e+00 4.702445983886718750e+00 1.910867333412170410e+00 -5.929450988769531250e-01 2.402701377868652344e+00 2.589674234390258789e+00 5.412482261657714844e+00 1.172817349433898926e+00 -4.960160553455352783e-01 -3.209970891475677490e-01 3.963434696197509766e-01 1.612937331199645996e+00 9.639157652854919434e-01 -1.028048872947692871e+00 -1.651250384747982025e-02 -6.938483715057373047e-01 -1.060188174247741699e+00 -4.825480937957763672e+00 8.091256618499755859e-01 3.376301765441894531e+00 -2.317443847656250000e+00 1.528849452733993530e-02 -1.851409792900085449e+00 -3.013905048370361328e+00
-3.978221654891967773e+00 2.977794706821441650e-01 7.177385687828063965e-01 2.223896235227584839e-01 1.199658960103988647e-01 -2.304424524307250977e+00 -2.334703922271728516e+00 -3.970252275466918945e+00 -3.891346454620361328e+00 -3.004471063613891602e+00 3.262995243072509766e+00 -4.227949619293212891e+00 -1.095866560935974121e+00 8.016269207000732422e-01 -9.456827640533447266e-01 -1.945315003395080566e+00 -1.188530564308166504e+00 -3.429409265518188477e+00 4.602903842926025391e+00 -2.290330171585083008e+00 5.657229423522949219e-01 -1.741545796394348145e+00 -6.902988553047180176e-01 -4.021656513214111328e+00 -1.971260428428649902e+00
-1.970780134201049805e+00 -1.977015733718872070e+00 -4.230103015899658203e+00 -4.374301433563232422e+00 9.453229308128356934e-01 3.026879310607910156e+00 -8.876356482505798340e-01 1.013554096221923828e+00 -3.673113107681274414e+00 9.728791117668151855e-01 -1.422604799270629883e+00 7.954112291336059570e-01 1.340448260307312012e+00 2.171259403228759766e+00 -1.045779228210449219e+00 -1.175005674362182617e+00 1.677026271820068359e+00 -1.726359874010086060e-01 -8.517161011695861816e-01 -3.527831315994262695e+00 3.949006795883178711e+00 -3.150770187377929688e+00 4.756293296813964844e+00 -2.946676731109619141e+00 -5.935195684432983398e-01
-1.096054434776306152e+00 2.683184146881103516e+00 -3.749638795852661133e+00 9.955617785453796387e-01 5.148451402783393860e-02 -1.413716673851013184e+00 4.704852581024169922e+00 -1.136998757719993591e-01 -3.473145067691802979e-01 -3.062161445617675781e+00 -3.121778488159179688e+00 -1.636052846908569336e+00 -3.988344192504882812e+00 5.435644984245300293e-01 4.561141490936279297e+00 -2.113197088241577148e+00 -4.127766132354736328e+00 -3.769372940063476562e+00 1.849162280559539795e-01 3.011536836624145508e+00 5.520992875099182129e-01 2.365778982639312744e-01 -4.283430874347686768e-01 -5.068406581878662109e+00 -1.691156029701232910e-01
-1.758865714073181152e-01 -4.050762057304382324e-01 4.650260925292968750e+00 2.164236783981323242e+00 2.712088346481323242e+00 1.489295810461044312e-01 -3.908216476440429688e+00 -3.352937698364257812e-01 3.487238407135009766e+00 4.148336946964263916e-01 -2.168692827224731445e+00 1.036493062973022461e+00 7.350803017616271973e-01 -3.555296182632446289e+00 -4.116993427276611328e+00 -1.121785998344421387e+00 1.343098521232604980e+00 -4.964969635009765625e+00 7.369028031826019287e-02 7.372410893440246582e-01 1.088941931724548340e+00 3.065834999084472656e+00 5.167979717254638672e+00 7.958082556724548340e-01 -1.042658329010009766e+00
3.380460500717163086e+00 -4.547467231750488281e+00 2.887758731842041016e+00 5.364614486694335938e+00 -4.324916839599609375e+00 3.205827236175537109e+00 4.757080972194671631e-01 -9.101518988609313965e-01 2.447288274765014648e+00 9.313402771949768066e-01 -3.824638426303863525e-01 -4.201084841042757034e-03 1.159447908401489258e+00 4.746188521385192871e-01 3.023592948913574219e+00 -4.497126340866088867e-01 7.219497561454772949e-01 3.489741563796997070e+00 1.996888160705566406e+00 -4.125444412231445312e+00 2.029729127883911133e+00 -4.276610016822814941e-01 -1.316530466079711914e+00 3.164762496948242188e+00 -2.113473892211914062e+00
5.233080387115478516e+00 5.084885120391845703e+00 -2.573058128356933594e+00 5.437222480773925781e+00 1.750758051872253418e+00 3.971588909626007080e-01 4.281002044677734375e+00 4.551155567169189453e-01 5.234678387641906738e-01 2.282572746276855469e+00 8.874331712722778320e-01 -4.563732445240020752e-01 3.471233844757080078e+00 5.946869403123855591e-02 -3.805650770664215088e-01 5.604301691055297852e-01 7.009485363960266113e-01 -1.056617856025695801e+00 -1.281503200531005859e+00 3.985878527164459229e-01 -5.328217148780822754e-01 -1.092004299163818359e+00 -4.576908051967620850e-01 3.908474445343017578e+00 -1.495667338371276855e+00
8.962349891662597656e-01 -1.763967610895633698e-02 -4.105828404426574707e-01 4.874829292297363281e+00 -1.493160843849182129e+00 1.034038782119750977e+00 -3.522478103637695312e+00 1.778527349233627319e-01 1.276770114898681641e+00 4.646470546722412109e+00 8.656541109085083008e-01 -1.453544139862060547e+00 -1.533126354217529297e+00 1.191389799118041992e+00 2.827780485153198242e+00 -1.607508420944213867e+00 -1.310209751129150391e+00 -2.742807149887084961e+00 9.285404682159423828e-01 7.062138915061950684e-01 5.158017635345458984e+00 -5.286056995391845703e+00 3.622692108154296875e+00 -2.887501478195190430e+00 5.609101653099060059e-01
-6.766412258148193359e-01 6.500549912452697754e-01 1.884568780660629272e-01 -4.783057868480682373e-01 -3.543347120285034180e+00 4.287931919097900391e+00 -1.078865118324756622e-02 -2.689492404460906982e-01 5.422424316406250000e+00 4.351962566375732422e+00 4.031390190124511719e+00 -3.765540361404418945e+00 -1.520071625709533691e-01 -2.815360307693481445e+00 -1.897131055593490601e-01 3.207146883010864258e+00 6.438739299774169922e-01 1.592848002910614014e-01 1.040980294346809387e-01 3.778668403625488281e+00 3.921404480934143066e-01 1.988426804542541504e+00 -2.771366536617279053e-01 -2.946454524993896484e+00 -1.429003834724426270e+00
-1.084577679634094238e+00 -4.491588592529296875e+00 3.820181369781494141e+00 -4.287741780281066895e-01 -2.968134641647338867e+00 -4.145996093750000000e+00 1.202890515327453613e+00 -4.532361507415771484e+00 -1.243582814931869507e-01 -2.983658075332641602e+00 3.596201241016387939e-01 3.096079826354980469e+00 -1.722077280282974243e-01 -2.719765007495880127e-01 1.586522817611694336e+00 4.173176765441894531e+00 -2.914614200592041016e+00 1.221133589744567871e+00 3.635059118270874023e+00 -2.494940906763076782e-01 -1.847333073616027832e+00 3.150428295135498047e+00 2.742160797119140625e+00 -1.363168239593505859e+00 8.350183963775634766e-01
