-5.114569067955017090e-01 -1.040896296501159668e+00 -2.488909959793090820e+00 -1.517564207315444946e-01 1.845727562904357910e+00 3.357727527618408203e-01 1.279767513275146484e+00 1.495218992233276367e+00 4.251278638839721680e-01 3.843908011913299561e-01 -4.207632541656494141e+00 -2.887704610824584961e+00 1.374323606491088867e+00 -3.277083396911621094e+00
4.650279998779296875e+00 6.669311970472335815e-02 6.273384671658277512e-03 6.314200162887573242e-01 -5.004180595278739929e-02 -1.132874190807342529e-02 -3.437473773956298828e+00 -1.014061093330383301e+00 -2.166213274002075195e+00 -8.839523196220397949e-01 1.614402413368225098e+00 5.731033086776733398e-01 -1.520285487174987793e+00 -4.772549569606781006e-01
-9.626384377479553223e-01 5.304030179977416992e-01 6.867428421974182129e-01 2.277164310216903687e-01 5.716939568519592285e-01 -2.849267959594726562e+00 -5.903545618057250977e-01 2.028841376304626465e-01 1.248525738716125488e+00 4.570695459842681885e-01 -2.568620741367340088e-01 -1.249140262603759766e+00 7.950888872146606445e-01 6.832871586084365845e-02
7.384588718414306641e-01 -1.655282855033874512e+00 9.335367679595947266e-01 1.340052485466003418e+00 1.807641088962554932e-01 -1.566029548645019531e+00 -9.159505367279052734e-01 -1.046060562133789062e+00 -7.853670716285705566e-01 2.898985385894775391e+00 6.307029128074645996e-01 5.078626155853271484e+00 -1.401220560073852539e-01 9.775224328041076660e-01
-1.472531259059906006e-01 6.867712736129760742e-01 2.692280769348144531e+00 7.676012814044952393e-02 -3.431164503097534180e+00 -5.322527289390563965e-01 -9.797362089157104492e-01 -3.121930360794067383e+00 9.102087616920471191e-01 4.037443995475769043e-01 4.134831428527832031e-01 -5.697140097618103027e-01 -1.325988292694091797e+00 1.313953161239624023e+00
-3.429136991500854492e+00 2.281494855880737305e+00 -1.521255731582641602e+00 -3.409346818923950195e+00 -3.702965974807739258e+00 -2.331909894943237305e+00 2.781747341156005859e+00 -1.298947036266326904e-01 9.811633825302124023e-01 -1.445162892341613770e+00 -6.495068669319152832e-01 7.291464805603027344e-01 -4.050402641296386719e+00 1.860748171806335449e+00
-1.303913909941911697e-02 1.511864781379699707e+00 1.602132320404052734e-01 6.740933060646057129e-01 2.045578956604003906e-01 1.776336133480072021e-01 2.829274237155914307e-01 5.185624361038208008e-01 -8.641810417175292969e-01 8.308228254318237305e-01 -1.090863421559333801e-01 -1.852721720933914185e-02 6.387578248977661133e-01 -4.365010857582092285e-01
6.894262973219156265e-03 -5.841740369796752930e-01 -2.483205080032348633e+00 2.841193974018096924e-01 -8.833930492401123047e-01 -1.212113738059997559e+00 3.436942398548126221e-01 2.136642217636108398e+00 2.044064849615097046e-01 7.079653143882751465e-01 -1.363202810287475586e+00 1.348994493484497070e+00 4.679861664772033691e-01 1.024239182472229004e+00
-3.500111997127532959e-01 5.445638298988342285e-01 -1.722255051136016846e-01 2.278825342655181885e-01 7.239406704902648926e-01 1.755427122116088867e+00 -1.923960596323013306e-01 3.749383211135864258e+00 4.395540356636047363e-01 6.305137276649475098e-01 -1.726377159357070923e-01 -1.163770914077758789e+00 1.199560284614562988e+00 1.148908436298370361e-01
4.252553462982177734e+00 3.085592746734619141e+00 5.757394433021545410e-01 -1.379127860069274902e+00 1.132019996643066406e+00 -2.040239572525024414e+00 1.800354599952697754e+00 -7.152794003486633301e-01 -1.074487090110778809e+00 -4.060279428958892822e-01 5.976557731628417969e-01 2.619468212127685547e+00 -3.838540911674499512e-01 -3.061434745788574219e+00
