7.071372985839843750e+00 7.975535467267036438e-03 1.025748848915100098e+00
-9.163311682641506195e-03 1.026764273643493652e+00 1.625165462493896484e+00
2.598952770233154297e+00 -1.989488750696182251e-01 3.687761425971984863e-01
-6.717687606811523438e+00 6.010209083557128906e+00 -9.756119251251220703e-01
-9.074357151985168457e-01 -6.577676534652709961e-01 -1.675539255142211914e+00
1.358063220977783203e-01 1.920985132455825806e-01 1.791256308555603027e+00
-1.053814813494682312e-01 8.207620382308959961e-01 8.670210838317871094e-02
8.780727982521057129e-01 -7.078419625759124756e-02 7.677873373031616211e-01
-1.648517847061157227e-01 -5.327470779418945312e+00 1.066410899162292480e+00
4.054174125194549561e-01 5.500735342502593994e-02 -1.766634881496429443e-01
-8.864544332027435303e-02 -1.138795971870422363e+00 5.508436560630798340e-01
-4.895231723785400391e+00 -3.709449172019958496e-01 -5.111122131347656250e-02
7.097441554069519043e-01 3.341723680496215820e-01 7.774103879928588867e-01
7.982082366943359375e+00 1.280969738960266113e+00 -2.241617202758789062e+00
-6.979305744171142578e-01 -4.174422919750213623e-01 -7.433147430419921875e+00
9.688587784767150879e-01 -1.484799861907958984e+00 -5.621295452117919922e+00
7.964271545410156250e+00 -5.699267983436584473e-01 -5.324823260307312012e-01
-7.162845611572265625e+00 -6.815499663352966309e-01 7.032297611236572266e+00
5.641931295394897461e-01 -3.522206544876098633e-01 1.280958503484725952e-01
-4.959829330444335938e+00 5.458362102508544922e+00 1.445329427719116211e+00
1.929827809333801270e+00 -6.874892234802246094e+00 7.322261333465576172e+00
-1.294088840484619141e+00 -8.244456648826599121e-01 -6.458892226219177246e-01
1.122540086507797241e-01 -1.245591402053833008e+00 5.402380824089050293e-01
-9.051215648651123047e-02 -4.145173728466033936e-01 -9.467708319425582886e-02
6.941795825958251953e+00 -7.917128562927246094e+00 -6.451837539672851562e+00
6.665749549865722656e-01 -1.246083855628967285e+00 -2.183896489441394806e-02
-1.407833397388458252e-01 -7.134069442749023438e+00 6.232321262359619141e-02
-3.744435012340545654e-01 8.751192688941955566e-02 -4.062608778476715088e-01
-6.982444286346435547e+00 9.343869686126708984e-01 2.922660112380981445e-01
5.759959816932678223e-01 -2.772273123264312744e-01 -5.980264544486999512e-01
1.397540092468261719e+00 5.827869415283203125e+00 7.791658878326416016e+00
1.537647962570190430e+00 6.382825851440429688e+00 2.757615089416503906e+00
-4.106101989746093750e+00 7.165607452392578125e+00 -6.435122489929199219e+00
-7.860689759254455566e-01 -3.266629576683044434e-01 -2.101558685302734375e+00
7.865599542856216431e-02 -2.035243988037109375e+00 2.370791912078857422e+00
1.309152960777282715e+00 -1.815737485885620117e+00 -1.741036057472229004e+00
1.489738225936889648e+00 5.282010078430175781e+00 -5.144584655761718750e+00
-1.075492143630981445e+00 1.652014702558517456e-01 -3.204827755689620972e-02
-1.837600827217102051e+00 5.378026962280273438e+00 -3.596647024154663086e+00
-6.323677897453308105e-01 -3.973970413208007812e-01 -6.007619380950927734e+00
-2.679906129837036133e+00 -7.532604694366455078e+00 1.061806797981262207e+00
-7.508846759796142578e+00 -1.265350461006164551e+00 -2.211034059524536133e+00
-8.263930082321166992e-01 -7.575825691223144531e+00 6.668169498443603516e-01
5.062118768692016602e-01 8.759066462516784668e-02 1.354229092597961426e+00
9.272404313087463379e-01 4.166261553764343262e-01 4.814818501472473145e-01
5.883972048759460449e-01 -9.961668848991394043e-01 3.349222242832183838e-01
3.813635349273681641e+00 -5.009344220161437988e-02 7.417778015136718750e+00
3.340346813201904297e-01 1.258662343025207520e-01 9.078296422958374023e-01
1.157634615898132324e+00 7.070418834686279297e+00 -1.592074513435363770e+00
-2.222693920135498047e+00 4.382855415344238281e+00 -2.383009195327758789e-01
