-3.202392905950546265e-02 1.265834569931030273e+00 3.136473000049591064e-01 -8.767301559448242188e+00 -5.481072902679443359e+00 -9.778633117675781250e+00 -1.549973130226135254e+00 8.347632408142089844e+00 -1.805222153663635254e+00 -2.545314550399780273e+00 -9.646043777465820312e+00 -4.670489311218261719e+00 1.406106090545654297e+01 -4.259602069854736328e+00 3.597230672836303711e+00 2.715621292591094971e-01 -4.120217561721801758e-01 -1.559075355529785156e+00 -9.808981895446777344e+00 9.295319318771362305e-01 1.314543724060058594e+01 -5.711905956268310547e+00 4.949933528900146484e+00 -1.759150385856628418e+00 -7.747185230255126953e+00 -1.165731334686279297e+01 -3.070631027221679688e+00 -1.943350028991699219e+01 8.989184379577636719e+00 1.442810058593750000e+01 -9.382190704345703125e+00 4.469036161899566650e-01 5.653187751770019531e+00 -6.026568889617919922e+00 1.074078750610351562e+01 -9.375079154968261719e+00 -1.208219909667968750e+01 1.035500717163085938e+01 -8.836514353752136230e-01 1.739921379089355469e+01 -1.182622718811035156e+01 4.084710597991943359e+00 -2.074296474456787109e+00 7.995658874511718750e+00 9.647006988525390625e-01 -1.083370780944824219e+01 5.159741878509521484e+00 6.257490634918212891e+00 2.200599193572998047e+00 -3.167648017406463623e-01 -1.272513198852539062e+01 4.375620365142822266e+00 2.388456836342811584e-02 1.051719856262207031e+01 -1.338182544708251953e+01 -3.884434938430786133e+00 -7.936196327209472656e+00 7.850796699523925781e+00 -8.025718688964843750e+00 -9.095819473266601562e+00 7.662557125091552734e+00 -5.293751716613769531e+00 6.426438331604003906e+00 -8.521417617797851562e+00 -1.900937676429748535e+00 -6.741359233856201172e+00 1.423205375671386719e+01 -8.941714763641357422e-01 -2.339013576507568359e+00 8.510196685791015625e+00 -1.378797340393066406e+01 1.407333469390869141e+01 5.330264091491699219e+00 -5.509621143341064453e+00 -1.107291603088378906e+01 2.733802795410156250e+00 -7.797011375427246094e+00 4.393264770507812500e+00 -4.827543735504150391e+00 1.385876274108886719e+01 1.930082702636718750e+01 5.161702632904052734e+00 8.477809906005859375e+00 -1.454611873626708984e+01 9.055008888244628906e+00 6.997411251068115234e+00 -1.618944931030273438e+01 -5.042753219604492188e+00 1.623514175415039062e+01 1.074544239044189453e+01 -8.827540397644042969e+00 -1.083978891372680664e+00 -3.862934112548828125e+00 1.503410577774047852e+00 -1.624851465225219727e+00 9.575963973999023438e+00 3.803635835647583008e+00 -1.289994359016418457e+00 -4.171196460723876953e+00 1.084605026245117188e+01
1.010719203948974609e+01 -1.009766578674316406e+01 -5.768356323242187500e+00 -8.233924508094787598e-01 1.093418312072753906e+01 1.155316066741943359e+01 5.340872764587402344e+00 -7.689658641815185547e+00 -1.026363182067871094e+01 1.284825229644775391e+01 -6.380539894104003906e+00 1.093706703186035156e+01 -4.217905044555664062e+00 1.452403903007507324e+00 3.692612409591674805e+00 -7.731340408325195312e+00 -8.551501274108886719e+00 -6.251085758209228516e+00 -2.305204868316650391e+00 -1.879898905754089355e-01 9.159493446350097656e+00 2.970580339431762695e+00 -2.069496631622314453e+00 -8.598145484924316406e+00 -4.724530220031738281e+00 -3.073043107986450195e+00 7.705048561096191406e+00 -4.288071155548095703e+00 -5.028768539428710938e+00 1.594048881530761719e+01 -9.098372459411621094e+00 1.406222629547119141e+01 -2.852423906326293945e+00 3.693364262580871582e-01 -4.430850505828857422e+00 3.263212203979492188e+00 3.165153264999389648e+00 -6.536356449127197266e+00 1.940783023834228516e+00 4.650368690490722656e+00 -3.849348068237304688e+00 3.752269506454467773e+00 -1.267042350769042969e+01 -2.056039810180664062e+00 -1.506116580963134766e+01 4.439978122711181641e+00 1.617157363891601562e+01 -3.178686499595642090e-01 -2.424379825592041016e+00 -1.290646743774414062e+01 1.837172126770019531e+01 1.819085121154785156e+01 9.959685325622558594e+00 1.578311175107955933e-01 2.936280250549316406e+00 1.646557688713073730e+00 2.979296207427978516e+00 7.371056079864501953e+00 1.416218852996826172e+01 5.620487689971923828e+00 -3.796626329421997070e+00 6.621739864349365234e+00 -1.689885330200195312e+01 5.668657302856445312e+00 -5.437242984771728516e+00 -5.102423191070556641e+00 9.572893142700195312e+00 4.099277973175048828e+00 -3.567011594772338867e+00 8.366139411926269531e+00 -7.626833915710449219e+00 -7.770335674285888672e+00 -1.036353015899658203e+01 -1.039489650726318359e+01 -1.334891700744628906e+01 -1.045960330963134766e+01 -4.608207225799560547e+00 -1.035371971130371094e+01 -2.970697879791259766e+00 1.428176116943359375e+01 8.566357612609863281e+00 -4.673826396465301514e-01 -8.587554931640625000e+00 -8.478588104248046875e+00 -9.768077850341796875e+00 4.487748622894287109e+00 1.065362834930419922e+01 -1.219862747192382812e+01 1.953836631774902344e+01 1.490468978881835938e+00 2.679848432540893555e+00 1.577361583709716797e+00 1.263939762115478516e+01 -5.315338611602783203e+00 1.534263801574707031e+01 3.453464746475219727e+00 -8.564803123474121094e+00 4.605756282806396484e+00 5.955402374267578125e+00 -8.102208137512207031e+00
-4.413052558898925781e+00 -8.717015266418457031e+00 5.760114669799804688e+00 5.492278099060058594e+00 8.502006530761718750e+00 -3.821532726287841797e+00 8.200899124145507812e+00 -5.750564575195312500e+00 8.688664436340332031e+00 -1.848301315307617188e+01 1.714754104614257812e+01 -2.642343997955322266e+00 -1.459180545806884766e+01 -1.304288196563720703e+01 -2.607547283172607422e+00 -8.352752923965454102e-01 2.584651708602905273e+00 4.194227695465087891e+00 6.633136272430419922e+00 4.192288398742675781e+00 1.799595832824707031e+00 3.705328226089477539e+00 -2.143074512481689453e+00 -3.664812564849853516e+00 -8.629300117492675781e+00 4.517889022827148438e+00 -4.625454425811767578e+00 1.009356021881103516e+00 -1.629236793518066406e+01 -4.280835151672363281e+00 2.510998249053955078e+00 7.127893924713134766e+00 -4.855618000030517578e+00 -1.469460010528564453e+00 2.292795896530151367e+00 -1.562193012237548828e+01 1.163907623291015625e+01 9.906342506408691406e+00 7.889685034751892090e-01 -6.828188419342041016e+00 6.159294128417968750e+00 4.002444267272949219e+00 4.253370761871337891e+00 1.469809246063232422e+01 2.236765861511230469e+00 -1.369083976745605469e+01 9.522802233695983887e-01 2.970304727554321289e+00 -9.095146179199218750e+00 4.216447353363037109e+00 3.503888607025146484e+00 -5.718643188476562500e+00 6.827679634094238281e+00 1.405835747718811035e+00 4.662786006927490234e+00 6.287658214569091797e+00 -5.039284706115722656e+00 1.394116520881652832e+00 5.415342330932617188e+00 -1.792661428451538086e+00 1.246969509124755859e+01 1.195370316505432129e+00 4.594514846801757812e+00 -1.325501251220703125e+01 4.400508880615234375e+00 6.927734375000000000e+00 -5.266656398773193359e+00 2.082621097564697266e+00 -9.913872718811035156e+00 4.565892696380615234e+00 7.143117427825927734e+00 6.327350139617919922e+00 -1.346520042419433594e+01 7.157423973083496094e+00 -3.192456007003784180e+00 -1.239739799499511719e+01 -5.554563999176025391e+00 -1.199573230743408203e+01 5.951379299163818359e+00 1.306960582733154297e-01 1.807999908924102783e-01 -7.715129852294921875e+00 5.355988979339599609e+00 1.093209743499755859e+00 1.618177795410156250e+01 1.536969280242919922e+01 3.088432073593139648e+00 -1.357616806030273438e+01 -3.332232236862182617e+00 -3.918722391128540039e+00 1.036851406097412109e+01 -3.966609716415405273e+00 -2.108125448226928711e+00 -1.173121833801269531e+01 1.155898761749267578e+01 1.580085873603820801e+00 1.368807435035705566e+00 1.592823600769042969e+01 -6.914517879486083984e+00 -3.319191694259643555e+00
-1.835770249366760254e+00 5.979069232940673828e+00 -6.326547145843505859e+00 -1.791447877883911133e+00 3.871260643005371094e+00 1.469070911407470703e+01 -4.950833797454833984e+00 -1.264700222015380859e+01 5.045832633972167969e+00 6.649155616760253906e+00 -3.076619148254394531e+00 1.385322380065917969e+01 7.677718997001647949e-01 -1.080574321746826172e+01 7.040049076080322266e+00 1.119703483581542969e+01 -8.225859642028808594e+00 1.373724746704101562e+01 -1.021388149261474609e+01 1.180297493934631348e+00 -6.947043418884277344e+00 3.213823437690734863e-01 -5.643632888793945312e+00 -7.411744594573974609e+00 -2.892147064208984375e+00 -6.578323841094970703e+00 -7.859950065612792969e+00 2.104317396879196167e-01 1.791559791564941406e+01 5.458631515502929688e+00 -7.140841007232666016e+00 9.622339010238647461e-01 6.606298685073852539e-01 -2.079571914672851562e+01 1.533924698829650879e+00 1.510379791259765625e+01 -5.087915420532226562e+00 -3.257282018661499023e+00 -1.616377234458923340e-01 -2.842871904373168945e+00 5.433917999267578125e+00 -1.644204497337341309e+00 -4.661892727017402649e-02 7.646354675292968750e+00 1.556084442138671875e+01 2.422950029373168945e+00 5.541731357574462891e+00 3.477142810821533203e+00 -3.467784881591796875e+00 -1.145070457458496094e+01 -5.985771179199218750e+00 -1.233946323394775391e+00 3.963730573654174805e+00 -4.574593067169189453e+00 1.570068931579589844e+01 -1.294526004791259766e+01 -7.471196174621582031e+00 8.882597684860229492e-01 6.076496124267578125e+00 -7.960727214813232422e+00 9.912361145019531250e+00 1.230201244354248047e+01 4.052771091461181641e+00 2.100336313247680664e+00 -3.434164762496948242e+00 -2.790379524230957031e+00 -1.066223239898681641e+01 -5.258903026580810547e+00 1.564594554901123047e+01 -1.288404464721679688e+01 -5.513448119163513184e-01 -9.179631233215332031e+00 2.370280027389526367e+00 -7.550315856933593750e+00 5.723762512207031250e+00 -5.135577678680419922e+00 1.176146221160888672e+01 -3.372137069702148438e+00 -1.279204463958740234e+01 -1.024715137481689453e+01 -1.658508896827697754e+00 -7.111770153045654297e+00 3.944783449172973633e+00 1.244118881225585938e+01 7.034347534179687500e+00 9.582155227661132812e+00 -2.381335198879241943e-02 -2.626796483993530273e+00 -2.157233238220214844e+00 -6.269509792327880859e+00 2.137902498245239258e+00 5.683945655822753906e+00 1.134007930755615234e+01 1.785968971252441406e+01 6.328269004821777344e+00 -1.353376579284667969e+01 -1.107911705970764160e+00 -7.341782569885253906e+00 -4.114834308624267578e+00 1.279993152618408203e+01
-5.143819332122802734e+00 -9.032499313354492188e+00 5.035338401794433594e+00 1.004207134246826172e+01 -1.374491024017333984e+01 -5.609297752380371094e+00 -5.465290546417236328e+00 -1.585071372985839844e+01 -2.066783159971237183e-01 -1.013390541076660156e+01 8.035469055175781250e+00 5.006784439086914062e+00 4.702041149139404297e+00 -9.143272399902343750e+00 -4.761232852935791016e+00 -4.082743167877197266e+00 -4.841753959655761719e+00 -2.392755508422851562e+00 7.811696052551269531e+00 -3.467562675476074219e+00 -5.992400169372558594e+00 -4.631035804748535156e+00 7.414056777954101562e+00 -1.644625091552734375e+01 5.971434116363525391e+00 -2.178010463714599609e+00 -8.005584716796875000e+00 8.086422681808471680e-01 1.723230481147766113e+00 -3.716196060180664062e+00 -9.471783638000488281e+00 1.355136871337890625e+01 -5.296533107757568359e+00 8.700828552246093750e+00 4.937466621398925781e+00 9.865179061889648438e+00 -1.126179695129394531e+01 1.152111911773681641e+01 1.078118205070495605e+00 1.450848579406738281e+00 1.055529713630676270e+00 8.236286163330078125e+00 3.671131610870361328e+00 -9.278944015502929688e+00 1.410479426383972168e+00 3.008066415786743164e+00 4.290127754211425781e+00 -1.193175613880157471e-01 7.967444419860839844e+00 -3.928230285644531250e+00 -3.401098966598510742e+00 -9.703223228454589844e+00 9.801430106163024902e-01 -1.752668190002441406e+01 -1.980034470558166504e+00 -6.109204292297363281e-01 4.775403976440429688e+00 6.283027172088623047e+00 -3.566012859344482422e+00 9.196556091308593750e+00 3.144777297973632812e+00 -5.588284015655517578e+00 -7.418540954589843750e+00 -1.203809928894042969e+01 3.601938009262084961e+00 -2.375437021255493164e+00 1.222734928131103516e+01 1.764742469787597656e+01 1.738398361206054688e+01 -7.733608245849609375e+00 -1.095595359802246094e+01 -1.294460678100585938e+01 2.561070024967193604e-01 2.084263086318969727e+00 -2.394317388534545898e+00 7.027904033660888672e+00 -1.055367565155029297e+01 2.862862586975097656e+00 1.076741409301757812e+01 -1.152349185943603516e+01 -4.756068706512451172e+00 -4.707050025463104248e-01 -1.020075416564941406e+01 -7.952906131744384766e+00 -1.484314501285552979e-01 1.055780887603759766e+01 3.313884973526000977e+00 -2.991742610931396484e+00 -2.615406036376953125e+00 3.311433076858520508e+00 1.661420249938964844e+01 3.351605415344238281e+00 -1.060973930358886719e+01 2.783547639846801758e+00 2.750553846359252930e+00 4.921313285827636719e+00 5.172436714172363281e+00 -8.233803749084472656e+00 -9.839084148406982422e-01 -3.021569490432739258e+00
-1.234286403656005859e+01 -1.128162860870361328e+01 7.276678085327148438e+00 7.990837097167968750e+00 1.042169761657714844e+01 -7.313320636749267578e+00 -1.457934951782226562e+01 -3.402972221374511719e+00 -9.409828186035156250e+00 -2.605110883712768555e+00 -7.406898975372314453e+00 5.185785770416259766e+00 6.477809429168701172e+00 -5.157043933868408203e+00 -8.839191198348999023e-01 9.377906799316406250e+00 9.943575859069824219e+00 -1.809562921524047852e+00 -4.763924598693847656e+00 -3.544373750686645508e+00 6.748856067657470703e+00 1.912673377990722656e+01 -3.797245264053344727e+00 1.072852230072021484e+01 9.389939308166503906e+00 -2.377635240554809570e+00 -5.389294624328613281e-01 3.705098152160644531e+00 -1.338405990600585938e+01 5.870465755462646484e+00 -4.580475091934204102e-01 -6.586897373199462891e+00 2.075900840759277344e+01 6.208415508270263672e+00 -5.015500634908676147e-02 -2.367983102798461914e+00 -6.894033908843994141e+00 -1.231985855102539062e+01 8.765900880098342896e-02 -8.134409904479980469e+00 4.821048736572265625e+00 2.664168357849121094e+00 3.115211009979248047e+00 -7.069109916687011719e+00 -4.716007232666015625e+00 6.150202274322509766e+00 -1.500428676605224609e+01 -1.245492267608642578e+01 -4.116165339946746826e-01 -9.971027374267578125e+00 8.164029717445373535e-01 1.615023040771484375e+01 9.161514282226562500e+00 -6.365004539489746094e+00 5.720857620239257812e+00 -3.879569292068481445e+00 -1.851791381835937500e+00 1.003127079457044601e-02 5.084168910980224609e+00 9.970870018005371094e+00 1.989026451110839844e+01 3.994504213333129883e+00 -6.673109531402587891e-01 -1.026689434051513672e+01 -1.299269771575927734e+01 4.895841121673583984e+00 -3.532003641128540039e+00 7.378259897232055664e-01 -1.446310138702392578e+01 7.161457538604736328e+00 7.984940409660339355e-01 4.859452724456787109e+00 -4.088427066802978516e+00 -1.212181568145751953e+01 4.688846588134765625e+00 -1.309144783020019531e+01 6.862558841705322266e+00 1.579164028167724609e+00 1.927432179450988770e+00 -8.393116950988769531e+00 4.573353290557861328e+00 9.701801300048828125e+00 -2.100399583578109741e-01 -5.373631000518798828e+00 1.344770812988281250e+01 8.080081641674041748e-02 8.982824325561523438e+00 8.555817604064941406e+00 7.277445316314697266e+00 1.444721412658691406e+01 -1.163032913208007812e+01 7.464546680450439453e+00 -1.051185703277587891e+01 -3.483263731002807617e+00 -8.346021652221679688e+00 1.142158284783363342e-01 -8.991803169250488281e+00 -1.196368503570556641e+01 1.603320598602294922e+00 -1.042549037933349609e+01
-1.067841911315917969e+01 -3.611561775207519531e+00 -1.574877166748046875e+01 -1.744639587402343750e+01 -2.450490295886993408e-01 1.286812114715576172e+01 -8.986853599548339844e+00 -1.074063205718994141e+01 5.562255382537841797e+00 4.600427150726318359e+00 -4.405554771423339844e+00 -3.519328355789184570e+00 1.374939680099487305e+00 -2.424389839172363281e+00 -1.514560222625732422e+01 1.160781383514404297e+01 1.227648377418518066e+00 -6.209092617034912109e+00 5.049893379211425781e+00 5.386055469512939453e+00 1.546133899688720703e+01 -3.877428293228149414e+00 5.932448804378509521e-02 1.305312275886535645e+00 1.948164343833923340e+00 -4.747668266296386719e+00 1.795371770858764648e+00 -1.602847218513488770e+00 -4.793611526489257812e+00 -1.306556320190429688e+01 1.079076766967773438e+01 2.599382877349853516e+00 -3.727300882339477539e+00 8.231327056884765625e+00 -1.655483627319335938e+01 -8.555800914764404297e-01 5.135399818420410156e+00 -8.075081706047058105e-01 4.515856206417083740e-01 6.768435955047607422e+00 -1.031010913848876953e+01 -3.032567739486694336e+00 1.840188789367675781e+01 -4.803059577941894531e+00 4.753485679626464844e+00 -2.603996753692626953e+00 -1.538220405578613281e+00 6.763584136962890625e+00 1.276033401489257812e+01 9.312394261360168457e-01 1.002986621856689453e+01 -6.272690773010253906e+00 -1.404377460479736328e+01 -1.715685367584228516e+00 -2.556381225585937500e+00 1.547606086730957031e+01 1.366647624969482422e+01 -3.363029479980468750e+00 -5.463829994201660156e+00 -1.066075515747070312e+01 -3.088542461395263672e+00 -3.174309968948364258e+00 7.216785550117492676e-01 5.396771430969238281e+00 1.763463211059570312e+01 1.008627891540527344e+01 -1.095970034599304199e+00 -1.716649979352951050e-01 1.600898265838623047e+00 -1.005530643463134766e+01 2.560471773147583008e+00 1.310194587707519531e+01 8.508790969848632812e+00 -1.192471408843994141e+01 4.439564228057861328e+00 -5.548363685607910156e+00 4.814634844660758972e-02 -1.029164791107177734e+01 -3.893701314926147461e+00 1.842045783996582031e+00 -2.877321720123291016e+00 1.444641399383544922e+01 -2.434055805206298828e+00 -2.721493959426879883e+00 -1.056070208549499512e+00 -6.445546150207519531e-01 -1.155093479156494141e+01 -3.030878782272338867e+00 -6.076840400695800781e+00 1.339164829254150391e+01 6.213854312896728516e+00 -1.320537567138671875e+01 5.719483375549316406e+00 -1.324119567871093750e+01 -8.631812095642089844e+00 -1.005439090728759766e+01 -5.223141193389892578e+00 -1.285373020172119141e+01 3.760679244995117188e+00 8.704392433166503906e+00
-2.445255279541015625e+00 1.229833030700683594e+01 3.687401533126831055e+00 -1.002077674865722656e+01 2.721383810043334961e+00 4.222054958343505859e+00 1.301281452178955078e+01 4.527840614318847656e+00 9.578288078308105469e+00 1.152263450622558594e+01 -4.860432147979736328e+00 -1.128462314605712891e+01 1.486086654663085938e+01 -3.887616872787475586e+00 -7.827095985412597656e-01 -1.180801010131835938e+01 5.892209529876708984e+00 -5.706090927124023438e+00 4.765249729156494141e+00 -7.436882853507995605e-01 -4.202574729919433594e+00 -3.804928541183471680e+00 -7.189368724822998047e+00 6.389404773712158203e+00 6.653280735015869141e+00 -1.472992539405822754e+00 -1.276177406311035156e+00 1.397231292724609375e+01 6.098109245300292969e+00 1.040522098541259766e+01 -2.739284276962280273e+00 4.291285991668701172e+00 6.977560520172119141e+00 -1.330113792419433594e+01 6.839663028717041016e+00 2.239053010940551758e+00 1.004508686065673828e+01 -2.002165794372558594e+00 1.420457839965820312e+00 1.655304336547851562e+01 -5.920577049255371094e+00 -3.090935945510864258e+00 5.456081390380859375e+00 1.026799106597900391e+01 2.897178411483764648e+00 -3.593182563781738281e+00 1.421082377433776855e+00 3.445652723312377930e+00 -5.184073925018310547e+00 -3.658244371414184570e+00 6.350007653236389160e-01 -8.549484252929687500e+00 -6.879827499389648438e+00 -1.726744079589843750e+01 7.170455932617187500e+00 -6.803737163543701172e+00 1.577947425842285156e+01 -1.389116573333740234e+01 2.055532217025756836e+00 3.051747977733612061e-01 -6.987475872039794922e+00 -9.798567891120910645e-01 1.031117439270019531e+00 6.471458673477172852e-01 -1.103525733947753906e+01 8.481455802917480469e+00 5.592216014862060547e+00 -3.852248668670654297e+00 4.986158370971679688e+00 -2.894662857055664062e+00 8.418629646301269531e+00 -3.763087034225463867e+00 -3.862412214279174805e+00 -8.461984395980834961e-01 -5.225737094879150391e+00 -8.141829490661621094e+00 4.250068664550781250e+00 -3.834620475769042969e+00 4.644486904144287109e+00 -2.601861715316772461e+00 -2.840337276458740234e+00 -2.543322801589965820e+00 -1.610602951049804688e+01 -5.173578262329101562e+00 1.025805664062500000e+01 -4.486954212188720703e+00 -6.386500835418701172e+00 -3.089736223220825195e+00 -4.554424285888671875e+00 -2.122290372848510742e+00 -8.914119720458984375e+00 -3.366350412368774414e+00 -4.999774456024169922e+00 -1.442619991302490234e+01 -3.834815502166748047e+00 1.391941261291503906e+01 6.081794261932373047e+00 -3.031548857688903809e-01 5.143508911132812500e+00 9.528678894042968750e+00
1.016501617431640625e+01 -5.450251102447509766e+00 -1.662435722351074219e+01 -1.220276260375976562e+01 -1.760227775573730469e+01 -3.225600481033325195e+00 1.079357242584228516e+01 5.031155586242675781e+00 8.559676170349121094e+00 -2.833526134490966797e+00 -1.162993240356445312e+01 -7.592370033264160156e+00 -8.918144226074218750e+00 -5.978449344635009766e+00 1.213301277160644531e+01 -9.305478096008300781e+00 -4.223289191722869873e-01 1.377894496917724609e+01 -9.710144400596618652e-01 -5.132358551025390625e+00 -5.770663738250732422e+00 4.107659339904785156e+00 -7.283128499984741211e-01 8.262515068054199219e+00 1.810385704040527344e+01 9.081047058105468750e+00 1.967251014709472656e+01 8.276303291320800781e+00 -5.300486564636230469e+00 -8.903710365295410156e+00 -4.616271972656250000e+00 -2.072204971313476562e+01 6.753491878509521484e+00 3.551326036453247070e+00 -4.937134265899658203e+00 7.116209983825683594e+00 9.086461067199707031e+00 -8.066709518432617188e+00 -1.359050035476684570e+00 7.567065238952636719e+00 1.142990589141845703e+01 7.688258647918701172e+00 -2.642043590545654297e+00 -7.128756046295166016e+00 6.073666572570800781e+00 4.087484359741210938e+00 -7.779760360717773438e+00 5.372944355010986328e+00 7.370639324188232422e+00 -9.788683891296386719e+00 -1.155870819091796875e+01 -4.982747554779052734e+00 1.550932312011718750e+01 -3.942698478698730469e+00 7.264742851257324219e+00 -2.905739784240722656e+00 -3.209791898727416992e+00 7.580056667327880859e+00 -1.052318859100341797e+01 -5.026497840881347656e+00 -3.450585365295410156e+00 1.128164863586425781e+01 7.930659055709838867e-01 7.435258388519287109e+00 -3.673786401748657227e+00 -1.467389202117919922e+01 1.055763244628906250e+01 -3.801933825016021729e-01 -6.542565822601318359e+00 -9.344959259033203125e+00 1.423601722717285156e+01 2.894342899322509766e+00 -1.164240360260009766e+00 1.965196132659912109e+00 -7.862521171569824219e+00 4.658465385437011719e+00 -1.166640377044677734e+01 -1.238226413726806641e+01 1.223180294036865234e+01 2.507458686828613281e+00 6.043423652648925781e+00 1.332719445228576660e+00 1.028069615364074707e+00 -4.591252326965332031e+00 -5.976973056793212891e+00 6.393910884857177734e+00 -6.525982379913330078e+00 1.040318870544433594e+01 3.479971647262573242e+00 7.980806350708007812e+00 -2.742382049560546875e+00 1.443685293197631836e+00 -2.627686977386474609e+00 4.266719341278076172e+00 5.635981559753417969e-01 -1.043039417266845703e+01 5.159271240234375000e+00 1.158947753906250000e+01 -8.151726722717285156e+00 1.136221027374267578e+01
8.509738922119140625e+00 1.214161396026611328e+00 1.131860637664794922e+01 -4.903316497802734375e+00 7.542716503143310547e+00 1.698895215988159180e+00 9.073098182678222656e+00 -5.705455303192138672e+00 -4.175351619720458984e+00 2.309328317642211914e+00 1.257342910766601562e+01 1.876906514167785645e+00 6.476695060729980469e+00 6.123691082000732422e+00 3.217349767684936523e+00 -2.057423591613769531e+00 -1.109682083129882812e+01 -9.809595346450805664e-01 2.183849143981933594e+01 -8.006107330322265625e+00 5.905478954315185547e+00 -1.668820381164550781e+01 -1.701586341857910156e+01 -7.261490821838378906e+00 -1.345417857170104980e+00 8.272067070007324219e+00 1.367252254486083984e+01 -1.259151744842529297e+01 -6.602614402770996094e+00 -1.983668208122253418e+00 1.516296577453613281e+01 5.836414337158203125e+00 1.607626318931579590e+00 -1.357335758209228516e+01 -2.192995548248291016e+00 -3.683881044387817383e+00 -6.368969440460205078e+00 -1.109004378318786621e+00 -2.398011274635791779e-02 -2.037270545959472656e+00 3.516003847122192383e+00 -1.863142395019531250e+01 -5.092943191528320312e+00 -7.520068287849426270e-01 -1.305433082580566406e+01 5.091788768768310547e+00 -2.349590778350830078e+00 2.097210645675659180e+00 -3.755599021911621094e+00 -3.197087764739990234e+00 -8.804231643676757812e+00 -1.165992856025695801e+00 3.907402276992797852e+00 7.575266838073730469e+00 -5.059510469436645508e-03 -5.296491146087646484e+00 -6.622733920812606812e-02 -6.275063514709472656e+00 5.165907382965087891e+00 -5.290728569030761719e+00 1.157299637794494629e+00 -3.484405517578125000e+00 1.184554862976074219e+01 1.264743995666503906e+01 1.442644596099853516e+01 -8.042332649230957031e+00 -1.010976409912109375e+01 -5.820570468902587891e+00 1.834431171417236328e+00 3.805371761322021484e+00 -6.462615489959716797e+00 3.184314072132110596e-01 1.066727828979492188e+01 4.717345714569091797e+00 -6.726520657539367676e-01 -8.032787591218948364e-02 -9.764272689819335938e+00 9.717230796813964844e+00 1.687417793273925781e+01 -1.078161430358886719e+01 -8.476341247558593750e+00 7.619969844818115234e+00 4.753894805908203125e+00 -1.258077907562255859e+01 -1.295577436685562134e-01 -1.565695703029632568e-01 -7.229939103126525879e-01 1.101186466217041016e+01 -6.660143375396728516e+00 -2.205865144729614258e+00 1.139817142486572266e+01 4.980702400207519531e-01 7.974498271942138672e+00 2.433726549148559570e+00 -4.347456455230712891e+00 3.518660306930541992e+00 6.501080513000488281e+00 1.868782997131347656e+00 -1.693240737915039062e+01 -9.155319213867187500e+00
