-1.831207871437072754e-01 4.828719794750213623e-02 2.398077547550201416e-01 1.222818866372108459e-01 -4.257159307599067688e-02 3.586451411247253418e-01
-1.765293121337890625e+00 5.656059265136718750e+00 4.156834602355957031e+00 -2.104873657226562500e+00 6.894348859786987305e-01 -5.050910711288452148e-01
4.528359889984130859e+00 7.013689279556274414e-01 -1.078970313072204590e+00 1.278681755065917969e+00 1.363744497299194336e+00 -7.219179868698120117e-01
9.120746701955795288e-02 1.305140703916549683e-01 1.366083383560180664e+00 1.266994357109069824e+00 1.924341559410095215e+00 -6.265711784362792969e-01
-2.429551035165786743e-01 -4.470837116241455078e-01 4.764474332332611084e-01 -8.488305211067199707e-01 1.386460542678833008e+00 1.412749767303466797e+00
1.433766484260559082e+00 1.823000907897949219e+00 1.104030370712280273e+00 6.119304180145263672e+00 1.705760478973388672e+00 -8.487730026245117188e-01
-6.333188414573669434e-01 -1.587802648544311523e+00 3.270816802978515625e-01 2.324745506048202515e-01 -3.096419572830200195e-01 6.636333465576171875e-01
-5.395215511322021484e+00 -1.294662714004516602e+00 2.030701637268066406e+00 -5.958113193511962891e+00 -4.165392398834228516e+00 -3.078154087066650391e+00
1.423440128564834595e-01 -7.954654097557067871e-02 -1.117710113525390625e+00 -1.284787416458129883e+00 -5.423787117004394531e+00 -7.823698520660400391e-01
1.864134788513183594e+00 5.691149234771728516e-01 2.590159893035888672e+00 5.760878562927246094e+00 -5.958137512207031250e+00 -8.998138308525085449e-01
-6.969290971755981445e-01 -8.080758452415466309e-01 7.908028364181518555e-02 7.856164574623107910e-01 -1.550141692161560059e+00 -8.096990585327148438e-01
-2.038908004760742188e+00 4.481547772884368896e-01 -1.940495491027832031e+00 -1.764638870954513550e-01 -6.419866085052490234e+00 4.274524152278900146e-01
2.228131055831909180e+00 1.606363773345947266e+00 4.919823646545410156e+00 1.909260749816894531e+00 -5.239735603332519531e+00 1.271126233041286469e-02
-1.634563058614730835e-01 6.111841648817062378e-02 7.904101163148880005e-03 6.967314332723617554e-02 -2.552321851253509521e-01 8.786185830831527710e-02
2.475058436393737793e-01 -4.966242015361785889e-01 -4.063083231449127197e-01 4.846030846238136292e-02 -2.176624350249767303e-02 5.413099378347396851e-02
1.271480917930603027e-01 -1.218113541603088379e+00 -2.865484654903411865e-01 -7.192131876945495605e-01 -5.221280455589294434e-01 -6.028465032577514648e-01
-6.420861482620239258e-01 -8.693085312843322754e-01 -4.518665075302124023e-01 -2.758180797100067139e-01 -5.889533758163452148e-01 -1.320975899696350098e+00
-5.114892005920410156e+00 5.319698810577392578e+00 -3.518976688385009766e+00 -5.455334663391113281e+00 1.390462279319763184e+00 5.421852111816406250e+00
9.571461677551269531e-01 -1.640197262167930603e-02 -6.375707387924194336e-01 9.033017754554748535e-01 4.777136325836181641e+00 7.698852419853210449e-01
6.835258603096008301e-01 -7.561921477317810059e-01 -5.683429241180419922e+00 1.115402460098266602e+00 5.799892902374267578e+00 1.569449901580810547e+00
-6.015594601631164551e-01 -9.686940908432006836e-01 -3.149033337831497192e-02 2.749198377132415771e-01 7.761647701263427734e-01 -2.290369749069213867e+00
2.689020931720733643e-01 -4.202892780303955078e-01 -1.802964806556701660e-01 5.054345130920410156e-01 -2.190903872251510620e-01 9.540624916553497314e-02
1.063925027847290039e+00 7.289667129516601562e-01 2.653488636016845703e+00 -5.221424102783203125e+00 5.727402687072753906e+00 -1.958135843276977539e+00
-1.616779565811157227e-01 -4.615357220172882080e-01 1.040258169174194336e+00 -4.092048108577728271e-01 -3.612685799598693848e-01 4.363567829132080078e-01
1.803090721368789673e-01 -1.639755129814147949e+00 -7.146582603454589844e-01 1.599974334239959717e-01 -5.629472255706787109e+00 -5.591232776641845703e-01
4.599815234541893005e-02 4.896997451782226562e+00 -1.458572387695312500e+00 1.793067574501037598e+00 -6.843212842941284180e-01 -9.535950422286987305e-02
-1.525361537933349609e-01 -3.888714015483856201e-01 4.740815460681915283e-01 5.203100442886352539e-01 -4.639876782894134521e-01 -6.234965920448303223e-01
-1.989931315183639526e-01 -3.494766056537628174e-01 1.448153406381607056e-01 7.463653087615966797e-01 2.266090922057628632e-02 4.810181558132171631e-01
-1.656363010406494141e+00 3.812466382980346680e+00 1.532891839742660522e-01 -4.160539627075195312e+00 3.383771419525146484e+00 5.729242801666259766e+00
1.172588109970092773e+00 -2.536016106605529785e-01 -1.538600564002990723e+00 2.420263141393661499e-01 -1.096897050738334656e-01 5.272667407989501953e-01
-5.702184438705444336e-01 -4.620129764080047607e-01 1.157860085368156433e-02 -1.866082847118377686e-01 -3.487487733364105225e-01 5.936161875724792480e-01
6.188985705375671387e-01 -8.275178074836730957e-01 -1.416117697954177856e-01 -9.006759524345397949e-01 -1.111037656664848328e-01 -5.912880226969718933e-02
7.449775338172912598e-01 1.701189041137695312e+00 2.817471265792846680e+00 -5.534818172454833984e-01 5.526491641998291016e+00 -5.892552852630615234e+00
-3.317899107933044434e-01 6.236432194709777832e-01 -2.903642416000366211e+00 -2.789877653121948242e-01 1.055588126182556152e+00 2.735566616058349609e+00
6.960445083677768707e-03 -2.163415402173995972e-02 3.051631152629852295e-01 9.672279953956604004e-01 -1.298455595970153809e+00 -1.379212439060211182e-01
-5.793780684471130371e-01 8.296269178390502930e-01 -1.252504706382751465e+00 1.260813474655151367e+00 -5.371944308280944824e-01 -1.252184629440307617e+00
-3.841408193111419678e-01 -3.557975292205810547e-01 2.391328066587448120e-01 -1.220880597829818726e-01 -1.478060334920883179e-01 5.387354493141174316e-01
-2.593499183654785156e+00 7.474433779716491699e-01 7.624207139015197754e-01 6.242087841033935547e+00 5.100142478942871094e+00 -5.271051883697509766e+00
-3.888487815856933594e+00 9.013445973396301270e-01 -2.985622167587280273e+00 -9.290940761566162109e-01 -4.090881943702697754e-01 -4.013391137123107910e-01
-1.034411564469337463e-01 1.322197914123535156e-01 -1.099793687462806702e-01 8.665546178817749023e-01 4.077163696289062500e+00 7.558923959732055664e-01
3.109978199005126953e+00 -5.103708267211914062e+00 6.526843070983886719e+00 -3.695506811141967773e+00 -5.273395776748657227e-01 -6.080784201622009277e-01
2.007852554321289062e+00 -1.009295701980590820e+00 8.707490563392639160e-01 -4.319829940795898438e+00 1.884222745895385742e+00 -6.418322920799255371e-01
-3.342267870903015137e-01 -1.797243833541870117e+00 1.581139683723449707e+00 7.846320420503616333e-02 4.400235176086425781e+00 7.647339105606079102e-01
1.712667346000671387e+00 9.200517833232879639e-02 3.350623846054077148e+00 2.210716485977172852e+00 -3.499114215373992920e-01 -1.120899081230163574e+00
-2.060763835906982422e+00 5.474770545959472656e+00 6.498090744018554688e+00 2.151528596878051758e+00 -2.294273853302001953e+00 3.561580896377563477e+00
-7.067964673042297363e-01 -5.840680122375488281e+00 -6.782255768775939941e-01 1.114805459976196289e+00 3.250981330871582031e+00 9.658970832824707031e-01
1.205412983894348145e+00 -1.199118494987487793e+00 -1.350273966789245605e+00 -2.064313650131225586e+00 -3.915637493133544922e+00 -1.510909795761108398e+00
